"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2019","Realschule","weiblich","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"2020","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"2020","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"2020","Hauptschule","maennlich","","","","","","","","","","","","","",""
"2020","Hauptschule","weiblich","","","","","","","","","","","","","",""
"2020","Realschule","maennlich","","","","","","","","","","","","","",""
"2020","Realschule","weiblich","","","","","","","","","","","","","",""
