year,hhtyp,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2016,Other Combinations,Urban regions,105,81.53465819224189,77.79238211521009,85.2769342692737,50.0,75.0,100.0,19.0,175.0,75.0,67.0,90.0
2016,Other Combinations,Rural regions,31,58.059819124981466,51.997316197539746,64.12232205242319,28.039079409041214,50.0,80.15208996974373,25.0,158.3216058107975,50.0,20.0,75.0
2017,Single-person household,Urban regions,1849,46.90584146752441,46.41697469090673,47.394708244142095,32.0,42.0,55.0,5.0,89.5,42.0,39.0,44.0
2017,Single-person household,Rural regions,805,45.325467894405875,44.40685212001435,46.2440836687974,30.0,40.0,50.0,8.0,80.0,40.0,38.974999999999994,41.025
2017,Couple without children,Urban regions,1355,67.05444864205872,66.2079982979739,67.90089898614353,48.0,60.0,80.0,5.0,128.0,60.0,56.0,60.0
2017,Couple without children,Rural regions,659,68.5488609056027,67.0508625804611,70.04685923074429,50.0,60.0,80.0,10.0,125.0,60.0,55.0,60.0
2017,Single parent,Urban regions,754,71.86088311193421,70.8488916330991,72.87287459076933,50.0,65.0,90.0,17.0,150.0,65.0,60.0,70.0
2017,Single parent,Rural regions,357,66.68675757264283,65.22475651937891,68.14875862590675,50.0,60.427886910428434,77.72560762201039,25.0,119.31401905502597,60.0,56.0,60.0
2017,Couple with children,Urban regions,1647,84.00865107738557,83.16321451435283,84.8540876404183,60.0,79.0,100.0,10.0,160.0,79.0,78.0,83.0
2017,Couple with children,Rural regions,641,87.88362658665497,86.51083796821177,89.25641520509816,65.53508162945377,80.0,100.0,20.0,151.69737755581934,80.0,73.92499999999998,83.0
2017,Multi-generational household,Urban regions,35,123.34580692947485,112.6842641560955,134.0073497028542,79.82514915098672,118.11761722431115,139.24043082399652,38.0,228.3633533335112,110.0,89.79999999999995,130.25
2017,Multi-generational household,Rural regions,,,,,,,,,,,,
2017,Other Combinations,Urban regions,116,81.32227757969629,77.92279465814703,84.72176050124556,50.0,70.0,100.0,20.0,175.0,70.0,60.0,80.0
2017,Other Combinations,Rural regions,35,55.60540585482665,51.424775761550684,59.786035948102615,36.74801256550065,50.0,80.0,25.0,112.0,50.0,30.0,65.25
2018,Single-person household,Urban regions,2023,46.45792285464305,45.9822629955232,46.9335827137629,31.0,40.0,55.0,5.0,91.0,40.0,36.0,40.0
2018,Single-person household,Rural regions,853,46.40087571738452,45.59007302155072,47.21167841321832,30.0,40.0,53.70256825670832,10.0,89.2564206417708,40.0,37.0,40.0
2018,Couple without children,Urban regions,1370,65.5633967166409,64.8087148486951,66.31807858458669,47.0,60.0,80.0,15.0,129.5,60.0,60.0,60.0
2018,Couple without children,Rural regions,650,64.83811189152041,63.80081429414511,65.87540948889571,47.0,60.0,80.0,10.0,129.5,60.0,51.974999999999994,60.0
2018,Single parent,Urban regions,776,72.90330820261283,71.78903110476716,74.0175853004585,50.0,68.0,90.0,15.0,150.0,68.0,66.0,73.0
2018,Single parent,Rural regions,327,70.4144805566649,68.21861688628562,72.61034422704418,50.0,64.0,77.02578035681799,16.0,117.56445089204497,64.0,60.974999999999994,68.0
2018,Couple with children,Urban regions,1597,84.89396317025333,84.08848453601782,85.69944180448884,60.0,80.0,100.0,20.0,160.0,80.0,80.0,82.0
2018,Couple with children,Rural regions,606,86.14572258180198,84.87898292286775,87.4124622407362,65.0,80.0,100.0,20.0,152.5,80.0,70.0,81.025
2018,Multi-generational household,Urban regions,43,109.70483612124929,102.02317012134286,117.38650212115571,77.63917994051337,104.05656918687589,130.0,40.0,208.54123008922994,109.0,88.0,138.0
2018,Multi-generational household,Rural regions,,,,,,,,,,,,
2018,Other Combinations,Urban regions,104,85.64910120569863,82.01670613689957,89.28149627449768,59.113190398487156,80.0,115.35776366940303,20.0,199.72462357577683,80.0,65.0,90.1
2018,Other Combinations,Rural regions,30,79.99240203460872,74.64747277882283,85.3373312903946,56.630754902708134,70.0,97.02626924371725,24.0,150.0,70.0,41.0,80.0
2019,Single-person household,Urban regions,1872,46.17687112491009,45.70208238725671,46.65165986256348,31.0,42.0,55.0,5.0,91.0,42.0,39.0,44.0
2019,Single-person household,Rural regions,790,48.141591668736666,47.24292282839827,49.04026050907506,33.0,40.0,54.0,10.0,85.5,40.0,37.0,40.0
2019,Couple without children,Urban regions,1332,66.93242513533389,66.15219570935282,67.71265456131495,50.0,60.0,80.0,5.0,125.0,60.0,58.0,60.0
2019,Couple without children,Rural regions,624,68.30458000933118,67.2071698162011,69.40199020246125,50.0,61.981298951741614,80.0,19.0,125.0,62.0,55.0,64.0
2019,Single parent,Urban regions,701,72.13035481550045,70.94567313905284,73.31503649194806,50.0,65.75798602640845,90.0,20.0,150.0,66.0,62.0,72.0
2019,Single parent,Rural regions,289,66.78462186324045,65.37680982165146,68.19243390482943,50.0,67.09217625530029,77.25097300872878,25.0,118.12743252182194,68.0,66.0,76.0
2019,Couple with children,Urban regions,1395,85.27995127557496,84.33308742976817,86.22681512138175,58.85002800441849,80.0,100.0,25.0,161.72495799337227,80.0,80.0,85.0
2019,Couple with children,Rural regions,516,85.91583293532567,84.48405108917142,87.34761478147992,60.0,80.0,100.0,20.0,160.0,80.0,70.0,85.0
2019,Multi-generational household,Urban regions,30,89.96655521231655,82.23989606785904,97.69321435677406,49.18279114291543,100.0,112.14453622225393,35.0,206.58715384126168,100.0,100.0,152.0
2019,Multi-generational household,Rural regions,,,,,,,,,,,,
2019,Other Combinations,Urban regions,76,81.38919842266966,77.39306102447166,85.38533582086767,60.0,70.0,100.0,29.0,160.0,70.0,60.0,77.0
2019,Other Combinations,Rural regions,,,,,,,,,,,,
2020,Single-person household,Urban regions,2932,48.6800513950429,48.166717690964894,49.19338509912091,33.06175742502863,43.0,57.0,5.0,92.90736386245706,43.0,41.0,45.0
2020,Single-person household,Rural regions,1002,51.03865509235047,49.97673985785748,52.10057032684345,33.0,42.0,57.0,10.0,93.0,42.0,39.0,44.0
2020,Couple without children,Urban regions,1712,66.69358589322657,66.05797628741776,67.32919549903538,50.0,60.0,80.0,12.0,125.0,60.0,55.974999999999994,60.0
2020,Couple without children,Rural regions,713,67.9235725855947,66.83873734153877,69.00840782965062,50.0,60.0,80.0,15.0,125.0,60.0,55.0,60.0
2020,Single parent,Urban regions,871,73.80576895332725,72.74239586097347,74.86914204568102,50.0,69.0,90.0,15.0,150.0,69.0,68.0,74.0
2020,Single parent,Rural regions,312,75.81895932584341,74.00985157520779,77.62806707647903,52.08853386116202,70.0,85.0,25.0,134.36719920825698,70.0,60.0,70.0
2020,Couple with children,Urban regions,2764,88.12570054818859,87.40701894840082,88.84438214797636,60.0,80.0,107.0,17.0,177.5,80.0,78.975,82.025
2020,Couple with children,Rural regions,938,85.56727895434597,84.49576493579056,86.63879297290137,60.0,80.0,100.0,19.0,160.0,80.0,74.975,85.0
2020,Multi-generational household,Urban regions,58,98.17769052881376,94.32516237832677,102.03021867930075,65.0,100.0,120.0,50.0,202.5,100.0,80.0,135.0
2020,Multi-generational household,Rural regions,32,82.57506624456155,77.45580715038662,87.69432533873649,70.0,86.0,92.01144317014247,38.0,125.02860792535617,86.0,86.0,102.14999999999999
2020,Other Combinations,Urban regions,280,79.87490403922044,78.07907826399497,81.6707298144459,58.4418409001826,77.42795460975934,100.0,20.0,162.3372386497261,77.0,64.0,84.0
2020,Other Combinations,Rural regions,75,74.99982855863293,70.63998950569683,79.35966761156902,50.0,65.31981625857682,80.0,25.0,125.0,65.0,50.0,80.0
2021,Single-person household,Urban regions,1899,50.38969805057626,49.82480270458641,50.9545933965661,35.0,45.0,60.0,5.0,97.5,45.0,40.0,45.0
2021,Single-person household,Rural regions,667,49.53585496701564,48.541767291732114,50.52994264229916,33.0,45.0,57.78769982008828,10.0,94.9692495502207,45.0,42.0,50.0
2021,Couple without children,Urban regions,1060,70.91559520709924,69.85397670093917,71.97721371325932,50.0,63.663512676477296,81.0,8.0,127.5,64.0,60.0,68.0
2021,Couple without children,Rural regions,453,65.92659688046297,64.72673422158937,67.12645953933657,50.0,60.0,80.0,10.0,125.0,60.0,55.0,60.0
2021,Single parent,Urban regions,534,81.48719631267933,80.04550022301981,82.92889240233885,55.0,73.2923789985993,100.0,17.0,167.5,74.0,68.0,80.05
2021,Single parent,Rural regions,219,66.64460529336004,64.77933146808616,68.50987911863393,50.0,65.0,80.0,25.0,125.0,65.0,60.0,80.0
2021,Couple with children,Urban regions,1538,90.73392908958773,89.76231778227938,91.70554039689608,65.0,82.0,105.0,10.0,165.0,82.0,74.0,84.0
2021,Couple with children,Rural regions,490,87.32055115048253,85.80029068784165,88.8408116131234,63.0,80.0,100.0,20.0,155.5,80.0,70.0,80.1
2021,Multi-generational household,Urban regions,35,90.01760844545711,85.0602123331486,94.97500455776563,65.71303870760816,81.86182959197927,110.0,35.0,176.43044193858776,83.0,56.0,101.0
2021,Multi-generational household,Rural regions,,,,,,,,,,,,
2021,Other Combinations,Urban regions,175,75.40765610647169,73.3148942045154,77.50041800842799,50.0,75.0,100.0,30.0,175.0,75.0,65.0,90.0
2021,Other Combinations,Rural regions,50,102.28566022334934,94.79076366230288,109.7805567843958,65.0,80.0,121.5539116064648,35.0,206.38477901616199,80.0,39.92499999999998,95.0
