"ple0017","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Ja","2015","Baden-Wuerttemberg","weiblich","152","0.0818096017817188","0.0683969570343514","0.0952222465290862"
"Ja","2015","Bayern","maennlich","60","0.0328018865977525","0.0246478249543958","0.0409559482411092"
"Ja","2015","Bayern","weiblich","226","0.103514868226084","0.0907680236101248","0.116261712842042"
"Ja","2015","Saarland","maennlich","","","",""
"Ja","2015","Saarland","weiblich","","","",""
"Ja","2015","Berlin","maennlich","15","","",""
"Ja","2015","Berlin","weiblich","60","0.126014703110316","0.0967793620223746","0.155250044198257"
"Ja","2015","Brandenburg","maennlich","6","","",""
"Ja","2015","Brandenburg","weiblich","41","0.0739073879090199","0.0519024922940797","0.0959122835239602"
"Ja","2015","Mecklenburg-Vorpommern","maennlich","3","","",""
"Ja","2015","Mecklenburg-Vorpommern","weiblich","31","0.0884335049595259","0.0568274828017968","0.120039527117255"
"Ja","2015","Sachsen","maennlich","12","","",""
"Ja","2015","Sachsen","weiblich","74","0.0848818185699708","0.0654470006960505","0.104316636443891"
"Ja","2015","Sachsen-Anhalt","maennlich","6","","",""
"Ja","2015","Sachsen-Anhalt","weiblich","38","0.0639309311876443","0.0422708782607241","0.0855909841145645"
"Ja","2015","Thueringen","maennlich","11","","",""
"Ja","2015","Thueringen","weiblich","47","0.0805113319979033","0.0566147869073814","0.104407877088425"
"Nein","2015","Schleswig-Holstein","maennlich","380","0.952374027788189","0.931317948147703","0.973430107428674"
"Nein","2015","Schleswig-Holstein","weiblich","421","0.858149764070762","0.826970050032898","0.889329478108627"
"Nein","2015","Hamburg","maennlich","185","0.94749219106072","0.916185976806148","0.978798405315292"
"Nein","2015","Hamburg","weiblich","216","0.888997419220256","0.848487732066997","0.929507106373514"
"Nein","2015","Niedersachsen","maennlich","1085","0.973474918428035","0.964034499735763","0.982915337120307"
"Nein","2015","Niedersachsen","weiblich","1175","0.905972174032106","0.890154965296311","0.921789382767902"
"Nein","2015","Bremen","maennlich","69","0.976723311723576","0.941895337473325","1.01155128597383"
"Nein","2015","Bremen","weiblich","86","0.920931252271505","0.868042401907797","0.973820102635213"
"Nein","2015","Nordrhein-Westfalen","maennlich","2300","0.970200592765037","0.963334731424266","0.977066454105809"
"Nein","2015","Nordrhein-Westfalen","weiblich","2504","0.900921844481777","0.889873308444759","0.911970380518795"
"Nein","2015","Hessen","maennlich","758","0.96352372284632","0.950417628879976","0.976629816812665"
"Nein","2015","Hessen","weiblich","799","0.875838549916758","0.854518130117073","0.897158969716443"
"Nein","2015","Rheinland-Pfalz,Saarland","maennlich","669","0.966947752929772","0.95356985023765","0.980325655621895"
"Nein","2015","Rheinland-Pfalz,Saarland","weiblich","737","0.905053264883699","0.884865758871745","0.925240770895653"
"Nein","2015","Baden-Wuerttemberg","maennlich","1325","0.953134630353245","0.941987722790346","0.964281537916144"
"Nein","2015","Baden-Wuerttemberg","weiblich","1452","0.918190398218281","0.904777753470914","0.931603042965649"
"Nein","2015","Bayern","maennlich","1773","0.967198113402247","0.959044051758891","0.975352175045604"
"Nein","2015","Bayern","weiblich","1968","0.896485131773916","0.883738287157958","0.909231976389875"
"Nein","2015","Saarland","maennlich","","","",""
"Nein","2015","Saarland","weiblich","","","",""
"Nein","2015","Berlin","maennlich","402","0.972192611961215","0.956411546534548","0.987973677387882"
"Nein","2015","Berlin","weiblich","435","0.873985296889684","0.844749955801743","0.903220637977625"
"Nein","2015","Brandenburg","maennlich","435","0.995876753689295","0.98989606449779","1.0018574428808"
"Nein","2015","Brandenburg","weiblich","502","0.92609261209098","0.90408771647604","0.94809750770592"
"Nein","2015","Mecklenburg-Vorpommern","maennlich","244","0.985482799648984","0.970566346307965","1.00039925299"
"Nein","2015","Mecklenburg-Vorpommern","weiblich","279","0.911566495040474","0.879960472882745","0.943172517198203"
"Nein","2015","Sachsen","maennlich","709","0.990267021388582","0.983100976880875","0.99743306589629"
"Nein","2015","Sachsen","weiblich","716","0.915118181430029","0.895683363556109","0.93455299930395"
"Nein","2015","Sachsen-Anhalt","maennlich","389","0.982273060873179","0.969259907852071","0.995286213894286"
"Nein","2015","Sachsen-Anhalt","weiblich","452","0.936069068812356","0.914409015885436","0.957729121739276"
"Nein","2015","Thueringen","maennlich","411","0.974475694344966","0.959428541254558","0.989522847435374"
"Nein","2015","Thueringen","weiblich","451","0.919488668002097","0.895592122911575","0.943385213092619"
"Ja","2016","Schleswig-Holstein","maennlich","","","",""
"Ja","2016","Schleswig-Holstein","weiblich","","","",""
"Ja","2016","Hamburg","maennlich","","","",""
"Ja","2016","Hamburg","weiblich","","","",""
"Ja","2016","Niedersachsen","maennlich","","","",""
"Ja","2016","Niedersachsen","weiblich","","","",""
"Ja","2016","Bremen","maennlich","","","",""
"Ja","2016","Bremen","weiblich","","","",""
"Ja","2016","Nordrhein-Westfalen","maennlich","","","",""
"Ja","2016","Nordrhein-Westfalen","weiblich","","","",""
"Ja","2016","Hessen","maennlich","","","",""
"Ja","2016","Hessen","weiblich","","","",""
"Ja","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja","2016","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja","2016","Baden-Wuerttemberg","maennlich","","","",""
"Ja","2016","Baden-Wuerttemberg","weiblich","","","",""
"Ja","2016","Bayern","maennlich","","","",""
"Ja","2016","Bayern","weiblich","","","",""
"Ja","2016","Saarland","maennlich","","","",""
"Ja","2016","Saarland","weiblich","","","",""
"Ja","2016","Berlin","maennlich","","","",""
"Ja","2016","Berlin","weiblich","","","",""
"Ja","2016","Brandenburg","maennlich","","","",""
"Ja","2016","Brandenburg","weiblich","","","",""
"Ja","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja","2016","Sachsen","maennlich","","","",""
"Ja","2016","Sachsen","weiblich","","","",""
"Ja","2016","Sachsen-Anhalt","maennlich","","","",""
"Ja","2016","Sachsen-Anhalt","weiblich","","","",""
"Ja","2016","Thueringen","maennlich","","","",""
"Ja","2016","Thueringen","weiblich","","","",""
"Nein","2016","Schleswig-Holstein","maennlich","","","",""
"Nein","2016","Schleswig-Holstein","weiblich","","","",""
"Nein","2016","Hamburg","maennlich","","","",""
"Nein","2016","Hamburg","weiblich","","","",""
"Nein","2016","Niedersachsen","maennlich","","","",""
"Nein","2016","Niedersachsen","weiblich","","","",""
"Nein","2016","Bremen","maennlich","","","",""
"Nein","2016","Bremen","weiblich","","","",""
"Nein","2016","Nordrhein-Westfalen","maennlich","","","",""
"Nein","2016","Nordrhein-Westfalen","weiblich","","","",""
"Nein","2016","Hessen","maennlich","","","",""
"Nein","2016","Hessen","weiblich","","","",""
"Nein","2016","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nein","2016","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nein","2016","Baden-Wuerttemberg","maennlich","","","",""
"Nein","2016","Baden-Wuerttemberg","weiblich","","","",""
"Nein","2016","Bayern","maennlich","","","",""
"Nein","2016","Bayern","weiblich","","","",""
"Nein","2016","Saarland","maennlich","","","",""
"Nein","2016","Saarland","weiblich","","","",""
"Nein","2016","Berlin","maennlich","","","",""
"Nein","2016","Berlin","weiblich","","","",""
"Nein","2016","Brandenburg","maennlich","","","",""
"Nein","2016","Brandenburg","weiblich","","","",""
"Nein","2016","Mecklenburg-Vorpommern","maennlich","","","",""
"Nein","2016","Mecklenburg-Vorpommern","weiblich","","","",""
"Nein","2016","Sachsen","maennlich","","","",""
"Nein","2016","Sachsen","weiblich","","","",""
"Nein","2016","Sachsen-Anhalt","maennlich","","","",""
"Nein","2016","Sachsen-Anhalt","weiblich","","","",""
"Nein","2016","Thueringen","maennlich","","","",""
"Nein","2016","Thueringen","weiblich","","","",""
"Ja","2017","Schleswig-Holstein","maennlich","16","","",""
"Ja","2017","Schleswig-Holstein","weiblich","64","0.116195291529443","0.0883557793988544","0.144034803660032"
"Ja","2017","Hamburg","maennlich","11","","",""
"Ja","2017","Hamburg","weiblich","24","","",""
"Ja","2017","Niedersachsen","maennlich","35","0.0377538801230175","0.027229738130585","0.0482780221154499"
"Ja","2017","Niedersachsen","weiblich","183","0.126241902808887","0.109070053067675","0.143413752550099"
"Ja","2017","Bremen","maennlich","2","","",""
"Ja","2017","Bremen","weiblich","17","","",""
"Ja","2017","Nordrhein-Westfalen","maennlich","78","0.0370447964353586","0.0296953520833625","0.0443942407873547"
"Ja","2017","Nordrhein-Westfalen","weiblich","329","0.103497262713993","0.0925735386412979","0.114420986786687"
"Ja","2017","Hessen","maennlich","25","","",""
"Ja","2017","Hessen","weiblich","100","0.0999885294352963","0.0809326617050348","0.119044397165558"
"Ja","2017","Rheinland-Pfalz,Saarland","maennlich","29","","",""
"Ja","2017","Rheinland-Pfalz,Saarland","weiblich","60","0.0796645188481973","0.0610974813632269","0.0982315563331678"
"Ja","2017","Baden-Wuerttemberg","maennlich","57","0.0431289227349447","0.032426279098472","0.0538315663714174"
"Ja","2017","Baden-Wuerttemberg","weiblich","190","0.0979749556107129","0.083560810148597","0.112389101072829"
"Ja","2017","Bayern","maennlich","67","0.0358399958826962","0.0275616834689855","0.0441183082964069"
"Ja","2017","Bayern","weiblich","235","0.108088473492774","0.0953269230685671","0.120850023916981"
"Ja","2017","Saarland","maennlich","","","",""
"Ja","2017","Saarland","weiblich","","","",""
"Ja","2017","Berlin","maennlich","23","","",""
"Ja","2017","Berlin","weiblich","57","0.0967172870570627","0.07121452948291","0.122220044631215"
"Ja","2017","Brandenburg","maennlich","8","","",""
"Ja","2017","Brandenburg","weiblich","49","0.0936789179407607","0.0694589998977211","0.1178988359838"
"Ja","2017","Mecklenburg-Vorpommern","maennlich","4","","",""
"Ja","2017","Mecklenburg-Vorpommern","weiblich","30","0.0799466649285739","0.0499964811407143","0.109896848716434"
"Ja","2017","Sachsen","maennlich","21","","",""
"Ja","2017","Sachsen","weiblich","79","0.102779209626918","0.0825773881242115","0.122981031129624"
"Ja","2017","Sachsen-Anhalt","maennlich","9","","",""
"Ja","2017","Sachsen-Anhalt","weiblich","45","0.0943519903589465","0.0690069555231675","0.119697025194726"
"Ja","2017","Thueringen","maennlich","11","","",""
"Ja","2017","Thueringen","weiblich","47","0.0899502712605455","0.0656835409580258","0.114217001563065"
"Nein","2017","Schleswig-Holstein","maennlich","426","0.96775909165237","0.951291722515998","0.984226460788741"
"Nein","2017","Schleswig-Holstein","weiblich","445","0.883804708470557","0.855965196339968","0.911644220601146"
"Nein","2017","Hamburg","maennlich","198","0.965357869043684","0.940565306468387","0.99015043161898"
"Nein","2017","Hamburg","weiblich","233","0.87125636006302","0.830309801930948","0.912202918195092"
"Nein","2017","Niedersachsen","maennlich","1225","0.962246119876982","0.95172197788455","0.972770261869415"
"Nein","2017","Niedersachsen","weiblich","1254","0.873758097191113","0.856586247449901","0.890929946932325"
"Nein","2017","Bremen","maennlich","97","0.992579099587269","0.975673080361126","1.00948511881341"
"Nein","2017","Bremen","weiblich","104","0.904780296965573","0.852481658279895","0.957078935651252"
"Nein","2017","Nordrhein-Westfalen","maennlich","2459","0.962955203564641","0.955605759212645","0.970304647916638"
"Nein","2017","Nordrhein-Westfalen","weiblich","2658","0.896502737286007","0.885579013213313","0.907426461358702"
"Nein","2017","Hessen","maennlich","812","0.967801777865587","0.955842787502151","0.979760768229024"
"Nein","2017","Hessen","weiblich","852","0.900011470564704","0.880955602834442","0.919067338294965"
"Nein","2017","Rheinland-Pfalz,Saarland","maennlich","678","0.942727522140248","0.925599608534133","0.959855435746363"
"Nein","2017","Rheinland-Pfalz,Saarland","weiblich","757","0.920335481151803","0.901768443666832","0.938902518636773"
"Nein","2017","Baden-Wuerttemberg","maennlich","1327","0.956871077265055","0.946168433628583","0.967573720901528"
"Nein","2017","Baden-Wuerttemberg","weiblich","1444","0.902025044389287","0.887610898927171","0.916439189851403"
"Nein","2017","Bayern","maennlich","1870","0.964160004117304","0.955881691703593","0.972438316531015"
"Nein","2017","Bayern","weiblich","2039","0.891911526507226","0.879149976083019","0.904673076931433"
"Nein","2017","Saarland","maennlich","","","",""
"Nein","2017","Saarland","weiblich","","","",""
"Nein","2017","Berlin","maennlich","450","0.95327549373229","0.9342559937438","0.972294993720781"
"Nein","2017","Berlin","weiblich","459","0.903282712942937","0.877779955368785","0.92878547051709"
"Nein","2017","Brandenburg","maennlich","469","0.985448760047756","0.974702535122885","0.996194984972626"
"Nein","2017","Brandenburg","weiblich","507","0.906321082059239","0.8821011640162","0.930541000102279"
"Nein","2017","Mecklenburg-Vorpommern","maennlich","254","0.993692025338235","0.984031313893883","1.00335273678259"
"Nein","2017","Mecklenburg-Vorpommern","weiblich","285","0.920053335071426","0.890103151283566","0.950003518859286"
"Nein","2017","Sachsen","maennlich","764","0.976453767642313","0.96584659058915","0.987060944695475"
"Nein","2017","Sachsen","weiblich","789","0.897220790373082","0.877018968870376","0.917422611875788"
"Nein","2017","Sachsen-Anhalt","maennlich","403","0.978526946019373","0.964530016180124","0.992523875858622"
"Nein","2017","Sachsen-Anhalt","weiblich","466","0.905648009641053","0.880302974805274","0.930993044476833"
"Nein","2017","Thueringen","maennlich","433","0.975254804949109","0.960805029571151","0.989704580327066"
"Nein","2017","Thueringen","weiblich","487","0.910049728739455","0.885782998436935","0.934316459041974"
"Ja","2018","Schleswig-Holstein","maennlich","","","",""
"Ja","2018","Schleswig-Holstein","weiblich","","","",""
"Ja","2018","Hamburg","maennlich","","","",""
"Ja","2018","Hamburg","weiblich","","","",""
"Ja","2018","Niedersachsen","maennlich","","","",""
"Ja","2018","Niedersachsen","weiblich","","","",""
"Ja","2018","Bremen","maennlich","","","",""
"Ja","2018","Bremen","weiblich","","","",""
"Ja","2018","Nordrhein-Westfalen","maennlich","","","",""
"Ja","2018","Nordrhein-Westfalen","weiblich","","","",""
"Ja","2018","Hessen","maennlich","","","",""
"Ja","2018","Hessen","weiblich","","","",""
"Ja","2018","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Ja","2018","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Ja","2018","Baden-Wuerttemberg","maennlich","","","",""
"Ja","2018","Baden-Wuerttemberg","weiblich","","","",""
"Ja","2018","Bayern","maennlich","","","",""
"Ja","2018","Bayern","weiblich","","","",""
"Ja","2018","Saarland","maennlich","","","",""
"Ja","2018","Saarland","weiblich","","","",""
"Ja","2018","Berlin","maennlich","","","",""
"Ja","2018","Berlin","weiblich","","","",""
"Ja","2018","Brandenburg","maennlich","","","",""
"Ja","2018","Brandenburg","weiblich","","","",""
"Ja","2018","Mecklenburg-Vorpommern","maennlich","","","",""
"Ja","2018","Mecklenburg-Vorpommern","weiblich","","","",""
"Ja","2018","Sachsen","maennlich","","","",""
"Ja","2018","Sachsen","weiblich","","","",""
"Ja","2018","Sachsen-Anhalt","maennlich","","","",""
"Ja","2018","Sachsen-Anhalt","weiblich","","","",""
"Ja","2018","Thueringen","maennlich","","","",""
"Ja","2018","Thueringen","weiblich","","","",""
"Nein","2018","Schleswig-Holstein","maennlich","","","",""
"Nein","2018","Schleswig-Holstein","weiblich","","","",""
"Nein","2018","Hamburg","maennlich","","","",""
"Nein","2018","Hamburg","weiblich","","","",""
"Nein","2018","Niedersachsen","maennlich","","","",""
"Nein","2018","Niedersachsen","weiblich","","","",""
"Nein","2018","Bremen","maennlich","","","",""
"Nein","2018","Bremen","weiblich","","","",""
"Nein","2018","Nordrhein-Westfalen","maennlich","","","",""
"Nein","2018","Nordrhein-Westfalen","weiblich","","","",""
"Nein","2018","Hessen","maennlich","","","",""
"Nein","2018","Hessen","weiblich","","","",""
"Nein","2018","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nein","2018","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Nein","2018","Baden-Wuerttemberg","maennlich","","","",""
"Nein","2018","Baden-Wuerttemberg","weiblich","","","",""
"Nein","2018","Bayern","maennlich","","","",""
"Nein","2018","Bayern","weiblich","","","",""
"Nein","2018","Saarland","maennlich","","","",""
"Nein","2018","Saarland","weiblich","","","",""
"Nein","2018","Berlin","maennlich","","","",""
"Nein","2018","Berlin","weiblich","","","",""
"Nein","2018","Brandenburg","maennlich","","","",""
"Nein","2018","Brandenburg","weiblich","","","",""
"Nein","2018","Mecklenburg-Vorpommern","maennlich","","","",""
"Nein","2018","Mecklenburg-Vorpommern","weiblich","","","",""
"Nein","2018","Sachsen","maennlich","","","",""
"Nein","2018","Sachsen","weiblich","","","",""
"Nein","2018","Sachsen-Anhalt","maennlich","","","",""
"Nein","2018","Sachsen-Anhalt","weiblich","","","",""
"Nein","2018","Thueringen","maennlich","","","",""
"Nein","2018","Thueringen","weiblich","","","",""
"Ja","2019","Schleswig-Holstein","maennlich","18","","",""
"Ja","2019","Schleswig-Holstein","weiblich","65","0.116566294595294","0.0882967397624172","0.144835849428171"
"Ja","2019","Hamburg","maennlich","12","","",""
"Ja","2019","Hamburg","weiblich","21","","",""
"Ja","2019","Niedersachsen","maennlich","37","0.0285841723994086","0.0191125895460604","0.0380557552527568"
"Ja","2019","Niedersachsen","weiblich","161","0.106183909598879","0.0895393010241264","0.122828518173631"
"Ja","2019","Bremen","maennlich","3","","",""
"Ja","2019","Bremen","weiblich","16","","",""
"Ja","2019","Nordrhein-Westfalen","maennlich","84","0.0340335470424378","0.0270276648979331","0.0410394291869426"
"Ja","2019","Nordrhein-Westfalen","weiblich","319","0.0913740883895394","0.080795450571638","0.101952726207441"
"Ja","2019","Hessen","maennlich","35","0.0471143754526003","0.0328869800822607","0.0613417708229398"
"Ja","2019","Hessen","weiblich","101","0.119573904844199","0.0979264245863844","0.141221385102014"
"Ja","2019","Rheinland-Pfalz,Saarland","maennlich","22","","",""
"Ja","2019","Rheinland-Pfalz,Saarland","weiblich","67","0.0981716485499653","0.0773304738440557","0.119012823255875"
"Ja","2019","Baden-Wuerttemberg","maennlich","66","0.0545315398579089","0.0423146675893288","0.0667484121264891"
"Ja","2019","Baden-Wuerttemberg","weiblich","175","0.114276978893993","0.0980738493801877","0.130480108407799"
"Ja","2019","Bayern","maennlich","58","0.0249020188220349","0.0178916414942354","0.0319123961498343"
"Ja","2019","Bayern","weiblich","239","0.110127110729903","0.0966479042501675","0.123606317209638"
"Ja","2019","Saarland","maennlich","","","",""
"Ja","2019","Saarland","weiblich","","","",""
"Ja","2019","Berlin","maennlich","28","","",""
"Ja","2019","Berlin","weiblich","61","0.114504333356445","0.0869228707830615","0.142085795929828"
"Ja","2019","Brandenburg","maennlich","8","","",""
"Ja","2019","Brandenburg","weiblich","56","0.0837054659126182","0.0612055416783386","0.106205390146898"
"Ja","2019","Mecklenburg-Vorpommern","maennlich","8","","",""
"Ja","2019","Mecklenburg-Vorpommern","weiblich","28","","",""
"Ja","2019","Sachsen","maennlich","24","","",""
"Ja","2019","Sachsen","weiblich","84","0.113498717379277","0.0921241137214288","0.134873321037125"
"Ja","2019","Sachsen-Anhalt","maennlich","11","","",""
"Ja","2019","Sachsen-Anhalt","weiblich","46","0.100405724529402","0.0735474485786868","0.127264000480117"
"Ja","2019","Thueringen","maennlich","9","","",""
"Ja","2019","Thueringen","weiblich","55","0.090016498402966","0.064828998051713","0.115203998754219"
"Nein","2019","Schleswig-Holstein","maennlich","445","0.959299274345141","0.941300798495155","0.977297750195127"
"Nein","2019","Schleswig-Holstein","weiblich","430","0.883433705404706","0.855164150571829","0.911703260237583"
"Nein","2019","Hamburg","maennlich","239","0.945986296612036","0.918021888566796","0.973950704657276"
"Nein","2019","Hamburg","weiblich","260","0.916924063119393","0.884654042714614","0.949194083524172"
"Nein","2019","Niedersachsen","maennlich","1152","0.971415827600591","0.961944244747243","0.98088741045394"
"Nein","2019","Niedersachsen","weiblich","1155","0.893816090401121","0.877171481826369","0.910460698975874"
"Nein","2019","Bremen","maennlich","97","0.971789488536401","0.939337622863451","1.00424135420935"
"Nein","2019","Bremen","weiblich","105","0.888800141175863","0.832784465197539","0.944815817154186"
"Nein","2019","Nordrhein-Westfalen","maennlich","2489","0.965966452957562","0.958960570813057","0.972972335102067"
"Nein","2019","Nordrhein-Westfalen","weiblich","2531","0.908625911610461","0.898047273792559","0.919204549428362"
"Nein","2019","Hessen","maennlich","817","0.9528856245474","0.93865822917706","0.967113019917739"
"Nein","2019","Hessen","weiblich","762","0.880426095155801","0.858778614897986","0.902073575413616"
"Nein","2019","Rheinland-Pfalz,Saarland","maennlich","666","0.967728553604881","0.954523509228794","0.980933597980968"
"Nein","2019","Rheinland-Pfalz,Saarland","weiblich","716","0.901828351450035","0.880987176744125","0.922669526155944"
"Nein","2019","Baden-Wuerttemberg","maennlich","1261","0.945468460142091","0.933251587873511","0.957685332410671"
"Nein","2019","Baden-Wuerttemberg","weiblich","1306","0.885723021106007","0.869519891592201","0.901926150619812"
"Nein","2019","Bayern","maennlich","1840","0.975097981177965","0.968087603850166","0.982108358505765"
"Nein","2019","Bayern","weiblich","1833","0.889872889270097","0.876393682790362","0.903352095749833"
"Nein","2019","Saarland","maennlich","","","",""
"Nein","2019","Saarland","weiblich","","","",""
"Nein","2019","Berlin","maennlich","489","0.927872421213188","0.905572792627404","0.950172049798973"
"Nein","2019","Berlin","weiblich","451","0.885495666643555","0.857914204070172","0.913077129216938"
"Nein","2019","Brandenburg","maennlich","525","0.991189019505052","0.98325533643518","0.999122702574924"
"Nein","2019","Brandenburg","weiblich","526","0.916294534087382","0.893794609853102","0.938794458321662"
"Nein","2019","Mecklenburg-Vorpommern","maennlich","288","0.927612128382285","0.898091992760232","0.957132264004338"
"Nein","2019","Mecklenburg-Vorpommern","weiblich","288","0.886445390275298","0.851464333352784","0.921426447197812"
"Nein","2019","Sachsen","maennlich","774","0.964315253513895","0.951444692686207","0.977185814341583"
"Nein","2019","Sachsen","weiblich","762","0.886501282620723","0.865126678962875","0.907875886278571"
"Nein","2019","Sachsen-Anhalt","maennlich","400","0.98532039984467","0.973693256398235","0.996947543291105"
"Nein","2019","Sachsen-Anhalt","weiblich","435","0.899594275470598","0.872735999519883","0.926452551421313"
"Nein","2019","Thueringen","maennlich","422","0.979694658314195","0.966379081724435","0.993010234903955"
"Nein","2019","Thueringen","weiblich","441","0.909983501597034","0.884796001245781","0.935171001948287"
