"erwst","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Teilzeit","1992","35-65","kein Migrationshintergrund","508","0.103983439267434","0.0957556427422301","0.112211235792637"
"Teilzeit","1992","35-65","direkter Migrationshintergrund","115","0.0867892724312627","0.0728812861671376","0.100697258695388"
"Teilzeit","1992","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","1992","66 +","kein Migrationshintergrund","","","",""
"Teilzeit","1992","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","1992","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1992","17-34","kein Migrationshintergrund","1126","0.295455324419362","0.280870133876662","0.310040514962062"
"nicht erwerbstätig","1992","17-34","direkter Migrationshintergrund","280","0.329451373503004","0.297704362307003","0.361198384699005"
"nicht erwerbstätig","1992","17-34","indirekter Migrationshintergrund","163","0.455963462270131","0.405754499868801","0.50617242467146"
"nicht erwerbstätig","1992","35-65","kein Migrationshintergrund","1668","0.334363727397626","0.321647112932365","0.347080341862886"
"nicht erwerbstätig","1992","35-65","direkter Migrationshintergrund","531","0.35197362684181","0.328379868375304","0.375567385308317"
"nicht erwerbstätig","1992","35-65","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1992","66 +","kein Migrationshintergrund","1289","0.985007910815097","0.978429853049756","0.991585968580439"
"nicht erwerbstätig","1992","66 +","direkter Migrationshintergrund","132","0.97840847367172","0.953980895510287","1.00283605183315"
"nicht erwerbstätig","1992","66 +","indirekter Migrationshintergrund","","","",""
"Andere","1992","17-34","kein Migrationshintergrund","400","0.107350148285204","0.0974542819385748","0.117246014631833"
"Andere","1992","17-34","direkter Migrationshintergrund","71","0.108250336509005","0.0872644098932355","0.129236263124774"
"Andere","1992","17-34","indirekter Migrationshintergrund","85","0.230268489407697","0.187827150140956","0.272709828674437"
"Andere","1992","35-65","kein Migrationshintergrund","93","0.0179864927785096","0.0144040817737254","0.0215689037832938"
"Andere","1992","35-65","direkter Migrationshintergrund","","","",""
"Andere","1992","35-65","indirekter Migrationshintergrund","","","",""
"Andere","1992","66 +","kein Migrationshintergrund","","","",""
"Andere","1992","66 +","direkter Migrationshintergrund","","","",""
"Andere","1992","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1993","17-34","kein Migrationshintergrund","1902","0.519666465747355","0.503449352144067","0.535883579350644"
"voll erwerbstätig","1993","17-34","direkter Migrationshintergrund","426","0.542477207125425","0.50812619595299","0.576828218297859"
"voll erwerbstätig","1993","17-34","indirekter Migrationshintergrund","141","0.254665280708608","0.213864207943355","0.29546635347386"
"voll erwerbstätig","1993","35-65","kein Migrationshintergrund","2904","0.537187955514397","0.523629170497733","0.55074674053106"
"voll erwerbstätig","1993","35-65","direkter Migrationshintergrund","867","0.556030340847902","0.531011472287478","0.581049209408326"
"voll erwerbstätig","1993","35-65","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1993","66 +","kein Migrationshintergrund","","","",""
"voll erwerbstätig","1993","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","1993","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","1993","17-34","kein Migrationshintergrund","235","0.0689799554478842","0.0607541065184772","0.0772058043772913"
"Teilzeit","1993","17-34","direkter Migrationshintergrund","46","0.0497598608730486","0.0347665110127197","0.0647532107333775"
"Teilzeit","1993","17-34","indirekter Migrationshintergrund","","","",""
"Teilzeit","1993","35-65","kein Migrationshintergrund","504","0.104782565572964","0.0964541172613555","0.113111013884573"
"Teilzeit","1993","35-65","direkter Migrationshintergrund","110","0.0799330639629515","0.0662773403938493","0.0935887875320538"
"Teilzeit","1993","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","1993","66 +","kein Migrationshintergrund","","","",""
"Teilzeit","1993","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","1993","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1993","17-34","kein Migrationshintergrund","1097","0.29757318269373","0.282733070109112","0.312413295278348"
"nicht erwerbstätig","1993","17-34","direkter Migrationshintergrund","279","0.325502361586503","0.293194389479949","0.357810333693056"
"nicht erwerbstätig","1993","17-34","indirekter Migrationshintergrund","174","0.427052255016611","0.380727935042873","0.473376574990349"
"nicht erwerbstätig","1993","35-65","kein Migrationshintergrund","1682","0.335564531683577","0.322724392120745","0.348404671246408"
"nicht erwerbstätig","1993","35-65","direkter Migrationshintergrund","531","0.357955903713517","0.333815809104316","0.382095998322718"
"nicht erwerbstätig","1993","35-65","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1993","66 +","kein Migrationshintergrund","1291","0.983086902505776","0.976117544954775","0.990056260056777"
"nicht erwerbstätig","1993","66 +","direkter Migrationshintergrund","151","0.97878084626402","0.956019681042429","1.00154201148561"
"nicht erwerbstätig","1993","66 +","indirekter Migrationshintergrund","","","",""
"Andere","1993","17-34","kein Migrationshintergrund","412","0.113780396111031","0.10347311416519","0.124087678056872"
"Andere","1993","17-34","direkter Migrationshintergrund","57","0.0822605704150239","0.0633154240657684","0.101205716764279"
"Andere","1993","17-34","indirekter Migrationshintergrund","114","0.295222645563543","0.252504554207374","0.337940736919713"
"Andere","1993","35-65","kein Migrationshintergrund","105","0.0224649472290623","0.0184352335815273","0.0264946608765974"
"Andere","1993","35-65","direkter Migrationshintergrund","","","",""
"Andere","1993","35-65","indirekter Migrationshintergrund","","","",""
"Andere","1993","66 +","kein Migrationshintergrund","","","",""
"Andere","1993","66 +","direkter Migrationshintergrund","","","",""
"Andere","1993","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1994","17-34","kein Migrationshintergrund","1819","0.511428565160352","0.495054251543762","0.527802878776941"
"voll erwerbstätig","1994","17-34","direkter Migrationshintergrund","387","0.521319120472429","0.485709933304683","0.556928307640175"
"voll erwerbstätig","1994","17-34","indirekter Migrationshintergrund","157","0.299832878827612","0.258007670562099","0.341658087093125"
"voll erwerbstätig","1994","35-65","kein Migrationshintergrund","2837","0.530343781760129","0.516680030885464","0.544007532634794"
"voll erwerbstätig","1994","35-65","direkter Migrationshintergrund","759","0.50202461345531","0.476118950070808","0.527930276839812"
"voll erwerbstätig","1994","35-65","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1994","66 +","kein Migrationshintergrund","","","",""
"voll erwerbstätig","1994","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","1994","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","1994","17-34","kein Migrationshintergrund","236","0.06899405889495","0.0606919456813821","0.0772961721085178"
"Teilzeit","1994","17-34","direkter Migrationshintergrund","30","0.0347591578793798","0.0217022704069813","0.0478160453517784"
"Teilzeit","1994","17-34","indirekter Migrationshintergrund","","","",""
"Teilzeit","1994","35-65","kein Migrationshintergrund","484","0.100382103677599","0.0921547845050448","0.108609422850154"
"Teilzeit","1994","35-65","direkter Migrationshintergrund","108","0.0839673841712591","0.0695979702645742","0.0983367980779439"
"Teilzeit","1994","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","1994","66 +","kein Migrationshintergrund","","","",""
"Teilzeit","1994","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","1994","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1994","17-34","kein Migrationshintergrund","1136","0.313416780319708","0.298221304892271","0.328612255747145"
"nicht erwerbstätig","1994","17-34","direkter Migrationshintergrund","288","0.36625465335909","0.331911816989281","0.400597489728899"
"nicht erwerbstätig","1994","17-34","indirekter Migrationshintergrund","189","0.444624473102388","0.399262944692948","0.489986001511827"
"nicht erwerbstätig","1994","35-65","kein Migrationshintergrund","1684","0.344322912284544","0.331314355367302","0.357331469201786"
"nicht erwerbstätig","1994","35-65","direkter Migrationshintergrund","544","0.390923376593472","0.365641456141123","0.416205297045822"
"nicht erwerbstätig","1994","35-65","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1994","66 +","kein Migrationshintergrund","1297","0.98445828343228","0.977782936462447","0.991133630402114"
"nicht erwerbstätig","1994","66 +","direkter Migrationshintergrund","168","0.985673182407432","0.967862056572093","1.00348430824277"
"nicht erwerbstätig","1994","66 +","indirekter Migrationshintergrund","","","",""
"Andere","1994","17-34","kein Migrationshintergrund","389","0.106160595624991","0.0960699721947411","0.116251219055241"
"Andere","1994","17-34","direkter Migrationshintergrund","51","0.0776670682891011","0.0585883363121252","0.096745800266077"
"Andere","1994","17-34","indirekter Migrationshintergrund","101","0.21332567803786","0.175930407206393","0.250720948869327"
"Andere","1994","35-65","kein Migrationshintergrund","120","0.0249512022777278","0.0206808857214957","0.0292215188339598"
"Andere","1994","35-65","direkter Migrationshintergrund","","","",""
"Andere","1994","35-65","indirekter Migrationshintergrund","","","",""
"Andere","1994","66 +","kein Migrationshintergrund","","","",""
"Andere","1994","66 +","direkter Migrationshintergrund","","","",""
"Andere","1994","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1995","17-34","kein Migrationshintergrund","1812","0.515781568982216","0.499295606549101","0.532267531415331"
"voll erwerbstätig","1995","17-34","direkter Migrationshintergrund","447","0.47744864727924","0.445311899470979","0.509585395087501"
"voll erwerbstätig","1995","17-34","indirekter Migrationshintergrund","166","0.292124844154472","0.251144075249196","0.333105613059749"
"voll erwerbstätig","1995","35-65","kein Migrationshintergrund","2860","0.526737825289323","0.513116187991131","0.540359462587515"
"voll erwerbstätig","1995","35-65","direkter Migrationshintergrund","822","0.465196452201159","0.44106357309576","0.489329331306558"
"voll erwerbstätig","1995","35-65","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1995","66 +","kein Migrationshintergrund","","","",""
"voll erwerbstätig","1995","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","1995","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","1995","17-34","kein Migrationshintergrund","238","0.0682055173578751","0.0598892094722573","0.0765218252434929"
"Teilzeit","1995","17-34","direkter Migrationshintergrund","40","0.0392577304440762","0.0267626186364706","0.0517528422516818"
"Teilzeit","1995","17-34","indirekter Migrationshintergrund","","","",""
"Teilzeit","1995","35-65","kein Migrationshintergrund","535","0.10527020394491","0.0968972279940564","0.113643179895764"
"Teilzeit","1995","35-65","direkter Migrationshintergrund","131","0.088094334952979","0.0743810106076252","0.101807659298333"
"Teilzeit","1995","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","1995","66 +","kein Migrationshintergrund","","","",""
"Teilzeit","1995","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","1995","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1995","17-34","kein Migrationshintergrund","1091","0.307858554819276","0.292630873508417","0.323086236130135"
"nicht erwerbstätig","1995","17-34","direkter Migrationshintergrund","371","0.394945592863115","0.363494194949285","0.426396990776945"
"nicht erwerbstätig","1995","17-34","indirekter Migrationshintergrund","187","0.43526337979553","0.390583030374807","0.479943729216253"
"nicht erwerbstätig","1995","35-65","kein Migrationshintergrund","1627","0.33874957583646","0.32583727834602","0.3516618733269"
"nicht erwerbstätig","1995","35-65","direkter Migrationshintergrund","656","0.422360205549771","0.398462079406777","0.446258331692766"
"nicht erwerbstätig","1995","35-65","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1995","66 +","kein Migrationshintergrund","1276","0.97593106600264","0.967618894373526","0.984243237631753"
"nicht erwerbstätig","1995","66 +","direkter Migrationshintergrund","210","0.996966352308943","0.989563433562205","1.00436927105568"
"nicht erwerbstätig","1995","66 +","indirekter Migrationshintergrund","","","",""
"Andere","1995","17-34","kein Migrationshintergrund","389","0.108154358840633","0.0979089899771527","0.118399727704112"
"Andere","1995","17-34","direkter Migrationshintergrund","70","0.0883480294135686","0.0700886053906125","0.106607453436525"
"Andere","1995","17-34","indirekter Migrationshintergrund","104","0.240037853721947","0.201547370056416","0.278528337387478"
"Andere","1995","35-65","kein Migrationshintergrund","139","0.0292423949293064","0.0246457280523142","0.0338390618062987"
"Andere","1995","35-65","direkter Migrationshintergrund","32","0.0243490072960905","0.0168917062469927","0.0318063083451883"
"Andere","1995","35-65","indirekter Migrationshintergrund","","","",""
"Andere","1995","66 +","kein Migrationshintergrund","","","",""
"Andere","1995","66 +","direkter Migrationshintergrund","","","",""
"Andere","1995","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1996","17-34","kein Migrationshintergrund","1734","0.509691561368707","0.492922655060237","0.526460467677178"
"voll erwerbstätig","1996","17-34","direkter Migrationshintergrund","381","0.423228004722426","0.389736532905376","0.456719476539475"
"voll erwerbstätig","1996","17-34","indirekter Migrationshintergrund","187","0.315745951736993","0.275326183576379","0.356165719897606"
"voll erwerbstätig","1996","35-65","kein Migrationshintergrund","2811","0.518469132086912","0.504857052619726","0.532081211554099"
"voll erwerbstätig","1996","35-65","direkter Migrationshintergrund","757","0.475132295790511","0.450150359168102","0.50011423241292"
"voll erwerbstätig","1996","35-65","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1996","66 +","kein Migrationshintergrund","","","",""
"voll erwerbstätig","1996","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","1996","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","1996","17-34","kein Migrationshintergrund","230","0.0722645249002514","0.0635791015822766","0.0809499482182262"
"Teilzeit","1996","17-34","direkter Migrationshintergrund","54","0.070605963551915","0.0532413315056293","0.0879705955982007"
"Teilzeit","1996","17-34","indirekter Migrationshintergrund","","","",""
"Teilzeit","1996","35-65","kein Migrationshintergrund","596","0.118010120431944","0.109221061330023","0.126799179533864"
"Teilzeit","1996","35-65","direkter Migrationshintergrund","140","0.0907445986810543","0.0763749140096915","0.105114283352417"
"Teilzeit","1996","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","1996","66 +","kein Migrationshintergrund","","","",""
"Teilzeit","1996","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","1996","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1996","17-34","kein Migrationshintergrund","1073","0.311328343866744","0.295796187008366","0.326860500725122"
"nicht erwerbstätig","1996","17-34","direkter Migrationshintergrund","340","0.417693866521638","0.384262842191133","0.451124890852142"
"nicht erwerbstätig","1996","17-34","indirekter Migrationshintergrund","214","0.455603451479339","0.412295522174975","0.498911380783703"
"nicht erwerbstätig","1996","35-65","kein Migrationshintergrund","1640","0.33774248904189","0.324858295106615","0.350626682977165"
"nicht erwerbstätig","1996","35-65","direkter Migrationshintergrund","608","0.406033301277347","0.381466094767904","0.430600507786789"
"nicht erwerbstätig","1996","35-65","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1996","66 +","kein Migrationshintergrund","1281","0.976455114528342","0.968256794982454","0.984653434074231"
"nicht erwerbstätig","1996","66 +","direkter Migrationshintergrund","223","0.988744944240591","0.975021879070301","1.00246800941088"
"nicht erwerbstätig","1996","66 +","indirekter Migrationshintergrund","","","",""
"Andere","1996","17-34","kein Migrationshintergrund","377","0.106715569864297","0.0963587813334238","0.117072358395171"
"Andere","1996","17-34","direkter Migrationshintergrund","61","0.0884721652040216","0.0692220537731121","0.107722276634931"
"Andere","1996","17-34","indirekter Migrationshintergrund","92","0.197175631144848","0.162577461168699","0.231773801120998"
"Andere","1996","35-65","kein Migrationshintergrund","129","0.0257782584392541","0.021461013862774","0.0300955030157343"
"Andere","1996","35-65","direkter Migrationshintergrund","30","0.0280898042510882","0.0198240721274598","0.0363555363747167"
"Andere","1996","35-65","indirekter Migrationshintergrund","","","",""
"Andere","1996","66 +","kein Migrationshintergrund","","","",""
"Andere","1996","66 +","direkter Migrationshintergrund","","","",""
"Andere","1996","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1997","17-34","kein Migrationshintergrund","1652","0.508860518584537","0.491809066918943","0.52591197025013"
"voll erwerbstätig","1997","17-34","direkter Migrationshintergrund","364","0.418912553462426","0.384221298104843","0.453603808820009"
"voll erwerbstätig","1997","17-34","indirekter Migrationshintergrund","192","0.321309518238033","0.281477821706686","0.361141214769381"
"voll erwerbstätig","1997","35-65","kein Migrationshintergrund","2776","0.509010539369026","0.495350408068856","0.522670670669196"
"voll erwerbstätig","1997","35-65","direkter Migrationshintergrund","712","0.486817380677974","0.461187771116027","0.51244699023992"
"voll erwerbstätig","1997","35-65","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1997","66 +","kein Migrationshintergrund","","","",""
"voll erwerbstätig","1997","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","1997","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","1997","17-34","kein Migrationshintergrund","213","0.0716246400363123","0.0628293009917859","0.0804199790808386"
"Teilzeit","1997","17-34","direkter Migrationshintergrund","37","0.0660183359169981","0.0485585448134101","0.0834781270205862"
"Teilzeit","1997","17-34","indirekter Migrationshintergrund","","","",""
"Teilzeit","1997","35-65","kein Migrationshintergrund","572","0.113888420049368","0.105208026979393","0.122568813119342"
"Teilzeit","1997","35-65","direkter Migrationshintergrund","123","0.0917789107685686","0.0769745307803254","0.106583290756812"
"Teilzeit","1997","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","1997","66 +","kein Migrationshintergrund","","","",""
"Teilzeit","1997","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","1997","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1997","17-34","kein Migrationshintergrund","1070","0.318303654995788","0.302415412777859","0.334191897213716"
"nicht erwerbstätig","1997","17-34","direkter Migrationshintergrund","322","0.427124867918722","0.392343633171191","0.461906102666253"
"nicht erwerbstätig","1997","17-34","indirekter Migrationshintergrund","208","0.402647001489976","0.360814976486724","0.444479026493227"
"nicht erwerbstätig","1997","35-65","kein Migrationshintergrund","1675","0.354175632630156","0.341107246614784","0.367244018645528"
"nicht erwerbstätig","1997","35-65","direkter Migrationshintergrund","602","0.402785051456789","0.377635804237631","0.427934298675948"
"nicht erwerbstätig","1997","35-65","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1997","66 +","kein Migrationshintergrund","1311","0.979163576529564","0.971521505926147","0.98680564713298"
"nicht erwerbstätig","1997","66 +","direkter Migrationshintergrund","229","0.985514651285786","0.970173210418873","1.0008560921527"
"nicht erwerbstätig","1997","66 +","indirekter Migrationshintergrund","","","",""
"Andere","1997","17-34","kein Migrationshintergrund","367","0.101211186383363","0.0909238570431096","0.111498515723617"
"Andere","1997","17-34","direkter Migrationshintergrund","54","0.0879442427018538","0.0680305416587655","0.107857943744942"
"Andere","1997","17-34","indirekter Migrationshintergrund","102","0.216431153217357","0.18130508042574","0.251557226008974"
"Andere","1997","35-65","kein Migrationshintergrund","122","0.022925407951451","0.0188358365251798","0.0270149793777222"
"Andere","1997","35-65","direkter Migrationshintergrund","","","",""
"Andere","1997","35-65","indirekter Migrationshintergrund","","","",""
"Andere","1997","66 +","kein Migrationshintergrund","","","",""
"Andere","1997","66 +","direkter Migrationshintergrund","","","",""
"Andere","1997","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1998","17-34","kein Migrationshintergrund","1769","0.491938798185549","0.475594261730208","0.508283334640889"
"voll erwerbstätig","1998","17-34","direkter Migrationshintergrund","323","0.427841976279736","0.391652228105982","0.46403172445349"
"voll erwerbstätig","1998","17-34","indirekter Migrationshintergrund","202","0.332747266474117","0.293332010819465","0.37216252212877"
"voll erwerbstätig","1998","35-65","kein Migrationshintergrund","3193","0.509063505887139","0.496461241721998","0.52166577005228"
"voll erwerbstätig","1998","35-65","direkter Migrationshintergrund","707","0.501014196884001","0.475126458758537","0.526901935009465"
"voll erwerbstätig","1998","35-65","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1998","66 +","kein Migrationshintergrund","","","",""
"voll erwerbstätig","1998","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","1998","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","1998","17-34","kein Migrationshintergrund","202","0.06322307871162","0.0552667088022217","0.0711794486210182"
"Teilzeit","1998","17-34","direkter Migrationshintergrund","43","0.0761679523842705","0.0567649685822356","0.0955709361863053"
"Teilzeit","1998","17-34","indirekter Migrationshintergrund","","","",""
"Teilzeit","1998","35-65","kein Migrationshintergrund","702","0.119664378952096","0.111482434596965","0.127846323307228"
"Teilzeit","1998","35-65","direkter Migrationshintergrund","118","0.0906471456136286","0.0757820304007931","0.105512260826464"
"Teilzeit","1998","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","1998","66 +","kein Migrationshintergrund","","","",""
"Teilzeit","1998","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","1998","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1998","17-34","kein Migrationshintergrund","1194","0.333047651171819","0.31763917662196","0.348456125721678"
"nicht erwerbstätig","1998","17-34","direkter Migrationshintergrund","297","0.405569291450491","0.369654858027652","0.44148372487333"
"nicht erwerbstätig","1998","17-34","indirekter Migrationshintergrund","228","0.451775516927627","0.410145893927947","0.493405139927308"
"nicht erwerbstätig","1998","35-65","kein Migrationshintergrund","1984","0.345297541267492","0.333311695985924","0.357283386549059"
"nicht erwerbstätig","1998","35-65","direkter Migrationshintergrund","581","0.388542372310123","0.363305974014228","0.413778770606018"
"nicht erwerbstätig","1998","35-65","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1998","66 +","kein Migrationshintergrund","1566","0.979434615796898","0.972484805128629","0.986384426465167"
"nicht erwerbstätig","1998","66 +","direkter Migrationshintergrund","244","0.988816527235337","0.975728672948178","1.0019043815225"
"nicht erwerbstätig","1998","66 +","indirekter Migrationshintergrund","","","",""
"Andere","1998","17-34","kein Migrationshintergrund","429","0.111790471931012","0.101488528441974","0.122092415420051"
"Andere","1998","17-34","direkter Migrationshintergrund","55","0.0904207798855026","0.069443930585156","0.111397629185849"
"Andere","1998","17-34","indirekter Migrationshintergrund","101","0.188529123955538","0.155811058850055","0.22124718906102"
"Andere","1998","35-65","kein Migrationshintergrund","166","0.0259745738932733","0.0219648977067797","0.0299842500797669"
"Andere","1998","35-65","direkter Migrationshintergrund","","","",""
"Andere","1998","35-65","indirekter Migrationshintergrund","","","",""
"Andere","1998","66 +","kein Migrationshintergrund","","","",""
"Andere","1998","66 +","direkter Migrationshintergrund","","","",""
"Andere","1998","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1999","17-34","kein Migrationshintergrund","1678","0.487214764896572","0.470435900398445","0.503993629394698"
"voll erwerbstätig","1999","17-34","direkter Migrationshintergrund","288","0.448182028772384","0.409502037487847","0.48686202005692"
"voll erwerbstätig","1999","17-34","indirekter Migrationshintergrund","214","0.344123937925507","0.304311134452078","0.383936741398935"
"voll erwerbstätig","1999","35-65","kein Migrationshintergrund","3176","0.522605755158268","0.509872387030036","0.535339123286499"
"voll erwerbstätig","1999","35-65","direkter Migrationshintergrund","647","0.505170625852555","0.478209162306672","0.532132089398439"
"voll erwerbstätig","1999","35-65","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","1999","66 +","kein Migrationshintergrund","","","",""
"voll erwerbstätig","1999","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","1999","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","1999","17-34","kein Migrationshintergrund","228","0.0701552011791309","0.0615814720107918","0.07872893034747"
"Teilzeit","1999","17-34","direkter Migrationshintergrund","40","0.0705757262705293","0.0506554245672434","0.0904960279738151"
"Teilzeit","1999","17-34","indirekter Migrationshintergrund","","","",""
"Teilzeit","1999","35-65","kein Migrationshintergrund","693","0.114333115293681","0.106220911858889","0.122445318728474"
"Teilzeit","1999","35-65","direkter Migrationshintergrund","112","0.0936206875111783","0.0779120836617683","0.109329291360588"
"Teilzeit","1999","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","1999","66 +","kein Migrationshintergrund","","","",""
"Teilzeit","1999","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","1999","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1999","17-34","kein Migrationshintergrund","1032","0.305015941556744","0.289560433675289","0.3204714494382"
"nicht erwerbstätig","1999","17-34","direkter Migrationshintergrund","249","0.369465156861522","0.331924443802651","0.407005869920393"
"nicht erwerbstätig","1999","17-34","indirekter Migrationshintergrund","209","0.408703595552324","0.367507004903636","0.449900186201013"
"nicht erwerbstätig","1999","35-65","kein Migrationshintergrund","1831","0.325129310928366","0.313187891400818","0.337070730455914"
"nicht erwerbstätig","1999","35-65","direkter Migrationshintergrund","527","0.365307217590498","0.339341065981623","0.391273369199374"
"nicht erwerbstätig","1999","35-65","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","1999","66 +","kein Migrationshintergrund","1508","0.976427756349521","0.968862835855094","0.983992676843949"
"nicht erwerbstätig","1999","66 +","direkter Migrationshintergrund","241","0.97234311155615","0.951933549750199","0.992752673362102"
"nicht erwerbstätig","1999","66 +","indirekter Migrationshintergrund","","","",""
"Andere","1999","17-34","kein Migrationshintergrund","471","0.137614092367553","0.126049858367076","0.14917832636803"
"Andere","1999","17-34","direkter Migrationshintergrund","58","0.111777088095565","0.0872696107395957","0.136284565451534"
"Andere","1999","17-34","indirekter Migrationshintergrund","104","0.212889872427174","0.178585484180625","0.247194260673723"
"Andere","1999","35-65","kein Migrationshintergrund","211","0.0379318186196851","0.0330618925342273","0.042801744705143"
"Andere","1999","35-65","direkter Migrationshintergrund","35","0.0359014690457681","0.0258688689213676","0.0459340691701685"
"Andere","1999","35-65","indirekter Migrationshintergrund","","","",""
"Andere","1999","66 +","kein Migrationshintergrund","","","",""
"Andere","1999","66 +","direkter Migrationshintergrund","","","",""
"Andere","1999","66 +","indirekter Migrationshintergrund","","","",""
"voll erwerbstätig","2000","17-34","kein Migrationshintergrund","2502","0.488784639354659","0.475445952146282","0.502123326563035"
"voll erwerbstätig","2000","17-34","direkter Migrationshintergrund","388","0.418169917145903","0.38712884570311","0.449210988588697"
"voll erwerbstätig","2000","17-34","indirekter Migrationshintergrund","266","0.356831435595693","0.321543567565991","0.392119303625395"
"voll erwerbstätig","2000","35-65","kein Migrationshintergrund","5860","0.519341659729169","0.510154024436533","0.528529295021806"
"voll erwerbstätig","2000","35-65","direkter Migrationshintergrund","966","0.49839382283396","0.476370478986545","0.520417166681375"
"voll erwerbstätig","2000","35-65","indirekter Migrationshintergrund","46","0.473663452518919","0.374299484657973","0.573027420379864"
"voll erwerbstätig","2000","66 +","kein Migrationshintergrund","","","",""
"voll erwerbstätig","2000","66 +","direkter Migrationshintergrund","","","",""
"voll erwerbstätig","2000","66 +","indirekter Migrationshintergrund","","","",""
"Teilzeit","2000","17-34","kein Migrationshintergrund","414","0.0771765006378034","0.0700552834651679","0.0842977178104389"
"Teilzeit","2000","17-34","direkter Migrationshintergrund","76","0.075559228704284","0.0589271884461619","0.0921912689624061"
"Teilzeit","2000","17-34","indirekter Migrationshintergrund","30","0.0479466899268452","0.0322089845383517","0.0636843953153386"
"Teilzeit","2000","35-65","kein Migrationshintergrund","1456","0.126536216340446","0.120422732076245","0.132649700604646"
"Teilzeit","2000","35-65","direkter Migrationshintergrund","208","0.120277593176236","0.105949754357194","0.134605431995278"
"Teilzeit","2000","35-65","indirekter Migrationshintergrund","","","",""
"Teilzeit","2000","66 +","kein Migrationshintergrund","","","",""
"Teilzeit","2000","66 +","direkter Migrationshintergrund","","","",""
"Teilzeit","2000","66 +","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2000","17-34","kein Migrationshintergrund","1706","0.295614406980086","0.28343796519453","0.307790848765641"
"nicht erwerbstätig","2000","17-34","direkter Migrationshintergrund","410","0.404271611194125","0.373388361357367","0.435154861030883"
