"erwst","year","age_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig","1992","17-34","AkademikerIn","94","0.205968330808437","0.168352059619321","0.243584601997552"
"nicht erwerbstätig","1992","35-65","(noch) kein Abschluss","215","0.475265887811596","0.430775787889367","0.519755987733825"
"nicht erwerbstätig","1992","35-65","Hauptschule","1416","0.390694370071064","0.375258476416464","0.406130263725664"
"nicht erwerbstätig","1992","35-65","Realschule","279","0.271601741606841","0.245816233098617","0.297387250115065"
"nicht erwerbstätig","1992","35-65","(Fach-)Abitur","66","0.263169657779049","0.20836418743604","0.317975128122058"
"nicht erwerbstätig","1992","35-65","AkademikerIn","205","0.183904923394352","0.161052586849085","0.206757259939619"
"nicht erwerbstätig","1992","66 +","(noch) kein Abschluss","28","","",""
"nicht erwerbstätig","1992","66 +","Hauptschule","1056","0.989592821539948","0.983503615768271","0.995682027311625"
"nicht erwerbstätig","1992","66 +","Realschule","191","0.986805874953286","0.970749282394839","1.00286246751173"
"nicht erwerbstätig","1992","66 +","(Fach-)Abitur","42","0.936838535427837","0.866543016011312","1.00713405484436"
"nicht erwerbstätig","1992","66 +","AkademikerIn","100","0.945828191614181","0.902938887847714","0.988717495380648"
"Andere","1992","17-34","(noch) kein Abschluss","26","","",""
"Andere","1992","17-34","Hauptschule","173","0.102239590622011","0.0875499273539283","0.116929253890094"
"Andere","1992","17-34","Realschule","231","0.120967642112238","0.105763327237602","0.136171956986874"
"Andere","1992","17-34","(Fach-)Abitur","84","0.145770246762343","0.117605151372089","0.173935342152597"
"Andere","1992","17-34","AkademikerIn","11","","",""
"Andere","1992","35-65","(noch) kein Abschluss","3","","",""
"Andere","1992","35-65","Hauptschule","62","0.0180415064881616","0.0138305711680499","0.0222524418082733"
"Andere","1992","35-65","Realschule","19","","",""
"Andere","1992","35-65","(Fach-)Abitur","6","","",""
"Andere","1992","35-65","AkademikerIn","15","","",""
"Andere","1992","66 +","(noch) kein Abschluss","","","",""
"Andere","1992","66 +","Hauptschule","4","","",""
"Andere","1992","66 +","Realschule","1","","",""
"Andere","1992","66 +","(Fach-)Abitur","1","","",""
"Andere","1992","66 +","AkademikerIn","1","","",""
"voll erwerbstätig","1993","17-34","(noch) kein Abschluss","55","0.128779962274897","0.0939854168877777","0.163574507662017"
"voll erwerbstätig","1993","17-34","Hauptschule","907","0.575802087732968","0.551425219656905","0.600178955809032"
"voll erwerbstätig","1993","17-34","Realschule","938","0.547103904069062","0.523681441861749","0.570526366276375"
"voll erwerbstätig","1993","17-34","(Fach-)Abitur","206","0.377265485367155","0.339174000313565","0.415356970420744"
"voll erwerbstätig","1993","17-34","AkademikerIn","283","0.66524711590311","0.619624430581433","0.710869801224787"
"voll erwerbstätig","1993","35-65","(noch) kein Abschluss","222","0.458128373924561","0.412987811581403","0.50326893626772"
"voll erwerbstätig","1993","35-65","Hauptschule","1835","0.47275750604341","0.456633548315764","0.488881463771056"
"voll erwerbstätig","1993","35-65","Realschule","731","0.609529463716219","0.581539383104029","0.63751954432841"
"voll erwerbstätig","1993","35-65","(Fach-)Abitur","154","0.628202943565942","0.567563370509076","0.688842516622807"
"voll erwerbstätig","1993","35-65","AkademikerIn","807","0.705416521453195","0.678599310506678","0.732233732399711"
"voll erwerbstätig","1993","66 +","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1993","66 +","Hauptschule","4","","",""
"voll erwerbstätig","1993","66 +","Realschule","","","",""
"voll erwerbstätig","1993","66 +","(Fach-)Abitur","1","","",""
"voll erwerbstätig","1993","66 +","AkademikerIn","3","","",""
"Teilzeit","1993","17-34","(noch) kein Abschluss","9","","",""
"Teilzeit","1993","17-34","Hauptschule","81","0.0593788514426435","0.0477220260307184","0.0710356768545685"
"Teilzeit","1993","17-34","Realschule","113","0.0720325491479925","0.0598670728981014","0.0841980253978835"
"Teilzeit","1993","17-34","(Fach-)Abitur","37","0.0670968172605104","0.0474350683353162","0.0867585661857046"
"Teilzeit","1993","17-34","AkademikerIn","40","0.0870513166758129","0.0597968281911983","0.114305805160428"
"Teilzeit","1993","35-65","(noch) kein Abschluss","34","0.0628582988622292","0.0408691151307791","0.0848474825936793"
"Teilzeit","1993","35-65","Hauptschule","353","0.102693852921407","0.0928901582462751","0.112497547596538"
"Teilzeit","1993","35-65","Realschule","127","0.11502032474804","0.0967154565539925","0.133325192942087"
"Teilzeit","1993","35-65","(Fach-)Abitur","26","","",""
"Teilzeit","1993","35-65","AkademikerIn","75","0.0875174734539859","0.0708930625120701","0.104141884395902"
"Teilzeit","1993","66 +","(noch) kein Abschluss","","","",""
"Teilzeit","1993","66 +","Hauptschule","2","","",""
"Teilzeit","1993","66 +","Realschule","2","","",""
"Teilzeit","1993","66 +","(Fach-)Abitur","1","","",""
"Teilzeit","1993","66 +","AkademikerIn","2","","",""
"nicht erwerbstätig","1993","17-34","(noch) kein Abschluss","271","0.796218044497104","0.754375126567037","0.83806096242717"
"nicht erwerbstätig","1993","17-34","Hauptschule","416","0.247065681624689","0.225792042663184","0.268339320586194"
"nicht erwerbstätig","1993","17-34","Realschule","451","0.259383120617671","0.238759447819786","0.280006793415556"
"nicht erwerbstätig","1993","17-34","(Fach-)Abitur","279","0.399096506579038","0.360611264186158","0.437581748971917"
"nicht erwerbstätig","1993","17-34","AkademikerIn","74","0.207630534681443","0.168416939882877","0.246844129480009"
"nicht erwerbstätig","1993","35-65","(noch) kein Abschluss","207","0.461175275511584","0.416012364163363","0.506338186859805"
"nicht erwerbstätig","1993","35-65","Hauptschule","1425","0.400990337683123","0.385162153346148","0.416818522020098"
"nicht erwerbstätig","1993","35-65","Realschule","288","0.25923511713104","0.2340931200181","0.284377114243979"
"nicht erwerbstätig","1993","35-65","(Fach-)Abitur","59","0.233768168532976","0.180664324448258","0.286872012617694"
"nicht erwerbstätig","1993","35-65","AkademikerIn","217","0.194609297112799","0.171319178536465","0.217899415689133"
"nicht erwerbstätig","1993","66 +","(noch) kein Abschluss","26","","",""
"nicht erwerbstätig","1993","66 +","Hauptschule","1072","0.987317010306804","0.98065857244095","0.993975448172657"
"nicht erwerbstätig","1993","66 +","Realschule","190","0.98458119906164","0.967243227107431","1.00191917101585"
"nicht erwerbstätig","1993","66 +","(Fach-)Abitur","41","0.950606835581065","0.886580942583503","1.01463272857863"
"nicht erwerbstätig","1993","66 +","AkademikerIn","108","0.942484911266917","0.899932196632179","0.985037625901654"
"Andere","1993","17-34","(noch) kein Abschluss","21","","",""
"Andere","1993","17-34","Hauptschule","175","0.117753379199699","0.101855517400148","0.133651240999251"
"Andere","1993","17-34","Realschule","233","0.121480426165275","0.106108537653947","0.136852314676602"
"Andere","1993","17-34","(Fach-)Abitur","100","0.156541190793297","0.127985073676746","0.185097307909849"
"Andere","1993","17-34","AkademikerIn","14","","",""
"Andere","1993","35-65","(noch) kein Abschluss","5","","",""
"Andere","1993","35-65","Hauptschule","70","0.0235583033520598","0.0186600370245814","0.0284565696795382"
"Andere","1993","35-65","Realschule","21","","",""
"Andere","1993","35-65","(Fach-)Abitur","5","","",""
"Andere","1993","35-65","AkademikerIn","11","","",""
"Andere","1993","66 +","(noch) kein Abschluss","","","",""
"Andere","1993","66 +","Hauptschule","7","","",""
"Andere","1993","66 +","Realschule","2","","",""
"Andere","1993","66 +","(Fach-)Abitur","1","","",""
"Andere","1993","66 +","AkademikerIn","2","","",""
"voll erwerbstätig","1994","17-34","(noch) kein Abschluss","51","0.0997370204114671","0.0698828162015524","0.129591224621382"
"voll erwerbstätig","1994","17-34","Hauptschule","800","0.549982652780459","0.524542113303153","0.575423192257765"
"voll erwerbstätig","1994","17-34","Realschule","903","0.542731945838592","0.518760014698242","0.566703876978942"
"voll erwerbstätig","1994","17-34","(Fach-)Abitur","224","0.380471719401768","0.343003764202095","0.417939674601441"
"voll erwerbstätig","1994","17-34","AkademikerIn","288","0.682948095815292","0.638392719948438","0.727503471682145"
"voll erwerbstätig","1994","35-65","(noch) kein Abschluss","194","0.447489219321083","0.400491635626851","0.494486803015316"
"voll erwerbstätig","1994","35-65","Hauptschule","1698","0.457904839583655","0.441497083378153","0.474312595789157"
"voll erwerbstätig","1994","35-65","Realschule","740","0.596373918551761","0.568637857217741","0.624109979885782"
"voll erwerbstätig","1994","35-65","(Fach-)Abitur","136","0.58718329387889","0.523966042670338","0.650400545087442"
"voll erwerbstätig","1994","35-65","AkademikerIn","803","0.69555931273956","0.668414804013115","0.722703821466004"
"voll erwerbstätig","1994","66 +","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1994","66 +","Hauptschule","4","","",""
"voll erwerbstätig","1994","66 +","Realschule","","","",""
"voll erwerbstätig","1994","66 +","(Fach-)Abitur","2","","",""
"voll erwerbstätig","1994","66 +","AkademikerIn","6","","",""
"Teilzeit","1994","17-34","(noch) kein Abschluss","6","","",""
"Teilzeit","1994","17-34","Hauptschule","83","0.0666732282332389","0.0539167792462558","0.079429677220222"
"Teilzeit","1994","17-34","Realschule","108","0.0770585357233326","0.0642257083278613","0.0898913631188039"
"Teilzeit","1994","17-34","(Fach-)Abitur","33","0.0603603406383488","0.0419812193373781","0.0787394619393195"
"Teilzeit","1994","17-34","AkademikerIn","41","0.0699503921084117","0.0455279430065842","0.0943728412102393"
"Teilzeit","1994","35-65","(noch) kein Abschluss","33","0.0693875582592319","0.0453694336888056","0.0934056828296583"
"Teilzeit","1994","35-65","Hauptschule","318","0.095045873379046","0.0853875058428616","0.10470424091523"
"Teilzeit","1994","35-65","Realschule","133","0.120377502853362","0.101981787270027","0.138773218436697"
"Teilzeit","1994","35-65","(Fach-)Abitur","24","","",""
"Teilzeit","1994","35-65","AkademikerIn","79","0.0867554391526977","0.0701517169824087","0.103359161322987"
"Teilzeit","1994","66 +","(noch) kein Abschluss","","","",""
"Teilzeit","1994","66 +","Hauptschule","2","","",""
"Teilzeit","1994","66 +","Realschule","2","","",""
"Teilzeit","1994","66 +","(Fach-)Abitur","1","","",""
"Teilzeit","1994","66 +","AkademikerIn","2","","",""
"nicht erwerbstätig","1994","17-34","(noch) kein Abschluss","307","0.832025706818211","0.794779470705546","0.869271942930875"
"nicht erwerbstätig","1994","17-34","Hauptschule","444","0.29143942723282","0.26820136893749","0.314677485528151"
"nicht erwerbstätig","1994","17-34","Realschule","443","0.265569492882989","0.244318004871319","0.286820980894658"
"nicht erwerbstätig","1994","17-34","(Fach-)Abitur","279","0.403600829795321","0.365738025716831","0.441463633873811"
"nicht erwerbstätig","1994","17-34","AkademikerIn","69","0.183931328226207","0.146834883788041","0.221027772664372"
"nicht erwerbstätig","1994","35-65","(noch) kein Abschluss","198","0.47570557578877","0.428502466830104","0.522908684747436"
"nicht erwerbstätig","1994","35-65","Hauptschule","1449","0.422616231200787","0.406348417715324","0.438884044686249"
"nicht erwerbstätig","1994","35-65","Realschule","297","0.255314157144339","0.230663990789655","0.279964323499024"
"nicht erwerbstätig","1994","35-65","(Fach-)Abitur","64","0.262192135645801","0.205717738827724","0.318666532463878"
"nicht erwerbstätig","1994","35-65","AkademikerIn","206","0.194643809704693","0.17128891825531","0.217998701154076"
"nicht erwerbstätig","1994","66 +","(noch) kein Abschluss","31","1","1","1"
"nicht erwerbstätig","1994","66 +","Hauptschule","1082","0.991306766627914","0.985800826602584","0.996812706653245"
"nicht erwerbstätig","1994","66 +","Realschule","185","0.990835221806583","0.977177162782715","1.00449328083045"
"nicht erwerbstätig","1994","66 +","(Fach-)Abitur","38","0.908221081469631","0.821926978139408","0.994515184799854"
"nicht erwerbstätig","1994","66 +","AkademikerIn","122","0.936235535605911","0.894234661055161","0.97823641015666"
"Andere","1994","17-34","(noch) kein Abschluss","23","","",""
"Andere","1994","17-34","Hauptschule","142","0.0919046917534821","0.0771315879150428","0.106677795591921"
"Andere","1994","17-34","Realschule","205","0.114640025555087","0.0993096435324891","0.129970407577685"
"Andere","1994","17-34","(Fach-)Abitur","109","0.155567110164562","0.12759600049787","0.183538219831254"
"Andere","1994","17-34","AkademikerIn","21","","",""
"Andere","1994","35-65","(noch) kein Abschluss","5","","",""
"Andere","1994","35-65","Hauptschule","77","0.0244330558365126","0.0193486378719998","0.0295174738010254"
"Andere","1994","35-65","Realschule","32","0.0279344214505372","0.018618764652622","0.0372500782484524"
"Andere","1994","35-65","(Fach-)Abitur","9","","",""
"Andere","1994","35-65","AkademikerIn","16","","",""
"Andere","1994","66 +","(noch) kein Abschluss","","","",""
"Andere","1994","66 +","Hauptschule","4","","",""
"Andere","1994","66 +","Realschule","","","",""
"Andere","1994","66 +","(Fach-)Abitur","2","","",""
"Andere","1994","66 +","AkademikerIn","","","",""
"voll erwerbstätig","1995","17-34","(noch) kein Abschluss","49","0.0810473761492692","0.0549474374927683","0.10714731480577"
"voll erwerbstätig","1995","17-34","Hauptschule","827","0.558537217727992","0.533383030013699","0.583691405442285"
"voll erwerbstätig","1995","17-34","Realschule","910","0.561073428322028","0.537070330122936","0.585076526521119"
"voll erwerbstätig","1995","17-34","(Fach-)Abitur","232","0.34237943178179","0.307152628884271","0.377606234679308"
"voll erwerbstätig","1995","17-34","AkademikerIn","296","0.704666763716958","0.661397230537442","0.747936296896473"
"voll erwerbstätig","1995","35-65","(noch) kein Abschluss","176","0.415855585360696","0.368942224542706","0.462768946178687"
"voll erwerbstätig","1995","35-65","Hauptschule","1660","0.442069628922351","0.425698119478761","0.458441138365941"
"voll erwerbstätig","1995","35-65","Realschule","786","0.594078453788475","0.567207832029222","0.620949075547729"
"voll erwerbstätig","1995","35-65","(Fach-)Abitur","185","0.582227389468027","0.52852521343551","0.635929565500544"
"voll erwerbstätig","1995","35-65","AkademikerIn","847","0.684403532555043","0.657818559130903","0.710988505979182"
"voll erwerbstätig","1995","66 +","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1995","66 +","Hauptschule","5","","",""
"voll erwerbstätig","1995","66 +","Realschule","","","",""
"voll erwerbstätig","1995","66 +","(Fach-)Abitur","2","","",""
"voll erwerbstätig","1995","66 +","AkademikerIn","5","","",""
"Teilzeit","1995","17-34","(noch) kein Abschluss","6","","",""
"Teilzeit","1995","17-34","Hauptschule","84","0.0634543806785691","0.0511053615285972","0.0758033998285409"
"Teilzeit","1995","17-34","Realschule","116","0.0743355457027559","0.0616477383707642","0.0870233530347476"
"Teilzeit","1995","17-34","(Fach-)Abitur","36","0.0591627685003648","0.0416476454057921","0.0766778915949374"
"Teilzeit","1995","17-34","AkademikerIn","43","0.0879556881978453","0.0610914772793357","0.114819899116355"
"Teilzeit","1995","35-65","(noch) kein Abschluss","30","0.0678996633287547","0.0439538106879972","0.0918455159695123"
"Teilzeit","1995","35-65","Hauptschule","326","0.0954354599799183","0.0857498261360959","0.105121093823741"
"Teilzeit","1995","35-65","Realschule","155","0.118707725414805","0.101009316050602","0.136406134779008"
"Teilzeit","1995","35-65","(Fach-)Abitur","38","0.119203270937078","0.0839209197216704","0.154485622152486"
"Teilzeit","1995","35-65","AkademikerIn","114","0.112795198793655","0.094699669478291","0.13089072810902"
"Teilzeit","1995","66 +","(noch) kein Abschluss","","","",""
"Teilzeit","1995","66 +","Hauptschule","4","","",""
"Teilzeit","1995","66 +","Realschule","2","","",""
"Teilzeit","1995","66 +","(Fach-)Abitur","1","","",""
"Teilzeit","1995","66 +","AkademikerIn","2","","",""
"nicht erwerbstätig","1995","17-34","(noch) kein Abschluss","343","0.847422897406621","0.813034002113076","0.881811792700165"
"nicht erwerbstätig","1995","17-34","Hauptschule","436","0.277320164428106","0.254642366357431","0.299997962498782"
"nicht erwerbstätig","1995","17-34","Realschule","395","0.2444462259691","0.223659510447614","0.265232941490587"
"nicht erwerbstätig","1995","17-34","(Fach-)Abitur","314","0.431241033950903","0.394474230849346","0.46800783705246"
"nicht erwerbstätig","1995","17-34","AkademikerIn","71","0.164262353274017","0.129119407965514","0.199405298582521"
"nicht erwerbstätig","1995","35-65","(noch) kein Abschluss","216","0.512626253948427","0.465049298138975","0.56020320975788"
"nicht erwerbstätig","1995","35-65","Hauptschule","1452","0.433458887233591","0.417122987714318","0.449794786752863"
"nicht erwerbstätig","1995","35-65","Realschule","305","0.256563460234858","0.232665869658791","0.280461050810926"
"nicht erwerbstätig","1995","35-65","(Fach-)Abitur","89","0.261638989290883","0.213780256500882","0.309497722080884"
"nicht erwerbstätig","1995","35-65","AkademikerIn","193","0.177690890632571","0.155825150854783","0.199556630410359"
"nicht erwerbstätig","1995","66 +","(noch) kein Abschluss","37","1","1","1"
"nicht erwerbstätig","1995","66 +","Hauptschule","1076","0.985636421475173","0.97857931824989","0.992693524700457"
"nicht erwerbstätig","1995","66 +","Realschule","185","0.96101866270529","0.933569715923976","0.988467609486605"
"nicht erwerbstätig","1995","66 +","(Fach-)Abitur","37","0.95501054579647","0.890774686037086","1.01924640555585"
"nicht erwerbstätig","1995","66 +","AkademikerIn","145","0.952529418320194","0.918724664896959","0.986334171743429"
"Andere","1995","17-34","(noch) kein Abschluss","22","","",""
"Andere","1995","17-34","Hauptschule","150","0.100688237165332","0.0854448424141321","0.115931631916532"
"Andere","1995","17-34","Realschule","221","0.120144800006116","0.104418751655975","0.135870848356257"
"Andere","1995","17-34","(Fach-)Abitur","115","0.167216765766943","0.13951307708391","0.194920454449975"
"Andere","1995","17-34","AkademikerIn","17","","",""
"Andere","1995","35-65","(noch) kein Abschluss","2","","",""
"Andere","1995","35-65","Hauptschule","97","0.0290360238641405","0.0235009488251514","0.0345710989031295"
"Andere","1995","35-65","Realschule","37","0.0306503605618613","0.021218599647896","0.0400821214758265"
"Andere","1995","35-65","(Fach-)Abitur","12","","",""
"Andere","1995","35-65","AkademikerIn","20","","",""
"Andere","1995","66 +","(noch) kein Abschluss","","","",""
"Andere","1995","66 +","Hauptschule","7","","",""
"Andere","1995","66 +","Realschule","4","","",""
"Andere","1995","66 +","(Fach-)Abitur","","","",""
"Andere","1995","66 +","AkademikerIn","","","",""
"voll erwerbstätig","1996","17-34","(noch) kein Abschluss","38","0.0532512444133935","0.0315701233208971","0.0749323655058899"
"voll erwerbstätig","1996","17-34","Hauptschule","790","0.55636451985768","0.530641743306334","0.582087296409026"
"voll erwerbstätig","1996","17-34","Realschule","832","0.537127013079578","0.512391777280732","0.561862248878423"
"voll erwerbstätig","1996","17-34","(Fach-)Abitur","234","0.366590165750547","0.330048136082774","0.403132195418321"
"voll erwerbstätig","1996","17-34","AkademikerIn","302","0.719715334083967","0.676964439212666","0.762466228955268"
"voll erwerbstätig","1996","35-65","(noch) kein Abschluss","161","0.435213213847278","0.385560612775034","0.484865814919522"
"voll erwerbstätig","1996","35-65","Hauptschule","1561","0.440167987649477","0.423499349620901","0.456836625678052"
"voll erwerbstätig","1996","35-65","Realschule","803","0.56652357953261","0.540282630246133","0.592764528819088"
"voll erwerbstätig","1996","35-65","(Fach-)Abitur","182","0.565931487785695","0.511542143875495","0.620320831695895"
"voll erwerbstätig","1996","35-65","AkademikerIn","834","0.670246015769926","0.643456314859945","0.697035716679908"
"voll erwerbstätig","1996","66 +","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1996","66 +","Hauptschule","4","","",""
"voll erwerbstätig","1996","66 +","Realschule","","","",""
"voll erwerbstätig","1996","66 +","(Fach-)Abitur","3","","",""
"voll erwerbstätig","1996","66 +","AkademikerIn","5","","",""
"Teilzeit","1996","17-34","(noch) kein Abschluss","10","","",""
"Teilzeit","1996","17-34","Hauptschule","81","0.0638384082489049","0.0511810978577924","0.0764957186400175"
"Teilzeit","1996","17-34","Realschule","106","0.0802115181572046","0.0667371319522339","0.0936859043621753"
"Teilzeit","1996","17-34","(Fach-)Abitur","53","0.0944001187686581","0.0722276368924823","0.116572600644834"
"Teilzeit","1996","17-34","AkademikerIn","35","0.0617270309140464","0.038820070831413","0.0846339909966798"
"Teilzeit","1996","35-65","(noch) kein Abschluss","31","0.0742603035501039","0.048001707176056","0.100518899924152"
"Teilzeit","1996","35-65","Hauptschule","345","0.102076226772948","0.0919103682059259","0.112242085339971"
"Teilzeit","1996","35-65","Realschule","191","0.132470505348507","0.114519468909531","0.150421541787483"
"Teilzeit","1996","35-65","(Fach-)Abitur","48","0.157964402558898","0.117942512918774","0.197986292199022"
"Teilzeit","1996","35-65","AkademikerIn","118","0.125935767748446","0.107029668206938","0.144841867289953"
"Teilzeit","1996","66 +","(noch) kein Abschluss","","","",""
"Teilzeit","1996","66 +","Hauptschule","5","","",""
"Teilzeit","1996","66 +","Realschule","1","","",""
"Teilzeit","1996","66 +","(Fach-)Abitur","1","","",""
"Teilzeit","1996","66 +","AkademikerIn","4","","",""
"nicht erwerbstätig","1996","17-34","(noch) kein Abschluss","346","0.873578930471487","0.841489627140006","0.905668233802969"
"nicht erwerbstätig","1996","17-34","Hauptschule","418","0.286871182403491","0.263453039551695","0.310289325255286"
"nicht erwerbstätig","1996","17-34","Realschule","402","0.246426167152712","0.225048862063965","0.267803472241459"
"nicht erwerbstätig","1996","17-34","(Fach-)Abitur","288","0.398130530427506","0.361009180764974","0.435251880090038"
"nicht erwerbstätig","1996","17-34","AkademikerIn","74","0.176957715387623","0.140632266635994","0.213283164139252"
"nicht erwerbstätig","1996","35-65","(noch) kein Abschluss","187","0.484304869374774","0.434254805372225","0.534354933377324"
"nicht erwerbstätig","1996","35-65","Hauptschule","1407","0.429624283420369","0.413002142942412","0.446246423898326"
"nicht erwerbstätig","1996","35-65","Realschule","341","0.272025286936304","0.248461201269461","0.295589372603147"
"nicht erwerbstätig","1996","35-65","(Fach-)Abitur","80","0.244730201705388","0.197551325394251","0.291909078016524"
"nicht erwerbstätig","1996","35-65","AkademikerIn","215","0.18648595734682","0.164290642351159","0.208681272342482"
"nicht erwerbstätig","1996","66 +","(noch) kein Abschluss","46","1","1","1"
"nicht erwerbstätig","1996","66 +","Hauptschule","1090","0.987611586245355","0.981089780019907","0.994133392470803"
"nicht erwerbstätig","1996","66 +","Realschule","180","0.97584064183643","0.953715076627025","0.997966207045834"
"nicht erwerbstätig","1996","66 +","(Fach-)Abitur","36","0.851442063395686","0.743882525935971","0.959001600855401"
"nicht erwerbstätig","1996","66 +","AkademikerIn","146","0.931940760318118","0.892546226566454","0.971335294069782"
"Andere","1996","17-34","(noch) kein Abschluss","18","","",""
"Andere","1996","17-34","Hauptschule","144","0.0929258894899241","0.0778939594775346","0.107957819502314"
"Andere","1996","17-34","Realschule","221","0.136235301610506","0.119218058879088","0.153252544341923"
"Andere","1996","17-34","(Fach-)Abitur","93","0.140879185053288","0.114497022263914","0.167261347842663"
"Andere","1996","17-34","AkademikerIn","13","","",""
"Andere","1996","35-65","(noch) kein Abschluss","4","","",""
"Andere","1996","35-65","Hauptschule","94","0.0281315021572055","0.0225793387643072","0.0336836655501038"
"Andere","1996","35-65","Realschule","35","0.0289806281825786","0.0200977102041516","0.0378635461610056"
"Andere","1996","35-65","(Fach-)Abitur","9","","",""
"Andere","1996","35-65","AkademikerIn","16","","",""
"Andere","1996","66 +","(noch) kein Abschluss","","","",""
"Andere","1996","66 +","Hauptschule","6","","",""
"Andere","1996","66 +","Realschule","4","","",""
"Andere","1996","66 +","(Fach-)Abitur","2","","",""
"Andere","1996","66 +","AkademikerIn","2","","",""
"voll erwerbstätig","1997","17-34","(noch) kein Abschluss","38","0.054217602257156","0.0324571862986062","0.0759780182157059"
"voll erwerbstätig","1997","17-34","Hauptschule","723","0.541302134908803","0.514731395145304","0.567872874672301"
"voll erwerbstätig","1997","17-34","Realschule","786","0.528241773105227","0.502995967316954","0.553487578893501"
"voll erwerbstätig","1997","17-34","(Fach-)Abitur","250","0.389511849884095","0.352365336827172","0.426658362941018"
"voll erwerbstätig","1997","17-34","AkademikerIn","304","0.756144300236709","0.714272059192028","0.798016541281389"
"voll erwerbstätig","1997","35-65","(noch) kein Abschluss","146","0.440600351344086","0.389807970190057","0.491392732498116"
"voll erwerbstätig","1997","35-65","Hauptschule","1475","0.427936055219617","0.411024096326896","0.444848014112338"
"voll erwerbstätig","1997","35-65","Realschule","816","0.550873722993334","0.524809217202679","0.576938228783988"
"voll erwerbstätig","1997","35-65","(Fach-)Abitur","174","0.54923045549073","0.494107751802669","0.604353159178791"
"voll erwerbstätig","1997","35-65","AkademikerIn","855","0.691407803667068","0.665251324169849","0.717564283164288"
"voll erwerbstätig","1997","66 +","(noch) kein Abschluss","","","",""
"voll erwerbstätig","1997","66 +","Hauptschule","4","","",""
"voll erwerbstätig","1997","66 +","Realschule","","","",""
"voll erwerbstätig","1997","66 +","(Fach-)Abitur","3","","",""
"voll erwerbstätig","1997","66 +","AkademikerIn","6","","",""
"Teilzeit","1997","17-34","(noch) kein Abschluss","7","","",""
"Teilzeit","1997","17-34","Hauptschule","79","0.0651023772764411","0.0519470738958544","0.0782576806570278"
"Teilzeit","1997","17-34","Realschule","97","0.0793859821644428","0.0657142410039801","0.0930577233249055"
"Teilzeit","1997","17-34","(Fach-)Abitur","49","0.0943099186975287","0.0720467187213252","0.116573118673732"
"Teilzeit","1997","17-34","AkademikerIn","33","0.0826378738779691","0.055789537584655","0.109486210171283"
"Teilzeit","1997","35-65","(noch) kein Abschluss","27","","",""
"Teilzeit","1997","35-65","Hauptschule","322","0.106165642113214","0.0956362644226498","0.116695019803777"
"Teilzeit","1997","35-65","Realschule","192","0.130312329127314","0.112671717283973","0.147952940970655"
"Teilzeit","1997","35-65","(Fach-)Abitur","42","0.140357823599144","0.101876226126476","0.178839421071812"
"Teilzeit","1997","35-65","AkademikerIn","113","0.104033280854912","0.0867450016234755","0.121321560086348"
"Teilzeit","1997","66 +","(noch) kein Abschluss","","","",""
"Teilzeit","1997","66 +","Hauptschule","5","","",""
"Teilzeit","1997","66 +","Realschule","","","",""
"Teilzeit","1997","66 +","(Fach-)Abitur","1","","",""
"Teilzeit","1997","66 +","AkademikerIn","4","","",""
"nicht erwerbstätig","1997","17-34","(noch) kein Abschluss","355","0.882640794035598","0.851712782057935","0.913568806013262"
"nicht erwerbstätig","1997","17-34","Hauptschule","411","0.297560758417322","0.273181941399639","0.321939575435005"
"nicht erwerbstätig","1997","17-34","Realschule","403","0.270038916522544","0.247585824481326","0.292492008563763"
"nicht erwerbstätig","1997","17-34","(Fach-)Abitur","271","0.381128888911872","0.344132857812938","0.418124920010805"
"nicht erwerbstätig","1997","17-34","AkademikerIn","55","0.122501412667739","0.0905307844681068","0.154472040867371"
"nicht erwerbstätig","1997","35-65","(noch) kein Abschluss","191","0.490870387076301","0.439724271649705","0.542016502502897"
"nicht erwerbstätig","1997","35-65","Hauptschule","1418","0.445464911421789","0.428476473290281","0.462453349553298"
"nicht erwerbstätig","1997","35-65","Realschule","353","0.286524987358523","0.262832543035483","0.310217431681564"
"nicht erwerbstätig","1997","35-65","(Fach-)Abitur","85","0.276619761638556","0.227063236799104","0.326176286478009"
"nicht erwerbstätig","1997","35-65","AkademikerIn","213","0.190941172217633","0.168684536138014","0.213197808297251"
"nicht erwerbstätig","1997","66 +","(noch) kein Abschluss","49","1","1","1"
"nicht erwerbstätig","1997","66 +","Hauptschule","1117","0.987878422309381","0.981506588198895","0.994250256419867"
"nicht erwerbstätig","1997","66 +","Realschule","178","0.998763791819059","0.993616263116268","1.00391132052185"
"nicht erwerbstätig","1997","66 +","(Fach-)Abitur","38","0.894111432153232","0.803195056602254","0.98502780770421"
"nicht erwerbstätig","1997","66 +","AkademikerIn","152","0.899030419633064","0.853058928796742","0.945001910469387"
"Andere","1997","17-34","(noch) kein Abschluss","16","","",""
"Andere","1997","17-34","Hauptschule","138","0.0960347293974342","0.080323489939786","0.111745968855082"
"Andere","1997","17-34","Realschule","216","0.122333328207786","0.105762266909763","0.138904389505808"
"Andere","1997","17-34","(Fach-)Abitur","92","0.135049342506504","0.109014137608118","0.16108454740489"
"Andere","1997","17-34","AkademikerIn","12","","",""
