"plj0047","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2008","35-65","maennlich","2786","0.537617623303711","0.523917895937471","0.551317350669952"
"Einige Sorgen","2008","35-65","weiblich","3211","0.56860074086712","0.555557791254415","0.581643690479825"
"Einige Sorgen","2008","66 +","maennlich","1085","0.553775527481684","0.53206542217466","0.575485632788708"
"Einige Sorgen","2008","66 +","weiblich","1213","0.544968713664453","0.524277331710218","0.565660095618689"
"Grosse Sorgen","2008","17-34","maennlich","412","0.212047175304439","0.1943527071036","0.229741643505278"
"Grosse Sorgen","2008","17-34","weiblich","551","0.261984538881109","0.243899889841665","0.280069187920552"
"Grosse Sorgen","2008","35-65","maennlich","1120","0.227122655916793","0.215610410027689","0.238634901805896"
"Grosse Sorgen","2008","35-65","weiblich","1462","0.277065108747405","0.265278932795717","0.288851284699093"
"Grosse Sorgen","2008","66 +","maennlich","444","0.219431841963972","0.201357037914919","0.237506646013024"
"Grosse Sorgen","2008","66 +","weiblich","493","0.212862073253558","0.195853900962998","0.229870245544118"
"Keine Sorgen","2008","17-34","maennlich","565","0.271490764658288","0.252239191602996","0.290742337713579"
"Keine Sorgen","2008","17-34","weiblich","458","0.209666909652474","0.192924824217888","0.22640899508706"
"Keine Sorgen","2008","35-65","maennlich","1182","0.235259720779496","0.223604907746051","0.246914533812941"
"Keine Sorgen","2008","35-65","weiblich","866","0.154334150385475","0.144820157493047","0.163848143277903"
"Keine Sorgen","2008","66 +","maennlich","485","0.226792630554344","0.208504015474111","0.245081245634578"
"Keine Sorgen","2008","66 +","weiblich","519","0.242169213081989","0.224368857787155","0.259969568376823"
"Einige Sorgen","2009","17-34","maennlich","984","0.515157251259324","0.492637795732366","0.537676706786281"
"Einige Sorgen","2009","17-34","weiblich","1177","0.569829907397707","0.54837166430232","0.591288150493095"
"Einige Sorgen","2009","35-65","maennlich","2685","0.568336984536707","0.55415850473066","0.582515464342755"
"Einige Sorgen","2009","35-65","weiblich","3075","0.594010187763775","0.580591504060787","0.607428871466762"
"Einige Sorgen","2009","66 +","maennlich","1094","0.559467793307839","0.537528517458599","0.581407069157079"
"Einige Sorgen","2009","66 +","weiblich","1242","0.569424317308005","0.54847470518489","0.590373929431119"
"Grosse Sorgen","2009","17-34","maennlich","357","0.192976855034301","0.175194751592609","0.210758958475993"
"Grosse Sorgen","2009","17-34","weiblich","405","0.210170690808965","0.192512177642526","0.227829203975405"
"Grosse Sorgen","2009","35-65","maennlich","848","0.194887297775561","0.183548307163234","0.206226288387888"
"Grosse Sorgen","2009","35-65","weiblich","1131","0.2320104591623","0.220476276204945","0.243544642119655"
"Grosse Sorgen","2009","66 +","maennlich","352","0.17705878370393","0.16018979465116","0.193927772756699"
"Grosse Sorgen","2009","66 +","weiblich","396","0.18862227709222","0.172070628253336","0.205173925931104"
"Keine Sorgen","2009","17-34","maennlich","551","0.291865893706375","0.271380847162992","0.312350940249758"
"Keine Sorgen","2009","17-34","weiblich","463","0.219999401793327","0.202045466621744","0.237953336964911"
"Keine Sorgen","2009","35-65","maennlich","1155","0.236775717687731","0.22460688387869","0.248944551496772"
"Keine Sorgen","2009","35-65","weiblich","939","0.173979353073926","0.163620785374856","0.184337920772995"
"Keine Sorgen","2009","66 +","maennlich","521","0.263473422988231","0.244005997134659","0.282940848841804"
"Keine Sorgen","2009","66 +","weiblich","508","0.241953405599775","0.22383387042644","0.26007294077311"
"Einige Sorgen","2010","17-34","maennlich","1446","0.537588438332998","0.518950407614408","0.556226469051588"
"Einige Sorgen","2010","17-34","weiblich","2089","0.556905258208028","0.541048428094523","0.572762088321533"
"Einige Sorgen","2010","35-65","maennlich","3451","0.554716483157359","0.542329452981815","0.567103513332903"
"Einige Sorgen","2010","35-65","weiblich","4129","0.572167469129524","0.560671949582943","0.583662988676105"
"Einige Sorgen","2010","66 +","maennlich","1073","0.559418965323171","0.53709595384184","0.581741976804501"
"Einige Sorgen","2010","66 +","weiblich","1203","0.574130910732954","0.55281929641293","0.595442525052978"
"Grosse Sorgen","2010","17-34","maennlich","502","0.175644958028697","0.161420500457234","0.189869415600159"
"Grosse Sorgen","2010","17-34","weiblich","877","0.19562462392645","0.182962150132458","0.208287097720443"
"Grosse Sorgen","2010","35-65","maennlich","1219","0.194090965583843","0.184233641778124","0.203948289389562"
"Grosse Sorgen","2010","35-65","weiblich","1782","0.252226630143957","0.242136178918756","0.262317081369158"
"Grosse Sorgen","2010","66 +","maennlich","346","0.181314077299827","0.163990175469959","0.198637979129695"
"Grosse Sorgen","2010","66 +","weiblich","400","0.200587459618935","0.183328675704073","0.217846243533797"
"Keine Sorgen","2010","17-34","maennlich","801","0.286766603638305","0.269860604495073","0.303672602781537"
"Keine Sorgen","2010","17-34","weiblich","804","0.247470117865522","0.233694830307378","0.261245405423665"
"Keine Sorgen","2010","35-65","maennlich","1514","0.251192551258798","0.240383145812362","0.262001956705235"
"Keine Sorgen","2010","35-65","weiblich","1205","0.175605900726519","0.166765598531059","0.184446202921979"
"Keine Sorgen","2010","66 +","maennlich","481","0.259266957377003","0.239561989322916","0.278971925431089"
"Keine Sorgen","2010","66 +","weiblich","465","0.225281629648111","0.207276027884979","0.243287231411243"
"Einige Sorgen","2011","17-34","maennlich","970","0.476392192708659","0.454476156185996","0.498308229231322"
"Einige Sorgen","2011","17-34","weiblich","1221","0.530982596529813","0.510270203334615","0.551694989725011"
"Einige Sorgen","2011","35-65","maennlich","2964","0.559897729240326","0.546486685969601","0.57330877251105"
"Einige Sorgen","2011","35-65","weiblich","3464","0.569846364351231","0.557293770229952","0.58239895847251"
"Einige Sorgen","2011","66 +","maennlich","1269","0.52542268315717","0.505436429320895","0.545408936993444"
"Einige Sorgen","2011","66 +","weiblich","1413","0.537565713653006","0.518311935847566","0.556819491458446"
"Grosse Sorgen","2011","17-34","maennlich","352","0.180792089605819","0.163904665049852","0.197679514161786"
"Grosse Sorgen","2011","17-34","weiblich","435","0.20679793397432","0.189988206379608","0.223607661569033"
"Grosse Sorgen","2011","35-65","maennlich","867","0.166925009175191","0.156850261941262","0.17699975640912"
"Grosse Sorgen","2011","35-65","weiblich","1327","0.233612439127872","0.222884532074517","0.244340346181227"
"Grosse Sorgen","2011","66 +","maennlich","398","0.170814991964537","0.155751966346244","0.18587801758283"
"Grosse Sorgen","2011","66 +","weiblich","458","0.181509564475272","0.166625151081257","0.196393977869287"
"Keine Sorgen","2011","17-34","maennlich","673","0.342815717685522","0.321987572909007","0.363643862462037"
"Keine Sorgen","2011","17-34","weiblich","574","0.262219469495866","0.24396405400566","0.280474884986073"
"Keine Sorgen","2011","35-65","maennlich","1432","0.273177261584483","0.261138884788763","0.285215638380204"
"Keine Sorgen","2011","35-65","weiblich","1185","0.196541196520897","0.186466049290999","0.206616343750795"
"Keine Sorgen","2011","66 +","maennlich","731","0.303762324878293","0.285355909614882","0.322168740141705"
"Keine Sorgen","2011","66 +","weiblich","705","0.280924721871721","0.263568414989405","0.298281028754038"
"Einige Sorgen","2012","17-34","maennlich","995","0.494106691788617","0.471927382377371","0.516286001199863"
"Einige Sorgen","2012","17-34","weiblich","1209","0.542098321411484","0.521009085279464","0.563187557543503"
"Einige Sorgen","2012","35-65","maennlich","2889","0.544884334208921","0.531279787995725","0.558488880422117"
"Einige Sorgen","2012","35-65","weiblich","3557","0.602434230508072","0.590026221240597","0.614842239775547"
"Einige Sorgen","2012","66 +","maennlich","1398","0.557754753998923","0.538258993605986","0.577250514391859"
"Einige Sorgen","2012","66 +","weiblich","1433","0.534073793716372","0.51502359944259","0.553123987990155"
"Grosse Sorgen","2012","17-34","maennlich","349","0.181545055459187","0.164444989513335","0.198645121405039"
"Grosse Sorgen","2012","17-34","weiblich","450","0.218856681617957","0.201354952141929","0.236358411093984"
"Grosse Sorgen","2012","35-65","maennlich","941","0.193891450762645","0.183090870203885","0.204692031321405"
"Grosse Sorgen","2012","35-65","weiblich","1374","0.233215782825598","0.222494213745694","0.243937351905502"
"Grosse Sorgen","2012","66 +","maennlich","462","0.194471498359883","0.178934919717318","0.210008077002448"
"Grosse Sorgen","2012","66 +","weiblich","595","0.237550154273531","0.221297529661298","0.253802778885763"
"Keine Sorgen","2012","17-34","maennlich","608","0.324348252752196","0.303581173617185","0.345115331887207"
"Keine Sorgen","2012","17-34","weiblich","485","0.23904499697056","0.220991762686175","0.257098231254945"
"Keine Sorgen","2012","35-65","maennlich","1317","0.261224215028433","0.249222755931569","0.273225674125297"
"Keine Sorgen","2012","35-65","weiblich","1045","0.16434998666633","0.154954055090838","0.173745918241822"
"Keine Sorgen","2012","66 +","maennlich","633","0.247773747641194","0.230826903330967","0.264720591951422"
"Keine Sorgen","2012","66 +","weiblich","606","0.228376052010097","0.21234476700449","0.244407337015704"
"Einige Sorgen","2013","17-34","maennlich","1148","0.46480001236687","0.445952108246447","0.483647916487292"
"Einige Sorgen","2013","17-34","weiblich","1526","0.538100827900316","0.520536837689859","0.555664818110774"
"Einige Sorgen","2013","35-65","maennlich","3092","0.542462754375085","0.529888344165744","0.555037164584426"
"Einige Sorgen","2013","35-65","weiblich","3746","0.569086181969427","0.557388174593448","0.580784189345406"
"Einige Sorgen","2013","66 +","maennlich","1347","0.561082693476481","0.541327259586459","0.580838127366504"
"Einige Sorgen","2013","66 +","weiblich","1409","0.547497284847533","0.528140518298386","0.56685405139668"
"Grosse Sorgen","2013","17-34","maennlich","384","0.145314497425926","0.131996786255974","0.158632208595878"
"Grosse Sorgen","2013","17-34","weiblich","531","0.173885073176772","0.160532371375358","0.187237774978186"
"Grosse Sorgen","2013","35-65","maennlich","945","0.163701268040872","0.154362358347118","0.173040177734626"
"Grosse Sorgen","2013","35-65","weiblich","1408","0.222720776432547","0.21289206564977","0.232549487215325"
"Grosse Sorgen","2013","66 +","maennlich","423","0.178088550906331","0.162858116225589","0.193318985587073"
"Grosse Sorgen","2013","66 +","weiblich","528","0.2073759811404","0.191609162435622","0.223142799845178"
"Keine Sorgen","2013","17-34","maennlich","1158","0.389885490207204","0.37145460627033","0.408316374144078"
"Keine Sorgen","2013","17-34","weiblich","1038","0.288014098922912","0.272060438815509","0.303967759030314"
"Keine Sorgen","2013","35-65","maennlich","1993","0.293835977584043","0.28233870802468","0.305333247143405"
"Keine Sorgen","2013","35-65","weiblich","1730","0.208193041598026","0.198601897360426","0.217784185835625"
"Keine Sorgen","2013","66 +","maennlich","654","0.260828755617188","0.243349133095022","0.278308378139354"
"Keine Sorgen","2013","66 +","weiblich","603","0.245126734012067","0.228397980018652","0.261855488005483"
"Einige Sorgen","2014","17-34","maennlich","1452","0.501208832852041","0.48315370970825","0.519263955995833"
"Einige Sorgen","2014","17-34","weiblich","1858","0.550458692481204","0.534081162477836","0.566836222484571"
"Einige Sorgen","2014","35-65","maennlich","3933","0.550629542745662","0.538984205392594","0.56227488009873"
"Einige Sorgen","2014","35-65","weiblich","4831","0.577281325196156","0.566777807937906","0.587784842454407"
"Einige Sorgen","2014","66 +","maennlich","1346","0.5544278568532","0.534588343140272","0.574267370566127"
"Einige Sorgen","2014","66 +","weiblich","1381","0.546544978208077","0.526999147447034","0.56609080896912"
"Grosse Sorgen","2014","17-34","maennlich","539","0.154656222966971","0.141599562832938","0.167712883101003"
"Grosse Sorgen","2014","17-34","weiblich","858","0.232510141631268","0.218602339365605","0.246417943896931"
"Grosse Sorgen","2014","35-65","maennlich","1309","0.183871937981284","0.174802989322065","0.192940886640503"
"Grosse Sorgen","2014","35-65","weiblich","2119","0.257547047425038","0.248249293692636","0.26684480115744"
"Grosse Sorgen","2014","66 +","maennlich","483","0.198030547477767","0.182123319953019","0.213937775002514"
"Grosse Sorgen","2014","66 +","weiblich","567","0.222795667991259","0.20645781253566","0.239133523446859"
"Keine Sorgen","2014","17-34","maennlich","955","0.344134944180988","0.326979445252529","0.361290443109447"
"Keine Sorgen","2014","17-34","weiblich","828","0.217031165887528","0.203459457363728","0.230602874411329"
"Keine Sorgen","2014","35-65","maennlich","1767","0.265498519273054","0.255160259265218","0.275836779280891"
"Keine Sorgen","2014","35-65","weiblich","1547","0.165171627378806","0.157276091596265","0.173067163161346"
"Keine Sorgen","2014","66 +","maennlich","582","0.247541595669034","0.230314390440633","0.264768800897435"
"Keine Sorgen","2014","66 +","weiblich","544","0.230659353800664","0.214119984423915","0.247198723177412"
"Einige Sorgen","2015","17-34","maennlich","1346","0.449462874839196","0.431665526068421","0.46726022360997"
"Einige Sorgen","2015","17-34","weiblich","1714","0.514622211949517","0.49826888624692","0.530975537652114"
"Einige Sorgen","2015","35-65","maennlich","3585","0.525972275643104","0.514145095140101","0.537799456146107"
"Einige Sorgen","2015","35-65","weiblich","4161","0.495821594490429","0.485049034312209","0.506594154668649"
"Einige Sorgen","2015","66 +","maennlich","1222","0.509589838426071","0.489472021184203","0.529707655667939"
"Einige Sorgen","2015","66 +","weiblich","1257","0.512495438711208","0.492823072764615","0.532167804657801"
"Grosse Sorgen","2015","17-34","maennlich","823","0.290933909723179","0.274683825238519","0.307183994207838"
"Grosse Sorgen","2015","17-34","weiblich","1149","0.340160547746555","0.324658717233163","0.355662378259948"
"Grosse Sorgen","2015","35-65","maennlich","1957","0.298008291955785","0.287174559846893","0.308842024064677"
"Grosse Sorgen","2015","35-65","weiblich","3059","0.390285499802676","0.379775116375754","0.400795883229598"
"Grosse Sorgen","2015","66 +","maennlich","753","0.325933037283806","0.307070224185178","0.344795850382434"
"Grosse Sorgen","2015","66 +","weiblich","895","0.352096242168246","0.333298391507824","0.370894092828669"
"Keine Sorgen","2015","17-34","maennlich","832","0.259603215437626","0.243917570177331","0.27528886069792"
"Keine Sorgen","2015","17-34","weiblich","725","0.145217240303928","0.133689110960494","0.156745369647362"
"Keine Sorgen","2015","35-65","maennlich","1305","0.176019432401111","0.166998805510338","0.185040059291883"
"Keine Sorgen","2015","35-65","weiblich","1055","0.113892905706895","0.107048188131217","0.120737623282573"
"Keine Sorgen","2015","66 +","maennlich","397","0.164477124290123","0.149558709666232","0.179395538914014"
"Keine Sorgen","2015","66 +","weiblich","328","0.135408319120546","0.121941951990715","0.148874686250376"
"Einige Sorgen","2016","17-34","maennlich","1331","0.427763150719489","0.41121786331085","0.444308438128128"
"Einige Sorgen","2016","17-34","weiblich","1367","0.391351159464881","0.375604021956594","0.407098296973169"
"Einige Sorgen","2016","35-65","maennlich","2876","0.447900117507636","0.43627490943238","0.459525325582892"
"Einige Sorgen","2016","35-65","weiblich","3168","0.388262563607733","0.377698696288607","0.398826430926858"
"Einige Sorgen","2016","66 +","maennlich","983","0.427575267949499","0.40738305477362","0.447767481125379"
"Einige Sorgen","2016","66 +","weiblich","957","0.423682401840265","0.403904753300944","0.443460050379587"
"Grosse Sorgen","2016","17-34","maennlich","1036","0.378458604388182","0.362239422603985","0.394677786172379"
"Grosse Sorgen","2016","17-34","weiblich","1538","0.497257079319323","0.481124701773215","0.513389456865431"
"Grosse Sorgen","2016","35-65","maennlich","2727","0.423326813896394","0.411776226049213","0.434877401743575"
"Grosse Sorgen","2016","35-65","weiblich","4009","0.540749936054709","0.529948027391677","0.551551844717741"
"Grosse Sorgen","2016","66 +","maennlich","1028","0.442798599394199","0.422525149478704","0.463072049309694"
"Grosse Sorgen","2016","66 +","weiblich","1209","0.483268768299623","0.463267836817965","0.503269699781281"
"Keine Sorgen","2016","17-34","maennlich","1068","0.193778244892329","0.180560283292581","0.206996206492076"
"Keine Sorgen","2016","17-34","weiblich","785","0.111391761215796","0.101240579292354","0.121542943139238"
"Keine Sorgen","2016","35-65","maennlich","1426","0.12877306859597","0.120942749009208","0.136603388182731"
"Keine Sorgen","2016","35-65","weiblich","999","0.0709875003375584","0.0654210367799003","0.0765539638952164"
"Keine Sorgen","2016","66 +","maennlich","295","0.129626132656302","0.115916758064287","0.143335507248317"
"Keine Sorgen","2016","66 +","weiblich","232","0.0930488298601119","0.0814217431204284","0.104675916599795"
"Einige Sorgen","2017","17-34","maennlich","1584","0.454807218414665","0.439493986688618","0.470120450140711"
"Einige Sorgen","2017","17-34","weiblich","1625","0.457012131485146","0.441919697409572","0.47210456556072"
"Einige Sorgen","2017","35-65","maennlich","3580","0.483225844907775","0.47222100943049","0.49423068038506"
"Einige Sorgen","2017","35-65","weiblich","4067","0.444758008036398","0.434591376021779","0.454924640051017"
"Einige Sorgen","2017","66 +","maennlich","1198","0.491303051010603","0.471487189595539","0.511118912425667"
"Einige Sorgen","2017","66 +","weiblich","1124","0.448027387578077","0.428533918525091","0.467520856631064"
"Grosse Sorgen","2017","17-34","maennlich","1089","0.365908790201124","0.351095879006964","0.380721701395285"
"Grosse Sorgen","2017","17-34","weiblich","1492","0.428084051187641","0.413093037948918","0.443075064426363"
"Grosse Sorgen","2017","35-65","maennlich","2608","0.377000650369955","0.366327984067983","0.387673316671927"
"Grosse Sorgen","2017","35-65","weiblich","3799","0.471920155499886","0.46170704282103","0.482133268178741"
"Grosse Sorgen","2017","66 +","maennlich","960","0.385628736600022","0.366335335152946","0.404922138047098"
"Grosse Sorgen","2017","66 +","weiblich","1125","0.443640836243208","0.424166105262396","0.463115567224019"
"Keine Sorgen","2017","17-34","maennlich","1389","0.179283991384211","0.167487704119905","0.191080278648518"
"Keine Sorgen","2017","17-34","weiblich","1068","0.114903817327213","0.105241911009894","0.124565723644533"
"Keine Sorgen","2017","35-65","maennlich","1733","0.13977350472227","0.132137311319914","0.147409698124626"
"Keine Sorgen","2017","35-65","weiblich","1312","0.0833218364637166","0.0776677567887548","0.0889759161386785"
"Keine Sorgen","2017","66 +","maennlich","287","0.123068212389375","0.11004660754784","0.13608981723091"
"Keine Sorgen","2017","66 +","weiblich","251","0.108331776178715","0.0961486802560807","0.120514872101349"
"Einige Sorgen","2018","17-34","maennlich","1643","0.490880423828021","0.47503354647635","0.506727301179691"
"Einige Sorgen","2018","17-34","weiblich","1829","0.522809411203128","0.507197395847071","0.538421426559185"
"Einige Sorgen","2018","35-65","maennlich","3691","0.546537748260493","0.535291984979949","0.557783511541037"
"Einige Sorgen","2018","35-65","weiblich","4373","0.49943676674721","0.488971084393304","0.509902449101117"
"Einige Sorgen","2018","66 +","maennlich","1329","0.534799967294419","0.515037249884125","0.554562684704714"
"Einige Sorgen","2018","66 +","weiblich","1291","0.532066935548623","0.512662266719646","0.5514716043776"
"Grosse Sorgen","2018","17-34","maennlich","911","0.295857732001765","0.281389428471364","0.310326035532165"
"Grosse Sorgen","2018","17-34","weiblich","1195","0.34730948610155","0.332427759915959","0.362191212287141"
"Grosse Sorgen","2018","35-65","maennlich","2066","0.296776578055371","0.286456814168847","0.307096341941894"
"Grosse Sorgen","2018","35-65","weiblich","3060","0.399452582926738","0.389200689353954","0.409704476499522"
"Grosse Sorgen","2018","66 +","maennlich","754","0.297876394013549","0.279756488131264","0.315996299895833"
"Grosse Sorgen","2018","66 +","weiblich","920","0.344782769449143","0.326298739459361","0.363266799438925"
"Keine Sorgen","2018","17-34","maennlich","1269","0.213261844170215","0.200277571445524","0.226246116894906"
"Keine Sorgen","2018","17-34","weiblich","908","0.129881102695321","0.11937350055245","0.140388704838193"
"Keine Sorgen","2018","35-65","maennlich","1771","0.156685673684136","0.148474264963808","0.164897082404464"
"Keine Sorgen","2018","35-65","weiblich","1335","0.101110650326052","0.094800359290575","0.107420941361529"
"Keine Sorgen","2018","66 +","maennlich","364","0.167323638692032","0.152534329983658","0.182112947400406"
"Keine Sorgen","2018","66 +","weiblich","329","0.123150295002234","0.110370863306727","0.135929726697742"
"Einige Sorgen","2019","17-34","maennlich","1407","0.4808567241423","0.464191879658132","0.497521568626468"
"Einige Sorgen","2019","17-34","weiblich","1477","0.480239824519445","0.463713995226493","0.496765653812397"
"Einige Sorgen","2019","35-65","maennlich","3793","0.514683477250209","0.503807538030359","0.525559416470058"
"Einige Sorgen","2019","35-65","weiblich","4162","0.501005005064348","0.490499723944167","0.51151028618453"
"Einige Sorgen","2019","66 +","maennlich","1319","0.483133804747451","0.464089810998397","0.502177798496505"
"Einige Sorgen","2019","66 +","weiblich","1228","0.503557593423916","0.484279643529968","0.522835543317865"
"Grosse Sorgen","2019","17-34","maennlich","941","0.308606820154421","0.293199925705483","0.324013714603359"
"Grosse Sorgen","2019","17-34","weiblich","1259","0.403943183232614","0.387712505765024","0.420173860700205"
"Grosse Sorgen","2019","35-65","maennlich","2580","0.339884074522841","0.32957642524291","0.350191723802773"
"Grosse Sorgen","2019","35-65","weiblich","3368","0.41486058468892","0.404508702619415","0.425212466758426"
"Grosse Sorgen","2019","66 +","maennlich","935","0.350007255696251","0.331830011948585","0.368184499443917"
"Grosse Sorgen","2019","66 +","weiblich","1060","0.373557687805758","0.354905867721297","0.39220950789022"
"Keine Sorgen","2019","17-34","maennlich","1105","0.210536455703279","0.196938316096043","0.224134595310516"
"Keine Sorgen","2019","17-34","weiblich","775","0.11581699224794","0.105232015714025","0.126401968781855"
"Keine Sorgen","2019","35-65","maennlich","1739","0.14543244822695","0.137760812432247","0.153104084021653"
"Keine Sorgen","2019","35-65","weiblich","1172","0.0841344102467313","0.0783020915110228","0.0899667289824397"
"Keine Sorgen","2019","66 +","maennlich","391","0.166858939556298","0.152649751510759","0.181068127601837"
"Keine Sorgen","2019","66 +","weiblich","296","0.122884718770325","0.110226310027814","0.135543127512836"
"Einige Sorgen","2020","17-34","maennlich","1707","0.449534521415992","0.434450732663546","0.464618310168438"
"Einige Sorgen","2020","17-34","weiblich","1673","0.485020044996042","0.469171426334777","0.500868663657308"
"Einige Sorgen","2020","35-65","maennlich","3744","0.522819086989732","0.511819526472736","0.533818647506729"
"Einige Sorgen","2020","35-65","weiblich","4199","0.513187193183782","0.502526317451333","0.52384806891623"
"Einige Sorgen","2020","66 +","maennlich","1227","0.48629319472781","0.466574313603122","0.506012075852498"
"Einige Sorgen","2020","66 +","weiblich","1178","0.49501574736084","0.475342179214032","0.514689315507647"
"Grosse Sorgen","2020","17-34","maennlich","961","0.326263203423551","0.312046691460266","0.340479715386836"
"Grosse Sorgen","2020","17-34","weiblich","1173","0.377064763187423","0.361695755312372","0.392433771062474"
"Grosse Sorgen","2020","35-65","maennlich","2162","0.323150142680122","0.31285087297155","0.333449412388694"
"Grosse Sorgen","2020","35-65","weiblich","2918","0.394115023496504","0.383692315617834","0.404537731375175"
"Grosse Sorgen","2020","66 +","maennlich","870","0.358611718585053","0.33969053662027","0.377532900549836"
"Grosse Sorgen","2020","66 +","weiblich","1019","0.390952759032799","0.371751825680905","0.410153692384694"
"Keine Sorgen","2020","17-34","maennlich","1510","0.224202275160457","0.211556130899639","0.236848419421276"
"Keine Sorgen","2020","17-34","weiblich","974","0.137915191816535","0.126980728814658","0.148849654818411"
"Keine Sorgen","2020","35-65","maennlich","2015","0.154030770330146","0.146081283183722","0.161980257476569"
"Keine Sorgen","2020","35-65","weiblich","1327","0.092697783319714","0.0865121433424941","0.0988834232969339"
"Keine Sorgen","2020","66 +","maennlich","371","0.155095086687137","0.140813434534393","0.169376738839881"
"Keine Sorgen","2020","66 +","weiblich","284","0.114031493606361","0.101524404112568","0.126538583100154"
