"plj0047","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Große Sorgen","2002","(Fach-)Abitur","Ost","117","0.296803787747518","0.249280454359923","0.344327121135114"
"Große Sorgen","2002","AkademikerIn","West","943","0.280525165088109","0.265005536626002","0.296044793550215"
"Große Sorgen","2002","AkademikerIn","Ost","461","0.358286415466962","0.332409561150624","0.3841632697833"
"Einige Sorgen","2002","(noch) kein Abschluss","West","368","0.502316931303407","0.465896578416947","0.538737284189867"
"Einige Sorgen","2002","(noch) kein Abschluss","Ost","79","0.411604482133496","0.33762720268092","0.485581761586071"
"Einige Sorgen","2002","Hauptschule","West","3939","0.534483709871111","0.52307475124756","0.545892668494662"
"Einige Sorgen","2002","Hauptschule","Ost","823","0.539326362014639","0.513974645557718","0.564678078471559"
"Einige Sorgen","2002","Realschule","West","2160","0.543380823305548","0.527827284854964","0.558934361756132"
"Einige Sorgen","2002","Realschule","Ost","1117","0.53827814688388","0.516516266619388","0.560040027148372"
"Einige Sorgen","2002","(Fach-)Abitur","West","1154","0.552589658059104","0.531257182725467","0.57392213339274"
"Einige Sorgen","2002","(Fach-)Abitur","Ost","194","0.571353136852971","0.519873432097958","0.622832841607983"
"Einige Sorgen","2002","AkademikerIn","West","1835","0.567014528931235","0.549897776938553","0.584131280923917"
"Einige Sorgen","2002","AkademikerIn","Ost","739","0.550042914899944","0.523195063953764","0.576890765846124"
"Keine Sorgen","2002","(noch) kein Abschluss","West","138","0.19540600454042","0.166523413302163","0.224288595778677"
"Keine Sorgen","2002","(noch) kein Abschluss","Ost","","","",""
"Keine Sorgen","2002","Hauptschule","West","1565","0.211454520067381","0.202114814470015","0.220794225664747"
"Keine Sorgen","2002","Hauptschule","Ost","218","0.152952601422758","0.134645602556848","0.171259600288668"
"Keine Sorgen","2002","Realschule","West","675","0.169791264116418","0.158067925739615","0.181514602493221"
"Keine Sorgen","2002","Realschule","Ost","347","0.196981327784135","0.179620190179102","0.214342465389167"
"Keine Sorgen","2002","(Fach-)Abitur","West","323","0.139444171057699","0.124582194420622","0.154306147694776"
"Keine Sorgen","2002","(Fach-)Abitur","Ost","44","0.131843075399511","0.0966496374639903","0.167036513335032"
"Keine Sorgen","2002","AkademikerIn","West","441","0.152460305980656","0.140042467123231","0.164878144838081"
"Keine Sorgen","2002","AkademikerIn","Ost","119","0.0916706696330943","0.0760980181514718","0.107243321114717"
"Große Sorgen","2003","(noch) kein Abschluss","West","171","0.230327941115244","0.199203855473386","0.261452026757101"
"Große Sorgen","2003","(noch) kein Abschluss","Ost","51","0.292765981199341","0.226838812793497","0.358693149605185"
"Große Sorgen","2003","Hauptschule","West","1493","0.222439700714711","0.212647371620817","0.232232029808606"
"Große Sorgen","2003","Hauptschule","Ost","367","0.248652817845857","0.226258115332719","0.271047520358995"
"Große Sorgen","2003","Realschule","West","861","0.229393849646475","0.215937118445108","0.242850580847841"
"Große Sorgen","2003","Realschule","Ost","430","0.219236182994718","0.201031076972714","0.237441289016722"
"Große Sorgen","2003","(Fach-)Abitur","West","459","0.246957312011384","0.228170046217827","0.265744577804941"
"Große Sorgen","2003","(Fach-)Abitur","Ost","92","0.264229572971591","0.219180479379036","0.309278666564146"
"Große Sorgen","2003","AkademikerIn","West","632","0.222645826494146","0.207854760063533","0.23743689292476"
"Große Sorgen","2003","AkademikerIn","Ost","338","0.269273536477978","0.245029671217375","0.29351740173858"
"Einige Sorgen","2003","(noch) kein Abschluss","West","345","0.484496554267508","0.447553605204046","0.521439503330971"
"Einige Sorgen","2003","(noch) kein Abschluss","Ost","94","0.483979400617498","0.411574242834261","0.556384558400735"
"Einige Sorgen","2003","Hauptschule","West","3646","0.526012151698668","0.514255211672675","0.537769091724661"
"Einige Sorgen","2003","Hauptschule","Ost","802","0.549722248810789","0.523944785607711","0.575499712013868"
"Einige Sorgen","2003","Realschule","West","2103","0.559712653162878","0.543824144980659","0.575601161345098"
"Einige Sorgen","2003","Realschule","Ost","1180","0.590682212031187","0.569045836401594","0.612318587660781"
"Einige Sorgen","2003","(Fach-)Abitur","West","1137","0.556489975924858","0.534846688355237","0.578133263494478"
"Einige Sorgen","2003","(Fach-)Abitur","Ost","213","0.565977189982199","0.5153387960244","0.616615583939999"
"Einige Sorgen","2003","AkademikerIn","West","1835","0.5925834169946","0.575114063257431","0.61005277073177"
"Einige Sorgen","2003","AkademikerIn","Ost","797","0.604349985256195","0.577624385643528","0.631075584868862"
"Keine Sorgen","2003","(noch) kein Abschluss","West","187","0.285175504617248","0.251800122164266","0.31855088707023"
"Keine Sorgen","2003","(noch) kein Abschluss","Ost","38","0.223254618183161","0.162920619186399","0.283588617179923"
"Keine Sorgen","2003","Hauptschule","West","1790","0.251548147586621","0.241331573094849","0.261764722078392"
"Keine Sorgen","2003","Hauptschule","Ost","262","0.201624933343354","0.180837356135279","0.222412510551428"
"Keine Sorgen","2003","Realschule","West","786","0.210893497190647","0.197836844178803","0.223950150202491"
"Keine Sorgen","2003","Realschule","Ost","374","0.190081604974094","0.172816551265408","0.20734665868278"
"Keine Sorgen","2003","(Fach-)Abitur","West","428","0.196552712063758","0.179240161619842","0.213865262507674"
"Keine Sorgen","2003","(Fach-)Abitur","Ost","63","0.16979323704621","0.131433333264789","0.208153140827631"
"Keine Sorgen","2003","AkademikerIn","West","572","0.184770756511253","0.170972022774434","0.198569490248073"
"Keine Sorgen","2003","AkademikerIn","Ost","151","0.126376478265827","0.108216183626962","0.144536772904693"
"Große Sorgen","2004","(noch) kein Abschluss","West","177","0.246533727210884","0.214831556816411","0.278235897605357"
"Große Sorgen","2004","(noch) kein Abschluss","Ost","56","0.300338855646641","0.234103660776618","0.366574050516664"
"Große Sorgen","2004","Hauptschule","West","1453","0.221806959709029","0.211783737028173","0.231830182389884"
"Große Sorgen","2004","Hauptschule","Ost","313","0.223528383246937","0.201403108710623","0.245653657783251"
"Große Sorgen","2004","Realschule","West","884","0.236071996986872","0.222330859432354","0.24981313454139"
"Große Sorgen","2004","Realschule","Ost","433","0.236558396795741","0.21753969429165","0.255577099299833"
"Große Sorgen","2004","(Fach-)Abitur","West","498","0.269212154565268","0.24969974850977","0.288724560620766"
"Große Sorgen","2004","(Fach-)Abitur","Ost","94","0.242505980131782","0.199969003550376","0.285042956713187"
"Große Sorgen","2004","AkademikerIn","West","675","0.240428348621596","0.225149062506072","0.25570763473712"
"Große Sorgen","2004","AkademikerIn","Ost","327","0.26928637612997","0.244889904312404","0.293682847947536"
"Einige Sorgen","2004","(noch) kein Abschluss","West","342","0.467297640354358","0.430598320046865","0.50399696066185"
"Einige Sorgen","2004","(noch) kein Abschluss","Ost","94","0.511972700355158","0.439748184421844","0.584197216288473"
"Einige Sorgen","2004","Hauptschule","West","3440","0.518718853566083","0.506664565536313","0.530773141595852"
"Einige Sorgen","2004","Hauptschule","Ost","760","0.545770381043746","0.519327897450136","0.572212864637355"
"Einige Sorgen","2004","Realschule","West","1994","0.546773030111806","0.530665251570053","0.56288080865356"
"Einige Sorgen","2004","Realschule","Ost","1081","0.54343796165888","0.521145980098077","0.565729943219684"
"Einige Sorgen","2004","(Fach-)Abitur","West","1113","0.549780321706592","0.527893904801069","0.571666738612116"
"Einige Sorgen","2004","(Fach-)Abitur","Ost","220","0.563841107559428","0.514623950832728","0.613058264286128"
"Einige Sorgen","2004","AkademikerIn","West","1750","0.576081190983598","0.558412310059026","0.59375007190817"
"Einige Sorgen","2004","AkademikerIn","Ost","781","0.589839268357949","0.562787845623299","0.616890691092598"
"Keine Sorgen","2004","(noch) kein Abschluss","West","191","0.286168632434758","0.25292352469659","0.319413740172927"
"Keine Sorgen","2004","(noch) kein Abschluss","Ost","34","0.187688443998201","0.131270239296111","0.244106648700291"
"Keine Sorgen","2004","Hauptschule","West","1707","0.259474186724889","0.248898871930551","0.270049501519226"
"Keine Sorgen","2004","Hauptschule","Ost","289","0.230701235709317","0.208327834274973","0.253074637143662"
"Keine Sorgen","2004","Realschule","West","791","0.217154972901322","0.20381370751386","0.230496238288783"
"Keine Sorgen","2004","Realschule","Ost","404","0.220003641545378","0.201464696722433","0.238542586368324"
"Keine Sorgen","2004","(Fach-)Abitur","West","374","0.18100752372814","0.164069758649388","0.197945288806891"
"Keine Sorgen","2004","(Fach-)Abitur","Ost","76","0.19365291230879","0.154434607760572","0.232871216857008"
"Keine Sorgen","2004","AkademikerIn","West","580","0.183490460394806","0.169651188889709","0.197329731899903"
"Keine Sorgen","2004","AkademikerIn","Ost","162","0.140874355512081","0.121741026350033","0.160007684674129"
"Große Sorgen","2005","(noch) kein Abschluss","West","243","0.340830380081826","0.306446538120747","0.375214222042905"
"Große Sorgen","2005","(noch) kein Abschluss","Ost","57","0.275528406943703","0.207766795310045","0.343290018577362"
"Große Sorgen","2005","Hauptschule","West","1768","0.290998445565768","0.279697594962114","0.302299296169423"
"Große Sorgen","2005","Hauptschule","Ost","394","0.325055230057005","0.299405297743489","0.350705162370522"
"Große Sorgen","2005","Realschule","West","1065","0.317468378202388","0.302099514241864","0.332837242162913"
"Große Sorgen","2005","Realschule","Ost","547","0.289808833737326","0.269051407690559","0.310566259784093"
"Große Sorgen","2005","(Fach-)Abitur","West","562","0.313346328861262","0.292412029734723","0.334280627987801"
"Große Sorgen","2005","(Fach-)Abitur","Ost","122","0.338846981642713","0.291991774661831","0.385702188623594"
"Große Sorgen","2005","AkademikerIn","West","820","0.296353167432679","0.279730292454002","0.312976042411356"
"Große Sorgen","2005","AkademikerIn","Ost","483","0.38671475027914","0.359674189226855","0.413755311331425"
"Einige Sorgen","2005","(noch) kein Abschluss","West","319","0.4403012021312","0.404289903455599","0.476312500806802"
"Einige Sorgen","2005","(noch) kein Abschluss","Ost","81","0.497869344825951","0.422036750040132","0.57370193961177"
"Einige Sorgen","2005","Hauptschule","West","3071","0.490839503638482","0.478401825610414","0.50327718166655"
"Einige Sorgen","2005","Hauptschule","Ost","687","0.514320548674132","0.486951145396268","0.541689951951996"
"Einige Sorgen","2005","Realschule","West","1841","0.502109777228416","0.485601708085445","0.518617846371388"
"Einige Sorgen","2005","Realschule","Ost","995","0.534618553755228","0.511796401281512","0.557440706228945"
"Einige Sorgen","2005","(Fach-)Abitur","West","1009","0.540968926868616","0.518479186103841","0.56345866763339"
"Einige Sorgen","2005","(Fach-)Abitur","Ost","210","0.531419742063413","0.482020999611365","0.580818484515461"
"Einige Sorgen","2005","AkademikerIn","West","1602","0.533640851683068","0.515481147574836","0.551800555791301"
"Einige Sorgen","2005","AkademikerIn","Ost","670","0.540696495742938","0.513026077300212","0.568366914185664"
"Keine Sorgen","2005","(noch) kein Abschluss","West","168","0.218868417786974","0.188874008812505","0.248862826761443"
"Keine Sorgen","2005","(noch) kein Abschluss","Ost","","","",""
"Keine Sorgen","2005","Hauptschule","West","1367","0.21816205079575","0.20788685319631","0.228437248395189"
"Keine Sorgen","2005","Hauptschule","Ost","200","0.160624221268862","0.14051675910387","0.180731683433855"
"Keine Sorgen","2005","Realschule","West","618","0.180421844569195","0.167725757630557","0.193117931507833"
"Keine Sorgen","2005","Realschule","Ost","293","0.175572612507446","0.158165182895194","0.192980042119698"
"Keine Sorgen","2005","(Fach-)Abitur","West","315","0.145684744270123","0.129762900225371","0.161606588314875"
"Keine Sorgen","2005","(Fach-)Abitur","Ost","60","0.129733276293874","0.0964706191466189","0.162995933441129"
"Keine Sorgen","2005","AkademikerIn","West","477","0.170005980884253","0.156332044189554","0.183679917578952"
"Keine Sorgen","2005","AkademikerIn","Ost","93","0.0725887539779222","0.0581822063405296","0.0869953016153147"
"Große Sorgen","2006","(noch) kein Abschluss","West","143","0.29941816627816","0.260966218050077","0.337870114506244"
"Große Sorgen","2006","(noch) kein Abschluss","Ost","41","0.357184380768091","0.261827581756716","0.452541179779466"
"Große Sorgen","2006","Hauptschule","West","1840","0.281408926033215","0.270573964664596","0.292243887401834"
"Große Sorgen","2006","Hauptschule","Ost","363","0.276815186562328","0.253174587412708","0.300455785711947"
"Große Sorgen","2006","Realschule","West","1134","0.304930760815943","0.290236948850413","0.319624572781473"
"Große Sorgen","2006","Realschule","Ost","516","0.274921887181788","0.255044089740452","0.294799684623125"
"Große Sorgen","2006","(Fach-)Abitur","West","546","0.283044743583437","0.263443634703331","0.302645852463544"
"Große Sorgen","2006","(Fach-)Abitur","Ost","116","0.313677202892141","0.26860003969778","0.358754366086502"
"Große Sorgen","2006","AkademikerIn","West","841","0.268376787554314","0.253088289532507","0.283665285576121"
"Große Sorgen","2006","AkademikerIn","Ost","390","0.307413443849856","0.282587196029938","0.332239691669774"
"Einige Sorgen","2006","(noch) kein Abschluss","West","264","0.442750899541303","0.401049152070493","0.484452647012114"
"Einige Sorgen","2006","(noch) kein Abschluss","Ost","42","0.477256271719812","0.37785716957475","0.576655373864875"
"Einige Sorgen","2006","Hauptschule","West","3400","0.506988692573626","0.494942630398729","0.519034754748522"
"Einige Sorgen","2006","Hauptschule","Ost","738","0.52493544898689","0.498549778326258","0.551321119647522"
"Einige Sorgen","2006","Realschule","West","2010","0.524807002073626","0.508868237658363","0.540745766488889"
"Einige Sorgen","2006","Realschule","Ost","1050","0.51760316493687","0.495356142584312","0.539850187289429"
"Einige Sorgen","2006","(Fach-)Abitur","West","1135","0.546128234518535","0.524465116489965","0.567791352547105"
"Einige Sorgen","2006","(Fach-)Abitur","Ost","230","0.549934193353549","0.501601137104387","0.598267249602711"
"Einige Sorgen","2006","AkademikerIn","West","1811","0.546261373869831","0.529084199255086","0.563438548484577"
"Einige Sorgen","2006","AkademikerIn","Ost","782","0.571787209073331","0.545164045197329","0.598410372949332"
"Keine Sorgen","2006","(noch) kein Abschluss","West","138","0.257830934180536","0.221105344705301","0.294556523655772"
"Keine Sorgen","2006","(noch) kein Abschluss","Ost","","","",""
"Keine Sorgen","2006","Hauptschule","West","1377","0.211602381393159","0.201761127163836","0.221443635622483"
"Keine Sorgen","2006","Hauptschule","Ost","275","0.198249364450783","0.177184220446674","0.219314508454891"
"Keine Sorgen","2006","Realschule","West","627","0.170262237110431","0.158265879030869","0.182258595189992"
"Keine Sorgen","2006","Realschule","Ost","372","0.207474947881341","0.189421484207948","0.225528411554735"
"Keine Sorgen","2006","(Fach-)Abitur","West","348","0.170827021898027","0.15445101839417","0.187203025401884"
"Keine Sorgen","2006","(Fach-)Abitur","Ost","61","0.13638860375431","0.103046030772515","0.169731176736106"
"Keine Sorgen","2006","AkademikerIn","West","575","0.185361838575855","0.171954544112329","0.198769133039381"
"Keine Sorgen","2006","AkademikerIn","Ost","155","0.120799347076813","0.103265027242969","0.138333666910657"
"Große Sorgen","2007","(noch) kein Abschluss","West","116","0.235557152503404","0.196306617643157","0.27480768736365"
"Große Sorgen","2007","(noch) kein Abschluss","Ost","31","0.291104928090971","0.202946515287773","0.379263340894169"
"Große Sorgen","2007","Hauptschule","West","1580","0.26485709713437","0.253668623879683","0.276045570389056"
"Große Sorgen","2007","Hauptschule","Ost","331","0.275906019444903","0.251186994959643","0.300625043930162"
"Große Sorgen","2007","Realschule","West","1003","0.286269275361471","0.271389562967846","0.301148987755097"
"Große Sorgen","2007","Realschule","Ost","461","0.260085594674388","0.239948183056211","0.280223006292565"
"Große Sorgen","2007","(Fach-)Abitur","West","516","0.275220017235242","0.25543229605846","0.295007738412024"
"Große Sorgen","2007","(Fach-)Abitur","Ost","113","0.315144903847477","0.26909654013659","0.361193267558364"
"Große Sorgen","2007","AkademikerIn","West","814","0.274043846394491","0.258268699735023","0.28981899305396"
"Große Sorgen","2007","AkademikerIn","Ost","426","0.332118063041428","0.306456857809749","0.357779268273107"
"Einige Sorgen","2007","(noch) kein Abschluss","West","225","0.519921275737264","0.47370978856446","0.566132762910069"
"Einige Sorgen","2007","(noch) kein Abschluss","Ost","45","0.42375576295199","0.327857859754748","0.519653666149233"
"Einige Sorgen","2007","Hauptschule","West","3033","0.508220794313415","0.495544554926897","0.520897033699932"
"Einige Sorgen","2007","Hauptschule","Ost","648","0.486415293425294","0.458773709634212","0.514056877216375"
"Einige Sorgen","2007","Realschule","West","1932","0.536029411496649","0.519612951728394","0.552445871264904"
"Einige Sorgen","2007","Realschule","Ost","992","0.513897215759879","0.490953859788573","0.536840571731185"
"Einige Sorgen","2007","(Fach-)Abitur","West","1112","0.561922894874109","0.539940939588526","0.583904850159692"
"Einige Sorgen","2007","(Fach-)Abitur","Ost","209","0.537227382614049","0.487805121669841","0.586649643558257"
"Einige Sorgen","2007","AkademikerIn","West","1762","0.558627290647382","0.541065370610911","0.576189210683853"
"Einige Sorgen","2007","AkademikerIn","Ost","716","0.557897835949402","0.530838345662882","0.584957326235922"
"Keine Sorgen","2007","(noch) kein Abschluss","West","108","0.244521571759332","0.204766316717188","0.284276826801476"
"Keine Sorgen","2007","(noch) kein Abschluss","Ost","","","",""
"Keine Sorgen","2007","Hauptschule","West","1362","0.226922108552216","0.216301994809491","0.23754222229494"
"Keine Sorgen","2007","Hauptschule","Ost","277","0.237678687129804","0.214138092858788","0.261219281400819"
"Keine Sorgen","2007","Realschule","West","610","0.17770131314188","0.16511785270045","0.19028477358331"
"Keine Sorgen","2007","Realschule","Ost","370","0.226017189565733","0.20681763515475","0.245216743976716"
"Keine Sorgen","2007","(Fach-)Abitur","West","329","0.162857087890649","0.146498123282876","0.179216052498422"
"Keine Sorgen","2007","(Fach-)Abitur","Ost","69","0.147627713538474","0.112466948219418","0.182788478857531"
"Keine Sorgen","2007","AkademikerIn","West","495","0.167328862958127","0.154127147492953","0.1805305784233"
"Keine Sorgen","2007","AkademikerIn","Ost","152","0.10998410100917","0.0929372254863659","0.127030976531974"
"Große Sorgen","2008","(noch) kein Abschluss","West","105","0.249456640733771","0.209072185904545","0.289841095562998"
"Große Sorgen","2008","(noch) kein Abschluss","Ost","","","",""
"Große Sorgen","2008","Hauptschule","West","1382","0.254091327306314","0.242646043424842","0.265536611187786"
"Große Sorgen","2008","Hauptschule","Ost","271","0.240677080458929","0.216357652609111","0.264996508308747"
"Große Sorgen","2008","Realschule","West","823","0.24588087578387","0.231303530560238","0.260458221007502"
"Große Sorgen","2008","Realschule","Ost","371","0.212640510464042","0.193398177825514","0.231882843102569"
"Große Sorgen","2008","(Fach-)Abitur","West","403","0.235524445012662","0.215938252284304","0.25511063774102"
"Große Sorgen","2008","(Fach-)Abitur","Ost","78","0.248200906803907","0.203640713026661","0.292761100581154"
"Große Sorgen","2008","AkademikerIn","West","607","0.20682690048635","0.192188686924743","0.221465114047957"
"Große Sorgen","2008","AkademikerIn","Ost","304","0.259571420369953","0.235140869214363","0.284001971525542"
"Einige Sorgen","2008","(noch) kein Abschluss","West","221","0.52490195731505","0.478294059727487","0.571509854902612"
"Einige Sorgen","2008","(noch) kein Abschluss","Ost","51","0.509749151282134","0.411769582490076","0.607728720074192"
"Einige Sorgen","2008","Hauptschule","West","2894","0.5226385396878","0.509507073723407","0.535770005652193"
"Einige Sorgen","2008","Hauptschule","Ost","625","0.504238840862625","0.475795727729878","0.532681953995372"
"Einige Sorgen","2008","Realschule","West","1873","0.551239028461738","0.534401683679515","0.568076373243962"
"Einige Sorgen","2008","Realschule","Ost","991","0.550913533121679","0.527522204722968","0.574304861520391"
"Einige Sorgen","2008","(Fach-)Abitur","West","1049","0.572545502802741","0.549710546922706","0.595380458682776"
"Einige Sorgen","2008","(Fach-)Abitur","Ost","222","0.615032893616611","0.564838469810186","0.665227317423035"
"Einige Sorgen","2008","AkademikerIn","West","1733","0.574381689779446","0.556512246438082","0.592251133120809"
"Einige Sorgen","2008","AkademikerIn","Ost","756","0.608365054289519","0.581163977941607","0.635566130637432"
"Keine Sorgen","2008","(noch) kein Abschluss","West","115","0.225641401951179","0.186628410422175","0.264654393480184"
"Keine Sorgen","2008","(noch) kein Abschluss","Ost","","","",""
"Keine Sorgen","2008","Hauptschule","West","1282","0.223270133005886","0.212322023369112","0.234218242642661"
"Keine Sorgen","2008","Hauptschule","Ost","291","0.255084078678446","0.230285999852951","0.279882157503941"
"Keine Sorgen","2008","Realschule","West","656","0.202880095754392","0.189266350067002","0.216493841441781"
"Keine Sorgen","2008","Realschule","Ost","375","0.23644595641428","0.216464183541538","0.256427729287021"
"Keine Sorgen","2008","(Fach-)Abitur","West","351","0.191930052184597","0.173752048121398","0.210108056247796"
"Keine Sorgen","2008","(Fach-)Abitur","Ost","61","0.136766199579482","0.101321761297041","0.172210637861924"
"Keine Sorgen","2008","AkademikerIn","West","601","0.218791409734204","0.203849737093647","0.233733082374762"
"Keine Sorgen","2008","AkademikerIn","Ost","177","0.132063525340528","0.11319670759172","0.150930343089335"
"Große Sorgen","2009","(noch) kein Abschluss","West","80","0.195444507192895","0.156680844906651","0.234208169479139"
"Große Sorgen","2009","(noch) kein Abschluss","Ost","","","",""
"Große Sorgen","2009","Hauptschule","West","977","0.20563050617456","0.194466928341323","0.216794084007796"
"Große Sorgen","2009","Hauptschule","Ost","239","0.218716171161822","0.194441667398155","0.242990674925489"
"Große Sorgen","2009","Realschule","West","604","0.194563480971639","0.180675230861731","0.208451731081546"
"Große Sorgen","2009","Realschule","Ost","306","0.195786801650622","0.176709810187736","0.214863793113507"
"Große Sorgen","2009","(Fach-)Abitur","West","318","0.201038589896156","0.181706572789125","0.220370607003187"
"Große Sorgen","2009","(Fach-)Abitur","Ost","88","0.337513374959473","0.287760588966113","0.387266160952834"
"Große Sorgen","2009","AkademikerIn","West","508","0.185174434419626","0.170820000784941","0.19952886805431"
"Große Sorgen","2009","AkademikerIn","Ost","253","0.191188696511601","0.168967369552197","0.213410023471005"
"Einige Sorgen","2009","(noch) kein Abschluss","West","203","0.499570817541398","0.450693776222138","0.548447858860658"
"Einige Sorgen","2009","(noch) kein Abschluss","Ost","38","0.516242881081866","0.400001800337402","0.63248396182633"
"Einige Sorgen","2009","Hauptschule","West","2728","0.544667200848383","0.530911635866875","0.558422765829891"
"Einige Sorgen","2009","Hauptschule","Ost","629","0.541523978202849","0.512264090505281","0.570783865900418"
"Einige Sorgen","2009","Realschule","West","1794","0.579354765548485","0.562035419685247","0.596674111411723"
"Einige Sorgen","2009","Realschule","Ost","995","0.570356678283005","0.546557614134094","0.594155742431916"
"Einige Sorgen","2009","(Fach-)Abitur","West","989","0.609395287943623","0.585861445621906","0.63292913026534"
"Einige Sorgen","2009","(Fach-)Abitur","Ost","195","0.478408722374904","0.425849605628674","0.530967839121134"
"Einige Sorgen","2009","AkademikerIn","West","1670","0.594505271710188","0.576361244597496","0.612649298822881"
"Einige Sorgen","2009","AkademikerIn","Ost","782","0.667493199740575","0.640871304753293","0.694115094727858"
"Keine Sorgen","2009","(noch) kein Abschluss","West","119","0.304984675265707","0.259978587408476","0.349990763122938"
"Keine Sorgen","2009","(noch) kein Abschluss","Ost","","","",""
"Keine Sorgen","2009","Hauptschule","West","1330","0.249702292977057","0.237746553900042","0.261658032054072"
"Keine Sorgen","2009","Hauptschule","Ost","246","0.239759850635328","0.214688996733376","0.264830704537281"
"Keine Sorgen","2009","Realschule","West","723","0.226081753479877","0.21140663871902","0.240756868240733"
"Keine Sorgen","2009","Realschule","Ost","361","0.233856520066373","0.213506615461952","0.254206424670794"
"Keine Sorgen","2009","(Fach-)Abitur","West","344","0.189566122160221","0.170659510192138","0.208472734128304"
"Keine Sorgen","2009","(Fach-)Abitur","Ost","64","0.184077902665623","0.143301535615366","0.224854269715879"
"Keine Sorgen","2009","AkademikerIn","West","635","0.220320293870186","0.205004179834831","0.235636407905541"
"Keine Sorgen","2009","AkademikerIn","Ost","168","0.141318103747824","0.121633334357374","0.161002873138274"
"Große Sorgen","2010","(noch) kein Abschluss","West","183","0.217114707933566","0.186058570059573","0.248170845807559"
"Große Sorgen","2010","(noch) kein Abschluss","Ost","","","",""
"Große Sorgen","2010","Hauptschule","West","1422","0.2137616859533","0.203596399639575","0.223926972267026"
"Große Sorgen","2010","Hauptschule","Ost","274","0.244495006531311","0.21987867627171","0.269111336790913"
"Große Sorgen","2010","Realschule","West","1056","0.204584880748004","0.192884127360243","0.216285634135765"
"Große Sorgen","2010","Realschule","Ost","436","0.209052459395818","0.192021954865221","0.226082963926414"
"Große Sorgen","2010","(Fach-)Abitur","West","587","0.223017930159705","0.20685803413596","0.239177826183449"
"Große Sorgen","2010","(Fach-)Abitur","Ost","98","0.181115009950474","0.147291233364924","0.214938786536024"
"Große Sorgen","2010","AkademikerIn","West","687","0.168235617109682","0.156580297198686","0.179890937020678"
"Große Sorgen","2010","AkademikerIn","Ost","274","0.201297717090377","0.180188196829125","0.222407237351628"
"Einige Sorgen","2010","(noch) kein Abschluss","West","323","0.50705190780734","0.469391886421155","0.544711929193525"
"Einige Sorgen","2010","(noch) kein Abschluss","Ost","46","0.541918603439941","0.435370234610868","0.648466972269015"
"Einige Sorgen","2010","Hauptschule","West","3298","0.542112831084445","0.529758999947018","0.554466662221871"
"Einige Sorgen","2010","Hauptschule","Ost","623","0.514610494215804","0.485984923509776","0.543236064921831"
"Einige Sorgen","2010","Realschule","West","2545","0.558444257848044","0.544040930844743","0.572847584851345"
"Einige Sorgen","2010","Realschule","Ost","1256","0.57056437967273","0.549833038746251","0.591295720599208"
"Einige Sorgen","2010","(Fach-)Abitur","West","1441","0.564819144449007","0.545572599937428","0.584065688960585"
"Einige Sorgen","2010","(Fach-)Abitur","Ost","306","0.653450220858458","0.61165539814328","0.695245043573636"
"Einige Sorgen","2010","AkademikerIn","West","2427","0.593827089328137","0.57852500657819","0.609129172078083"
"Einige Sorgen","2010","AkademikerIn","Ost","885","0.640275896779288","0.615009993939755","0.66554179961882"
"Keine Sorgen","2010","(noch) kein Abschluss","West","171","0.275833384259094","0.242167004300316","0.309499764217872"
"Keine Sorgen","2010","(noch) kein Abschluss","Ost","","","",""
"Keine Sorgen","2010","Hauptschule","West","1528","0.244125482962255","0.233474026650754","0.254776939273756"
"Keine Sorgen","2010","Hauptschule","Ost","274","0.240894499252885","0.216401940737559","0.26538705776821"
"Keine Sorgen","2010","Realschule","West","965","0.236970861403952","0.224637025312914","0.249304697494991"
"Keine Sorgen","2010","Realschule","Ost","498","0.220383160931453","0.203022916210306","0.2377434056526"
"Keine Sorgen","2010","(Fach-)Abitur","West","521","0.212162925391289","0.196291492836113","0.228034357946465"
"Keine Sorgen","2010","(Fach-)Abitur","Ost","94","0.165434769191068","0.132800269558093","0.198069268824043"
"Keine Sorgen","2010","AkademikerIn","West","843","0.237937293562182","0.224669714662809","0.251204872461554"
"Keine Sorgen","2010","AkademikerIn","Ost","227","0.158426386130336","0.139203159373043","0.177649612887629"
"Große Sorgen","2011","(noch) kein Abschluss","West","105","0.219379430337775","0.18239716582711","0.25636169484844"
"Große Sorgen","2011","(noch) kein Abschluss","Ost","","","",""
"Große Sorgen","2011","Hauptschule","West","1152","0.202829222826456","0.192499462628986","0.213158983023926"
"Große Sorgen","2011","Hauptschule","Ost","223","0.214224901451332","0.190725665052227","0.237724137850437"
"Große Sorgen","2011","Realschule","West","696","0.179367542766391","0.166890218974073","0.191844866558709"
"Große Sorgen","2011","Realschule","Ost","342","0.200659696288031","0.18232045826399","0.218998934312072"
"Große Sorgen","2011","(Fach-)Abitur","West","380","0.198140931386115","0.180702375100199","0.215579487672031"
"Große Sorgen","2011","(Fach-)Abitur","Ost","87","0.254368510219381","0.211582642049419","0.297154378389344"
"Große Sorgen","2011","AkademikerIn","West","509","0.152434070564418","0.140125605046997","0.164742536081839"
"Große Sorgen","2011","AkademikerIn","Ost","235","0.197380613076738","0.175533197576702","0.219228028576773"
"Einige Sorgen","2011","(noch) kein Abschluss","West","228","0.441527235621342","0.397150505215129","0.485903966027555"
"Einige Sorgen","2011","(noch) kein Abschluss","Ost","34","0.561935735777772","0.441320088541856","0.682551383013688"
