year,pgisced97,pli0095_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2005,Lower Secondary Level,Seldom,0.3848827106863597,25520,0.37891292274154126,0.39085249863117816
2005,Lower Secondary Level,At least once per month,0.26889661164205036,25520,0.2634566254227322,0.27433659786136855
2005,Lower Secondary Level,Never,0.19113814074717636,25520,0.18631392642578054,0.19596235506857218
2005,Lower Secondary Level,At least once per week,0.15508253692441357,25520,0.15064129605216617,0.15952377779666096
2005,Upper Secondary Level,Seldom,0.4546347211311862,25520,0.4485254305981748,0.4607440116641976
2005,Upper Secondary Level,At least once per month,0.32187745483110763,25520,0.316145337026298,0.3276095726359173
2005,Upper Secondary Level,At least once per week,0.11832285938727416,25520,0.11436003474506468,0.12228568402948364
2005,Upper Secondary Level,Never,0.10516496465043206,25520,0.10140119733745806,0.10892873196340605
2005,Post-secondary Non-tertiary Level,Seldom,0.47771836007130125,25520,0.4715898615976813,0.4838468585449212
2005,Post-secondary Non-tertiary Level,At least once per month,0.3600713012477718,25520,0.35418183707643286,0.36596076541911077
2005,Post-secondary Non-tertiary Level,At least once per week,0.0962566844919786,25520,0.09263797487443012,0.09987539410952709
2005,Post-secondary Non-tertiary Level,Never,0.0659536541889483,25520,0.06290842923037093,0.06899887914752567
2005,First Stage of Tertiary Education,Seldom,0.47809278350515466,25520,0.4719640818351487,0.4842214851751606
2005,First Stage of Tertiary Education,At least once per month,0.327319587628866,25520,0.32156245645372994,0.333076718804002
2005,First Stage of Tertiary Education,At least once per week,0.11404639175257732,25520,0.11014641514878777,0.11794636835636686
2005,First Stage of Tertiary Education,Never,0.08054123711340207,25520,0.07720243244192626,0.08388004178487787
2005,Second Stage of Tertiary Education,Seldom,0.527114967462039,25520,0.5209894018709899,0.5332405330530882
2005,Second Stage of Tertiary Education,At least once per month,0.29790310918293567,25520,0.2922919604676828,0.30351425789818853
2005,Second Stage of Tertiary Education,At least once per week,0.09351651000241022,25520,0.08994427656745879,0.09708874343736165
2005,Second Stage of Tertiary Education,Never,0.08146541335261509,25520,0.07810919563265174,0.08482163107257844
2007,Pre-primary Level,At least once per month,0.38235294117647056,25385,0.3763747486958298,0.3883311336571113
2007,Pre-primary Level,Seldom,0.36470588235294116,25385,0.3587844565939405,0.37062730811194183
2007,Pre-primary Level,At least once per week,0.2,25385,0.19507929330856674,0.20492070669143328
2007,Pre-primary Level,Never,0.052941176470588235,25385,0.05018661315846795,0.05569573978270852
2007,Primary Level,Seldom,0.3888888888888889,25385,0.3828918019474821,0.39488597583029567
2007,Primary Level,Never,0.3194444444444444,25385,0.3137086054904771,0.32518028339841176
2007,Primary Level,At least once per month,0.18981481481481483,25385,0.18499062164960015,0.1946390079800295
2007,Primary Level,At least once per week,0.10185185185185185,25385,0.09813114082206388,0.10557256288163981
2007,Lower Secondary Level,Seldom,0.3683249657690552,25385,0.362391206510744,0.3742587250273664
2007,Lower Secondary Level,At least once per month,0.2642628936558649,25385,0.25883855356788843,0.2696872337438414
2007,Lower Secondary Level,Never,0.21314468279324508,25385,0.20810675218892888,0.2181826133975613
2007,Lower Secondary Level,At least once per week,0.1542674577818348,25385,0.14982399885902015,0.15871091670464943
2007,Upper Secondary Level,Seldom,0.4304513110439614,25385,0.4243602222130989,0.4365423998748239
2007,Upper Secondary Level,At least once per month,0.3287844819183156,25385,0.32300546271703307,0.33456350111959815
2007,Upper Secondary Level,At least once per week,0.12730285602885272,25385,0.12320253048834788,0.13140318156935754
2007,Upper Secondary Level,Never,0.11346135100887025,25385,0.1095597729566577,0.11736292906108281
2007,Post-secondary Non-tertiary Level,Seldom,0.46054888507718694,25385,0.45441717795770076,0.4666805921966731
2007,Post-secondary Non-tertiary Level,At least once per month,0.3490566037735849,25385,0.34319269737131936,0.3549205101758504
2007,Post-secondary Non-tertiary Level,At least once per week,0.11320754716981132,25385,0.10930977749829987,0.11710531684132278
2007,Post-secondary Non-tertiary Level,Never,0.07718696397941681,25385,0.07390377162731002,0.0804701563315236
2007,First Stage of Tertiary Education,Seldom,0.46548323471400394,25385,0.4593470252652464,0.47161944416276147
2007,First Stage of Tertiary Education,At least once per month,0.3418803418803419,25385,0.3360451252462194,0.3477155585144644
2007,First Stage of Tertiary Education,At least once per week,0.10585141354372124,25385,0.10206680761270345,0.10963601947473903
2007,First Stage of Tertiary Education,Never,0.08678500986193294,25385,0.08332181951801633,0.09024820020584955
2007,Second Stage of Tertiary Education,Seldom,0.5068712780577187,25385,0.5007209755421524,0.513021580573285
2007,Second Stage of Tertiary Education,At least once per month,0.2940907008703619,25385,0.28848561093761277,0.299695790803111
2007,Second Stage of Tertiary Education,At least once per week,0.11108566193311956,25385,0.10721997706967076,0.11495134679656835
2007,Second Stage of Tertiary Education,Never,0.08795235913879981,25385,0.0844681838507284,0.09143653442687122
2009,Pre-primary Level,At least once per month,0.4110032362459547,21983,0.4044990695029225,0.41750740298898686
2009,Pre-primary Level,Seldom,0.39805825242718446,21983,0.391587375500458,0.4045291293539109
2009,Pre-primary Level,At least once per week,0.1488673139158576,21983,0.1441617583945663,0.15357286943714893
2009,Pre-primary Level,Never,0.042071197411003236,21983,0.03941737630546192,0.044725018516544555
2009,Primary Level,Never,0.3231707317073171,21983,0.316988174158861,0.3293532892557732
2009,Primary Level,Seldom,0.29878048780487804,21983,0.2927296473263952,0.30483132828336085
2009,Primary Level,At least once per month,0.25609756097560976,21983,0.25032759431336976,0.26186752763784976
2009,Primary Level,At least once per week,0.12195121951219512,21983,0.11762543394559968,0.12627700507879056
2009,Lower Secondary Level,Seldom,0.3923337091319053,21983,0.38587905499588177,0.3987883632679288
2009,Lower Secondary Level,At least once per month,0.27395715896279593,21983,0.26806146350355187,0.27985285442204
2009,Lower Secondary Level,Never,0.20856820744081173,21983,0.20319735288356916,0.2139390619980543
2009,Lower Secondary Level,At least once per week,0.12514092446448705,21983,0.12076689885364425,0.12951495007532984
2009,Upper Secondary Level,Seldom,0.4713984227479729,21983,0.46479953286481634,0.47799731263112943
2009,Upper Secondary Level,At least once per month,0.31445073864267464,21983,0.30831300221479074,0.32058847507055854
2009,Upper Secondary Level,Never,0.10951904920582028,21983,0.10539076355039272,0.11364733486124785
2009,Upper Secondary Level,At least once per week,0.10463178940353215,21983,0.10058560889886647,0.10867796990819784
2009,Post-secondary Non-tertiary Level,Seldom,0.48588709677419356,21983,0.47928001736685016,0.49249417618153696
2009,Post-secondary Non-tertiary Level,At least once per month,0.3245967741935484,21983,0.3184071218511527,0.33078642653594403
2009,Post-secondary Non-tertiary Level,At least once per week,0.11088709677419355,21983,0.10673629919863258,0.11503789434975452
2009,Post-secondary Non-tertiary Level,Never,0.07862903225806452,21983,0.07507090629698532,0.08218715821914371
2009,First Stage of Tertiary Education,Seldom,0.4917168674698795,21983,0.485108061622302,0.49832567331745703
2009,First Stage of Tertiary Education,At least once per month,0.3125,21983,0.30637263215036237,0.31862736784963763
2009,First Stage of Tertiary Education,At least once per week,0.10466867469879518,21983,0.10062186442570004,0.10871548497189032
2009,First Stage of Tertiary Education,Never,0.0911144578313253,21983,0.0873102797707733,0.0949186358918773
2009,Second Stage of Tertiary Education,Seldom,0.5223025168203339,21983,0.5156993825680379,0.5289056510726299
2009,Second Stage of Tertiary Education,At least once per month,0.2965362571642163,21983,0.29049854574550743,0.3025739685829251
2009,Second Stage of Tertiary Education,At least once per week,0.09244953899825567,21983,0.08862040682758669,0.09627867116892465
2009,Second Stage of Tertiary Education,Never,0.08871168701719412,21983,0.0849530454632437,0.09247032857114454
2011,Pre-primary Level,At least once per month,0.39278131634819535,41903,0.38810524115119266,0.39745739154519805
2011,Pre-primary Level,Seldom,0.3524416135881104,41903,0.3478673986329917,0.35701582854322905
2011,Pre-primary Level,At least once per week,0.22505307855626328,41903,0.22105444164500196,0.2290517154675246
2011,Pre-primary Level,Never,0.029723991507430998,41903,0.028097938407678696,0.0313500446071833
2011,Primary Level,Seldom,0.35135135135135137,41903,0.3467803738271809,0.35592232887552183
2011,Primary Level,Never,0.24815724815724816,41903,0.2440214388730077,0.2522930574414886
2011,Primary Level,At least once per month,0.22604422604422605,41903,0.22203935723385138,0.23004909485460073
2011,Primary Level,At least once per week,0.17444717444717445,41903,0.17081356775509876,0.17808078113925013
2011,Lower Secondary Level,Seldom,0.3788862316364879,41903,0.37424136228403354,0.3835311009889422
2011,Lower Secondary Level,At least once per month,0.2767338571916638,41903,0.2724502096597498,0.28101750472357784
2011,Lower Secondary Level,Never,0.19439699350871198,41903,0.19060786945515545,0.1981861175622685
2011,Lower Secondary Level,At least once per week,0.14998291766313632,41903,0.14656416061840016,0.15340167470787247
2011,Upper Secondary Level,Seldom,0.42454670230441377,41903,0.41981408605661813,0.4292793185522094
2011,Upper Secondary Level,At least once per month,0.3296973199450986,41903,0.32519613664175384,0.33419850324844336
2011,Upper Secondary Level,At least once per week,0.13869825904789423,41903,0.1353888787249359,0.14200763937085256
2011,Upper Secondary Level,Never,0.10705771870259337,41903,0.10409729277567753,0.1100181446295092
2011,Post-secondary Non-tertiary Level,Seldom,0.4337168584292146,41903,0.42897166980109674,0.43846204705733244
2011,Post-secondary Non-tertiary Level,At least once per month,0.36068034017008505,41903,0.3560825009763542,0.3652781793638159
2011,Post-secondary Non-tertiary Level,At least once per week,0.13006503251625812,41903,0.12684428126814212,0.1332857837643741
2011,Post-secondary Non-tertiary Level,Never,0.07553776888444222,41903,0.07300753786390451,0.07806799990497992
2011,First Stage of Tertiary Education,Seldom,0.46612466124661245,41903,0.46134821952416344,0.47090110296906146
2011,First Stage of Tertiary Education,At least once per month,0.3273712737127371,41903,0.3228782211172123,0.3318643263082619
2011,First Stage of Tertiary Education,At least once per week,0.12574525745257453,41903,0.12257058942241064,0.12891992548273842
2011,First Stage of Tertiary Education,Never,0.08075880758807588,41903,0.07814999308256133,0.08336762209359043
2011,Second Stage of Tertiary Education,Seldom,0.5003229974160207,41903,0.4955355565062992,0.5051104383257422
2011,Second Stage of Tertiary Education,At least once per month,0.31233850129198965,41903,0.30790104969734877,0.3167759528866305
2011,Second Stage of Tertiary Education,At least once per week,0.10125968992248062,41903,0.09837121288108033,0.1041481669638809
2011,Second Stage of Tertiary Education,Never,0.08607881136950904,41903,0.0833932442149233,0.08876437852409477
2015,Pre-primary Level,At least once per month,0.3763440860215054,38036,0.3714752659834358,0.381212906059575
2015,Pre-primary Level,Seldom,0.3467741935483871,38036,0.34199104681434,0.35155734028243424
2015,Pre-primary Level,At least once per week,0.22043010752688172,38036,0.2162640847766879,0.22459613027707553
2015,Pre-primary Level,Never,0.056451612903225805,38036,0.054132195466662716,0.05877103033978889
2015,Primary Level,Seldom,0.33583489681050654,38036,0.3310885486776767,0.3405812449433364
2015,Primary Level,At least once per month,0.2945590994371482,38036,0.2899779422686175,0.2991402566056789
2015,Primary Level,At least once per week,0.21200750469043153,38036,0.20789983692522657,0.2161151724556365
2015,Primary Level,Never,0.1575984990619137,38036,0.1539367021296752,0.1612602959941522
2015,Lower Secondary Level,Seldom,0.3780487804878049,38036,0.3731756197717921,0.3829219412038177
2015,Lower Secondary Level,At least once per month,0.3201219512195122,38036,0.31543347314550296,0.32481042929352144
2015,Lower Secondary Level,At least once per week,0.15921409214092141,38036,0.15553710495491416,0.16289107932692867
2015,Lower Secondary Level,Never,0.14261517615176153,38036,0.1391009523220781,0.14612939998144497
2015,Upper Secondary Level,Seldom,0.43862398944068637,38036,0.4336370767218249,0.44361090215954785
2015,Upper Secondary Level,At least once per month,0.3407853489523181,38036,0.33602199849717324,0.34554869940746297
2015,Upper Secondary Level,At least once per week,0.13157894736842105,38036,0.1281817793454514,0.13497611539139068
2015,Upper Secondary Level,Never,0.0890117142385745,38036,0.08614991851253853,0.09187350996461047
2015,Post-secondary Non-tertiary Level,Seldom,0.4417092429168602,38036,0.43671859290413656,0.44669989292958384
2015,Post-secondary Non-tertiary Level,At least once per month,0.35671156525777986,38036,0.3518974097050378,0.3615257208105219
2015,Post-secondary Non-tertiary Level,At least once per week,0.13655364607524384,38036,0.13310278097583886,0.14000451117464882
2015,Post-secondary Non-tertiary Level,Never,0.06502554575011611,38036,0.0625475501697537,0.06750354133047852
2015,First Stage of Tertiary Education,Seldom,0.47544204322200395,38036,0.47042319359927987,0.48046089284472804
2015,First Stage of Tertiary Education,At least once per month,0.3346430910281598,38036,0.3299009232095844,0.3393852588467352
2015,First Stage of Tertiary Education,At least once per week,0.114603798297315,38036,0.11140249379746538,0.11780510279716462
2015,First Stage of Tertiary Education,Never,0.07531106745252128,38036,0.07265899195282319,0.07796314295221937
2015,Second Stage of Tertiary Education,Seldom,0.4909544603867748,38036,0.48593036848285576,0.4959785522906939
2015,Second Stage of Tertiary Education,At least once per month,0.33359326263256395,38036,0.32885480527128785,0.33833171999384004
2015,Second Stage of Tertiary Education,At least once per week,0.10184029943855272,38036,0.09880084758582594,0.1048797512912795
2015,Second Stage of Tertiary Education,Never,0.07361197754210855,38036,0.07098758158460525,0.07623637349961185
2017,Pre-primary Level,At least once per month,0.3780487804878049,45410,0.3735888057068612,0.38250875526874856
2017,Pre-primary Level,Seldom,0.36829268292682926,45410,0.363856240811933,0.3727291250417255
2017,Pre-primary Level,At least once per week,0.2073170731707317,45410,0.2035884576156847,0.2110456887257787
2017,Pre-primary Level,Never,0.046341463414634146,45410,0.044407885651585016,0.048275041177683276
2017,Primary Level,At least once per month,0.35176991150442477,45410,0.3473777908907286,0.3561620321181209
2017,Primary Level,Seldom,0.3008849557522124,45410,0.2966664865666213,0.3051034249378035
2017,Primary Level,At least once per week,0.2013274336283186,45410,0.19763921902813575,0.20501564822850143
2017,Primary Level,Never,0.14601769911504425,45410,0.14276976279538184,0.14926563543470667
2017,Lower Secondary Level,Seldom,0.3656307129798903,45410,0.361201029151232,0.37006039680854863
2017,Lower Secondary Level,At least once per month,0.32577696526508226,45410,0.32146631985029006,0.33008761067987447
2017,Lower Secondary Level,At least once per week,0.16892138939670934,45410,0.16547516386694888,0.1723676149264698
2017,Lower Secondary Level,Never,0.1396709323583181,45410,0.13648258496515192,0.14285927975148427
2017,Upper Secondary Level,Seldom,0.41423115244104947,45410,0.4097004573627123,0.4187618475193866
2017,Upper Secondary Level,At least once per month,0.3485552972434407,45410,0.34417246404534546,0.35293813044153594
2017,Upper Secondary Level,At least once per week,0.1475423447359681,45410,0.1442804114950347,0.15080427797690152
2017,Upper Secondary Level,Never,0.08967120557954168,45410,0.08704332294675135,0.09229908821233201
2017,Post-secondary Non-tertiary Level,Seldom,0.42695612844866576,45410,0.42240660526553836,0.43150565163179316
2017,Post-secondary Non-tertiary Level,At least once per month,0.35323383084577115,45410,0.3488375531886033,0.35763010850293897
2017,Post-secondary Non-tertiary Level,At least once per week,0.14880144730890998,45410,0.14552804536226158,0.1520748492555584
2017,Post-secondary Non-tertiary Level,Never,0.0710085933966531,45410,0.06864625763937668,0.07337092915392951
2017,First Stage of Tertiary Education,Seldom,0.4360313315926893,45410,0.4314702624322678,0.4405924007531108
2017,First Stage of Tertiary Education,At least once per month,0.37010443864229764,45410,0.3656634798718998,0.3745453974126955
2017,First Stage of Tertiary Education,At least once per week,0.13120104438642297,45410,0.12809570829011455,0.13430638048273139
2017,First Stage of Tertiary Education,Never,0.06266318537859007,45410,0.06043406053769277,0.06489231021948738
2017,Second Stage of Tertiary Education,Seldom,0.46561009386059393,45410,0.46102212314770813,0.47019806457347973
2017,Second Stage of Tertiary Education,At least once per month,0.35097707339590706,45410,0.3465872230622461,0.355366923729568
2017,Second Stage of Tertiary Education,At least once per week,0.11524849976919527,45410,0.11231146820002898,0.11818553133836156
2017,Second Stage of Tertiary Education,Never,0.06816433297430374,45410,0.06584625212117452,0.07048241382743296
