year,age_gr,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.53412,256,539,0.49197,0.57628
1990,66 and older,Lower Secondary Level,(1b) General Elementary School,0.92681,480,514,0.90427,0.94935
1990,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.07319,34,514,0.05065,0.09573
1990,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.75796,548,683,0.72581,0.79011
1990,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.22134,135,683,0.19019,0.25250
1990,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.55823,59,59,0.43043,0.68604
1990,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.51516,62,108,0.42046,0.60986
1990,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.48484,46,108,0.39014,0.57954
1991,17-29 y.,Pre-primary Level,(0) No qualification (yet),0.96180,150,150,0.93102,0.99258
1991,17-29 y.,Primary Level,(1a) Inadequately completed,0.81947,132,132,0.75360,0.88533
1991,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.50808,522,932,0.47596,0.54019
1991,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.49192,410,932,0.45981,0.52404
1991,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.34564,658,1834,0.32387,0.36741
1991,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.46388,879,1834,0.44105,0.48671
1991,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.17416,297,1834,0.15680,0.19152
1991,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.47025,50,50,0.33050,0.61000
1991,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.57917,122,200,0.51058,0.64777
1991,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.42083,78,200,0.35223,0.48942
1991,30-45 y.,Primary Level,(1a) Inadequately completed,0.87043,192,192,0.82280,0.91805
1991,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.86400,478,521,0.83454,0.89347
1991,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.13600,43,521,0.10653,0.16546
1991,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.58644,1224,2267,0.56616,0.60671
1991,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37864,981,2267,0.35867,0.39861
1991,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02699,62,2267,0.02031,0.03366
1991,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.30003,78,300,0.24808,0.35197
1991,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.43976,163,300,0.38349,0.49602
1991,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.25484,59,300,0.20544,0.30423
1991,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41913,408,817,0.38528,0.45299
1991,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58087,409,817,0.54701,0.61472
1991,46-65 y.,Primary Level,(1a) Inadequately completed,0.96981,290,290,0.95008,0.98954
1991,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93596,870,916,0.92009,0.95182
1991,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06404,46,916,0.04818,0.07991
1991,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00617,32,1997,0.00273,0.00961
1991,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.79502,1649,1997,0.77731,0.81273
1991,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.18850,316,1997,0.17134,0.20566
1991,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.59464,162,235,0.53173,0.65754
1991,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.26967,73,235,0.21280,0.32653
1991,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.48287,292,549,0.44103,0.52471
1991,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.51713,257,549,0.47529,0.55897
1991,66 and older,Lower Secondary Level,(1b) General Elementary School,0.92194,455,489,0.89814,0.94574
1991,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.07806,34,489,0.05426,0.10186
1991,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.77043,560,691,0.73905,0.80181
1991,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.21301,131,691,0.18246,0.24356
1991,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.53985,52,52,0.40306,0.67665
1991,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.49584,62,112,0.40283,0.58886
1991,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.50416,50,112,0.41114,0.59717
1992,17-29 y.,Pre-primary Level,(0) No qualification (yet),0.86651,144,187,0.81763,0.91539
1992,17-29 y.,Pre-primary Level,(1a) Inadequately completed,0.13349,43,187,0.08461,0.18237
1992,17-29 y.,Primary Level,(1a) Inadequately completed,0.80411,118,118,0.73219,0.87603
1992,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.50796,514,932,0.47585,0.54008
1992,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.49204,418,932,0.45992,0.52415
1992,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.32535,614,1714,0.30317,0.34754
1992,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.46457,810,1714,0.44095,0.48819
1992,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.18876,290,1714,0.17022,0.20729
1992,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.49088,51,84,0.38333,0.59843
1992,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.32581,33,84,0.22498,0.42664
1992,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.55934,102,171,0.48471,0.63397
1992,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.44066,69,171,0.36603,0.51529
1992,30-45 y.,Primary Level,(1a) Inadequately completed,0.87429,183,183,0.82613,0.92246
1992,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.83832,441,488,0.80562,0.87102
1992,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.16168,47,488,0.12898,0.19438
1992,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.00714,31,2258,0.00367,0.01062
1992,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.58961,1194,2258,0.56932,0.60990
1992,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37599,975,2258,0.35600,0.39597
1992,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02557,58,2258,0.01906,0.03208
1992,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.30488,83,308,0.25338,0.35637
1992,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.43683,166,308,0.38134,0.49231
1992,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.25303,59,308,0.20440,0.30166
1992,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42101,413,829,0.38738,0.45464
1992,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57899,416,829,0.54536,0.61262
1992,46-65 y.,Primary Level,(1a) Inadequately completed,0.97059,277,277,0.95066,0.99052
1992,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.94125,845,886,0.92575,0.95674
1992,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.05875,41,886,0.04326,0.07425
1992,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.78327,1583,1912,0.76479,0.80174
1992,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.19745,329,1912,0.17960,0.21529
1992,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.59830,157,229,0.53466,0.66193
1992,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.26453,72,229,0.20728,0.32179
1992,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.46904,289,548,0.42722,0.51086
1992,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.53096,259,548,0.48914,0.57278
1992,66 and older,Lower Secondary Level,(1b) General Elementary School,0.91945,444,478,0.89503,0.94387
1992,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.08055,34,478,0.05613,0.10497
1992,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.76005,569,706,0.72853,0.79158
1992,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.22183,137,706,0.19116,0.25250
1992,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.54073,53,53,0.40528,0.67618
1992,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.52251,62,107,0.42742,0.61760
1992,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.47749,45,107,0.38240,0.57258
1993,17-29 y.,Pre-primary Level,(0) No qualification (yet),0.81213,126,185,0.75569,0.86857
1993,17-29 y.,Pre-primary Level,(1a) Inadequately completed,0.18787,59,185,0.13143,0.24431
1993,17-29 y.,Primary Level,(1a) Inadequately completed,0.83360,118,118,0.76612,0.90109
1993,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.49401,484,884,0.46103,0.52699
1993,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.50599,400,884,0.47301,0.53897
1993,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.32239,584,1683,0.30006,0.34473
1993,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.46256,796,1683,0.43873,0.48639
1993,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.19139,303,1683,0.17259,0.21019
1993,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.50082,50,81,0.39126,0.61039
1993,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.37597,31,81,0.26982,0.48211
1993,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.56597,98,163,0.48964,0.64229
1993,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.43403,65,163,0.35771,0.51036
1993,30-45 y.,Primary Level,(1a) Inadequately completed,0.87772,171,171,0.82847,0.92696
1993,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.83934,418,463,0.80586,0.87283
1993,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.16066,45,463,0.12717,0.19414
1993,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.57004,1156,2213,0.54941,0.59067
1993,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.39569,996,2213,0.37531,0.41607
1993,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02603,61,2213,0.01939,0.03266
1993,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.29255,81,315,0.24223,0.34287
1993,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.44330,173,315,0.38835,0.49824
1993,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.25969,61,315,0.21120,0.30819
1993,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41170,393,806,0.37770,0.44569
1993,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58830,413,806,0.55431,0.62230
1993,46-65 y.,Primary Level,(1a) Inadequately completed,0.97233,276,276,0.95295,0.99172
1993,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93822,806,846,0.92198,0.95445
1993,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06178,40,846,0.04555,0.07802
1993,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.78438,1550,1884,0.76580,0.80295
1993,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.19287,334,1884,0.17504,0.21069
1993,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.59266,149,216,0.52698,0.65833
1993,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.26433,67,216,0.20538,0.32328
1993,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.46517,287,552,0.42352,0.50682
1993,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.53483,265,552,0.49318,0.57648
1993,66 and older,Lower Secondary Level,(1b) General Elementary School,0.92574,454,485,0.90238,0.94910
1993,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.07426,31,485,0.05090,0.09762
1993,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.74837,575,718,0.71660,0.78013
1993,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.23733,143,718,0.20619,0.26847
1993,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.60950,55,55,0.47938,0.73963
1993,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.53401,68,115,0.44243,0.62558
1993,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.46599,47,115,0.37442,0.55757
1994,17-29 y.,Pre-primary Level,(0) No qualification (yet),0.90515,201,239,0.86793,0.94238
1994,17-29 y.,Pre-primary Level,(1a) Inadequately completed,0.09485,38,239,0.05762,0.13207
1994,17-29 y.,Primary Level,(1a) Inadequately completed,0.76585,90,90,0.67788,0.85383
1994,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.50992,426,772,0.47464,0.54521
1994,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.49008,346,772,0.45479,0.52536
1994,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.30036,526,1594,0.27785,0.32287
1994,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.45934,763,1594,0.43487,0.48382
1994,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.20699,305,1594,0.18709,0.22688
1994,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.52364,54,54,0.38918,0.65811
1994,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.55444,94,164,0.47814,0.63074
1994,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.44556,70,164,0.36926,0.52186
1994,30-45 y.,Primary Level,(1a) Inadequately completed,0.87644,150,150,0.82359,0.92928
1994,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.82617,389,439,0.79068,0.86166
1994,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17383,50,439,0.13834,0.20932
1994,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.56411,1120,2190,0.54334,0.58489
1994,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40009,1006,2190,0.37956,0.42061
1994,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02689,64,2190,0.02012,0.03367
1994,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.29250,75,308,0.24161,0.34339
1994,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.43709,171,308,0.38160,0.49257
1994,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.26896,62,308,0.21936,0.31857
1994,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40596,392,812,0.37216,0.43976
1994,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59404,420,812,0.56024,0.62784
1994,46-65 y.,Primary Level,(1a) Inadequately completed,0.98254,265,265,0.96675,0.99834
1994,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93019,769,811,0.91264,0.94774
1994,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06981,42,811,0.05226,0.08736
1994,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.77171,1525,1879,0.75273,0.79070
1994,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.20456,354,1879,0.18631,0.22280
1994,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.58375,145,219,0.51831,0.64918
1994,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.27191,74,219,0.21285,0.33098
1994,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.45892,282,547,0.41712,0.50072
1994,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.54108,265,547,0.49928,0.58288
1994,66 and older,Lower Secondary Level,(1b) General Elementary School,0.92661,441,441,0.90224,0.95098
1994,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.75678,593,731,0.72566,0.78791
1994,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.22920,138,731,0.19871,0.25969
1994,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.58313,57,57,0.45400,0.71227
1994,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.55247,81,130,0.46666,0.63828
1994,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.44753,49,130,0.36172,0.53334
1995,17-29 y.,Pre-primary Level,(0) No qualification (yet),0.95284,264,264,0.92723,0.97846
1995,17-29 y.,Primary Level,(1a) Inadequately completed,0.70446,65,65,0.59267,0.81625
1995,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.52247,416,763,0.48700,0.55793
1995,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.47753,347,763,0.44207,0.51300
1995,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.31329,515,1552,0.29021,0.33638
1995,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.41821,701,1552,0.39366,0.44275
1995,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.22973,336,1552,0.20879,0.25066
1995,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.51975,60,60,0.39226,0.64723
1995,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.51524,97,172,0.44033,0.59015
1995,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.48476,75,172,0.40985,0.55967
1995,30-45 y.,Primary Level,(1a) Inadequately completed,0.89473,140,140,0.84371,0.94575
1995,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.82338,406,465,0.78868,0.85808
1995,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17662,59,465,0.14192,0.21132
1995,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.00693,32,2372,0.00359,0.01028
1995,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.52707,1154,2372,0.50698,0.54717
1995,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.42458,1093,2372,0.40468,0.44447
1995,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03841,93,2372,0.03067,0.04614
1995,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27098,75,323,0.22243,0.31952
1995,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.47666,184,323,0.42211,0.53121
1995,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.25082,64,323,0.20348,0.29817
1995,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38266,384,847,0.34991,0.41541
1995,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61734,463,847,0.58459,0.65009
1995,46-65 y.,Primary Level,(1a) Inadequately completed,0.94904,269,269,0.92271,0.97537
1995,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93781,750,784,0.92089,0.95473
1995,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06219,34,784,0.04527,0.07911
1995,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00870,33,1946,0.00458,0.01283
1995,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.77489,1545,1946,0.75633,0.79345
1995,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.19989,368,1946,0.18211,0.21766
1995,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.56881,137,215,0.50246,0.63517
1995,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.28531,78,215,0.22481,0.34581
1995,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.45667,294,582,0.41616,0.49717
1995,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.54333,288,582,0.50283,0.58384
1995,66 and older,Primary Level,(1a) Inadequately completed,0.90836,36,36,0.81278,1.00395
1995,66 and older,Lower Secondary Level,(1b) General Elementary School,0.91624,445,480,0.89143,0.94105
1995,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.08376,35,480,0.05895,0.10857
1995,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.76393,592,729,0.73308,0.79478
1995,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.22339,137,729,0.19314,0.25365
1995,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.57876,54,54,0.44583,0.71170
1995,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.52393,89,152,0.44427,0.60359
1995,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.47607,63,152,0.39641,0.55573
1996,17-29 y.,Pre-primary Level,(0) No qualification (yet),0.98431,286,286,0.96988,0.99874
1996,17-29 y.,Primary Level,(1a) Inadequately completed,0.60605,53,53,0.47324,0.73886
1996,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.50415,383,716,0.46750,0.54079
1996,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.49585,333,716,0.45921,0.53250
1996,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.32507,479,1419,0.30069,0.34945
1996,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40827,637,1419,0.38269,0.43385
1996,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.22021,303,1419,0.19864,0.24178
1996,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.53980,64,64,0.41672,0.66287
1996,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.51339,85,157,0.43495,0.59182
1996,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.48661,72,157,0.40818,0.56505
1996,30-45 y.,Primary Level,(1a) Inadequately completed,0.92490,124,124,0.87832,0.97148
1996,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.79242,376,445,0.75469,0.83015
1996,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.20758,69,445,0.16985,0.24531
1996,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.51613,1131,2349,0.49591,0.53634
1996,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.43338,1123,2349,0.41333,0.45342
1996,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04020,95,2349,0.03225,0.04814
1996,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27978,76,328,0.23113,0.32844
1996,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.46824,187,328,0.41416,0.52233
1996,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.24940,65,328,0.20250,0.29629
1996,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40079,397,850,0.36782,0.43375
1996,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59921,453,850,0.56625,0.63218
1996,46-65 y.,Primary Level,(1a) Inadequately completed,0.98088,248,248,0.96381,0.99796
1996,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.93857,725,757,0.92145,0.95568
1996,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.06143,32,757,0.04432,0.07855
1996,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.75448,1500,1902,0.73513,0.77383
1996,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.22057,402,1902,0.20193,0.23921
1996,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.51969,129,213,0.45244,0.58694
1996,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.32048,84,213,0.25766,0.38329
1996,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.45232,301,600,0.41246,0.49218
1996,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.54768,299,600,0.50782,0.58754
1996,66 and older,Primary Level,(1a) Inadequately completed,0.91386,41,41,0.82691,1.00081
1996,66 and older,Lower Secondary Level,(1b) General Elementary School,0.91381,431,467,0.88832,0.93929
1996,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.08619,36,467,0.06071,0.11168
1996,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.77154,619,753,0.74153,0.80155
1996,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.21446,134,753,0.18513,0.24380
1996,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.62508,55,55,0.49596,0.75420
1996,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.52049,90,157,0.44209,0.59888
1996,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.47951,67,157,0.40112,0.55791
1997,17-29 y.,Pre-primary Level,(0) No qualification (yet),0.98670,310,310,0.97393,0.99947
1997,17-29 y.,Primary Level,(1a) Inadequately completed,0.60382,41,41,0.45225,0.75539
1997,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.50331,369,710,0.46650,0.54011
1997,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.49669,341,710,0.45989,0.53350
1997,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.30432,433,1304,0.27933,0.32930
1997,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40051,576,1304,0.37390,0.42711
1997,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.24207,295,1304,0.21881,0.26533
1997,17-29 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48250,52,84,0.37499,0.59000
1997,17-29 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.35365,32,84,0.25079,0.45651
1997,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.49924,77,147,0.41813,0.58034
