"pli0165","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2014","Nordrhein-Westfalen","2","","","",""
"Min 1x pro Monat","2014","Nordrhein-Westfalen","3","","","",""
"Min 1x pro Monat","2014","Nordrhein-Westfalen","4","","","",""
"Min 1x pro Monat","2014","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Hessen","2","","","",""
"Min 1x pro Monat","2014","Hessen","3","","","",""
"Min 1x pro Monat","2014","Hessen","4","","","",""
"Min 1x pro Monat","2014","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Rheinland-Pfalz,Saarland","2","","","",""
"Min 1x pro Monat","2014","Rheinland-Pfalz,Saarland","3","","","",""
"Min 1x pro Monat","2014","Rheinland-Pfalz,Saarland","4","","","",""
"Min 1x pro Monat","2014","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Baden-Württemberg","2","","","",""
"Min 1x pro Monat","2014","Baden-Württemberg","3","","","",""
"Min 1x pro Monat","2014","Baden-Württemberg","4","","","",""
"Min 1x pro Monat","2014","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Bayern","2","","","",""
"Min 1x pro Monat","2014","Bayern","3","","","",""
"Min 1x pro Monat","2014","Bayern","4","","","",""
"Min 1x pro Monat","2014","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Saarland","2","","","",""
"Min 1x pro Monat","2014","Saarland","3","","","",""
"Min 1x pro Monat","2014","Saarland","4","","","",""
"Min 1x pro Monat","2014","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Berlin","2","","","",""
"Min 1x pro Monat","2014","Berlin","3","","","",""
"Min 1x pro Monat","2014","Berlin","4","","","",""
"Min 1x pro Monat","2014","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Brandenburg","2","","","",""
"Min 1x pro Monat","2014","Brandenburg","3","","","",""
"Min 1x pro Monat","2014","Brandenburg","4","","","",""
"Min 1x pro Monat","2014","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Mecklenburg-Vorpommern","2","","","",""
"Min 1x pro Monat","2014","Mecklenburg-Vorpommern","3","","","",""
"Min 1x pro Monat","2014","Mecklenburg-Vorpommern","4","","","",""
"Min 1x pro Monat","2014","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Sachsen","2","","","",""
"Min 1x pro Monat","2014","Sachsen","3","","","",""
"Min 1x pro Monat","2014","Sachsen","4","","","",""
"Min 1x pro Monat","2014","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Sachsen-Anhalt","2","","","",""
"Min 1x pro Monat","2014","Sachsen-Anhalt","3","","","",""
"Min 1x pro Monat","2014","Sachsen-Anhalt","4","","","",""
"Min 1x pro Monat","2014","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2014","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2014","Thüringen","2","","","",""
"Min 1x pro Monat","2014","Thüringen","3","","","",""
"Min 1x pro Monat","2014","Thüringen","4","","","",""
"Min 1x pro Monat","2014","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Schleswig-Holstein","2","","","",""
"Seltener","2014","Schleswig-Holstein","3","","","",""
"Seltener","2014","Schleswig-Holstein","4","","","",""
"Seltener","2014","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Hamburg","2","","","",""
"Seltener","2014","Hamburg","3","","","",""
"Seltener","2014","Hamburg","4","","","",""
"Seltener","2014","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Niedersachsen","2","","","",""
"Seltener","2014","Niedersachsen","3","","","",""
"Seltener","2014","Niedersachsen","4","","","",""
"Seltener","2014","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Bremen","2","","","",""
"Seltener","2014","Bremen","3","","","",""
"Seltener","2014","Bremen","4","","","",""
"Seltener","2014","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Nordrhein-Westfalen","2","","","",""
"Seltener","2014","Nordrhein-Westfalen","3","","","",""
"Seltener","2014","Nordrhein-Westfalen","4","","","",""
"Seltener","2014","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Hessen","2","","","",""
"Seltener","2014","Hessen","3","","","",""
"Seltener","2014","Hessen","4","","","",""
"Seltener","2014","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Rheinland-Pfalz,Saarland","2","","","",""
"Seltener","2014","Rheinland-Pfalz,Saarland","3","","","",""
"Seltener","2014","Rheinland-Pfalz,Saarland","4","","","",""
"Seltener","2014","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Baden-Württemberg","2","","","",""
"Seltener","2014","Baden-Württemberg","3","","","",""
"Seltener","2014","Baden-Württemberg","4","","","",""
"Seltener","2014","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Bayern","2","","","",""
"Seltener","2014","Bayern","3","","","",""
"Seltener","2014","Bayern","4","","","",""
"Seltener","2014","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Saarland","2","","","",""
"Seltener","2014","Saarland","3","","","",""
"Seltener","2014","Saarland","4","","","",""
"Seltener","2014","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Berlin","2","","","",""
"Seltener","2014","Berlin","3","","","",""
"Seltener","2014","Berlin","4","","","",""
"Seltener","2014","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Brandenburg","2","","","",""
"Seltener","2014","Brandenburg","3","","","",""
"Seltener","2014","Brandenburg","4","","","",""
"Seltener","2014","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Mecklenburg-Vorpommern","2","","","",""
"Seltener","2014","Mecklenburg-Vorpommern","3","","","",""
"Seltener","2014","Mecklenburg-Vorpommern","4","","","",""
"Seltener","2014","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Sachsen","2","","","",""
"Seltener","2014","Sachsen","3","","","",""
"Seltener","2014","Sachsen","4","","","",""
"Seltener","2014","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Sachsen-Anhalt","2","","","",""
"Seltener","2014","Sachsen-Anhalt","3","","","",""
"Seltener","2014","Sachsen-Anhalt","4","","","",""
"Seltener","2014","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2014","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2014","Thüringen","2","","","",""
"Seltener","2014","Thüringen","3","","","",""
"Seltener","2014","Thüringen","4","","","",""
"Seltener","2014","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Schleswig-Holstein","2","","","",""
"Nie","2014","Schleswig-Holstein","3","","","",""
"Nie","2014","Schleswig-Holstein","4","","","",""
"Nie","2014","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Hamburg","2","","","",""
"Nie","2014","Hamburg","3","","","",""
"Nie","2014","Hamburg","4","","","",""
"Nie","2014","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Niedersachsen","2","","","",""
"Nie","2014","Niedersachsen","3","","","",""
"Nie","2014","Niedersachsen","4","","","",""
"Nie","2014","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Bremen","2","","","",""
"Nie","2014","Bremen","3","","","",""
"Nie","2014","Bremen","4","","","",""
"Nie","2014","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Nordrhein-Westfalen","2","","","",""
"Nie","2014","Nordrhein-Westfalen","3","","","",""
"Nie","2014","Nordrhein-Westfalen","4","","","",""
"Nie","2014","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Hessen","2","","","",""
"Nie","2014","Hessen","3","","","",""
"Nie","2014","Hessen","4","","","",""
"Nie","2014","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Rheinland-Pfalz,Saarland","2","","","",""
"Nie","2014","Rheinland-Pfalz,Saarland","3","","","",""
"Nie","2014","Rheinland-Pfalz,Saarland","4","","","",""
"Nie","2014","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Baden-Württemberg","2","","","",""
"Nie","2014","Baden-Württemberg","3","","","",""
"Nie","2014","Baden-Württemberg","4","","","",""
"Nie","2014","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Bayern","2","","","",""
"Nie","2014","Bayern","3","","","",""
"Nie","2014","Bayern","4","","","",""
"Nie","2014","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Saarland","2","","","",""
"Nie","2014","Saarland","3","","","",""
"Nie","2014","Saarland","4","","","",""
"Nie","2014","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Berlin","2","","","",""
"Nie","2014","Berlin","3","","","",""
"Nie","2014","Berlin","4","","","",""
"Nie","2014","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Brandenburg","2","","","",""
"Nie","2014","Brandenburg","3","","","",""
"Nie","2014","Brandenburg","4","","","",""
"Nie","2014","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Mecklenburg-Vorpommern","2","","","",""
"Nie","2014","Mecklenburg-Vorpommern","3","","","",""
"Nie","2014","Mecklenburg-Vorpommern","4","","","",""
"Nie","2014","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Sachsen","2","","","",""
"Nie","2014","Sachsen","3","","","",""
"Nie","2014","Sachsen","4","","","",""
"Nie","2014","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Sachsen-Anhalt","2","","","",""
"Nie","2014","Sachsen-Anhalt","3","","","",""
"Nie","2014","Sachsen-Anhalt","4","","","",""
"Nie","2014","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Thüringen","2","","","",""
"Nie","2014","Thüringen","3","","","",""
"Nie","2014","Thüringen","4","","","",""
"Nie","2014","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Schleswig-Holstein","2","","","",""
"Täglich","2015","Schleswig-Holstein","3","","","",""
"Täglich","2015","Schleswig-Holstein","4","","","",""
"Täglich","2015","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Hamburg","2","","","",""
"Täglich","2015","Hamburg","3","","","",""
"Täglich","2015","Hamburg","4","","","",""
"Täglich","2015","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Niedersachsen","2","","","",""
"Täglich","2015","Niedersachsen","3","","","",""
"Täglich","2015","Niedersachsen","4","","","",""
"Täglich","2015","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Bremen","2","","","",""
"Täglich","2015","Bremen","3","","","",""
"Täglich","2015","Bremen","4","","","",""
"Täglich","2015","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Nordrhein-Westfalen","2","","","",""
"Täglich","2015","Nordrhein-Westfalen","3","","","",""
"Täglich","2015","Nordrhein-Westfalen","4","","","",""
"Täglich","2015","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Hessen","2","","","",""
"Täglich","2015","Hessen","3","","","",""
"Täglich","2015","Hessen","4","","","",""
"Täglich","2015","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Rheinland-Pfalz,Saarland","2","","","",""
"Täglich","2015","Rheinland-Pfalz,Saarland","3","","","",""
"Täglich","2015","Rheinland-Pfalz,Saarland","4","","","",""
"Täglich","2015","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Baden-Württemberg","2","","","",""
"Täglich","2015","Baden-Württemberg","3","","","",""
"Täglich","2015","Baden-Württemberg","4","","","",""
"Täglich","2015","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Bayern","2","","","",""
"Täglich","2015","Bayern","3","","","",""
"Täglich","2015","Bayern","4","","","",""
"Täglich","2015","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Saarland","2","","","",""
"Täglich","2015","Saarland","3","","","",""
"Täglich","2015","Saarland","4","","","",""
"Täglich","2015","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Berlin","2","","","",""
"Täglich","2015","Berlin","3","","","",""
"Täglich","2015","Berlin","4","","","",""
"Täglich","2015","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Brandenburg","2","","","",""
"Täglich","2015","Brandenburg","3","","","",""
"Täglich","2015","Brandenburg","4","","","",""
"Täglich","2015","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Mecklenburg-Vorpommern","2","","","",""
"Täglich","2015","Mecklenburg-Vorpommern","3","","","",""
"Täglich","2015","Mecklenburg-Vorpommern","4","","","",""
"Täglich","2015","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Sachsen","2","","","",""
"Täglich","2015","Sachsen","3","","","",""
"Täglich","2015","Sachsen","4","","","",""
"Täglich","2015","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Sachsen-Anhalt","2","","","",""
"Täglich","2015","Sachsen-Anhalt","3","","","",""
"Täglich","2015","Sachsen-Anhalt","4","","","",""
"Täglich","2015","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2015","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2015","Thüringen","2","","","",""
"Täglich","2015","Thüringen","3","","","",""
"Täglich","2015","Thüringen","4","","","",""
"Täglich","2015","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Schleswig-Holstein","2","","","",""
"Min 1x pro Woche","2015","Schleswig-Holstein","3","","","",""
"Min 1x pro Woche","2015","Schleswig-Holstein","4","","","",""
"Min 1x pro Woche","2015","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Hamburg","2","","","",""
"Min 1x pro Woche","2015","Hamburg","3","","","",""
"Min 1x pro Woche","2015","Hamburg","4","","","",""
"Min 1x pro Woche","2015","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Niedersachsen","2","","","",""
"Min 1x pro Woche","2015","Niedersachsen","3","","","",""
"Min 1x pro Woche","2015","Niedersachsen","4","","","",""
"Min 1x pro Woche","2015","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Bremen","2","","","",""
"Min 1x pro Woche","2015","Bremen","3","","","",""
"Min 1x pro Woche","2015","Bremen","4","","","",""
"Min 1x pro Woche","2015","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Nordrhein-Westfalen","2","","","",""
"Min 1x pro Woche","2015","Nordrhein-Westfalen","3","","","",""
"Min 1x pro Woche","2015","Nordrhein-Westfalen","4","","","",""
"Min 1x pro Woche","2015","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Hessen","2","","","",""
"Min 1x pro Woche","2015","Hessen","3","","","",""
"Min 1x pro Woche","2015","Hessen","4","","","",""
"Min 1x pro Woche","2015","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","2","","","",""
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","3","","","",""
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","4","","","",""
"Min 1x pro Woche","2015","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Baden-Württemberg","2","","","",""
"Min 1x pro Woche","2015","Baden-Württemberg","3","","","",""
"Min 1x pro Woche","2015","Baden-Württemberg","4","","","",""
"Min 1x pro Woche","2015","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Bayern","2","","","",""
"Min 1x pro Woche","2015","Bayern","3","","","",""
"Min 1x pro Woche","2015","Bayern","4","","","",""
"Min 1x pro Woche","2015","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Saarland","2","","","",""
"Min 1x pro Woche","2015","Saarland","3","","","",""
"Min 1x pro Woche","2015","Saarland","4","","","",""
"Min 1x pro Woche","2015","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Berlin","2","","","",""
"Min 1x pro Woche","2015","Berlin","3","","","",""
"Min 1x pro Woche","2015","Berlin","4","","","",""
"Min 1x pro Woche","2015","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Brandenburg","2","","","",""
"Min 1x pro Woche","2015","Brandenburg","3","","","",""
"Min 1x pro Woche","2015","Brandenburg","4","","","",""
"Min 1x pro Woche","2015","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","2","","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","3","","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","4","","","",""
"Min 1x pro Woche","2015","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Sachsen","2","","","",""
"Min 1x pro Woche","2015","Sachsen","3","","","",""
"Min 1x pro Woche","2015","Sachsen","4","","","",""
"Min 1x pro Woche","2015","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Sachsen-Anhalt","2","","","",""
"Min 1x pro Woche","2015","Sachsen-Anhalt","3","","","",""
"Min 1x pro Woche","2015","Sachsen-Anhalt","4","","","",""
"Min 1x pro Woche","2015","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2015","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2015","Thüringen","2","","","",""
"Min 1x pro Woche","2015","Thüringen","3","","","",""
"Min 1x pro Woche","2015","Thüringen","4","","","",""
"Min 1x pro Woche","2015","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Schleswig-Holstein","2","","","",""
"Min 1x pro Monat","2015","Schleswig-Holstein","3","","","",""
"Min 1x pro Monat","2015","Schleswig-Holstein","4","","","",""
"Min 1x pro Monat","2015","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Hamburg","2","","","",""
"Min 1x pro Monat","2015","Hamburg","3","","","",""
"Min 1x pro Monat","2015","Hamburg","4","","","",""
"Min 1x pro Monat","2015","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Niedersachsen","2","","","",""
"Min 1x pro Monat","2015","Niedersachsen","3","","","",""
"Min 1x pro Monat","2015","Niedersachsen","4","","","",""
"Min 1x pro Monat","2015","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Bremen","2","","","",""
"Min 1x pro Monat","2015","Bremen","3","","","",""
"Min 1x pro Monat","2015","Bremen","4","","","",""
"Min 1x pro Monat","2015","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Nordrhein-Westfalen","2","","","",""
"Min 1x pro Monat","2015","Nordrhein-Westfalen","3","","","",""
"Min 1x pro Monat","2015","Nordrhein-Westfalen","4","","","",""
"Min 1x pro Monat","2015","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Hessen","2","","","",""
"Min 1x pro Monat","2015","Hessen","3","","","",""
"Min 1x pro Monat","2015","Hessen","4","","","",""
"Min 1x pro Monat","2015","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","2","","","",""
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","3","","","",""
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","4","","","",""
"Min 1x pro Monat","2015","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Baden-Württemberg","2","","","",""
"Min 1x pro Monat","2015","Baden-Württemberg","3","","","",""
"Min 1x pro Monat","2015","Baden-Württemberg","4","","","",""
"Min 1x pro Monat","2015","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2015","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2015","Bayern","2","","","",""
"Min 1x pro Monat","2015","Bayern","3","","","",""
"Min 1x pro Monat","2015","Bayern","4","","","",""
