"hgeqpter","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Ja","2001","1-Pers.- Haushalt","1","376","0.507109478625636","0.471727956996313","0.542491000254959"
"Ja","2001","1-Pers.- Haushalt","2","394","0.589868759488801","0.553353799789102","0.6263837191885"
"Ja","2001","1-Pers.- Haushalt","3","355","0.658695633670755","0.61899740525719","0.69839386208432"
"Ja","2001","1-Pers.- Haushalt","4","341","0.727176015791525","0.687453607392368","0.766898424190683"
"Ja","2001","1-Pers.- Haushalt","5","299","0.799602997372527","0.758925011747369","0.840280982997685"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","1","636","0.632794415380652","0.603609838094048","0.661978992667255"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","2","980","0.743598589101315","0.720560946755074","0.766636231447556"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","3","1316","0.780017291176015","0.760576173073981","0.799458409278049"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","4","1294","0.811137584884718","0.792148324661028","0.830126845108408"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","5","1158","0.912414551717119","0.896940068350457","0.92788903508378"
"Ja","2001","Alleinerziehende","1","499","0.626206458103576","0.592596635121272","0.65981628108588"
"Ja","2001","Alleinerziehende","2","278","0.6699406646525","0.624915505167906","0.714965824137093"
"Ja","2001","Alleinerziehende","3","239","0.849887457522419","0.808919353487103","0.890855561557735"
"Ja","2001","Alleinerziehende","4","126","0.792457797119167","0.729222315587809","0.855693278650525"
"Ja","2001","Alleinerziehende","5","37","0.803173359585017","0.690693682818083","0.915653036351951"
"Ja","2001","Paar mit Kind(ern)","1","2961","0.726624948359603","0.71313308153762","0.740116815181587"
"Ja","2001","Paar mit Kind(ern)","2","3516","0.772588513753114","0.760631811552745","0.784545215953483"
"Ja","2001","Paar mit Kind(ern)","3","2929","0.860867337971652","0.849270109407862","0.872464566535443"
"Ja","2001","Paar mit Kind(ern)","4","1934","0.899593635943639","0.886957274627543","0.912229997259735"
"Ja","2001","Paar mit Kind(ern)","5","1010","0.959038379197357","0.947145898878514","0.970930859516199"
"Ja","2001","Sonstige","1","205","0.634843847694075","0.583362344291376","0.686325351096774"
"Ja","2001","Sonstige","2","250","0.8445554674188","0.803758433337436","0.885352501500164"
"Ja","2001","Sonstige","3","142","0.726655080052882","0.664888614043178","0.788421546062586"
"Ja","2001","Sonstige","4","131","0.917709671184482","0.872510447892429","0.962908894476534"
"Ja","2001","Sonstige","5","55","0.886633593806508","0.810146104744475","0.96312108286854"
"Nein","2001","1-Pers.- Haushalt","1","391","0.492890521374364","0.457508999745041","0.528272043003687"
"Nein","2001","1-Pers.- Haushalt","2","303","0.410131240511199","0.3736162808115","0.446646200210898"
"Nein","2001","1-Pers.- Haushalt","3","193","0.341304366329245","0.30160613791568","0.38100259474281"
"Nein","2001","1-Pers.- Haushalt","4","142","0.272823984208475","0.233101575809317","0.312546392607632"
"Nein","2001","1-Pers.- Haushalt","5","73","0.200397002627473","0.159719017002315","0.241074988252631"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","1","412","0.367205584619348","0.338021007332745","0.396390161905952"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","2","400","0.256401410898685","0.233363768552444","0.279439053244926"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","3","428","0.219982708823985","0.200541590721951","0.23942382692602"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","4","338","0.188862415115282","0.169873154891592","0.207851675338972"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","5","124","0.0875854482828815","0.0721109649162203","0.103059931649543"
"Nein","2001","Alleinerziehende","1","297","0.373793541896424","0.34018371891412","0.407403364878728"
"Nein","2001","Alleinerziehende","2","141","0.3300593353475","0.285034175862907","0.375084494832094"
"Nein","2001","Alleinerziehende","3","53","0.150112542477581","0.109144438442265","0.191080646512897"
"Nein","2001","Alleinerziehende","4","32","0.207542202880833","0.144306721349475","0.270777684412191"
"Nein","2001","Alleinerziehende","5","","","",""
"Nein","2001","Paar mit Kind(ern)","1","1231","0.273375051640397","0.259883184818413","0.28686691846238"
"Nein","2001","Paar mit Kind(ern)","2","1205","0.227411486246886","0.215454784046517","0.239368188447255"
"Nein","2001","Paar mit Kind(ern)","3","492","0.139132662028348","0.127535433464557","0.150729890592138"
"Nein","2001","Paar mit Kind(ern)","4","239","0.100406364056361","0.0877700027402648","0.113042725372457"
"Nein","2001","Paar mit Kind(ern)","5","57","0.0409616208026432","0.0290691404838006","0.0528541011214857"
"Nein","2001","Sonstige","1","131","0.365156152305925","0.313674648903226","0.416637655708624"
"Nein","2001","Sonstige","2","53","0.1554445325812","0.114647498499836","0.196241566662564"
"Nein","2001","Sonstige","3","58","0.273344919947118","0.211578453937414","0.335111385956822"
"Nein","2001","Sonstige","4","","","",""
"Nein","2001","Sonstige","5","","","",""
"Ja","2002","1-Pers.- Haushalt","1","345","0.511851138075135","0.474953249951979","0.548749026198292"
"Ja","2002","1-Pers.- Haushalt","2","371","0.603258120222519","0.564995572811037","0.641520667634002"
"Ja","2002","1-Pers.- Haushalt","3","350","0.656274591433079","0.616617495749243","0.695931687116915"
"Ja","2002","1-Pers.- Haushalt","4","397","0.725169521109002","0.688227650834755","0.762111391383249"
"Ja","2002","1-Pers.- Haushalt","5","331","0.790420280385716","0.751448993735986","0.829391567035446"
"Ja","2002","(Ehe-)Paar ohne Kind(er)","1","598","0.661778188815568","0.63197467689748","0.691581700733655"
"Ja","2002","(Ehe-)Paar ohne Kind(er)","2","900","0.724426462265973","0.700157091988065","0.748695832543882"
"Ja","2002","(Ehe-)Paar ohne Kind(er)","3","1190","0.787047846514438","0.76684855312778","0.807247139901095"
"Ja","2002","(Ehe-)Paar ohne Kind(er)","4","1396","0.83643620888792","0.818863921001378","0.854008496774463"
"Ja","2002","(Ehe-)Paar ohne Kind(er)","5","1952","0.906676290948318","0.894311448525068","0.919041133371568"
"Ja","2002","Alleinerziehende","1","474","0.654192094819759","0.619689102189302","0.688695087450215"
"Ja","2002","Alleinerziehende","2","226","0.658167332691687","0.609237984161136","0.707096681222239"
"Ja","2002","Alleinerziehende","3","218","0.789786564808939","0.741975205096181","0.837597924521696"
"Ja","2002","Alleinerziehende","4","197","0.834702024979916","0.787007378871007","0.882396671088826"
"Ja","2002","Alleinerziehende","5","65","0.940384391883453","0.887839139180772","0.992929644586135"
"Ja","2002","Paar mit Kind(ern)","1","2344","0.734224034176826","0.719329526727664","0.749118541625988"
"Ja","2002","Paar mit Kind(ern)","2","3072","0.800481198000005","0.788012042741844","0.812950353258166"
"Ja","2002","Paar mit Kind(ern)","3","2775","0.848294486552796","0.836067906433833","0.860521066671759"
"Ja","2002","Paar mit Kind(ern)","4","2681","0.896221079438157","0.885374623736886","0.907067535139427"
"Ja","2002","Paar mit Kind(ern)","5","2513","0.941664470257794","0.93275096097896","0.950577979536629"
"Ja","2002","Sonstige","1","164","0.691673870554072","0.63628170927716","0.747066031830983"
"Ja","2002","Sonstige","2","185","0.761825014095744","0.707707816280143","0.815942211911345"
"Ja","2002","Sonstige","3","144","0.874085134754276","0.822998657830203","0.925171611678349"
"Ja","2002","Sonstige","4","171","0.820020025769342","0.768060788707685","0.871979262831"
"Ja","2002","Sonstige","5","104","0.778978852349702","0.705046392771019","0.852911311928385"
"Nein","2002","1-Pers.- Haushalt","1","360","0.488148861924865","0.451250973801708","0.525046750048021"
"Nein","2002","1-Pers.- Haushalt","2","257","0.396741879777481","0.358479332365998","0.435004427188963"
"Nein","2002","1-Pers.- Haushalt","3","201","0.343725408566921","0.304068312883085","0.383382504250757"
"Nein","2002","1-Pers.- Haushalt","4","164","0.274830478890998","0.237888608616751","0.311772349165245"
"Nein","2002","1-Pers.- Haushalt","5","88","0.209579719614284","0.170608432964554","0.248551006264014"
"Nein","2002","(Ehe-)Paar ohne Kind(er)","1","370","0.338221811184432","0.308418299266345","0.368025323102519"
"Nein","2002","(Ehe-)Paar ohne Kind(er)","2","402","0.275573537734027","0.251304167456118","0.299842908011935"
"Nein","2002","(Ehe-)Paar ohne Kind(er)","3","388","0.212952153485562","0.192752860098904","0.23315144687222"
"Nein","2002","(Ehe-)Paar ohne Kind(er)","4","306","0.16356379111208","0.145991503225537","0.181136078998622"
"Nein","2002","(Ehe-)Paar ohne Kind(er)","5","174","0.0933237090516819","0.0809588666284319","0.105688551474932"
"Nein","2002","Alleinerziehende","1","256","0.345807905180241","0.311304912549785","0.380310897810698"
"Nein","2002","Alleinerziehende","2","135","0.341832667308313","0.292903318777761","0.390762015838865"
"Nein","2002","Alleinerziehende","3","61","0.210213435191061","0.162402075478304","0.258024794903819"
"Nein","2002","Alleinerziehende","4","36","0.165297975020084","0.117603328911174","0.212992621128993"
"Nein","2002","Alleinerziehende","5","","","",""
"Nein","2002","Paar mit Kind(ern)","1","1035","0.265775965823174","0.250881458374012","0.280670473272336"
"Nein","2002","Paar mit Kind(ern)","2","874","0.199518801999995","0.187049646741834","0.211987957258156"
"Nein","2002","Paar mit Kind(ern)","3","532","0.151705513447204","0.139478933328241","0.163932093566167"
"Nein","2002","Paar mit Kind(ern)","4","356","0.103778920561843","0.092932464860573","0.114625376263114"
"Nein","2002","Paar mit Kind(ern)","5","143","0.0583355297422057","0.0494220204633714","0.06724903902104"
"Nein","2002","Sonstige","1","103","0.308326129445928","0.252933968169017","0.36371829072284"
"Nein","2002","Sonstige","2","53","0.238174985904256","0.184057788088655","0.292292183719857"
"Nein","2002","Sonstige","3","","","",""
"Nein","2002","Sonstige","4","39","0.179979974230658","0.128020737169","0.231939211292316"
"Nein","2002","Sonstige","5","","","",""
"Ja","2003","1-Pers.- Haushalt","1","360","0.529240354869729","0.492421368354596","0.566059341384861"
"Ja","2003","1-Pers.- Haushalt","2","327","0.585553784554755","0.545076679585018","0.626030889524492"
"Ja","2003","1-Pers.- Haushalt","3","355","0.65954157758393","0.619867125077951","0.699216030089909"
"Ja","2003","1-Pers.- Haushalt","4","434","0.71396870453945","0.678165760117637","0.749771648961263"
"Ja","2003","1-Pers.- Haushalt","5","337","0.848539343555277","0.813274761030087","0.883803926080467"
"Ja","2003","(Ehe-)Paar ohne Kind(er)","1","530","0.609883757950229","0.577980835181141","0.641786680719317"
"Ja","2003","(Ehe-)Paar ohne Kind(er)","2","868","0.721055609092661","0.696193596575966","0.745917621609355"
"Ja","2003","(Ehe-)Paar ohne Kind(er)","3","1208","0.776988380282888","0.756527677965591","0.797449082600186"
"Ja","2003","(Ehe-)Paar ohne Kind(er)","4","1482","0.846534576992731","0.829883610007081","0.863185543978381"
"Ja","2003","(Ehe-)Paar ohne Kind(er)","5","1822","0.915726124470939","0.9034589578765","0.927993291065377"
"Ja","2003","Alleinerziehende","1","502","0.654382613890338","0.620594073654753","0.688171154125922"
"Ja","2003","Alleinerziehende","2","270","0.724199782105435","0.679901568833485","0.768497995377386"
"Ja","2003","Alleinerziehende","3","196","0.739350436858437","0.686595763263858","0.792105110453016"
"Ja","2003","Alleinerziehende","4","169","0.886140320041681","0.842007896136975","0.930272743946387"
"Ja","2003","Alleinerziehende","5","51","0.901789706252897","0.826488209677868","0.977091202827927"
"Ja","2003","Paar mit Kind(ern)","1","2076","0.722529179272959","0.70650691766942","0.738551440876497"
"Ja","2003","Paar mit Kind(ern)","2","2842","0.806898533373693","0.794034531761386","0.819762534986"
"Ja","2003","Paar mit Kind(ern)","3","2898","0.859316219869505","0.84772250582548","0.87090993391353"
"Ja","2003","Paar mit Kind(ern)","4","2615","0.90479512098949","0.894187809886415","0.915402432092566"
"Ja","2003","Paar mit Kind(ern)","5","2245","0.950033874892145","0.941208061003108","0.958859688781181"
"Ja","2003","Sonstige","1","120","0.623948444989366","0.559794394531038","0.688102495447695"
"Ja","2003","Sonstige","2","131","0.683267928086117","0.617293908327954","0.749241947844281"
"Ja","2003","Sonstige","3","145","0.850584575178701","0.795345732873766","0.905823417483636"
"Ja","2003","Sonstige","4","150","0.795399639101033","0.736466750176451","0.854332528025614"
"Ja","2003","Sonstige","5","71","0.751340348926433","0.658906834856353","0.843773862996512"
"Nein","2003","1-Pers.- Haushalt","1","346","0.470759645130271","0.433940658615139","0.507578631645404"
"Nein","2003","1-Pers.- Haushalt","2","242","0.414446215445245","0.373969110475508","0.454923320414983"
"Nein","2003","1-Pers.- Haushalt","3","193","0.34045842241607","0.300783969910091","0.380132874922048"
"Nein","2003","1-Pers.- Haushalt","4","178","0.28603129546055","0.250228351038737","0.321834239882363"
"Nein","2003","1-Pers.- Haushalt","5","60","0.151460656444723","0.116196073919533","0.186725238969913"
"Nein","2003","(Ehe-)Paar ohne Kind(er)","1","368","0.390116242049771","0.358213319280683","0.422019164818859"
"Nein","2003","(Ehe-)Paar ohne Kind(er)","2","382","0.278944390907339","0.254082378390645","0.303806403424034"
"Nein","2003","(Ehe-)Paar ohne Kind(er)","3","382","0.223011619717112","0.202550917399815","0.243472322034409"
"Nein","2003","(Ehe-)Paar ohne Kind(er)","4","318","0.153465423007269","0.136814456021619","0.170116389992919"
"Nein","2003","(Ehe-)Paar ohne Kind(er)","5","148","0.0842738755290612","0.0720067089346228","0.0965410421234996"
"Nein","2003","Alleinerziehende","1","259","0.345617386109662","0.311828845874078","0.379405926345247"
"Nein","2003","Alleinerziehende","2","121","0.275800217894565","0.231502004622614","0.320098431166515"
"Nein","2003","Alleinerziehende","3","70","0.260649563141563","0.207894889546984","0.313404236736142"
"Nein","2003","Alleinerziehende","4","30","0.113859679958319","0.0697272560536133","0.157992103863025"
"Nein","2003","Alleinerziehende","5","","","",""
"Nein","2003","Paar mit Kind(ern)","1","924","0.277470820727042","0.261448559123503","0.293493082330581"
"Nein","2003","Paar mit Kind(ern)","2","775","0.193101466626307","0.180237465014","0.205965468238614"
"Nein","2003","Paar mit Kind(ern)","3","557","0.140683780130495","0.12909006608647","0.15227749417452"
"Nein","2003","Paar mit Kind(ern)","4","326","0.0952048790105097","0.0845975679074343","0.105812190113585"
"Nein","2003","Paar mit Kind(ern)","5","96","0.0499661251078551","0.0411403112188185","0.0587919389968918"
"Nein","2003","Sonstige","1","99","0.376051555010633","0.311897504552305","0.440205605468962"
"Nein","2003","Sonstige","2","60","0.316732071913883","0.250758052155719","0.382706091672046"
"Nein","2003","Sonstige","3","","","",""
"Nein","2003","Sonstige","4","30","0.204600360898968","0.145667471974387","0.263533249823549"
"Nein","2003","Sonstige","5","","","",""
"Ja","2004","1-Pers.- Haushalt","1","344","0.553084055702585","0.515153900728951","0.591014210676219"
"Ja","2004","1-Pers.- Haushalt","2","334","0.592203640499862","0.551610644850733","0.63279663614899"
"Ja","2004","1-Pers.- Haushalt","3","354","0.652223589482108","0.612348091179353","0.692099087784863"
"Ja","2004","1-Pers.- Haushalt","4","432","0.709458311372282","0.673160660120849","0.745755962623716"
"Ja","2004","1-Pers.- Haushalt","5","339","0.867366116993161","0.833959771635685","0.900772462350638"
"Ja","2004","(Ehe-)Paar ohne Kind(er)","1","562","0.679478698744137","0.648504062107551","0.710453335380722"
"Ja","2004","(Ehe-)Paar ohne Kind(er)","2","816","0.744836138305062","0.719683407686894","0.76998886892323"
"Ja","2004","(Ehe-)Paar ohne Kind(er)","3","1238","0.776946858030511","0.756712582926021","0.797181133135001"
"Ja","2004","(Ehe-)Paar ohne Kind(er)","4","1488","0.82294284709422","0.805415528524359","0.84047016566408"
"Ja","2004","(Ehe-)Paar ohne Kind(er)","5","1888","0.926436857680702","0.915074926243095","0.937798789118309"
"Ja","2004","Alleinerziehende","1","552","0.715320851647126","0.68342654300813","0.747215160286122"
"Ja","2004","Alleinerziehende","2","228","0.728227442510446","0.681078564863041","0.775376320157852"
"Ja","2004","Alleinerziehende","3","211","0.753575149358928","0.703632611258291","0.803517687459564"
"Ja","2004","Alleinerziehende","4","128","0.767273167976854","0.7000955606623","0.834450775291408"
"Ja","2004","Alleinerziehende","5","67","0.927477316715787","0.869921480208865","0.985033153222709"
"Ja","2004","Paar mit Kind(ern)","1","1976","0.700388805067862","0.683629509553952","0.717148100581773"
"Ja","2004","Paar mit Kind(ern)","2","2857","0.825437426756474","0.812994351897154","0.837880501615794"
"Ja","2004","Paar mit Kind(ern)","3","2630","0.867230113181779","0.855355819142721","0.879104407220837"
"Ja","2004","Paar mit Kind(ern)","4","2594","0.900676997210875","0.889751613100588","0.911602381321163"
"Ja","2004","Paar mit Kind(ern)","5","2089","0.959491819941486","0.951244310281696","0.967739329601275"
"Ja","2004","Sonstige","1","131","0.632869094946552","0.568735491716787","0.697002698176316"
"Ja","2004","Sonstige","2","120","0.748925230116637","0.68412080907797","0.813729651155305"
"Ja","2004","Sonstige","3","127","0.66630382950386","0.592779459222826","0.739828199784894"
"Ja","2004","Sonstige","4","111","0.798671479195425","0.729204270989474","0.868138687401376"
"Ja","2004","Sonstige","5","85","0.945763054856654","0.902024114116857","0.98950199559645"
"Nein","2004","1-Pers.- Haushalt","1","316","0.446915944297415","0.40898578932378","0.484846099271049"
"Nein","2004","1-Pers.- Haushalt","2","229","0.407796359500138","0.36720336385101","0.448389355149267"
"Nein","2004","1-Pers.- Haushalt","3","194","0.347776410517892","0.307900912215137","0.387651908820647"
"Nein","2004","1-Pers.- Haushalt","4","169","0.290541688627718","0.254244037376284","0.326839339879151"
"Nein","2004","1-Pers.- Haushalt","5","57","0.132633883006839","0.0992275376493623","0.166040228364315"
"Nein","2004","(Ehe-)Paar ohne Kind(er)","1","310","0.320521301255863","0.289546664619278","0.351495937892449"
"Nein","2004","(Ehe-)Paar ohne Kind(er)","2","338","0.255163861694938","0.23001113107677","0.280316592313106"
"Nein","2004","(Ehe-)Paar ohne Kind(er)","3","388","0.223053141969489","0.202818866864999","0.243287417073979"
"Nein","2004","(Ehe-)Paar ohne Kind(er)","4","334","0.17705715290578","0.15952983433592","0.194584471475641"
"Nein","2004","(Ehe-)Paar ohne Kind(er)","5","140","0.073563142319298","0.0622012108816907","0.0849250737569054"
"Nein","2004","Alleinerziehende","1","217","0.284679148352874","0.252784839713878","0.31657345699187"
"Nein","2004","Alleinerziehende","2","114","0.271772557489554","0.224623679842148","0.318921435136959"
"Nein","2004","Alleinerziehende","3","75","0.246424850641072","0.196482312540436","0.296367388741709"
"Nein","2004","Alleinerziehende","4","","","",""
"Nein","2004","Alleinerziehende","5","","","",""
"Nein","2004","Paar mit Kind(ern)","1","894","0.299611194932138","0.282851899418227","0.316370490446048"
"Nein","2004","Paar mit Kind(ern)","2","718","0.174562573243526","0.162119498384206","0.187005648102846"
"Nein","2004","Paar mit Kind(ern)","3","507","0.132769886818221","0.120895592779163","0.144644180857279"
"Nein","2004","Paar mit Kind(ern)","4","285","0.0993230027891246","0.0883976186788367","0.110248386899412"
"Nein","2004","Paar mit Kind(ern)","5","106","0.0405081800585143","0.0322606703987248","0.0487556897183038"
"Nein","2004","Sonstige","1","86","0.367130905053448","0.302997301823684","0.431264508283213"
"Nein","2004","Sonstige","2","52","0.251074769883363","0.186270348844695","0.315879190922031"
"Nein","2004","Sonstige","3","31","0.33369617049614","0.260171800215106","0.407220540777174"
"Nein","2004","Sonstige","4","","","",""
"Nein","2004","Sonstige","5","","","",""
"Ja","2005","1-Pers.- Haushalt","1","342","0.526408059596215","0.489017133512758","0.563798985679672"
"Ja","2005","1-Pers.- Haushalt","2","353","0.654818439969631","0.615264855798278","0.694372024140984"
"Ja","2005","1-Pers.- Haushalt","3","386","0.677696778361637","0.639727124981464","0.71566643174181"
"Ja","2005","1-Pers.- Haushalt","4","455","0.718175403275138","0.683017134742965","0.753333671807311"
"Ja","2005","1-Pers.- Haushalt","5","383","0.871067983875913","0.84007015094666","0.902065816805166"
"Ja","2005","(Ehe-)Paar ohne Kind(er)","1","566","0.668525088676468","0.637026678525574","0.700023498827362"
"Ja","2005","(Ehe-)Paar ohne Kind(er)","2","830","0.754156700580791","0.729462972894199","0.778850428267383"
"Ja","2005","(Ehe-)Paar ohne Kind(er)","3","1166","0.795263939038433","0.775163042439569","0.815364835637296"
"Ja","2005","(Ehe-)Paar ohne Kind(er)","4","1466","0.867389993768476","0.851380602756785","0.883399384780167"
"Ja","2005","(Ehe-)Paar ohne Kind(er)","5","1924","0.908803558252675","0.896419631557205","0.921187484948145"
"Ja","2005","Alleinerziehende","1","566","0.676862890427089","0.64531134489221","0.708414435961968"
"Ja","2005","Alleinerziehende","2","249","0.669579343352139","0.622533950725865","0.716624735978412"
"Ja","2005","Alleinerziehende","3","191","0.722740849614205","0.668012068696141","0.777469630532268"
"Ja","2005","Alleinerziehende","4","147","0.898167402936497","0.851739791256745","0.944595014616248"
"Ja","2005","Alleinerziehende","5","64","0.738926551724866","0.64268002047906","0.835173082970672"
"Ja","2005","Paar mit Kind(ern)","1","1919","0.703694172287342","0.686649377307178","0.720738967267505"
"Ja","2005","Paar mit Kind(ern)","2","2649","0.860798946965743","0.848781030440701","0.872816863490786"
"Ja","2005","Paar mit Kind(ern)","3","2633","0.899936648614643","0.88920918391196","0.910664113317327"
"Ja","2005","Paar mit Kind(ern)","4","2552","0.910220161623215","0.899674950305626","0.920765372940805"
"Ja","2005","Paar mit Kind(ern)","5","2046","0.9627329153632","0.954715187330879","0.97075064339552"
"Ja","2005","Sonstige","1","124","0.554575978145438","0.489634199897811","0.619517756393066"
"Ja","2005","Sonstige","2","155","0.72226981851374","0.659885308471754","0.784654328555726"
"Ja","2005","Sonstige","3","105","0.798146966406237","0.730438920376816","0.865855012435659"
"Ja","2005","Sonstige","4","86","0.746415087603351","0.665112632833653","0.827717542373049"
"Ja","2005","Sonstige","5","75","0.9829648023743","0.954784337492907","1.01114526725569"
"Nein","2005","1-Pers.- Haushalt","1","343","0.473591940403785","0.436201014320328","0.510982866487242"
"Nein","2005","1-Pers.- Haushalt","2","202","0.345181560030369","0.305627975859016","0.384735144201722"
"Nein","2005","1-Pers.- Haushalt","3","196","0.322303221638363","0.28433356825819","0.360272875018536"
"Nein","2005","1-Pers.- Haushalt","4","174","0.281824596724862","0.246666328192688","0.316982865257035"
"Nein","2005","1-Pers.- Haushalt","5","66","0.128932016124087","0.0979341831948345","0.15992984905334"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","1","292","0.331474911323532","0.299976501172638","0.362973321474426"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","2","338","0.245843299419209","0.221149571732617","0.270537027105801"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","3","382","0.204736060961568","0.184635164362704","0.224836957560431"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","4","258","0.132610006231524","0.116600615219833","0.148619397243215"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","5","152","0.091196441747325","0.0788125150518548","0.103580368442795"
"Nein","2005","Alleinerziehende","1","278","0.323137109572911","0.291585564038032","0.354688655107791"
"Nein","2005","Alleinerziehende","2","135","0.330420656647861","0.283375264021587","0.377466049274135"
"Nein","2005","Alleinerziehende","3","66","0.277259150385795","0.222530369467732","0.331987931303859"
"Nein","2005","Alleinerziehende","4","","","",""
"Nein","2005","Alleinerziehende","5","","","",""
"Nein","2005","Paar mit Kind(ern)","1","838","0.296305827712658","0.279261032732495","0.313350622692822"
"Nein","2005","Paar mit Kind(ern)","2","538","0.139201053034257","0.127183136509214","0.151218969559299"
"Nein","2005","Paar mit Kind(ern)","3","373","0.100063351385357","0.0893358866826732","0.11079081608804"
"Nein","2005","Paar mit Kind(ern)","4","271","0.0897798383767845","0.0792346270591949","0.100325049694374"
"Nein","2005","Paar mit Kind(ern)","5","98","0.0372670846368003","0.0292493566044799","0.0452848126691206"
"Nein","2005","Sonstige","1","101","0.445424021854562","0.380482243606934","0.510365800102189"
"Nein","2005","Sonstige","2","43","0.27773018148626","0.215345671444274","0.340114691528246"
"Nein","2005","Sonstige","3","30","0.201853033593763","0.134144987564341","0.269561079623184"
"Nein","2005","Sonstige","4","","","",""
"Nein","2005","Sonstige","5","","","",""
"Ja","2006","1-Pers.- Haushalt","1","415","0.538576954775034","0.504246535670827","0.572907373879242"
"Ja","2006","1-Pers.- Haushalt","2","375","0.640884353829162","0.602239271594992","0.679529436063332"
"Ja","2006","1-Pers.- Haushalt","3","440","0.713617837887321","0.67840086147534","0.748834814299302"
"Ja","2006","1-Pers.- Haushalt","4","542","0.734537794395001","0.702657467230194","0.766418121559808"
"Ja","2006","1-Pers.- Haushalt","5","427","0.809655236905578","0.775978238954352","0.843332234856804"
"Ja","2006","(Ehe-)Paar ohne Kind(er)","1","664","0.664671253683291","0.635698695348158","0.693643812018425"
"Ja","2006","(Ehe-)Paar ohne Kind(er)","2","1064","0.777311847500542","0.75565694786354","0.798966747137543"
"Ja","2006","(Ehe-)Paar ohne Kind(er)","3","1296","0.791791060847295","0.772211720652696","0.811370401041895"
"Ja","2006","(Ehe-)Paar ohne Kind(er)","4","1696","0.876143710210488","0.861574900991448","0.890712519429528"
"Ja","2006","(Ehe-)Paar ohne Kind(er)","5","2120","0.925909536998455","0.915096776880116","0.936722297116795"
"Ja","2006","Alleinerziehende","1","619","0.676229381766514","0.645861366612518","0.70659739692051"
"Ja","2006","Alleinerziehende","2","296","0.745862956851603","0.70407572823471","0.787650185468496"
"Ja","2006","Alleinerziehende","3","227","0.851376155121643","0.809257179804189","0.893495130439098"
"Ja","2006","Alleinerziehende","4","171","0.785136702961146","0.72971745589132","0.840555950030973"
"Ja","2006","Alleinerziehende","5","91","0.869866768034826","0.803591579553789","0.936141956515862"
"Ja","2006","Paar mit Kind(ern)","1","1964","0.735070729925442","0.718556256763619","0.751585203087264"
"Ja","2006","Paar mit Kind(ern)","2","2707","0.836359163074265","0.823733185284172","0.848985140864357"
"Ja","2006","Paar mit Kind(ern)","3","2736","0.872563122804697","0.861047200764615","0.884079044844778"
"Ja","2006","Paar mit Kind(ern)","4","2760","0.928402435796214","0.919195017650442","0.937609853941985"
"Ja","2006","Paar mit Kind(ern)","5","2012","0.955292787209888","0.946466542696254","0.964119031723523"
"Ja","2006","Sonstige","1","133","0.687570476799841","0.625903470247315","0.749237483352367"
"Ja","2006","Sonstige","2","140","0.834650619797703","0.782239543021826","0.88706169657358"
"Ja","2006","Sonstige","3","97","0.80810673847479","0.740414224829831","0.875799252119749"
"Ja","2006","Sonstige","4","115","0.771540224827888","0.700188179025466","0.84289227063031"
"Ja","2006","Sonstige","5","64","0.92952983342281","0.868246129565667","0.990813537279952"
"Nein","2006","1-Pers.- Haushalt","1","395","0.461423045224966","0.427092626120758","0.495753464329173"
"Nein","2006","1-Pers.- Haushalt","2","217","0.359115646170838","0.320470563936668","0.397760728405008"
"Nein","2006","1-Pers.- Haushalt","3","193","0.286382162112679","0.251165185700698","0.321599138524661"
"Nein","2006","1-Pers.- Haushalt","4","195","0.265462205604999","0.233581878440192","0.297342532769806"
"Nein","2006","1-Pers.- Haushalt","5","95","0.190344763094422","0.156667765143196","0.224021761045648"
"Nein","2006","(Ehe-)Paar ohne Kind(er)","1","356","0.335328746316708","0.306356187981575","0.364301304651842"
"Nein","2006","(Ehe-)Paar ohne Kind(er)","2","354","0.222688152499458","0.201033252862457","0.24434305213646"
"Nein","2006","(Ehe-)Paar ohne Kind(er)","3","356","0.208208939152705","0.188629598958105","0.227788279347304"
"Nein","2006","(Ehe-)Paar ohne Kind(er)","4","268","0.123856289789512","0.109287480570472","0.138425099008552"
"Nein","2006","(Ehe-)Paar ohne Kind(er)","5","134","0.0740904630015446","0.0632777028832053","0.0849032231198839"
"Nein","2006","Alleinerziehende","1","293","0.323770618233486","0.29340260307949","0.354138633387482"
"Nein","2006","Alleinerziehende","2","121","0.254137043148397","0.212349814531504","0.29592427176529"
"Nein","2006","Alleinerziehende","3","47","0.148623844878357","0.106504869560902","0.190742820195811"
