"hgeqpter","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","3","Westdeutschland","5972","0.875075972978284","0.867190759956406","0.882961186000161"
"Ja","2011","3","Ostdeutschland","1403","0.718365237196383","0.698602944072875","0.738127530319891"
"Ja","2011","4","Westdeutschland","6932","0.903415637465479","0.896782846433696","0.910048428497263"
"Ja","2011","4","Ostdeutschland","1256","0.714969011518556","0.693350273721202","0.736587749315909"
"Ja","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2011","2","Westdeutschland","1056","0.163857646320647","0.155285207385929","0.172430085255365"
"Nein","2011","2","Ostdeutschland","813","0.385471746818134","0.364675142614323","0.406268351021945"
"Nein","2011","3","Westdeutschland","782","0.124924027021716","0.117038813999839","0.132809240043594"
"Nein","2011","3","Ostdeutschland","587","0.281634762803617","0.26187246968011","0.301397055927125"
"Nein","2011","4","Westdeutschland","687","0.0965843625345209","0.0899515715027375","0.103217153566304"
"Nein","2011","4","Ostdeutschland","419","0.285030988481444","0.263412250684091","0.306649726278798"
"Nein","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2012","2","Westdeutschland","5674","0.845468652781512","0.836694981809406","0.854242323753618"
"Ja","2012","2","Ostdeutschland","1309","0.620145991408686","0.599141092865941","0.64115088995143"
"Ja","2012","3","Westdeutschland","5980","0.874638476327812","0.86678089917961","0.882496053476015"
"Ja","2012","3","Ostdeutschland","1398","0.712237437784319","0.69249494667133","0.731979928897308"
"Ja","2012","4","Westdeutschland","6906","0.891780847989207","0.884825324652249","0.898736371326164"
"Ja","2012","4","Ostdeutschland","1262","0.760098300657385","0.739537577772242","0.780659023542527"
"Ja","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2012","2","Westdeutschland","846","0.154531347218488","0.145757676246382","0.163305018190594"
"Nein","2012","2","Ostdeutschland","742","0.379854008591314","0.35884911004857","0.400858907134059"
"Nein","2012","3","Westdeutschland","842","0.125361523672188","0.117503946523985","0.13321910082039"
"Nein","2012","3","Ostdeutschland","622","0.287762562215681","0.268020071102692","0.30750505332867"
"Nein","2012","4","Westdeutschland","757","0.108219152010793","0.101263628673835","0.115174675347751"
"Nein","2012","4","Ostdeutschland","395","0.239901699342615","0.219340976457473","0.260462422227757"
"Nein","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2013","2","Westdeutschland","6362","0.828283528920888","0.819795742969284","0.836771314872492"
"Ja","2013","2","Ostdeutschland","1316","0.619505869647743","0.598411693037802","0.640600046257684"
"Ja","2013","3","Westdeutschland","6694","0.877776991605563","0.870394578640362","0.885159404570764"
"Ja","2013","3","Ostdeutschland","1251","0.672514648482134","0.650737677142282","0.694291619821986"
"Ja","2013","4","Westdeutschland","7821","0.892732196221158","0.886234125240346","0.89923026720197"
"Ja","2013","4","Ostdeutschland","1424","0.775397214953954","0.756360065051281","0.794434364856628"
"Ja","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2013","2","Westdeutschland","1222","0.171716471079112","0.163228685127508","0.180204257030716"
"Nein","2013","2","Ostdeutschland","719","0.380494130352257","0.359399953742316","0.401588306962198"
"Nein","2013","3","Westdeutschland","868","0.122223008394437","0.114840595429236","0.129605421359638"
"Nein","2013","3","Ostdeutschland","533","0.327485351517866","0.305708380178014","0.349262322857718"
"Nein","2013","4","Westdeutschland","891","0.107267803778842","0.10076973279803","0.113765874759654"
"Nein","2013","4","Ostdeutschland","422","0.224602785046046","0.205565635143372","0.243639934948719"
"Nein","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2014","2","Westdeutschland","5002","0.805804754206079","0.795814515419175","0.815794992992982"
"Ja","2014","2","Ostdeutschland","1224","0.651427969396303","0.629547664295048","0.673308274497559"
"Ja","2014","3","Westdeutschland","5727","0.862450031482483","0.854074953173441","0.870825109791526"
"Ja","2014","3","Ostdeutschland","1191","0.680804612672225","0.658919995916554","0.702689229427896"
"Ja","2014","4","Westdeutschland","7070","0.896776564682432","0.890017200357714","0.903535929007151"
"Ja","2014","4","Ostdeutschland","1383","0.762669444765112","0.743303520574969","0.782035368955256"
"Ja","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2014","2","Westdeutschland","1021","0.194195245793921","0.184205007007018","0.204185484580825"
"Nein","2014","2","Ostdeutschland","598","0.348572030603697","0.326691725502441","0.370452335704952"
"Nein","2014","3","Westdeutschland","770","0.137549968517516","0.129174890208474","0.145925046826559"
"Nein","2014","3","Ostdeutschland","552","0.319195387327775","0.297310770572104","0.341080004083446"
"Nein","2014","4","Westdeutschland","713","0.103223435317568","0.0964640709928495","0.109982799642286"
"Nein","2014","4","Ostdeutschland","471","0.237330555234888","0.217964631044744","0.256696479425031"
"Nein","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2015","2","Westdeutschland","4654","0.816880868964038","0.806827980009194","0.826933757918882"
"Ja","2015","2","Ostdeutschland","1016","0.682013275929978","0.658678518845877","0.705348033014079"
"Ja","2015","3","Westdeutschland","5366","0.873601399947696","0.865321964372745","0.881880835522646"
"Ja","2015","3","Ostdeutschland","1221","0.675917647014163","0.654211539588197","0.697623754440129"
"Ja","2015","4","Westdeutschland","6881","0.888249407885379","0.881223681589955","0.895275134180802"
"Ja","2015","4","Ostdeutschland","1377","0.757761879500907","0.738083889343893","0.77743986965792"
"Ja","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2015","2","Westdeutschland","1032","0.183119131035962","0.173066242081118","0.193172019990806"
"Nein","2015","2","Ostdeutschland","514","0.317986724070022","0.294651966985921","0.341321481154123"
"Nein","2015","3","Westdeutschland","822","0.126398600052304","0.118119164477354","0.134678035627255"
"Nein","2015","3","Ostdeutschland","565","0.324082352985837","0.302376245559871","0.345788460411803"
"Nein","2015","4","Westdeutschland","844","0.111750592114621","0.104724865819198","0.118776318410045"
"Nein","2015","4","Ostdeutschland","444","0.242238120499093","0.22256013034208","0.261916110656107"
"Nein","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2016","2","Westdeutschland","4248","0.82740707004101","0.817028623146441","0.837785516935579"
"Ja","2016","2","Ostdeutschland","892","0.678761426919966","0.653944325365083","0.70357852847485"
"Ja","2016","3","Westdeutschland","4555","0.853044278114341","0.843514861485974","0.862573694742708"
"Ja","2016","3","Ostdeutschland","1082","0.669713628188522","0.646471621321294","0.69295563505575"
"Ja","2016","4","Westdeutschland","6720","0.905110695721025","0.898444338388969","0.911777053053082"
"Ja","2016","4","Ostdeutschland","1415","0.779046435615983","0.760135552348605","0.797957318883361"
"Ja","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2016","2","Westdeutschland","845","0.17259292995899","0.162214483064421","0.18297137685356"
"Nein","2016","2","Ostdeutschland","468","0.321238573080034","0.29642147152515","0.346055674634917"
"Nein","2016","3","Westdeutschland","748","0.146955721885659","0.137426305257292","0.156485138514026"
"Nein","2016","3","Ostdeutschland","491","0.330286371811478","0.30704436494425","0.353528378678706"
"Nein","2016","4","Westdeutschland","704","0.0948893042789747","0.0882229469469181","0.101555661611031"
"Nein","2016","4","Ostdeutschland","434","0.220953564384017","0.202042681116639","0.239864447651395"
"Nein","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2017","2","Westdeutschland","4127","0.797280706454102","0.786275151176763","0.808286261731441"
"Ja","2017","2","Ostdeutschland","946","0.674969928947725","0.650625349496876","0.699314508398573"
"Ja","2017","3","Westdeutschland","4873","0.845219458606763","0.835852696065593","0.854586221147933"
"Ja","2017","3","Ostdeutschland","1088","0.639937200699486","0.616655601735166","0.663218799663805"
"Ja","2017","4","Westdeutschland","7265","0.897915869443911","0.891310739619975","0.904520999267848"
"Ja","2017","4","Ostdeutschland","1556","0.751513060141727","0.733070132974302","0.769955987309152"
"Ja","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2017","2","Westdeutschland","999","0.202719293545898","0.191713738268559","0.213724848823237"
"Nein","2017","2","Ostdeutschland","476","0.325030071052275","0.300685491601427","0.349374650503124"
"Nein","2017","3","Westdeutschland","855","0.154780541393237","0.145413778852067","0.164147303934407"
"Nein","2017","3","Ostdeutschland","545","0.360062799300514","0.336781200336195","0.383344398264834"
"Nein","2017","4","Westdeutschland","806","0.102084130556089","0.0954790007321524","0.108689260380025"
"Nein","2017","4","Ostdeutschland","553","0.248486939858273","0.230044012690847","0.266929867025698"
"Nein","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2018","2","Westdeutschland","3713","0.792068444010092","0.780745846488933","0.80339104153125"
"Ja","2018","2","Ostdeutschland","839","0.675306648255577","0.649753733469563","0.700859563041592"
"Ja","2018","3","Westdeutschland","4695","0.859863608472328","0.850664522504053","0.869062694440604"
"Ja","2018","3","Ostdeutschland","1136","0.712148668612432","0.689915075286528","0.734382261938337"
"Ja","2018","4","Westdeutschland","7214","0.894493757300025","0.887799099097855","0.901188415502196"
"Ja","2018","4","Ostdeutschland","1688","0.726290735099628","0.707953260507073","0.744628209692184"
"Ja","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2018","2","Westdeutschland","1222","0.207931555989909","0.19660895846875","0.219254153511067"
"Nein","2018","2","Ostdeutschland","451","0.324693351744423","0.299140436958408","0.350246266530437"
"Nein","2018","3","Westdeutschland","775","0.140136391527672","0.130937305559396","0.149335477495947"
"Nein","2018","3","Ostdeutschland","457","0.287851331387568","0.265617738061663","0.310084924713473"
"Nein","2018","4","Westdeutschland","875","0.105506242699975","0.0988115844978044","0.112200900902145"
"Nein","2018","4","Ostdeutschland","583","0.273709264900371","0.255371790307816","0.292046739492927"
"Nein","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2019","2","Westdeutschland","3171","0.803930610187974","0.792090093066141","0.815771127309808"
"Ja","2019","2","Ostdeutschland","709","0.652122133729898","0.623146877608076","0.68109738985172"
"Ja","2019","3","Westdeutschland","3651","0.854663268776286","0.844157189171981","0.86516934838059"
"Ja","2019","3","Ostdeutschland","943","0.739519308689267","0.715227388275944","0.76381122910259"
"Ja","2019","4","Westdeutschland","5914","0.893954838062419","0.886550233423766","0.901359442701072"
"Ja","2019","4","Ostdeutschland","1490","0.720745567934075","0.701286983209982","0.740204152658167"
"Ja","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2019","2","Westdeutschland","1148","0.196069389812026","0.184228872690192","0.207909906933859"
"Nein","2019","2","Ostdeutschland","329","0.347877866270102","0.31890261014828","0.376853122391924"
"Nein","2019","3","Westdeutschland","672","0.145336731223714","0.13483065161941","0.155842810828019"
"Nein","2019","3","Ostdeutschland","311","0.260480691310733","0.23618877089741","0.284772611724056"
"Nein","2019","4","Westdeutschland","728","0.106045161937581","0.0986405572989278","0.113449766576234"
"Nein","2019","4","Ostdeutschland","552","0.279254432065925","0.259795847341833","0.298713016790018"
"Nein","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja","2020","2","Westdeutschland","4411","0.810324109961049","0.80055367979907","0.820094540123028"
"Ja","2020","2","Ostdeutschland","788","0.660409335608846","0.633180473020581","0.68763819819711"
"Ja","2020","3","Westdeutschland","4164","0.820564175269389","0.810130810927911","0.830997539610867"
"Ja","2020","3","Ostdeutschland","909","0.71047279489965","0.685703789097365","0.735241800701936"
"Ja","2020","4","Westdeutschland","7095","0.892701325149357","0.886041482194003","0.899361168104711"
"Ja","2020","4","Ostdeutschland","1628","0.739510966455936","0.721339323529808","0.757682609382064"
"Ja","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2020","2","Westdeutschland","1774","0.189675890038951","0.179905459876972","0.19944632020093"
"Nein","2020","2","Ostdeutschland","374","0.339590664391154","0.31236180180289","0.366819526979419"
"Nein","2020","3","Westdeutschland","1032","0.179435824730611","0.169002460389133","0.189869189072089"
"Nein","2020","3","Ostdeutschland","379","0.28952720510035","0.264758199298064","0.314296210902635"
"Nein","2020","4","Westdeutschland","1201","0.107298674850643","0.100638831895289","0.113958517805997"
"Nein","2020","4","Ostdeutschland","613","0.260489033544064","0.242317390617936","0.278660676470192"
"Nein","2020","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
