"pld0045","year","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Selten","2009","Hamburg","","","",""
"Selten","2009","Niedersachsen","","","",""
"Selten","2009","Bremen","","","",""
"Selten","2009","Nordrhein-Westfalen","","","",""
"Selten","2009","Hessen","","","",""
"Selten","2009","Rheinland-Pfalz,Saarland","","","",""
"Selten","2009","Baden-Wuerttemberg","","","",""
"Selten","2009","Bayern","","","",""
"Selten","2009","Saarland","","","",""
"Selten","2009","Berlin","","","",""
"Selten","2009","Brandenburg","","","",""
"Selten","2009","Mecklenburg-Vorpommern","","","",""
"Selten","2009","Sachsen","","","",""
"Selten","2009","Sachsen-Anhalt","","","",""
"Selten","2009","Thueringen","","","",""
"Nie","2009","Schleswig-Holstein","","","",""
"Nie","2009","Hamburg","","","",""
"Nie","2009","Niedersachsen","","","",""
"Nie","2009","Bremen","","","",""
"Nie","2009","Nordrhein-Westfalen","","","",""
"Nie","2009","Hessen","","","",""
"Nie","2009","Rheinland-Pfalz,Saarland","","","",""
"Nie","2009","Baden-Wuerttemberg","","","",""
"Nie","2009","Bayern","","","",""
"Nie","2009","Saarland","","","",""
"Nie","2009","Berlin","","","",""
"Nie","2009","Brandenburg","","","",""
"Nie","2009","Mecklenburg-Vorpommern","","","",""
"Nie","2009","Sachsen","","","",""
"Nie","2009","Sachsen-Anhalt","","","",""
"Nie","2009","Thueringen","","","",""
"Sehr oft","2010","Schleswig-Holstein","","","",""
"Sehr oft","2010","Hamburg","","","",""
"Sehr oft","2010","Niedersachsen","","","",""
"Sehr oft","2010","Bremen","","","",""
"Sehr oft","2010","Nordrhein-Westfalen","","","",""
"Sehr oft","2010","Hessen","","","",""
"Sehr oft","2010","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2010","Baden-Wuerttemberg","","","",""
"Sehr oft","2010","Bayern","","","",""
"Sehr oft","2010","Saarland","","","",""
"Sehr oft","2010","Berlin","","","",""
"Sehr oft","2010","Brandenburg","","","",""
"Sehr oft","2010","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2010","Sachsen","","","",""
"Sehr oft","2010","Sachsen-Anhalt","","","",""
"Sehr oft","2010","Thueringen","","","",""
"Oft","2010","Schleswig-Holstein","","","",""
"Oft","2010","Hamburg","","","",""
"Oft","2010","Niedersachsen","","","",""
"Oft","2010","Bremen","","","",""
"Oft","2010","Nordrhein-Westfalen","","","",""
"Oft","2010","Hessen","","","",""
"Oft","2010","Rheinland-Pfalz,Saarland","","","",""
"Oft","2010","Baden-Wuerttemberg","","","",""
"Oft","2010","Bayern","","","",""
"Oft","2010","Saarland","","","",""
"Oft","2010","Berlin","","","",""
"Oft","2010","Brandenburg","","","",""
"Oft","2010","Mecklenburg-Vorpommern","","","",""
"Oft","2010","Sachsen","","","",""
"Oft","2010","Sachsen-Anhalt","","","",""
"Oft","2010","Thueringen","","","",""
"Manchmal","2010","Schleswig-Holstein","","","",""
"Manchmal","2010","Hamburg","","","",""
"Manchmal","2010","Niedersachsen","","","",""
"Manchmal","2010","Bremen","","","",""
"Manchmal","2010","Nordrhein-Westfalen","","","",""
"Manchmal","2010","Hessen","","","",""
"Manchmal","2010","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2010","Baden-Wuerttemberg","","","",""
"Manchmal","2010","Bayern","","","",""
"Manchmal","2010","Saarland","","","",""
"Manchmal","2010","Berlin","","","",""
"Manchmal","2010","Brandenburg","","","",""
"Manchmal","2010","Mecklenburg-Vorpommern","","","",""
"Manchmal","2010","Sachsen","","","",""
"Manchmal","2010","Sachsen-Anhalt","","","",""
"Manchmal","2010","Thueringen","","","",""
"Selten","2010","Schleswig-Holstein","","","",""
"Selten","2010","Hamburg","","","",""
"Selten","2010","Niedersachsen","","","",""
"Selten","2010","Bremen","","","",""
"Selten","2010","Nordrhein-Westfalen","","","",""
"Selten","2010","Hessen","","","",""
"Selten","2010","Rheinland-Pfalz,Saarland","","","",""
"Selten","2010","Baden-Wuerttemberg","","","",""
"Selten","2010","Bayern","","","",""
"Selten","2010","Saarland","","","",""
"Selten","2010","Berlin","","","",""
"Selten","2010","Brandenburg","","","",""
"Selten","2010","Mecklenburg-Vorpommern","","","",""
"Selten","2010","Sachsen","","","",""
"Selten","2010","Sachsen-Anhalt","","","",""
"Selten","2010","Thueringen","","","",""
"Nie","2010","Schleswig-Holstein","","","",""
"Nie","2010","Hamburg","","","",""
"Nie","2010","Niedersachsen","","","",""
"Nie","2010","Bremen","","","",""
"Nie","2010","Nordrhein-Westfalen","","","",""
"Nie","2010","Hessen","","","",""
"Nie","2010","Rheinland-Pfalz,Saarland","","","",""
"Nie","2010","Baden-Wuerttemberg","","","",""
"Nie","2010","Bayern","","","",""
"Nie","2010","Saarland","","","",""
"Nie","2010","Berlin","","","",""
"Nie","2010","Brandenburg","","","",""
"Nie","2010","Mecklenburg-Vorpommern","","","",""
"Nie","2010","Sachsen","","","",""
"Nie","2010","Sachsen-Anhalt","","","",""
"Nie","2010","Thueringen","","","",""
"Sehr oft","2011","Schleswig-Holstein","","","",""
"Sehr oft","2011","Hamburg","","","",""
"Sehr oft","2011","Niedersachsen","","","",""
"Sehr oft","2011","Bremen","","","",""
"Sehr oft","2011","Nordrhein-Westfalen","","","",""
"Sehr oft","2011","Hessen","","","",""
"Sehr oft","2011","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2011","Baden-Wuerttemberg","","","",""
"Sehr oft","2011","Bayern","","","",""
"Sehr oft","2011","Saarland","","","",""
"Sehr oft","2011","Berlin","","","",""
"Sehr oft","2011","Brandenburg","","","",""
"Sehr oft","2011","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2011","Sachsen","","","",""
"Sehr oft","2011","Sachsen-Anhalt","","","",""
"Sehr oft","2011","Thueringen","","","",""
"Oft","2011","Schleswig-Holstein","","","",""
"Oft","2011","Hamburg","","","",""
"Oft","2011","Niedersachsen","","","",""
"Oft","2011","Bremen","","","",""
"Oft","2011","Nordrhein-Westfalen","","","",""
"Oft","2011","Hessen","","","",""
"Oft","2011","Rheinland-Pfalz,Saarland","","","",""
"Oft","2011","Baden-Wuerttemberg","","","",""
"Oft","2011","Bayern","","","",""
"Oft","2011","Saarland","","","",""
"Oft","2011","Berlin","","","",""
"Oft","2011","Brandenburg","","","",""
"Oft","2011","Mecklenburg-Vorpommern","","","",""
"Oft","2011","Sachsen","","","",""
"Oft","2011","Sachsen-Anhalt","","","",""
"Oft","2011","Thueringen","","","",""
"Manchmal","2011","Schleswig-Holstein","","","",""
"Manchmal","2011","Hamburg","","","",""
"Manchmal","2011","Niedersachsen","","","",""
"Manchmal","2011","Bremen","","","",""
"Manchmal","2011","Nordrhein-Westfalen","","","",""
"Manchmal","2011","Hessen","","","",""
"Manchmal","2011","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2011","Baden-Wuerttemberg","","","",""
"Manchmal","2011","Bayern","","","",""
"Manchmal","2011","Saarland","","","",""
"Manchmal","2011","Berlin","","","",""
"Manchmal","2011","Brandenburg","","","",""
"Manchmal","2011","Mecklenburg-Vorpommern","","","",""
"Manchmal","2011","Sachsen","","","",""
"Manchmal","2011","Sachsen-Anhalt","","","",""
"Manchmal","2011","Thueringen","","","",""
"Selten","2011","Schleswig-Holstein","","","",""
"Selten","2011","Hamburg","","","",""
"Selten","2011","Niedersachsen","","","",""
"Selten","2011","Bremen","","","",""
"Selten","2011","Nordrhein-Westfalen","","","",""
"Selten","2011","Hessen","","","",""
"Selten","2011","Rheinland-Pfalz,Saarland","","","",""
"Selten","2011","Baden-Wuerttemberg","","","",""
"Selten","2011","Bayern","","","",""
"Selten","2011","Saarland","","","",""
"Selten","2011","Berlin","","","",""
"Selten","2011","Brandenburg","","","",""
"Selten","2011","Mecklenburg-Vorpommern","","","",""
"Selten","2011","Sachsen","","","",""
"Selten","2011","Sachsen-Anhalt","","","",""
"Selten","2011","Thueringen","","","",""
"Nie","2011","Schleswig-Holstein","","","",""
"Nie","2011","Hamburg","","","",""
"Nie","2011","Niedersachsen","","","",""
"Nie","2011","Bremen","","","",""
"Nie","2011","Nordrhein-Westfalen","","","",""
"Nie","2011","Hessen","","","",""
"Nie","2011","Rheinland-Pfalz,Saarland","","","",""
"Nie","2011","Baden-Wuerttemberg","","","",""
"Nie","2011","Bayern","","","",""
"Nie","2011","Saarland","","","",""
"Nie","2011","Berlin","","","",""
"Nie","2011","Brandenburg","","","",""
"Nie","2011","Mecklenburg-Vorpommern","","","",""
"Nie","2011","Sachsen","","","",""
"Nie","2011","Sachsen-Anhalt","","","",""
"Nie","2011","Thueringen","","","",""
"Sehr oft","2012","Schleswig-Holstein","","","",""
"Sehr oft","2012","Hamburg","","","",""
"Sehr oft","2012","Niedersachsen","","","",""
"Sehr oft","2012","Bremen","","","",""
"Sehr oft","2012","Nordrhein-Westfalen","","","",""
"Sehr oft","2012","Hessen","","","",""
"Sehr oft","2012","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2012","Baden-Wuerttemberg","","","",""
"Sehr oft","2012","Bayern","","","",""
"Sehr oft","2012","Saarland","","","",""
"Sehr oft","2012","Berlin","","","",""
"Sehr oft","2012","Brandenburg","","","",""
"Sehr oft","2012","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2012","Sachsen","","","",""
"Sehr oft","2012","Sachsen-Anhalt","","","",""
"Sehr oft","2012","Thueringen","","","",""
"Oft","2012","Schleswig-Holstein","","","",""
"Oft","2012","Hamburg","","","",""
"Oft","2012","Niedersachsen","","","",""
"Oft","2012","Bremen","","","",""
"Oft","2012","Nordrhein-Westfalen","","","",""
"Oft","2012","Hessen","","","",""
"Oft","2012","Rheinland-Pfalz,Saarland","","","",""
"Oft","2012","Baden-Wuerttemberg","","","",""
"Oft","2012","Bayern","","","",""
"Oft","2012","Saarland","","","",""
"Oft","2012","Berlin","","","",""
"Oft","2012","Brandenburg","","","",""
"Oft","2012","Mecklenburg-Vorpommern","","","",""
"Oft","2012","Sachsen","","","",""
"Oft","2012","Sachsen-Anhalt","","","",""
"Oft","2012","Thueringen","","","",""
"Manchmal","2012","Schleswig-Holstein","","","",""
"Manchmal","2012","Hamburg","","","",""
"Manchmal","2012","Niedersachsen","","","",""
"Manchmal","2012","Bremen","","","",""
"Manchmal","2012","Nordrhein-Westfalen","","","",""
"Manchmal","2012","Hessen","","","",""
"Manchmal","2012","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2012","Baden-Wuerttemberg","","","",""
"Manchmal","2012","Bayern","","","",""
"Manchmal","2012","Saarland","","","",""
"Manchmal","2012","Berlin","","","",""
"Manchmal","2012","Brandenburg","","","",""
"Manchmal","2012","Mecklenburg-Vorpommern","","","",""
"Manchmal","2012","Sachsen","","","",""
"Manchmal","2012","Sachsen-Anhalt","","","",""
"Manchmal","2012","Thueringen","","","",""
"Selten","2012","Schleswig-Holstein","","","",""
"Selten","2012","Hamburg","","","",""
"Selten","2012","Niedersachsen","","","",""
"Selten","2012","Bremen","","","",""
"Selten","2012","Nordrhein-Westfalen","","","",""
"Selten","2012","Hessen","","","",""
"Selten","2012","Rheinland-Pfalz,Saarland","","","",""
"Selten","2012","Baden-Wuerttemberg","","","",""
"Selten","2012","Bayern","","","",""
"Selten","2012","Saarland","","","",""
"Selten","2012","Berlin","","","",""
"Selten","2012","Brandenburg","","","",""
"Selten","2012","Mecklenburg-Vorpommern","","","",""
"Selten","2012","Sachsen","","","",""
"Selten","2012","Sachsen-Anhalt","","","",""
"Selten","2012","Thueringen","","","",""
"Nie","2012","Schleswig-Holstein","","","",""
"Nie","2012","Hamburg","","","",""
"Nie","2012","Niedersachsen","","","",""
"Nie","2012","Bremen","","","",""
"Nie","2012","Nordrhein-Westfalen","","","",""
"Nie","2012","Hessen","","","",""
"Nie","2012","Rheinland-Pfalz,Saarland","","","",""
"Nie","2012","Baden-Wuerttemberg","","","",""
"Nie","2012","Bayern","","","",""
"Nie","2012","Saarland","","","",""
"Nie","2012","Berlin","","","",""
"Nie","2012","Brandenburg","","","",""
"Nie","2012","Mecklenburg-Vorpommern","","","",""
"Nie","2012","Sachsen","","","",""
"Nie","2012","Sachsen-Anhalt","","","",""
"Nie","2012","Thueringen","","","",""
"Sehr oft","2013","Schleswig-Holstein","62","0.0554624420351747","0.0405257670188259","0.0703991170515235"
"Sehr oft","2013","Hamburg","12","","",""
"Sehr oft","2013","Niedersachsen","153","","",""
"Sehr oft","2013","Bremen","9","0.0377432030407636","0.0100561159092104","0.0654302901723169"
"Sehr oft","2013","Nordrhein-Westfalen","255","","",""
"Sehr oft","2013","Hessen","136","","",""
"Sehr oft","2013","Rheinland-Pfalz,Saarland","84","0.0513693068219543","0.0396885367787805","0.0630500768651281"
"Sehr oft","2013","Baden-Wuerttemberg","301","0.0853618107259456","0.0753647675419665","0.0953588539099247"
"Sehr oft","2013","Bayern","396","0.0812522266511533","0.0727777239715476","0.089726729330759"
"Sehr oft","2013","Saarland","","","",""
"Sehr oft","2013","Berlin","39","0.0360159738999414","0.0243262115445937","0.0477057362552892"
"Sehr oft","2013","Brandenburg","49","0.0451092905491124","0.0323412309191006","0.0578773501791243"
"Sehr oft","2013","Mecklenburg-Vorpommern","20","","",""
"Sehr oft","2013","Sachsen","77","0.0378071832426913","0.0287512854544005","0.046863081030982"
"Sehr oft","2013","Sachsen-Anhalt","51","0.0603419123560922","0.0452712184095573","0.0754126063026271"
"Sehr oft","2013","Thueringen","53","0.038200699285565","0.0262666136809934","0.0501347848901367"
"Oft","2013","Schleswig-Holstein","109","","",""
"Oft","2013","Hamburg","33","0.0687016479308196","0.0439443125940837","0.0934589832675556"
"Oft","2013","Niedersachsen","362","0.118679302147908","0.105854790559379","0.131503813736436"
"Oft","2013","Bremen","15","","",""
"Oft","2013","Nordrhein-Westfalen","447","0.0731245037282774","0.0659710346204815","0.0802779728360733"
"Oft","2013","Hessen","206","","",""
"Oft","2013","Rheinland-Pfalz,Saarland","145","","",""
"Oft","2013","Baden-Wuerttemberg","420","0.111328961758319","0.10007540809763","0.122582515419009"
"Oft","2013","Bayern","529","0.123026524705441","0.112838475285308","0.133214574125574"
"Oft","2013","Saarland","","","",""
"Oft","2013","Berlin","82","0.06293958024692","0.0477036526418675","0.0781755078519725"
"Oft","2013","Brandenburg","98","0.0877244112174775","0.0703208418797253","0.10512798055523"
"Oft","2013","Mecklenburg-Vorpommern","55","0.0868451091200781","0.0639467199481207","0.109743498292035"
"Oft","2013","Sachsen","168","","",""
"Oft","2013","Sachsen-Anhalt","86","0.0976281383166023","0.078842798158057","0.116413478475148"
"Oft","2013","Thueringen","87","0.0953427218540598","0.0770576328952246","0.113627810812895"
"Manchmal","2013","Schleswig-Holstein","115","","",""
"Manchmal","2013","Hamburg","58","0.140856078764999","0.106807682357348","0.17490447517265"
"Manchmal","2013","Niedersachsen","302","0.123596038236204","0.110545128120334","0.136646948352074"
"Manchmal","2013","Bremen","17","","",""
"Manchmal","2013","Nordrhein-Westfalen","432","0.0794255380167571","0.0719956189379166","0.0868554570955976"
"Manchmal","2013","Hessen","196","","",""
"Manchmal","2013","Rheinland-Pfalz,Saarland","149","","",""
"Manchmal","2013","Baden-Wuerttemberg","401","0.116485364449215","0.105007590988386","0.127963137910043"
"Manchmal","2013","Bayern","531","0.116268070960505","0.106325723363544","0.126210418557467"
"Manchmal","2013","Saarland","","","",""
"Manchmal","2013","Berlin","69","0.0637187573126922","0.0483951860536033","0.0790423285717811"
"Manchmal","2013","Brandenburg","113","","",""
"Manchmal","2013","Mecklenburg-Vorpommern","66","0.0987901330926216","0.0745279554026384","0.123052310782605"
"Manchmal","2013","Sachsen","177","","",""
"Manchmal","2013","Sachsen-Anhalt","84","0.094510086212321","0.0759952584778339","0.113024913946808"
"Manchmal","2013","Thueringen","136","","",""
"Selten","2013","Schleswig-Holstein","177","","",""
"Selten","2013","Hamburg","56","0.117106565869806","0.0856348319344968","0.148578299805115"
"Selten","2013","Niedersachsen","473","0.187975914118014","0.172483399453746","0.203468428782282"
"Selten","2013","Bremen","26","","",""
"Selten","2013","Nordrhein-Westfalen","864","0.172814156893117","0.162425348301743","0.183202965484492"
"Selten","2013","Hessen","294","","",""
"Selten","2013","Rheinland-Pfalz,Saarland","211","","",""
"Selten","2013","Baden-Wuerttemberg","538","0.198842412047755","0.184562399803378","0.213122424292133"
"Selten","2013","Bayern","760","0.196530726358398","0.184205403563163","0.208856049153633"
"Selten","2013","Saarland","","","",""
"Selten","2013","Berlin","165","","",""
"Selten","2013","Brandenburg","208","","",""
"Selten","2013","Mecklenburg-Vorpommern","110","","",""
"Selten","2013","Sachsen","300","0.180328503142887","0.162074193994803","0.198582812290971"
"Selten","2013","Sachsen-Anhalt","174","","",""
"Selten","2013","Thueringen","196","","",""
"Nie","2013","Schleswig-Holstein","439","0.521404929276517","0.488805011912441","0.554004846640594"
"Nie","2013","Hamburg","242","","",""
"Nie","2013","Niedersachsen","1153","","",""
"Nie","2013","Bremen","115","","",""
"Nie","2013","Nordrhein-Westfalen","3090","0.633010175862344","0.619766550202425","0.646253801522264"
"Nie","2013","Hessen","915","0.574414275368658","0.551229239250356","0.597599311486959"
"Nie","2013","Rheinland-Pfalz,Saarland","783","0.595691799585596","0.569723822387976","0.621659776783216"
"Nie","2013","Baden-Wuerttemberg","1341","","",""
"Nie","2013","Bayern","1777","","",""
"Nie","2013","Saarland","","","",""
"Nie","2013","Berlin","621","0.683278341220069","0.654093261018552","0.712463421421586"
"Nie","2013","Brandenburg","547","0.533794781198263","0.503105211652531","0.564484350743996"
"Nie","2013","Mecklenburg-Vorpommern","330","0.589945048285509","0.54995178563904","0.629938310931978"
"Nie","2013","Sachsen","982","0.590328690691766","0.566979167514153","0.61367821386938"
"Nie","2013","Sachsen-Anhalt","564","0.573720887195731","0.54242147765499","0.605020296736472"
"Nie","2013","Thueringen","519","0.566295655247386","0.535440355838517","0.597150954656255"
"Sehr oft","2014","Schleswig-Holstein","","","",""
"Sehr oft","2014","Hamburg","","","",""
"Sehr oft","2014","Niedersachsen","","","",""
"Sehr oft","2014","Bremen","","","",""
"Sehr oft","2014","Nordrhein-Westfalen","","","",""
"Sehr oft","2014","Hessen","","","",""
"Sehr oft","2014","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2014","Baden-Wuerttemberg","","","",""
"Sehr oft","2014","Bayern","","","",""
"Sehr oft","2014","Saarland","","","",""
"Sehr oft","2014","Berlin","","","",""
"Sehr oft","2014","Brandenburg","","","",""
"Sehr oft","2014","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2014","Sachsen","","","",""
"Sehr oft","2014","Sachsen-Anhalt","","","",""
"Sehr oft","2014","Thueringen","","","",""
"Oft","2014","Schleswig-Holstein","","","",""
"Oft","2014","Hamburg","","","",""
"Oft","2014","Niedersachsen","","","",""
"Oft","2014","Bremen","","","",""
"Oft","2014","Nordrhein-Westfalen","","","",""
"Oft","2014","Hessen","","","",""
"Oft","2014","Rheinland-Pfalz,Saarland","","","",""
"Oft","2014","Baden-Wuerttemberg","","","",""
"Oft","2014","Bayern","","","",""
"Oft","2014","Saarland","","","",""
"Oft","2014","Berlin","","","",""
"Oft","2014","Brandenburg","","","",""
"Oft","2014","Mecklenburg-Vorpommern","","","",""
"Oft","2014","Sachsen","","","",""
"Oft","2014","Sachsen-Anhalt","","","",""
"Oft","2014","Thueringen","","","",""
"Manchmal","2014","Schleswig-Holstein","","","",""
"Manchmal","2014","Hamburg","","","",""
"Manchmal","2014","Niedersachsen","","","",""
"Manchmal","2014","Bremen","","","",""
"Manchmal","2014","Nordrhein-Westfalen","","","",""
"Manchmal","2014","Hessen","","","",""
"Manchmal","2014","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2014","Baden-Wuerttemberg","","","",""
"Manchmal","2014","Bayern","","","",""
"Manchmal","2014","Saarland","","","",""
"Manchmal","2014","Berlin","","","",""
"Manchmal","2014","Brandenburg","","","",""
"Manchmal","2014","Mecklenburg-Vorpommern","","","",""
"Manchmal","2014","Sachsen","","","",""
"Manchmal","2014","Sachsen-Anhalt","","","",""
"Manchmal","2014","Thueringen","","","",""
"Selten","2014","Schleswig-Holstein","","","",""
"Selten","2014","Hamburg","","","",""
"Selten","2014","Niedersachsen","","","",""
"Selten","2014","Bremen","","","",""
"Selten","2014","Nordrhein-Westfalen","","","",""
"Selten","2014","Hessen","","","",""
"Selten","2014","Rheinland-Pfalz,Saarland","","","",""
"Selten","2014","Baden-Wuerttemberg","","","",""
"Selten","2014","Bayern","","","",""
"Selten","2014","Saarland","","","",""
"Selten","2014","Berlin","","","",""
"Selten","2014","Brandenburg","","","",""
"Selten","2014","Mecklenburg-Vorpommern","","","",""
"Selten","2014","Sachsen","","","",""
"Selten","2014","Sachsen-Anhalt","","","",""
"Selten","2014","Thueringen","","","",""
"Nie","2014","Schleswig-Holstein","","","",""
"Nie","2014","Hamburg","","","",""
"Nie","2014","Niedersachsen","","","",""
"Nie","2014","Bremen","","","",""
"Nie","2014","Nordrhein-Westfalen","","","",""
"Nie","2014","Hessen","","","",""
"Nie","2014","Rheinland-Pfalz,Saarland","","","",""
"Nie","2014","Baden-Wuerttemberg","","","",""
"Nie","2014","Bayern","","","",""
"Nie","2014","Saarland","","","",""
"Nie","2014","Berlin","","","",""
"Nie","2014","Brandenburg","","","",""
"Nie","2014","Mecklenburg-Vorpommern","","","",""
"Nie","2014","Sachsen","","","",""
"Nie","2014","Sachsen-Anhalt","","","",""
"Nie","2014","Thueringen","","","",""
"Sehr oft","2015","Schleswig-Holstein","","","",""
"Sehr oft","2015","Hamburg","","","",""
"Sehr oft","2015","Niedersachsen","","","",""
"Sehr oft","2015","Bremen","","","",""
"Sehr oft","2015","Nordrhein-Westfalen","","","",""
"Sehr oft","2015","Hessen","","","",""
"Sehr oft","2015","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2015","Baden-Wuerttemberg","","","",""
"Sehr oft","2015","Bayern","","","",""
"Sehr oft","2015","Saarland","","","",""
"Sehr oft","2015","Berlin","","","",""
"Sehr oft","2015","Brandenburg","","","",""
"Sehr oft","2015","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2015","Sachsen","","","",""
"Sehr oft","2015","Sachsen-Anhalt","","","",""
"Sehr oft","2015","Thueringen","","","",""
"Oft","2015","Schleswig-Holstein","","","",""
"Oft","2015","Hamburg","","","",""
"Oft","2015","Niedersachsen","","","",""
"Oft","2015","Bremen","","","",""
"Oft","2015","Nordrhein-Westfalen","","","",""
"Oft","2015","Hessen","","","",""
"Oft","2015","Rheinland-Pfalz,Saarland","","","",""
"Oft","2015","Baden-Wuerttemberg","","","",""
"Oft","2015","Bayern","","","",""
"Oft","2015","Saarland","","","",""
"Oft","2015","Berlin","","","",""
"Oft","2015","Brandenburg","","","",""
"Oft","2015","Mecklenburg-Vorpommern","","","",""
"Oft","2015","Sachsen","","","",""
"Oft","2015","Sachsen-Anhalt","","","",""
"Oft","2015","Thueringen","","","",""
"Manchmal","2015","Schleswig-Holstein","","","",""
"Manchmal","2015","Hamburg","","","",""
"Manchmal","2015","Niedersachsen","","","",""
"Manchmal","2015","Bremen","","","",""
"Manchmal","2015","Nordrhein-Westfalen","","","",""
"Manchmal","2015","Hessen","","","",""
"Manchmal","2015","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2015","Baden-Wuerttemberg","","","",""
"Manchmal","2015","Bayern","","","",""
"Manchmal","2015","Saarland","","","",""
"Manchmal","2015","Berlin","","","",""
"Manchmal","2015","Brandenburg","","","",""
"Manchmal","2015","Mecklenburg-Vorpommern","","","",""
"Manchmal","2015","Sachsen","","","",""
"Manchmal","2015","Sachsen-Anhalt","","","",""
"Manchmal","2015","Thueringen","","","",""
"Selten","2015","Schleswig-Holstein","","","",""
"Selten","2015","Hamburg","","","",""
"Selten","2015","Niedersachsen","","","",""
"Selten","2015","Bremen","","","",""
"Selten","2015","Nordrhein-Westfalen","","","",""
"Selten","2015","Hessen","","","",""
"Selten","2015","Rheinland-Pfalz,Saarland","","","",""
"Selten","2015","Baden-Wuerttemberg","","","",""
"Selten","2015","Bayern","","","",""
"Selten","2015","Saarland","","","",""
"Selten","2015","Berlin","","","",""
"Selten","2015","Brandenburg","","","",""
"Selten","2015","Mecklenburg-Vorpommern","","","",""
"Selten","2015","Sachsen","","","",""
"Selten","2015","Sachsen-Anhalt","","","",""
"Selten","2015","Thueringen","","","",""
"Nie","2015","Schleswig-Holstein","","","",""
"Nie","2015","Hamburg","","","",""
"Nie","2015","Niedersachsen","","","",""
"Nie","2015","Bremen","","","",""
"Nie","2015","Nordrhein-Westfalen","","","",""
"Nie","2015","Hessen","","","",""
"Nie","2015","Rheinland-Pfalz,Saarland","","","",""
"Nie","2015","Baden-Wuerttemberg","","","",""
"Nie","2015","Bayern","","","",""
"Nie","2015","Saarland","","","",""
"Nie","2015","Berlin","","","",""
"Nie","2015","Brandenburg","","","",""
"Nie","2015","Mecklenburg-Vorpommern","","","",""
"Nie","2015","Sachsen","","","",""
"Nie","2015","Sachsen-Anhalt","","","",""
"Nie","2015","Thueringen","","","",""
"Sehr oft","2016","Schleswig-Holstein","","","",""
"Sehr oft","2016","Hamburg","","","",""
"Sehr oft","2016","Niedersachsen","","","",""
"Sehr oft","2016","Bremen","","","",""
"Sehr oft","2016","Nordrhein-Westfalen","","","",""
"Sehr oft","2016","Hessen","","","",""
"Sehr oft","2016","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2016","Baden-Wuerttemberg","","","",""
"Sehr oft","2016","Bayern","","","",""
"Sehr oft","2016","Saarland","","","",""
"Sehr oft","2016","Berlin","","","",""
"Sehr oft","2016","Brandenburg","","","",""
"Sehr oft","2016","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2016","Sachsen","","","",""
"Sehr oft","2016","Sachsen-Anhalt","","","",""
"Sehr oft","2016","Thueringen","","","",""
"Oft","2016","Schleswig-Holstein","","","",""
"Oft","2016","Hamburg","","","",""
"Oft","2016","Niedersachsen","","","",""
"Oft","2016","Bremen","","","",""
"Oft","2016","Nordrhein-Westfalen","","","",""
"Oft","2016","Hessen","","","",""
"Oft","2016","Rheinland-Pfalz,Saarland","","","",""
"Oft","2016","Baden-Wuerttemberg","","","",""
"Oft","2016","Bayern","","","",""
"Oft","2016","Saarland","","","",""
"Oft","2016","Berlin","","","",""
"Oft","2016","Brandenburg","","","",""
"Oft","2016","Mecklenburg-Vorpommern","","","",""
"Oft","2016","Sachsen","","","",""
"Oft","2016","Sachsen-Anhalt","","","",""
"Oft","2016","Thueringen","","","",""
"Manchmal","2016","Schleswig-Holstein","","","",""
"Manchmal","2016","Hamburg","","","",""
"Manchmal","2016","Niedersachsen","","","",""
"Manchmal","2016","Bremen","","","",""
"Manchmal","2016","Nordrhein-Westfalen","","","",""
"Manchmal","2016","Hessen","","","",""
"Manchmal","2016","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2016","Baden-Wuerttemberg","","","",""
"Manchmal","2016","Bayern","","","",""
"Manchmal","2016","Saarland","","","",""
"Manchmal","2016","Berlin","","","",""
"Manchmal","2016","Brandenburg","","","",""
"Manchmal","2016","Mecklenburg-Vorpommern","","","",""
"Manchmal","2016","Sachsen","","","",""
"Manchmal","2016","Sachsen-Anhalt","","","",""
"Manchmal","2016","Thueringen","","","",""
"Selten","2016","Schleswig-Holstein","","","",""
"Selten","2016","Hamburg","","","",""
"Selten","2016","Niedersachsen","","","",""
"Selten","2016","Bremen","","","",""
"Selten","2016","Nordrhein-Westfalen","","","",""
"Selten","2016","Hessen","","","",""
"Selten","2016","Rheinland-Pfalz,Saarland","","","",""
"Selten","2016","Baden-Wuerttemberg","","","",""
"Selten","2016","Bayern","","","",""
"Selten","2016","Saarland","","","",""
