"plh0194","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Lehne voll ab","2009","17-34","Hauptschule","","","",""
"Lehne voll ab","2009","17-34","Realschule","","","",""
"Lehne voll ab","2009","17-34","(Fach-)Abitur","","","",""
"Lehne voll ab","2009","17-34","AkademikerIn","","","",""
"Lehne voll ab","2009","35-65","(noch) kein Abschluss","","","",""
"Lehne voll ab","2009","35-65","Hauptschule","","","",""
"Lehne voll ab","2009","35-65","Realschule","","","",""
"Lehne voll ab","2009","35-65","(Fach-)Abitur","","","",""
"Lehne voll ab","2009","35-65","AkademikerIn","","","",""
"Lehne voll ab","2009","66 +","(noch) kein Abschluss","","","",""
"Lehne voll ab","2009","66 +","Hauptschule","","","",""
"Lehne voll ab","2009","66 +","Realschule","","","",""
"Lehne voll ab","2009","66 +","(Fach-)Abitur","","","",""
"Lehne voll ab","2009","66 +","AkademikerIn","","","",""
"Stimme voll zu","2010","17-34","(noch) kein Abschluss","","","",""
"Stimme voll zu","2010","17-34","Hauptschule","","","",""
"Stimme voll zu","2010","17-34","Realschule","","","",""
"Stimme voll zu","2010","17-34","(Fach-)Abitur","","","",""
"Stimme voll zu","2010","17-34","AkademikerIn","","","",""
"Stimme voll zu","2010","35-65","(noch) kein Abschluss","","","",""
"Stimme voll zu","2010","35-65","Hauptschule","","","",""
"Stimme voll zu","2010","35-65","Realschule","","","",""
"Stimme voll zu","2010","35-65","(Fach-)Abitur","","","",""
"Stimme voll zu","2010","35-65","AkademikerIn","","","",""
"Stimme voll zu","2010","66 +","(noch) kein Abschluss","","","",""
"Stimme voll zu","2010","66 +","Hauptschule","","","",""
"Stimme voll zu","2010","66 +","Realschule","","","",""
"Stimme voll zu","2010","66 +","(Fach-)Abitur","","","",""
"Stimme voll zu","2010","66 +","AkademikerIn","","","",""
"Stimme eher zu","2010","17-34","(noch) kein Abschluss","","","",""
"Stimme eher zu","2010","17-34","Hauptschule","","","",""
"Stimme eher zu","2010","17-34","Realschule","","","",""
"Stimme eher zu","2010","17-34","(Fach-)Abitur","","","",""
"Stimme eher zu","2010","17-34","AkademikerIn","","","",""
"Stimme eher zu","2010","35-65","(noch) kein Abschluss","","","",""
"Stimme eher zu","2010","35-65","Hauptschule","","","",""
"Stimme eher zu","2010","35-65","Realschule","","","",""
"Stimme eher zu","2010","35-65","(Fach-)Abitur","","","",""
"Stimme eher zu","2010","35-65","AkademikerIn","","","",""
"Stimme eher zu","2010","66 +","(noch) kein Abschluss","","","",""
"Stimme eher zu","2010","66 +","Hauptschule","","","",""
"Stimme eher zu","2010","66 +","Realschule","","","",""
"Stimme eher zu","2010","66 +","(Fach-)Abitur","","","",""
"Stimme eher zu","2010","66 +","AkademikerIn","","","",""
"Lehne eher ab","2010","17-34","(noch) kein Abschluss","","","",""
"Lehne eher ab","2010","17-34","Hauptschule","","","",""
"Lehne eher ab","2010","17-34","Realschule","","","",""
"Lehne eher ab","2010","17-34","(Fach-)Abitur","","","",""
"Lehne eher ab","2010","17-34","AkademikerIn","","","",""
"Lehne eher ab","2010","35-65","(noch) kein Abschluss","","","",""
"Lehne eher ab","2010","35-65","Hauptschule","","","",""
"Lehne eher ab","2010","35-65","Realschule","","","",""
"Lehne eher ab","2010","35-65","(Fach-)Abitur","","","",""
"Lehne eher ab","2010","35-65","AkademikerIn","","","",""
"Lehne eher ab","2010","66 +","(noch) kein Abschluss","","","",""
"Lehne eher ab","2010","66 +","Hauptschule","","","",""
"Lehne eher ab","2010","66 +","Realschule","","","",""
"Lehne eher ab","2010","66 +","(Fach-)Abitur","","","",""
"Lehne eher ab","2010","66 +","AkademikerIn","","","",""
"Lehne voll ab","2010","17-34","(noch) kein Abschluss","","","",""
"Lehne voll ab","2010","17-34","Hauptschule","","","",""
"Lehne voll ab","2010","17-34","Realschule","","","",""
"Lehne voll ab","2010","17-34","(Fach-)Abitur","","","",""
"Lehne voll ab","2010","17-34","AkademikerIn","","","",""
"Lehne voll ab","2010","35-65","(noch) kein Abschluss","","","",""
"Lehne voll ab","2010","35-65","Hauptschule","","","",""
"Lehne voll ab","2010","35-65","Realschule","","","",""
"Lehne voll ab","2010","35-65","(Fach-)Abitur","","","",""
"Lehne voll ab","2010","35-65","AkademikerIn","","","",""
"Lehne voll ab","2010","66 +","(noch) kein Abschluss","","","",""
"Lehne voll ab","2010","66 +","Hauptschule","","","",""
"Lehne voll ab","2010","66 +","Realschule","","","",""
"Lehne voll ab","2010","66 +","(Fach-)Abitur","","","",""
"Lehne voll ab","2010","66 +","AkademikerIn","","","",""
"Stimme voll zu","2011","17-34","(noch) kein Abschluss","","","",""
"Stimme voll zu","2011","17-34","Hauptschule","","","",""
"Stimme voll zu","2011","17-34","Realschule","","","",""
"Stimme voll zu","2011","17-34","(Fach-)Abitur","","","",""
"Stimme voll zu","2011","17-34","AkademikerIn","","","",""
"Stimme voll zu","2011","35-65","(noch) kein Abschluss","","","",""
"Stimme voll zu","2011","35-65","Hauptschule","","","",""
"Stimme voll zu","2011","35-65","Realschule","","","",""
"Stimme voll zu","2011","35-65","(Fach-)Abitur","","","",""
"Stimme voll zu","2011","35-65","AkademikerIn","","","",""
"Stimme voll zu","2011","66 +","(noch) kein Abschluss","","","",""
"Stimme voll zu","2011","66 +","Hauptschule","","","",""
"Stimme voll zu","2011","66 +","Realschule","","","",""
"Stimme voll zu","2011","66 +","(Fach-)Abitur","","","",""
"Stimme voll zu","2011","66 +","AkademikerIn","","","",""
"Stimme eher zu","2011","17-34","(noch) kein Abschluss","","","",""
"Stimme eher zu","2011","17-34","Hauptschule","","","",""
"Stimme eher zu","2011","17-34","Realschule","","","",""
"Stimme eher zu","2011","17-34","(Fach-)Abitur","","","",""
"Stimme eher zu","2011","17-34","AkademikerIn","","","",""
"Stimme eher zu","2011","35-65","(noch) kein Abschluss","","","",""
"Stimme eher zu","2011","35-65","Hauptschule","","","",""
"Stimme eher zu","2011","35-65","Realschule","","","",""
"Stimme eher zu","2011","35-65","(Fach-)Abitur","","","",""
"Stimme eher zu","2011","35-65","AkademikerIn","","","",""
"Stimme eher zu","2011","66 +","(noch) kein Abschluss","","","",""
"Stimme eher zu","2011","66 +","Hauptschule","","","",""
"Stimme eher zu","2011","66 +","Realschule","","","",""
"Stimme eher zu","2011","66 +","(Fach-)Abitur","","","",""
"Stimme eher zu","2011","66 +","AkademikerIn","","","",""
"Lehne eher ab","2011","17-34","(noch) kein Abschluss","","","",""
"Lehne eher ab","2011","17-34","Hauptschule","","","",""
"Lehne eher ab","2011","17-34","Realschule","","","",""
"Lehne eher ab","2011","17-34","(Fach-)Abitur","","","",""
"Lehne eher ab","2011","17-34","AkademikerIn","","","",""
"Lehne eher ab","2011","35-65","(noch) kein Abschluss","","","",""
"Lehne eher ab","2011","35-65","Hauptschule","","","",""
"Lehne eher ab","2011","35-65","Realschule","","","",""
"Lehne eher ab","2011","35-65","(Fach-)Abitur","","","",""
"Lehne eher ab","2011","35-65","AkademikerIn","","","",""
"Lehne eher ab","2011","66 +","(noch) kein Abschluss","","","",""
"Lehne eher ab","2011","66 +","Hauptschule","","","",""
"Lehne eher ab","2011","66 +","Realschule","","","",""
"Lehne eher ab","2011","66 +","(Fach-)Abitur","","","",""
"Lehne eher ab","2011","66 +","AkademikerIn","","","",""
"Lehne voll ab","2011","17-34","(noch) kein Abschluss","","","",""
"Lehne voll ab","2011","17-34","Hauptschule","","","",""
"Lehne voll ab","2011","17-34","Realschule","","","",""
"Lehne voll ab","2011","17-34","(Fach-)Abitur","","","",""
"Lehne voll ab","2011","17-34","AkademikerIn","","","",""
"Lehne voll ab","2011","35-65","(noch) kein Abschluss","","","",""
"Lehne voll ab","2011","35-65","Hauptschule","","","",""
"Lehne voll ab","2011","35-65","Realschule","","","",""
"Lehne voll ab","2011","35-65","(Fach-)Abitur","","","",""
"Lehne voll ab","2011","35-65","AkademikerIn","","","",""
"Lehne voll ab","2011","66 +","(noch) kein Abschluss","","","",""
"Lehne voll ab","2011","66 +","Hauptschule","","","",""
"Lehne voll ab","2011","66 +","Realschule","","","",""
"Lehne voll ab","2011","66 +","(Fach-)Abitur","","","",""
"Lehne voll ab","2011","66 +","AkademikerIn","","","",""
"Stimme voll zu","2012","17-34","(noch) kein Abschluss","","","",""
"Stimme voll zu","2012","17-34","Hauptschule","","","",""
"Stimme voll zu","2012","17-34","Realschule","","","",""
"Stimme voll zu","2012","17-34","(Fach-)Abitur","","","",""
"Stimme voll zu","2012","17-34","AkademikerIn","","","",""
"Stimme voll zu","2012","35-65","(noch) kein Abschluss","","","",""
"Stimme voll zu","2012","35-65","Hauptschule","","","",""
"Stimme voll zu","2012","35-65","Realschule","","","",""
"Stimme voll zu","2012","35-65","(Fach-)Abitur","","","",""
"Stimme voll zu","2012","35-65","AkademikerIn","","","",""
"Stimme voll zu","2012","66 +","(noch) kein Abschluss","","","",""
"Stimme voll zu","2012","66 +","Hauptschule","","","",""
"Stimme voll zu","2012","66 +","Realschule","","","",""
"Stimme voll zu","2012","66 +","(Fach-)Abitur","","","",""
"Stimme voll zu","2012","66 +","AkademikerIn","","","",""
"Stimme eher zu","2012","17-34","(noch) kein Abschluss","","","",""
"Stimme eher zu","2012","17-34","Hauptschule","","","",""
"Stimme eher zu","2012","17-34","Realschule","","","",""
"Stimme eher zu","2012","17-34","(Fach-)Abitur","","","",""
"Stimme eher zu","2012","17-34","AkademikerIn","","","",""
"Stimme eher zu","2012","35-65","(noch) kein Abschluss","","","",""
"Stimme eher zu","2012","35-65","Hauptschule","","","",""
"Stimme eher zu","2012","35-65","Realschule","","","",""
"Stimme eher zu","2012","35-65","(Fach-)Abitur","","","",""
"Stimme eher zu","2012","35-65","AkademikerIn","","","",""
"Stimme eher zu","2012","66 +","(noch) kein Abschluss","","","",""
"Stimme eher zu","2012","66 +","Hauptschule","","","",""
"Stimme eher zu","2012","66 +","Realschule","","","",""
"Stimme eher zu","2012","66 +","(Fach-)Abitur","","","",""
"Stimme eher zu","2012","66 +","AkademikerIn","","","",""
"Lehne eher ab","2012","17-34","(noch) kein Abschluss","","","",""
"Lehne eher ab","2012","17-34","Hauptschule","","","",""
"Lehne eher ab","2012","17-34","Realschule","","","",""
"Lehne eher ab","2012","17-34","(Fach-)Abitur","","","",""
"Lehne eher ab","2012","17-34","AkademikerIn","","","",""
"Lehne eher ab","2012","35-65","(noch) kein Abschluss","","","",""
"Lehne eher ab","2012","35-65","Hauptschule","","","",""
"Lehne eher ab","2012","35-65","Realschule","","","",""
"Lehne eher ab","2012","35-65","(Fach-)Abitur","","","",""
"Lehne eher ab","2012","35-65","AkademikerIn","","","",""
"Lehne eher ab","2012","66 +","(noch) kein Abschluss","","","",""
"Lehne eher ab","2012","66 +","Hauptschule","","","",""
"Lehne eher ab","2012","66 +","Realschule","","","",""
"Lehne eher ab","2012","66 +","(Fach-)Abitur","","","",""
"Lehne eher ab","2012","66 +","AkademikerIn","","","",""
"Lehne voll ab","2012","17-34","(noch) kein Abschluss","","","",""
"Lehne voll ab","2012","17-34","Hauptschule","","","",""
"Lehne voll ab","2012","17-34","Realschule","","","",""
"Lehne voll ab","2012","17-34","(Fach-)Abitur","","","",""
"Lehne voll ab","2012","17-34","AkademikerIn","","","",""
"Lehne voll ab","2012","35-65","(noch) kein Abschluss","","","",""
"Lehne voll ab","2012","35-65","Hauptschule","","","",""
"Lehne voll ab","2012","35-65","Realschule","","","",""
"Lehne voll ab","2012","35-65","(Fach-)Abitur","","","",""
"Lehne voll ab","2012","35-65","AkademikerIn","","","",""
"Lehne voll ab","2012","66 +","(noch) kein Abschluss","","","",""
"Lehne voll ab","2012","66 +","Hauptschule","","","",""
"Lehne voll ab","2012","66 +","Realschule","","","",""
"Lehne voll ab","2012","66 +","(Fach-)Abitur","","","",""
"Lehne voll ab","2012","66 +","AkademikerIn","","","",""
"Stimme voll zu","2013","17-34","(noch) kein Abschluss","251","","",""
"Stimme voll zu","2013","17-34","Hauptschule","565","0.535918554590623","0.504993402356846","0.566843706824399"
"Stimme voll zu","2013","17-34","Realschule","725","0.442752025465105","0.417960090054602","0.467543960875608"
"Stimme voll zu","2013","17-34","(Fach-)Abitur","371","0.31665403338164","0.290022442225382","0.343285624537897"
"Stimme voll zu","2013","17-34","AkademikerIn","157","","",""
"Stimme voll zu","2013","35-65","(noch) kein Abschluss","105","","",""
"Stimme voll zu","2013","35-65","Hauptschule","2048","","",""
"Stimme voll zu","2013","35-65","Realschule","2110","","",""
"Stimme voll zu","2013","35-65","(Fach-)Abitur","606","0.328493634727974","0.307103370663126","0.349883898792822"
"Stimme voll zu","2013","35-65","AkademikerIn","942","0.258148058402371","0.24434806790771","0.271948048897031"
"Stimme voll zu","2013","66 +","(noch) kein Abschluss","28","","",""
"Stimme voll zu","2013","66 +","Hauptschule","1408","","",""
"Stimme voll zu","2013","66 +","Realschule","393","0.507844617027904","0.473004757460338","0.542684476595469"
"Stimme voll zu","2013","66 +","(Fach-)Abitur","110","","",""
"Stimme voll zu","2013","66 +","AkademikerIn","483","0.438846546997284","0.410102857665658","0.467590236328911"
"Stimme eher zu","2013","17-34","(noch) kein Abschluss","243","","",""
"Stimme eher zu","2013","17-34","Hauptschule","378","0.411650087724068","0.381132703925916","0.44216747152222"
"Stimme eher zu","2013","17-34","Realschule","707","0.458763278304618","0.433892243495134","0.483634313114102"
"Stimme eher zu","2013","17-34","(Fach-)Abitur","607","0.506989090611332","0.478366307674914","0.53561187354775"
"Stimme eher zu","2013","17-34","AkademikerIn","465","0.558512054928072","0.524145451821778","0.592878658034365"
"Stimme eher zu","2013","35-65","(noch) kein Abschluss","62","0.401825839557439","0.331368802841925","0.472282876272953"
"Stimme eher zu","2013","35-65","Hauptschule","1654","","",""
"Stimme eher zu","2013","35-65","Realschule","2232","","",""
"Stimme eher zu","2013","35-65","(Fach-)Abitur","969","0.498182479265096","0.475410816953993","0.5209541415762"
"Stimme eher zu","2013","35-65","AkademikerIn","2061","","",""
"Stimme eher zu","2013","66 +","(noch) kein Abschluss","32","0.389535040379195","0.272769599017649","0.506300481740741"
"Stimme eher zu","2013","66 +","Hauptschule","1043","","",""
"Stimme eher zu","2013","66 +","Realschule","338","0.419424634299035","0.385035905769764","0.453813362828306"
"Stimme eher zu","2013","66 +","(Fach-)Abitur","95","0.392155925160319","0.329058787631684","0.455253062688953"
"Stimme eher zu","2013","66 +","AkademikerIn","503","0.436175064586399","0.407450867088895","0.464899262083903"
"Lehne eher ab","2013","17-34","(noch) kein Abschluss","52","0.0590004035704008","0.0393084430682856","0.0786923640725161"
"Lehne eher ab","2013","17-34","Hauptschule","53","0.0516742940291235","0.0379471122607318","0.0654014757975152"
"Lehne eher ab","2013","17-34","Realschule","97","0.0827515153859153","0.0690004171888466","0.0965026135829839"
"Lehne eher ab","2013","17-34","(Fach-)Abitur","176","","",""
"Lehne eher ab","2013","17-34","AkademikerIn","167","","",""
"Lehne eher ab","2013","35-65","(noch) kein Abschluss","16","","",""
"Lehne eher ab","2013","35-65","Hauptschule","292","","",""
"Lehne eher ab","2013","35-65","Realschule","448","0.100987455620144","0.0925057464576408","0.109469164782647"
"Lehne eher ab","2013","35-65","(Fach-)Abitur","251","","",""
"Lehne eher ab","2013","35-65","AkademikerIn","770","0.199057865172486","0.186466408410034","0.211649321934938"
"Lehne eher ab","2013","66 +","(noch) kein Abschluss","7","0.110132276847705","0.0351720787063945","0.185092474989015"
"Lehne eher ab","2013","66 +","Hauptschule","171","","",""
"Lehne eher ab","2013","66 +","Realschule","56","0.0677455498697727","0.0502322708071976","0.0852588289323478"
"Lehne eher ab","2013","66 +","(Fach-)Abitur","24","","",""
"Lehne eher ab","2013","66 +","AkademikerIn","129","","",""
"Lehne voll ab","2013","17-34","(noch) kein Abschluss","4","0.00907213490773678","0.0011481704899882","0.0169960993254854"
"Lehne voll ab","2013","17-34","Hauptschule","3","","",""
"Lehne voll ab","2013","17-34","Realschule","13","","",""
"Lehne voll ab","2013","17-34","(Fach-)Abitur","18","","",""
"Lehne voll ab","2013","17-34","AkademikerIn","13","","",""
"Lehne voll ab","2013","35-65","(noch) kein Abschluss","3","","",""
"Lehne voll ab","2013","35-65","Hauptschule","47","0.01836742021001","0.0142274022161164","0.0225074382039036"
"Lehne voll ab","2013","35-65","Realschule","58","0.0133420492041799","0.0101123552957831","0.0165717431125768"
"Lehne voll ab","2013","35-65","(Fach-)Abitur","26","","",""
"Lehne voll ab","2013","35-65","AkademikerIn","90","0.0195167712085942","0.0151545286831602","0.0238790137340283"
"Lehne voll ab","2013","66 +","(noch) kein Abschluss","","","",""
"Lehne voll ab","2013","66 +","Hauptschule","32","0.0112756925016351","0.00725864609163816","0.015292738911632"
"Lehne voll ab","2013","66 +","Realschule","4","0.0049851988032887","7.70710224523062e-05","0.0098933265841251"
"Lehne voll ab","2013","66 +","(Fach-)Abitur","1","","",""
"Lehne voll ab","2013","66 +","AkademikerIn","30","0.0338545179232935","0.0233790138913926","0.0443300219551944"
"Stimme voll zu","2014","17-34","(noch) kein Abschluss","","","",""
"Stimme voll zu","2014","17-34","Hauptschule","","","",""
"Stimme voll zu","2014","17-34","Realschule","","","",""
"Stimme voll zu","2014","17-34","(Fach-)Abitur","","","",""
"Stimme voll zu","2014","17-34","AkademikerIn","","","",""
"Stimme voll zu","2014","35-65","(noch) kein Abschluss","","","",""
"Stimme voll zu","2014","35-65","Hauptschule","","","",""
"Stimme voll zu","2014","35-65","Realschule","","","",""
"Stimme voll zu","2014","35-65","(Fach-)Abitur","","","",""
"Stimme voll zu","2014","35-65","AkademikerIn","","","",""
"Stimme voll zu","2014","66 +","(noch) kein Abschluss","","","",""
"Stimme voll zu","2014","66 +","Hauptschule","","","",""
"Stimme voll zu","2014","66 +","Realschule","","","",""
"Stimme voll zu","2014","66 +","(Fach-)Abitur","","","",""
"Stimme voll zu","2014","66 +","AkademikerIn","","","",""
"Stimme eher zu","2014","17-34","(noch) kein Abschluss","","","",""
"Stimme eher zu","2014","17-34","Hauptschule","","","",""
"Stimme eher zu","2014","17-34","Realschule","","","",""
"Stimme eher zu","2014","17-34","(Fach-)Abitur","","","",""
"Stimme eher zu","2014","17-34","AkademikerIn","","","",""
"Stimme eher zu","2014","35-65","(noch) kein Abschluss","","","",""
"Stimme eher zu","2014","35-65","Hauptschule","","","",""
"Stimme eher zu","2014","35-65","Realschule","","","",""
"Stimme eher zu","2014","35-65","(Fach-)Abitur","","","",""
"Stimme eher zu","2014","35-65","AkademikerIn","","","",""
"Stimme eher zu","2014","66 +","(noch) kein Abschluss","","","",""
"Stimme eher zu","2014","66 +","Hauptschule","","","",""
"Stimme eher zu","2014","66 +","Realschule","","","",""
"Stimme eher zu","2014","66 +","(Fach-)Abitur","","","",""
"Stimme eher zu","2014","66 +","AkademikerIn","","","",""
"Lehne eher ab","2014","17-34","(noch) kein Abschluss","","","",""
"Lehne eher ab","2014","17-34","Hauptschule","","","",""
"Lehne eher ab","2014","17-34","Realschule","","","",""
"Lehne eher ab","2014","17-34","(Fach-)Abitur","","","",""
"Lehne eher ab","2014","17-34","AkademikerIn","","","",""
"Lehne eher ab","2014","35-65","(noch) kein Abschluss","","","",""
"Lehne eher ab","2014","35-65","Hauptschule","","","",""
"Lehne eher ab","2014","35-65","Realschule","","","",""
"Lehne eher ab","2014","35-65","(Fach-)Abitur","","","",""
"Lehne eher ab","2014","35-65","AkademikerIn","","","",""
"Lehne eher ab","2014","66 +","(noch) kein Abschluss","","","",""
"Lehne eher ab","2014","66 +","Hauptschule","","","",""
"Lehne eher ab","2014","66 +","Realschule","","","",""
"Lehne eher ab","2014","66 +","(Fach-)Abitur","","","",""
"Lehne eher ab","2014","66 +","AkademikerIn","","","",""
"Lehne voll ab","2014","17-34","(noch) kein Abschluss","","","",""
"Lehne voll ab","2014","17-34","Hauptschule","","","",""
"Lehne voll ab","2014","17-34","Realschule","","","",""
"Lehne voll ab","2014","17-34","(Fach-)Abitur","","","",""
"Lehne voll ab","2014","17-34","AkademikerIn","","","",""
"Lehne voll ab","2014","35-65","(noch) kein Abschluss","","","",""
"Lehne voll ab","2014","35-65","Hauptschule","","","",""
"Lehne voll ab","2014","35-65","Realschule","","","",""
"Lehne voll ab","2014","35-65","(Fach-)Abitur","","","",""
"Lehne voll ab","2014","35-65","AkademikerIn","","","",""
"Lehne voll ab","2014","66 +","(noch) kein Abschluss","","","",""
"Lehne voll ab","2014","66 +","Hauptschule","","","",""
"Lehne voll ab","2014","66 +","Realschule","","","",""
"Lehne voll ab","2014","66 +","(Fach-)Abitur","","","",""
"Lehne voll ab","2014","66 +","AkademikerIn","","","",""
"Stimme voll zu","2015","17-34","(noch) kein Abschluss","","","",""
"Stimme voll zu","2015","17-34","Hauptschule","","","",""
"Stimme voll zu","2015","17-34","Realschule","","","",""
"Stimme voll zu","2015","17-34","(Fach-)Abitur","","","",""
"Stimme voll zu","2015","17-34","AkademikerIn","","","",""
"Stimme voll zu","2015","35-65","(noch) kein Abschluss","","","",""
"Stimme voll zu","2015","35-65","Hauptschule","","","",""
"Stimme voll zu","2015","35-65","Realschule","","","",""
"Stimme voll zu","2015","35-65","(Fach-)Abitur","","","",""
"Stimme voll zu","2015","35-65","AkademikerIn","","","",""
"Stimme voll zu","2015","66 +","(noch) kein Abschluss","","","",""
"Stimme voll zu","2015","66 +","Hauptschule","","","",""
"Stimme voll zu","2015","66 +","Realschule","","","",""
"Stimme voll zu","2015","66 +","(Fach-)Abitur","","","",""
"Stimme voll zu","2015","66 +","AkademikerIn","","","",""
"Stimme eher zu","2015","17-34","(noch) kein Abschluss","","","",""
"Stimme eher zu","2015","17-34","Hauptschule","","","",""
"Stimme eher zu","2015","17-34","Realschule","","","",""
"Stimme eher zu","2015","17-34","(Fach-)Abitur","","","",""
"Stimme eher zu","2015","17-34","AkademikerIn","","","",""
"Stimme eher zu","2015","35-65","(noch) kein Abschluss","","","",""
"Stimme eher zu","2015","35-65","Hauptschule","","","",""
"Stimme eher zu","2015","35-65","Realschule","","","",""
"Stimme eher zu","2015","35-65","(Fach-)Abitur","","","",""
"Stimme eher zu","2015","35-65","AkademikerIn","","","",""
"Stimme eher zu","2015","66 +","(noch) kein Abschluss","","","",""
"Stimme eher zu","2015","66 +","Hauptschule","","","",""
"Stimme eher zu","2015","66 +","Realschule","","","",""
"Stimme eher zu","2015","66 +","(Fach-)Abitur","","","",""
"Stimme eher zu","2015","66 +","AkademikerIn","","","",""
"Lehne eher ab","2015","17-34","(noch) kein Abschluss","","","",""
"Lehne eher ab","2015","17-34","Hauptschule","","","",""
"Lehne eher ab","2015","17-34","Realschule","","","",""
"Lehne eher ab","2015","17-34","(Fach-)Abitur","","","",""
"Lehne eher ab","2015","17-34","AkademikerIn","","","",""
"Lehne eher ab","2015","35-65","(noch) kein Abschluss","","","",""
"Lehne eher ab","2015","35-65","Hauptschule","","","",""
"Lehne eher ab","2015","35-65","Realschule","","","",""
"Lehne eher ab","2015","35-65","(Fach-)Abitur","","","",""
"Lehne eher ab","2015","35-65","AkademikerIn","","","",""
"Lehne eher ab","2015","66 +","(noch) kein Abschluss","","","",""
"Lehne eher ab","2015","66 +","Hauptschule","","","",""
"Lehne eher ab","2015","66 +","Realschule","","","",""
"Lehne eher ab","2015","66 +","(Fach-)Abitur","","","",""
"Lehne eher ab","2015","66 +","AkademikerIn","","","",""
"Lehne voll ab","2015","17-34","(noch) kein Abschluss","","","",""
"Lehne voll ab","2015","17-34","Hauptschule","","","",""
"Lehne voll ab","2015","17-34","Realschule","","","",""
"Lehne voll ab","2015","17-34","(Fach-)Abitur","","","",""
"Lehne voll ab","2015","17-34","AkademikerIn","","","",""
"Lehne voll ab","2015","35-65","(noch) kein Abschluss","","","",""
"Lehne voll ab","2015","35-65","Hauptschule","","","",""
"Lehne voll ab","2015","35-65","Realschule","","","",""
"Lehne voll ab","2015","35-65","(Fach-)Abitur","","","",""
"Lehne voll ab","2015","35-65","AkademikerIn","","","",""
"Lehne voll ab","2015","66 +","(noch) kein Abschluss","","","",""
"Lehne voll ab","2015","66 +","Hauptschule","","","",""
"Lehne voll ab","2015","66 +","Realschule","","","",""
"Lehne voll ab","2015","66 +","(Fach-)Abitur","","","",""
"Lehne voll ab","2015","66 +","AkademikerIn","","","",""
"Stimme voll zu","2016","17-34","(noch) kein Abschluss","","","",""
"Stimme voll zu","2016","17-34","Hauptschule","","","",""
"Stimme voll zu","2016","17-34","Realschule","","","",""
"Stimme voll zu","2016","17-34","(Fach-)Abitur","","","",""
"Stimme voll zu","2016","17-34","AkademikerIn","","","",""
"Stimme voll zu","2016","35-65","(noch) kein Abschluss","","","",""
"Stimme voll zu","2016","35-65","Hauptschule","","","",""
"Stimme voll zu","2016","35-65","Realschule","","","",""
"Stimme voll zu","2016","35-65","(Fach-)Abitur","","","",""
"Stimme voll zu","2016","35-65","AkademikerIn","","","",""
"Stimme voll zu","2016","66 +","(noch) kein Abschluss","","","",""
"Stimme voll zu","2016","66 +","Hauptschule","","","",""
"Stimme voll zu","2016","66 +","Realschule","","","",""
"Stimme voll zu","2016","66 +","(Fach-)Abitur","","","",""
"Stimme voll zu","2016","66 +","AkademikerIn","","","",""
"Stimme eher zu","2016","17-34","(noch) kein Abschluss","","","",""
"Stimme eher zu","2016","17-34","Hauptschule","","","",""
"Stimme eher zu","2016","17-34","Realschule","","","",""
"Stimme eher zu","2016","17-34","(Fach-)Abitur","","","",""
"Stimme eher zu","2016","17-34","AkademikerIn","","","",""
"Stimme eher zu","2016","35-65","(noch) kein Abschluss","","","",""
"Stimme eher zu","2016","35-65","Hauptschule","","","",""
"Stimme eher zu","2016","35-65","Realschule","","","",""
"Stimme eher zu","2016","35-65","(Fach-)Abitur","","","",""
"Stimme eher zu","2016","35-65","AkademikerIn","","","",""
"Stimme eher zu","2016","66 +","(noch) kein Abschluss","","","",""
"Stimme eher zu","2016","66 +","Hauptschule","","","",""
"Stimme eher zu","2016","66 +","Realschule","","","",""
"Stimme eher zu","2016","66 +","(Fach-)Abitur","","","",""
"Stimme eher zu","2016","66 +","AkademikerIn","","","",""
"Lehne eher ab","2016","17-34","(noch) kein Abschluss","","","",""
"Lehne eher ab","2016","17-34","Hauptschule","","","",""
"Lehne eher ab","2016","17-34","Realschule","","","",""
"Lehne eher ab","2016","17-34","(Fach-)Abitur","","","",""
"Lehne eher ab","2016","17-34","AkademikerIn","","","",""
"Lehne eher ab","2016","35-65","(noch) kein Abschluss","","","",""
"Lehne eher ab","2016","35-65","Hauptschule","","","",""
"Lehne eher ab","2016","35-65","Realschule","","","",""
"Lehne eher ab","2016","35-65","(Fach-)Abitur","","","",""
"Lehne eher ab","2016","35-65","AkademikerIn","","","",""
"Lehne eher ab","2016","66 +","(noch) kein Abschluss","","","",""
"Lehne eher ab","2016","66 +","Hauptschule","","","",""
"Lehne eher ab","2016","66 +","Realschule","","","",""
"Lehne eher ab","2016","66 +","(Fach-)Abitur","","","",""
"Lehne eher ab","2016","66 +","AkademikerIn","","","",""
"Lehne voll ab","2016","17-34","(noch) kein Abschluss","","","",""
"Lehne voll ab","2016","17-34","Hauptschule","","","",""
"Lehne voll ab","2016","17-34","Realschule","","","",""
"Lehne voll ab","2016","17-34","(Fach-)Abitur","","","",""
"Lehne voll ab","2016","17-34","AkademikerIn","","","",""
"Lehne voll ab","2016","35-65","(noch) kein Abschluss","","","",""
"Lehne voll ab","2016","35-65","Hauptschule","","","",""
"Lehne voll ab","2016","35-65","Realschule","","","",""
"Lehne voll ab","2016","35-65","(Fach-)Abitur","","","",""
"Lehne voll ab","2016","35-65","AkademikerIn","","","",""
"Lehne voll ab","2016","66 +","(noch) kein Abschluss","","","",""
"Lehne voll ab","2016","66 +","Hauptschule","","","",""
