year,quintil_oecd,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2016,4. Quintil,Laendlicher Raum,,,,,,,,,,,,
2016,5. Quintil,Staedtischer Raum,,,,,,,,,,,,
2016,5. Quintil,Laendlicher Raum,,,,,,,,,,,,
2017,-6,Staedtischer Raum,,,,,,,,,,,,
2017,-6,Laendlicher Raum,,,,,,,,,,,,
2017,1. Quintil,Staedtischer Raum,,,,,,,,,,,,
2017,1. Quintil,Laendlicher Raum,,,,,,,,,,,,
2017,2. Quintil,Staedtischer Raum,,,,,,,,,,,,
2017,2. Quintil,Laendlicher Raum,,,,,,,,,,,,
2017,3. Quintil,Staedtischer Raum,,,,,,,,,,,,
2017,3. Quintil,Laendlicher Raum,,,,,,,,,,,,
2017,4. Quintil,Staedtischer Raum,,,,,,,,,,,,
2017,4. Quintil,Laendlicher Raum,,,,,,,,,,,,
2017,5. Quintil,Staedtischer Raum,,,,,,,,,,,,
2017,5. Quintil,Laendlicher Raum,,,,,,,,,,,,
2018,-6,Staedtischer Raum,,,,,,,,,,,,
2018,-6,Laendlicher Raum,,,,,,,,,,,,
2018,1. Quintil,Staedtischer Raum,,,,,,,,,,,,
2018,1. Quintil,Laendlicher Raum,,,,,,,,,,,,
2018,2. Quintil,Staedtischer Raum,,,,,,,,,,,,
2018,2. Quintil,Laendlicher Raum,,,,,,,,,,,,
2018,3. Quintil,Staedtischer Raum,,,,,,,,,,,,
2018,3. Quintil,Laendlicher Raum,,,,,,,,,,,,
2018,4. Quintil,Staedtischer Raum,,,,,,,,,,,,
2018,4. Quintil,Laendlicher Raum,,,,,,,,,,,,
2018,5. Quintil,Staedtischer Raum,,,,,,,,,,,,
2018,5. Quintil,Laendlicher Raum,,,,,,,,,,,,
2019,-6,-1,,,,,,,,,,,,
2019,-6,Staedtischer Raum,,,,,,,,,,,,
2019,-6,Laendlicher Raum,,,,,,,,,,,,
2019,1. Quintil,-1,,,,,,,,,,,,
2019,1. Quintil,Staedtischer Raum,,,,,,,,,,,,
2019,1. Quintil,Laendlicher Raum,,,,,,,,,,,,
2019,2. Quintil,-1,,,,,,,,,,,,
2019,2. Quintil,Staedtischer Raum,,,,,,,,,,,,
2019,2. Quintil,Laendlicher Raum,,,,,,,,,,,,
2019,3. Quintil,-1,,,,,,,,,,,,
2019,3. Quintil,Staedtischer Raum,,,,,,,,,,,,
2019,3. Quintil,Laendlicher Raum,,,,,,,,,,,,
2019,4. Quintil,-1,,,,,,,,,,,,
2019,4. Quintil,Staedtischer Raum,,,,,,,,,,,,
2019,4. Quintil,Laendlicher Raum,,,,,,,,,,,,
2019,5. Quintil,-1,,,,,,,,,,,,
2019,5. Quintil,Staedtischer Raum,,,,,,,,,,,,
2019,5. Quintil,Laendlicher Raum,,,,,,,,,,,,
2020,-6,Staedtischer Raum,2.362183719602949,2.2489118329640507,2.4754556062418476,1.0,2.0,3.0,1.0,6.0,2.0,2.0,3.0,205.0
2020,-6,Laendlicher Raum,2.8609463603622305,2.6328717297014324,3.0890209910230286,1.0,2.0,5.0,1.0,7.0,2.0,0.0,3.0,87.0
2020,1. Quintil,Staedtischer Raum,2.8108267216720364,2.7800327482140403,2.8416206951300325,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,2917.0
2020,1. Quintil,Laendlicher Raum,3.0770189743464065,3.0184803269190654,3.1355576217737475,1.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,1013.0
2020,2. Quintil,Staedtischer Raum,2.7959978322747667,2.7595917973907476,2.832403867158786,1.0,2.0,4.0,1.0,7.0,2.0,1.9749999999999943,2.0,2182.0
2020,2. Quintil,Laendlicher Raum,3.03871049727307,2.983412835674051,3.094008158872089,1.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,1017.0
2020,3. Quintil,Staedtischer Raum,2.752905494412334,2.719897912442479,2.785913076382189,1.0,2.0,4.0,1.0,7.0,2.0,1.9749999999999943,2.0,2293.0
2020,3. Quintil,Laendlicher Raum,2.9806033528939877,2.9366789553337687,3.0245277504542067,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,1404.0
2020,4. Quintil,Staedtischer Raum,2.8998043594579768,2.8730409718736607,2.926567747042293,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,3691.0
2020,4. Quintil,Laendlicher Raum,3.0362486292362623,3.00337624609594,3.0691210123765846,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2308.0
2020,5. Quintil,Staedtischer Raum,2.8251020871025228,2.809115157987063,2.8410890162179827,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,8518.0
2020,5. Quintil,Laendlicher Raum,2.8284722333585757,2.803431263312989,2.8535132034041624,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,3612.0
2021,-6,Staedtischer Raum,,,,,,,,,,,,
2021,-6,Laendlicher Raum,,,,,,,,,,,,
2021,1. Quintil,Staedtischer Raum,,,,,,,,,,,,
2021,1. Quintil,Laendlicher Raum,,,,,,,,,,,,
2021,2. Quintil,-1,,,,,,,,,,,,
2021,2. Quintil,Staedtischer Raum,,,,,,,,,,,,
2021,2. Quintil,Laendlicher Raum,,,,,,,,,,,,
2021,3. Quintil,Staedtischer Raum,,,,,,,,,,,,
2021,3. Quintil,Laendlicher Raum,,,,,,,,,,,,
2021,4. Quintil,Staedtischer Raum,,,,,,,,,,,,
2021,4. Quintil,Laendlicher Raum,,,,,,,,,,,,
2021,5. Quintil,Staedtischer Raum,,,,,,,,,,,,
2021,5. Quintil,Laendlicher Raum,,,,,,,,,,,,
