"plb0218","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2008","Hamburg","maennlich","","","",""
"Seltener","2008","Hamburg","weiblich","","","",""
"Seltener","2008","Niedersachsen","maennlich","","","",""
"Seltener","2008","Niedersachsen","weiblich","","","",""
"Seltener","2008","Bremen","maennlich","","","",""
"Seltener","2008","Bremen","weiblich","","","",""
"Seltener","2008","Nordrhein-Westfalen","maennlich","","","",""
"Seltener","2008","Nordrhein-Westfalen","weiblich","","","",""
"Seltener","2008","Hessen","maennlich","","","",""
"Seltener","2008","Hessen","weiblich","","","",""
"Seltener","2008","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Seltener","2008","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Seltener","2008","Baden-Wuerttemberg","maennlich","","","",""
"Seltener","2008","Baden-Wuerttemberg","weiblich","","","",""
"Seltener","2008","Bayern","maennlich","","","",""
"Seltener","2008","Bayern","weiblich","","","",""
"Seltener","2008","Saarland","maennlich","","","",""
"Seltener","2008","Saarland","weiblich","","","",""
"Seltener","2008","Berlin","maennlich","","","",""
"Seltener","2008","Berlin","weiblich","","","",""
"Seltener","2008","Brandenburg","maennlich","","","",""
"Seltener","2008","Brandenburg","weiblich","","","",""
"Seltener","2008","Mecklenburg-Vorpommern","maennlich","","","",""
"Seltener","2008","Mecklenburg-Vorpommern","weiblich","","","",""
"Seltener","2008","Sachsen","maennlich","","","",""
"Seltener","2008","Sachsen","weiblich","","","",""
"Seltener","2008","Sachsen-Anhalt","maennlich","","","",""
"Seltener","2008","Sachsen-Anhalt","weiblich","","","",""
"Seltener","2008","Thueringen","maennlich","","","",""
"Seltener","2008","Thueringen","weiblich","","","",""
"Nein, nie","2009","Schleswig-Holstein","maennlich","46","0.24908516703545","0.177700028063696","0.320470306007204"
"Nein, nie","2009","Schleswig-Holstein","weiblich","56","0.453601405153967","0.366327367827715","0.540875442480219"
"Nein, nie","2009","Hamburg","maennlich","25","","",""
"Nein, nie","2009","Hamburg","weiblich","36","0.501830347784784","0.389419457015938","0.61424123855363"
"Nein, nie","2009","Niedersachsen","maennlich","133","","",""
"Nein, nie","2009","Niedersachsen","weiblich","174","","",""
"Nein, nie","2009","Bremen","maennlich","12","","",""
"Nein, nie","2009","Bremen","weiblich","13","","",""
"Nein, nie","2009","Nordrhein-Westfalen","maennlich","366","0.300504416903631","0.273110137970672","0.327898695836589"
"Nein, nie","2009","Nordrhein-Westfalen","weiblich","456","0.459603013358063","0.428321073536487","0.490884953179639"
"Nein, nie","2009","Hessen","maennlich","98","0.281501824321369","0.23628399247844","0.326719656164299"
"Nein, nie","2009","Hessen","weiblich","145","","",""
"Nein, nie","2009","Rheinland-Pfalz,Saarland","maennlich","104","","",""
"Nein, nie","2009","Rheinland-Pfalz,Saarland","weiblich","112","","",""
"Nein, nie","2009","Baden-Wuerttemberg","maennlich","230","","",""
"Nein, nie","2009","Baden-Wuerttemberg","weiblich","269","","",""
"Nein, nie","2009","Bayern","maennlich","240","","",""
"Nein, nie","2009","Bayern","weiblich","340","0.442236412235742","0.407270121178701","0.477202703292784"
"Nein, nie","2009","Saarland","maennlich","","","",""
"Nein, nie","2009","Saarland","weiblich","","","",""
"Nein, nie","2009","Berlin","maennlich","49","0.317116169468719","0.249693622522057","0.38453871641538"
"Nein, nie","2009","Berlin","weiblich","84","0.449768110643556","0.382803188390674","0.516733032896437"
"Nein, nie","2009","Brandenburg","maennlich","33","0.120528117679227","0.075063855806041","0.165992379552414"
"Nein, nie","2009","Brandenburg","weiblich","75","0.281152410278085","0.217891339011969","0.344413481544201"
"Nein, nie","2009","Mecklenburg-Vorpommern","maennlich","29","","",""
"Nein, nie","2009","Mecklenburg-Vorpommern","weiblich","52","0.450656894819762","0.363779324334517","0.537534465305008"
"Nein, nie","2009","Sachsen","maennlich","100","","",""
"Nein, nie","2009","Sachsen","weiblich","152","","",""
"Nein, nie","2009","Sachsen-Anhalt","maennlich","58","0.316647549487343","0.253882582151539","0.379412516823146"
"Nein, nie","2009","Sachsen-Anhalt","weiblich","69","0.325440180211771","0.260827430058864","0.390052930364678"
"Nein, nie","2009","Thueringen","maennlich","46","0.177899322410186","0.126661477549613","0.229137167270758"
"Nein, nie","2009","Thueringen","weiblich","75","0.388997429123405","0.322097155868413","0.455897702378397"
"Ja, jede Woche","2009","Schleswig-Holstein","maennlich","20","","",""
"Ja, jede Woche","2009","Schleswig-Holstein","weiblich","20","","",""
"Ja, jede Woche","2009","Hamburg","maennlich","11","","",""
"Ja, jede Woche","2009","Hamburg","weiblich","12","","",""
"Ja, jede Woche","2009","Niedersachsen","maennlich","88","0.162867190718676","0.130005401472107","0.195728979965244"
"Ja, jede Woche","2009","Niedersachsen","weiblich","66","0.182035025314567","0.145647623158822","0.218422427470311"
"Ja, jede Woche","2009","Bremen","maennlich","3","","",""
"Ja, jede Woche","2009","Bremen","weiblich","1","","",""
"Ja, jede Woche","2009","Nordrhein-Westfalen","maennlich","170","","",""
"Ja, jede Woche","2009","Nordrhein-Westfalen","weiblich","141","","",""
"Ja, jede Woche","2009","Hessen","maennlich","68","0.17700691260176","0.138631814389075","0.215382010814445"
"Ja, jede Woche","2009","Hessen","weiblich","51","0.117233800443782","0.0843657873211512","0.150101813566414"
"Ja, jede Woche","2009","Rheinland-Pfalz,Saarland","maennlich","50","0.193109917583553","0.147678261291149","0.238541573875957"
"Ja, jede Woche","2009","Rheinland-Pfalz,Saarland","weiblich","51","0.230717057705045","0.181458937442914","0.279975177967176"
"Ja, jede Woche","2009","Baden-Wuerttemberg","maennlich","102","","",""
"Ja, jede Woche","2009","Baden-Wuerttemberg","weiblich","80","0.150291629505569","0.12110800732543","0.179475251685708"
"Ja, jede Woche","2009","Bayern","maennlich","126","","",""
"Ja, jede Woche","2009","Bayern","weiblich","117","","",""
"Ja, jede Woche","2009","Saarland","maennlich","","","",""
"Ja, jede Woche","2009","Saarland","weiblich","","","",""
"Ja, jede Woche","2009","Berlin","maennlich","43","0.249197548256018","0.186527898173457","0.311867198338579"
"Ja, jede Woche","2009","Berlin","weiblich","32","0.147729205994429","0.0999650458905271","0.195493366098331"
"Ja, jede Woche","2009","Brandenburg","maennlich","35","0.162838019429332","0.111279833056023","0.214396205802642"
"Ja, jede Woche","2009","Brandenburg","weiblich","26","","",""
"Ja, jede Woche","2009","Mecklenburg-Vorpommern","maennlich","14","","",""
"Ja, jede Woche","2009","Mecklenburg-Vorpommern","weiblich","15","","",""
"Ja, jede Woche","2009","Sachsen","maennlich","48","0.119504154167629","0.0876356476058991","0.151372660729358"
"Ja, jede Woche","2009","Sachsen","weiblich","36","0.116221406462704","0.0832066112156912","0.149236201709717"
"Ja, jede Woche","2009","Sachsen-Anhalt","maennlich","30","0.176855074979228","0.125373268327362","0.228336881631094"
"Ja, jede Woche","2009","Sachsen-Anhalt","weiblich","33","0.137250148203941","0.0897963188685656","0.184703977539316"
"Ja, jede Woche","2009","Thueringen","maennlich","31","0.135160945149917","0.0893536697247871","0.180968220575046"
"Ja, jede Woche","2009","Thueringen","weiblich","40","0.17142243902472","0.119705426896416","0.223139451153024"
"Ja, alle 2 Wochen","2009","Schleswig-Holstein","maennlich","20","","",""
"Ja, alle 2 Wochen","2009","Schleswig-Holstein","weiblich","20","","",""
"Ja, alle 2 Wochen","2009","Hamburg","maennlich","8","0.107552275956703","0.038797640239884","0.176306911673521"
"Ja, alle 2 Wochen","2009","Hamburg","weiblich","5","0.0653295929128455","0.0097742903521623","0.120884895473529"
"Ja, alle 2 Wochen","2009","Niedersachsen","maennlich","65","0.120631437756805","0.0916451271645132","0.149617748349098"
"Ja, alle 2 Wochen","2009","Niedersachsen","weiblich","69","0.138877708926753","0.106267400598841","0.171488017254666"
"Ja, alle 2 Wochen","2009","Bremen","maennlich","2","","",""
"Ja, alle 2 Wochen","2009","Bremen","weiblich","10","","",""
"Ja, alle 2 Wochen","2009","Nordrhein-Westfalen","maennlich","150","","",""
"Ja, alle 2 Wochen","2009","Nordrhein-Westfalen","weiblich","137","","",""
"Ja, alle 2 Wochen","2009","Hessen","maennlich","58","0.156789967656922","0.120231893412766","0.193348041901078"
"Ja, alle 2 Wochen","2009","Hessen","weiblich","60","0.170000730811269","0.131622192436315","0.208379269186224"
"Ja, alle 2 Wochen","2009","Rheinland-Pfalz,Saarland","maennlich","31","0.122265382046629","0.0845618132102095","0.159968950883048"
"Ja, alle 2 Wochen","2009","Rheinland-Pfalz,Saarland","weiblich","38","0.160545911571607","0.117622618800475","0.203469204342738"
"Ja, alle 2 Wochen","2009","Baden-Wuerttemberg","maennlich","63","0.0934293584142848","0.0714251391885894","0.11543357763998"
"Ja, alle 2 Wochen","2009","Baden-Wuerttemberg","weiblich","79","0.146273149292718","0.117414325554462","0.175131973030975"
"Ja, alle 2 Wochen","2009","Bayern","maennlich","91","0.121839161436493","0.0987802486003627","0.144898074272623"
"Ja, alle 2 Wochen","2009","Bayern","weiblich","118","","",""
"Ja, alle 2 Wochen","2009","Saarland","maennlich","","","",""
"Ja, alle 2 Wochen","2009","Saarland","weiblich","","","",""
"Ja, alle 2 Wochen","2009","Berlin","maennlich","25","","",""
"Ja, alle 2 Wochen","2009","Berlin","weiblich","31","0.174079777578048","0.123038284260238","0.225121270895859"
"Ja, alle 2 Wochen","2009","Brandenburg","maennlich","29","","",""
"Ja, alle 2 Wochen","2009","Brandenburg","weiblich","40","0.228728501057814","0.169625299129132","0.287831702986496"
"Ja, alle 2 Wochen","2009","Mecklenburg-Vorpommern","maennlich","12","","",""
"Ja, alle 2 Wochen","2009","Mecklenburg-Vorpommern","weiblich","25","","",""
"Ja, alle 2 Wochen","2009","Sachsen","maennlich","61","0.146553992233735","0.111808904927579","0.181299079539891"
"Ja, alle 2 Wochen","2009","Sachsen","weiblich","69","0.222412065504238","0.179572235971671","0.265251895036804"
"Ja, alle 2 Wochen","2009","Sachsen-Anhalt","maennlich","37","0.148576058687768","0.100585676440286","0.19656644093525"
"Ja, alle 2 Wochen","2009","Sachsen-Anhalt","weiblich","47","0.272060558829534","0.210691024955122","0.333430092703947"
"Ja, alle 2 Wochen","2009","Thueringen","maennlich","25","","",""
"Ja, alle 2 Wochen","2009","Thueringen","weiblich","31","0.164623684113998","0.113735114396419","0.215512253831576"
"Ja, alle 3-4 Wochen","2009","Schleswig-Holstein","maennlich","14","","",""
"Ja, alle 3-4 Wochen","2009","Schleswig-Holstein","weiblich","9","0.0528127343445624","0.0136042245313227","0.0920212441578021"
"Ja, alle 3-4 Wochen","2009","Hamburg","maennlich","8","0.167027782058323","0.084250644360849","0.249804919755798"
"Ja, alle 3-4 Wochen","2009","Hamburg","weiblich","6","0.0728264058905325","0.014405772566666","0.131247039214399"
"Ja, alle 3-4 Wochen","2009","Niedersachsen","maennlich","51","0.124762371436613","0.095353251897889","0.154171490975336"
"Ja, alle 3-4 Wochen","2009","Niedersachsen","weiblich","26","","",""
"Ja, alle 3-4 Wochen","2009","Bremen","maennlich","3","","",""
"Ja, alle 3-4 Wochen","2009","Bremen","weiblich","4","0.0684420339478566","-0.0177084093971765","0.15459247729289"
"Ja, alle 3-4 Wochen","2009","Nordrhein-Westfalen","maennlich","104","","",""
"Ja, alle 3-4 Wochen","2009","Nordrhein-Westfalen","weiblich","63","0.082861518006312","0.0655577898396388","0.100165246172985"
"Ja, alle 3-4 Wochen","2009","Hessen","maennlich","33","0.0860111806070194","0.0578205890853245","0.114201772128714"
"Ja, alle 3-4 Wochen","2009","Hessen","weiblich","25","","",""
"Ja, alle 3-4 Wochen","2009","Rheinland-Pfalz,Saarland","maennlich","28","","",""
"Ja, alle 3-4 Wochen","2009","Rheinland-Pfalz,Saarland","weiblich","23","","",""
"Ja, alle 3-4 Wochen","2009","Baden-Wuerttemberg","maennlich","71","0.0965651958846468","0.0742334757733828","0.118896915995911"
"Ja, alle 3-4 Wochen","2009","Baden-Wuerttemberg","weiblich","45","0.0787369461405996","0.056742250338358","0.100731641942841"
"Ja, alle 3-4 Wochen","2009","Bayern","maennlich","70","0.0882781940665427","0.0682788277518233","0.108277560381262"
"Ja, alle 3-4 Wochen","2009","Bayern","weiblich","51","0.055211296354467","0.0391315735412177","0.0712910191677162"
"Ja, alle 3-4 Wochen","2009","Saarland","maennlich","","","",""
"Ja, alle 3-4 Wochen","2009","Saarland","weiblich","","","",""
"Ja, alle 3-4 Wochen","2009","Berlin","maennlich","16","","",""
"Ja, alle 3-4 Wochen","2009","Berlin","weiblich","17","","",""
"Ja, alle 3-4 Wochen","2009","Brandenburg","maennlich","24","","",""
"Ja, alle 3-4 Wochen","2009","Brandenburg","weiblich","13","","",""
"Ja, alle 3-4 Wochen","2009","Mecklenburg-Vorpommern","maennlich","16","","",""
"Ja, alle 3-4 Wochen","2009","Mecklenburg-Vorpommern","weiblich","11","","",""
"Ja, alle 3-4 Wochen","2009","Sachsen","maennlich","50","0.130692529638912","0.0975779960181717","0.163807063259652"
"Ja, alle 3-4 Wochen","2009","Sachsen","weiblich","26","","",""
"Ja, alle 3-4 Wochen","2009","Sachsen-Anhalt","maennlich","22","","",""
"Ja, alle 3-4 Wochen","2009","Sachsen-Anhalt","weiblich","23","","",""
"Ja, alle 3-4 Wochen","2009","Thueringen","maennlich","38","0.238641548915872","0.181531988106091","0.295751109725654"
"Ja, alle 3-4 Wochen","2009","Thueringen","weiblich","21","","",""
"Seltener","2009","Schleswig-Holstein","maennlich","41","0.316915581460014","0.240118004061902","0.393713158858127"
"Seltener","2009","Schleswig-Holstein","weiblich","20","","",""
"Seltener","2009","Hamburg","maennlich","26","","",""
"Seltener","2009","Hamburg","weiblich","17","","",""
"Seltener","2009","Niedersachsen","maennlich","148","","",""
"Seltener","2009","Niedersachsen","weiblich","97","0.239802337263375","0.19954025902298","0.280064415503771"
"Seltener","2009","Bremen","maennlich","5","0.214317987697864","0.0534643809612543","0.375171594434473"
"Seltener","2009","Bremen","weiblich","5","0.134628822091071","0.0181729592930659","0.251084684889076"
"Seltener","2009","Nordrhein-Westfalen","maennlich","286","","",""
"Seltener","2009","Nordrhein-Westfalen","weiblich","178","","",""
"Seltener","2009","Hessen","maennlich","123","","",""
"Seltener","2009","Hessen","weiblich","87","0.219583807858281","0.177288959374433","0.261878656342129"
"Seltener","2009","Rheinland-Pfalz,Saarland","maennlich","77","0.269339053906939","0.218281887950131","0.320396219863747"
"Seltener","2009","Rheinland-Pfalz,Saarland","weiblich","57","0.199030993360298","0.152347522045283","0.245714464675313"
"Seltener","2009","Baden-Wuerttemberg","maennlich","206","","",""
"Seltener","2009","Baden-Wuerttemberg","weiblich","103","","",""
"Seltener","2009","Bayern","maennlich","246","","",""
"Seltener","2009","Bayern","weiblich","149","","",""
"Seltener","2009","Saarland","maennlich","","","",""
"Seltener","2009","Saarland","weiblich","","","",""
"Seltener","2009","Berlin","maennlich","50","0.238455428269257","0.176714405966829","0.300196450571685"
"Seltener","2009","Berlin","weiblich","48","0.173336141340556","0.122380860655068","0.224291422026043"
"Seltener","2009","Brandenburg","maennlich","76","0.414774238005048","0.345975165588419","0.483573310421676"
"Seltener","2009","Brandenburg","weiblich","40","0.229589384363893","0.170408117588549","0.288770651139238"
"Seltener","2009","Mecklenburg-Vorpommern","maennlich","51","0.364510248745675","0.279106423546098","0.449914073945252"
"Seltener","2009","Mecklenburg-Vorpommern","weiblich","23","","",""
"Seltener","2009","Sachsen","maennlich","139","","",""
"Seltener","2009","Sachsen","weiblich","79","0.200095706681548","0.158882946223682","0.241308467139415"
"Seltener","2009","Sachsen-Anhalt","maennlich","64","0.271017282309969","0.211043150117549","0.330991414502389"
"Seltener","2009","Sachsen-Anhalt","weiblich","30","0.1586674201576","0.108282550436476","0.209052289878724"
"Seltener","2009","Thueringen","maennlich","74","0.322351459150912","0.259732149081171","0.384970769220652"
"Seltener","2009","Thueringen","weiblich","37","0.159333495721094","0.109110984857728","0.209556006584459"
"Nein, nie","2010","Schleswig-Holstein","maennlich","28","","",""
"Nein, nie","2010","Schleswig-Holstein","weiblich","28","","",""
"Nein, nie","2010","Hamburg","maennlich","10","","",""
"Nein, nie","2010","Hamburg","weiblich","15","","",""
"Nein, nie","2010","Niedersachsen","maennlich","57","0.259100432792682","0.201851081264952","0.316349784320412"
"Nein, nie","2010","Niedersachsen","weiblich","82","0.379104958917329","0.313641990928523","0.444567926906135"
"Nein, nie","2010","Bremen","maennlich","3","","",""
"Nein, nie","2010","Bremen","weiblich","8","0.505264059325291","0.274292890234847","0.736235228415735"
"Nein, nie","2010","Nordrhein-Westfalen","maennlich","138","","",""
"Nein, nie","2010","Nordrhein-Westfalen","weiblich","176","","",""
"Nein, nie","2010","Hessen","maennlich","50","0.298475266440869","0.234413970013047","0.36253656286869"
"Nein, nie","2010","Hessen","weiblich","63","0.450662630603936","0.367648142684068","0.533677118523804"
"Nein, nie","2010","Rheinland-Pfalz,Saarland","maennlich","47","0.349781990286927","0.271617717488129","0.427946263085724"
"Nein, nie","2010","Rheinland-Pfalz,Saarland","weiblich","52","0.426978006964258","0.334119169913872","0.519836844014643"
"Nein, nie","2010","Baden-Wuerttemberg","maennlich","105","","",""
"Nein, nie","2010","Baden-Wuerttemberg","weiblich","116","","",""
"Nein, nie","2010","Bayern","maennlich","124","","",""
"Nein, nie","2010","Bayern","weiblich","148","","",""
"Nein, nie","2010","Saarland","maennlich","","","",""
"Nein, nie","2010","Saarland","weiblich","","","",""
"Nein, nie","2010","Berlin","maennlich","11","","",""
"Nein, nie","2010","Berlin","weiblich","34","0.48268256190581","0.368830317923852","0.596534805887767"
"Nein, nie","2010","Brandenburg","maennlich","20","","",""
"Nein, nie","2010","Brandenburg","weiblich","25","","",""
"Nein, nie","2010","Mecklenburg-Vorpommern","maennlich","12","","",""
"Nein, nie","2010","Mecklenburg-Vorpommern","weiblich","20","","",""
"Nein, nie","2010","Sachsen","maennlich","29","","",""
"Nein, nie","2010","Sachsen","weiblich","43","0.397071149064306","0.305634785090828","0.488507513037783"
"Nein, nie","2010","Sachsen-Anhalt","maennlich","11","","",""
"Nein, nie","2010","Sachsen-Anhalt","weiblich","31","0.436909858166795","0.3172465493737","0.556573166959889"
"Nein, nie","2010","Thueringen","maennlich","19","","",""
"Nein, nie","2010","Thueringen","weiblich","29","","",""
"Ja, jede Woche","2010","Schleswig-Holstein","maennlich","18","","",""
"Ja, jede Woche","2010","Schleswig-Holstein","weiblich","15","","",""
"Ja, jede Woche","2010","Hamburg","maennlich","5","0.0678081055997803","-0.00914916023121511","0.144765371430776"
"Ja, jede Woche","2010","Hamburg","weiblich","2","","",""
"Ja, jede Woche","2010","Niedersachsen","maennlich","36","0.141496757089519","0.0959559162158781","0.187037597963159"
"Ja, jede Woche","2010","Niedersachsen","weiblich","35","0.179234946006838","0.127482886610732","0.230987005402944"
"Ja, jede Woche","2010","Bremen","maennlich","1","","",""
"Ja, jede Woche","2010","Bremen","weiblich","3","","",""
"Ja, jede Woche","2010","Nordrhein-Westfalen","maennlich","74","0.142638319557497","0.112753175043881","0.172523464071114"
"Ja, jede Woche","2010","Nordrhein-Westfalen","weiblich","48","0.130050153475544","0.0961419536737435","0.163958353277345"
"Ja, jede Woche","2010","Hessen","maennlich","25","","",""
"Ja, jede Woche","2010","Hessen","weiblich","25","","",""
"Ja, jede Woche","2010","Rheinland-Pfalz,Saarland","maennlich","22","","",""
"Ja, jede Woche","2010","Rheinland-Pfalz,Saarland","weiblich","17","","",""
"Ja, jede Woche","2010","Baden-Wuerttemberg","maennlich","40","0.10358722231628","0.0722397959041281","0.134934648728433"
"Ja, jede Woche","2010","Baden-Wuerttemberg","weiblich","36","0.132916715645598","0.0924231130279135","0.173410318263282"
"Ja, jede Woche","2010","Bayern","maennlich","58","0.14046103678138","0.106704210763718","0.174217862799041"
"Ja, jede Woche","2010","Bayern","weiblich","55","0.123701857820273","0.0903341521163406","0.157069563524206"
"Ja, jede Woche","2010","Saarland","maennlich","","","",""
"Ja, jede Woche","2010","Saarland","weiblich","","","",""
"Ja, jede Woche","2010","Berlin","maennlich","9","0.165384460170397","0.0795676384480252","0.251201281892769"
"Ja, jede Woche","2010","Berlin","weiblich","10","","",""
"Ja, jede Woche","2010","Brandenburg","maennlich","15","","",""
"Ja, jede Woche","2010","Brandenburg","weiblich","10","","",""
"Ja, jede Woche","2010","Mecklenburg-Vorpommern","maennlich","10","","",""
"Ja, jede Woche","2010","Mecklenburg-Vorpommern","weiblich","6","0.176855330354218","0.0741347845759934","0.279575876132442"
"Ja, jede Woche","2010","Sachsen","maennlich","11","","",""
"Ja, jede Woche","2010","Sachsen","weiblich","15","","",""
"Ja, jede Woche","2010","Sachsen-Anhalt","maennlich","7","0.0995215962872317","0.0189270836061979","0.180116108968266"
"Ja, jede Woche","2010","Sachsen-Anhalt","weiblich","7","0.106149948134427","0.0318363394513495","0.180463556817505"
"Ja, jede Woche","2010","Thueringen","maennlich","8","0.0780612708846653","0.0177483816654629","0.138374160103868"
"Ja, jede Woche","2010","Thueringen","weiblich","10","","",""
"Ja, alle 2 Wochen","2010","Schleswig-Holstein","maennlich","13","","",""
"Ja, alle 2 Wochen","2010","Schleswig-Holstein","weiblich","18","","",""
"Ja, alle 2 Wochen","2010","Hamburg","maennlich","13","","",""
"Ja, alle 2 Wochen","2010","Hamburg","weiblich","8","0.279801007773492","0.131082520005211","0.428519495541772"
"Ja, alle 2 Wochen","2010","Niedersachsen","maennlich","27","","",""
"Ja, alle 2 Wochen","2010","Niedersachsen","weiblich","34","0.17654008235712","0.125094302138745","0.227985862575494"
"Ja, alle 2 Wochen","2010","Bremen","maennlich","6","0.34369811598833","0.124290226604963","0.563106005371697"
"Ja, alle 2 Wochen","2010","Bremen","weiblich","2","","",""
"Ja, alle 2 Wochen","2010","Nordrhein-Westfalen","maennlich","83","0.151094211769208","0.120488049249537","0.181700374288879"
"Ja, alle 2 Wochen","2010","Nordrhein-Westfalen","weiblich","63","0.165080452924489","0.127654546154496","0.202506359694481"
"Ja, alle 2 Wochen","2010","Hessen","maennlich","30","0.135680775632897","0.0877387587472641","0.18362279251853"
"Ja, alle 2 Wochen","2010","Hessen","weiblich","21","","",""
"Ja, alle 2 Wochen","2010","Rheinland-Pfalz,Saarland","maennlich","28","","",""
"Ja, alle 2 Wochen","2010","Rheinland-Pfalz,Saarland","weiblich","17","","",""
"Ja, alle 2 Wochen","2010","Baden-Wuerttemberg","maennlich","53","0.138705881564553","0.103149467280035","0.174262295849071"
"Ja, alle 2 Wochen","2010","Baden-Wuerttemberg","weiblich","47","0.178620343742367","0.132932186650733","0.224308500834001"
"Ja, alle 2 Wochen","2010","Bayern","maennlich","49","0.119348046489424","0.0878516625961251","0.150844430382723"
"Ja, alle 2 Wochen","2010","Bayern","weiblich","75","0.205070897996444","0.164151568871529","0.245990227121359"
"Ja, alle 2 Wochen","2010","Saarland","maennlich","","","",""
"Ja, alle 2 Wochen","2010","Saarland","weiblich","","","",""
"Ja, alle 2 Wochen","2010","Berlin","maennlich","16","","",""
"Ja, alle 2 Wochen","2010","Berlin","weiblich","8","0.0964095325904257","0.0291617389258722","0.163657326254979"
"Ja, alle 2 Wochen","2010","Brandenburg","maennlich","13","","",""
"Ja, alle 2 Wochen","2010","Brandenburg","weiblich","15","","",""
"Ja, alle 2 Wochen","2010","Mecklenburg-Vorpommern","maennlich","8","0.116270048279122","0.0255880282284224","0.206952068329822"
"Ja, alle 2 Wochen","2010","Mecklenburg-Vorpommern","weiblich","16","","",""
"Ja, alle 2 Wochen","2010","Sachsen","maennlich","28","","",""
"Ja, alle 2 Wochen","2010","Sachsen","weiblich","22","","",""
"Ja, alle 2 Wochen","2010","Sachsen-Anhalt","maennlich","13","","",""
"Ja, alle 2 Wochen","2010","Sachsen-Anhalt","weiblich","11","","",""
"Ja, alle 2 Wochen","2010","Thueringen","maennlich","14","","",""
"Ja, alle 2 Wochen","2010","Thueringen","weiblich","8","0.127460009954988","0.0476071759546331","0.207312843955342"
"Ja, alle 3-4 Wochen","2010","Schleswig-Holstein","maennlich","5","0.0466298417107595","0.00400655732371499","0.0892531260978041"
"Ja, alle 3-4 Wochen","2010","Schleswig-Holstein","weiblich","5","0.0608422628028795","0.00745044864608373","0.114234076959675"
"Ja, alle 3-4 Wochen","2010","Hamburg","maennlich","4","0.0677131578032378","-0.00919412610476754","0.144620441711243"
"Ja, alle 3-4 Wochen","2010","Hamburg","weiblich","3","","",""
"Ja, alle 3-4 Wochen","2010","Niedersachsen","maennlich","26","","",""
"Ja, alle 3-4 Wochen","2010","Niedersachsen","weiblich","15","","",""
"Ja, alle 3-4 Wochen","2010","Bremen","maennlich","2","","",""
"Ja, alle 3-4 Wochen","2010","Bremen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","Nordrhein-Westfalen","maennlich","61","0.122144329158052","0.0941607389261834","0.150127919389921"
"Ja, alle 3-4 Wochen","2010","Nordrhein-Westfalen","weiblich","24","","",""
"Ja, alle 3-4 Wochen","2010","Hessen","maennlich","29","","",""
"Ja, alle 3-4 Wochen","2010","Hessen","weiblich","10","","",""
"Ja, alle 3-4 Wochen","2010","Rheinland-Pfalz,Saarland","maennlich","17","","",""
"Ja, alle 3-4 Wochen","2010","Rheinland-Pfalz,Saarland","weiblich","5","0.0479296979386499","0.00782717487539057","0.0880322210019091"
"Ja, alle 3-4 Wochen","2010","Baden-Wuerttemberg","maennlich","40","0.125732913112001","0.0916260850435531","0.159839741180449"
"Ja, alle 3-4 Wochen","2010","Baden-Wuerttemberg","weiblich","25","","",""
"Ja, alle 3-4 Wochen","2010","Bayern","maennlich","46","0.117929962560597","0.0865960590487234","0.14926386607247"
"Ja, alle 3-4 Wochen","2010","Bayern","weiblich","29","","",""
"Ja, alle 3-4 Wochen","2010","Saarland","maennlich","","","",""
"Ja, alle 3-4 Wochen","2010","Saarland","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","Berlin","maennlich","8","0.0790664310891735","0.0167371579044163","0.141395704273931"
"Ja, alle 3-4 Wochen","2010","Berlin","weiblich","4","0.0607478148472765","0.00632403909252724","0.115171590602026"
"Ja, alle 3-4 Wochen","2010","Brandenburg","maennlich","9","0.177187712894204","0.0889916845818457","0.265383741206563"
"Ja, alle 3-4 Wochen","2010","Brandenburg","weiblich","7","0.0618854112074223","0.00461692280622699","0.119153899608618"
"Ja, alle 3-4 Wochen","2010","Mecklenburg-Vorpommern","maennlich","4","0.0667657348514217","-0.00384969825704365","0.137381167959887"
"Ja, alle 3-4 Wochen","2010","Mecklenburg-Vorpommern","weiblich","4","0.0896852762259583","0.0127604515885062","0.16661010086341"
"Ja, alle 3-4 Wochen","2010","Sachsen","maennlich","20","","",""
"Ja, alle 3-4 Wochen","2010","Sachsen","weiblich","7","0.0638511917167333","0.018162502717472","0.109539880715995"
"Ja, alle 3-4 Wochen","2010","Sachsen-Anhalt","maennlich","6","0.109695671366876","0.0255611663691472","0.193830176364605"
"Ja, alle 3-4 Wochen","2010","Sachsen-Anhalt","weiblich","3","","",""
"Ja, alle 3-4 Wochen","2010","Thueringen","maennlich","5","0.0744552896972423","0.015436842980026","0.133473736414459"
"Ja, alle 3-4 Wochen","2010","Thueringen","weiblich","10","","",""
"Seltener","2010","Schleswig-Holstein","maennlich","30","0.304273716165786","0.211262443038099","0.397284989293472"
"Seltener","2010","Schleswig-Holstein","weiblich","11","","",""
"Seltener","2010","Hamburg","maennlich","9","0.23664467859948","0.106547492602443","0.366741864596517"
"Seltener","2010","Hamburg","weiblich","7","0.221136914145527","0.08364560353896","0.358628224752094"
"Seltener","2010","Niedersachsen","maennlich","79","0.344560108004429","0.282465231948182","0.406654984060677"
"Seltener","2010","Niedersachsen","weiblich","45","0.199982059173468","0.14601208074036","0.253952037606576"
