"plb0218","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Nein, nie","2010","66 +","indirekter Migrationshintergrund","","","",""
"Nein, nie","2010","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2010","17-34","kein Migrationshintergrund","133","0.123371698358151","0.102988909463582","0.143754487252721"
"Ja, jede Woche","2010","17-34","direkter Migrationshintergrund","50","0.191342514093168","0.145350442182784","0.237334586003552"
"Ja, jede Woche","2010","17-34","indirekter Migrationshintergrund","21","","",""
"Ja, jede Woche","2010","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2010","35-65","kein Migrationshintergrund","352","0.133655910930721","0.120435544549667","0.146876277311774"
"Ja, jede Woche","2010","35-65","direkter Migrationshintergrund","58","0.109744657429657","0.0804050813667776","0.139084233492536"
"Ja, jede Woche","2010","35-65","indirekter Migrationshintergrund","18","","",""
"Ja, jede Woche","2010","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2010","66 +","kein Migrationshintergrund","1","","",""
"Ja, jede Woche","2010","66 +","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","66 +","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2010","17-34","kein Migrationshintergrund","202","0.2137884200642","0.188378113890135","0.239198726238265"
"Ja, alle 2 Wochen","2010","17-34","direkter Migrationshintergrund","69","0.229733820194539","0.180549370895896","0.278918269493182"
"Ja, alle 2 Wochen","2010","17-34","indirekter Migrationshintergrund","24","","",""
"Ja, alle 2 Wochen","2010","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2010","35-65","kein Migrationshintergrund","367","0.135374848788379","0.122082947043454","0.148666750533304"
"Ja, alle 2 Wochen","2010","35-65","direkter Migrationshintergrund","75","0.167681443358284","0.132614966295032","0.202747920421536"
"Ja, alle 2 Wochen","2010","35-65","indirekter Migrationshintergrund","22","","",""
"Ja, alle 2 Wochen","2010","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2010","66 +","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2010","17-34","kein Migrationshintergrund","90","0.0850181207666411","0.0677315006526182","0.102304740880664"
"Ja, alle 3-4 Wochen","2010","17-34","direkter Migrationshintergrund","28","","",""
"Ja, alle 3-4 Wochen","2010","17-34","indirekter Migrationshintergrund","13","","",""
"Ja, alle 3-4 Wochen","2010","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2010","35-65","kein Migrationshintergrund","237","0.091188307686686","0.0800039582207752","0.102372657152597"
"Ja, alle 3-4 Wochen","2010","35-65","direkter Migrationshintergrund","55","0.139029859212483","0.106554577070207","0.171505141354759"
"Ja, alle 3-4 Wochen","2010","35-65","indirekter Migrationshintergrund","10","","",""
"Ja, alle 3-4 Wochen","2010","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2010","66 +","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","17-34","kein Migrationshintergrund","238","0.230594764603706","0.204488160637196","0.256701368570217"
"Seltener","2010","17-34","direkter Migrationshintergrund","58","0.208400050144154","0.160910646090067","0.255889454198241"
"Seltener","2010","17-34","indirekter Migrationshintergrund","30","0.248738319364648","0.176352286776532","0.321124351952763"
"Seltener","2010","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","35-65","kein Migrationshintergrund","697","0.271071478787427","0.253801628132741","0.288341329442114"
"Seltener","2010","35-65","direkter Migrationshintergrund","112","0.25536207229993","0.214430764608252","0.296293379991609"
"Seltener","2010","35-65","indirekter Migrationshintergrund","27","","",""
"Seltener","2010","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","66 +","kein Migrationshintergrund","1","","",""
"Seltener","2010","66 +","direkter Migrationshintergrund","","","",""
"Seltener","2010","66 +","indirekter Migrationshintergrund","","","",""
"Seltener","2010","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","17-34","kein Migrationshintergrund","1241","0.388560491731401","0.371774435032728","0.405346548430074"
"Nein, nie","2011","17-34","direkter Migrationshintergrund","179","0.402909321593735","0.357940263179659","0.447878380007812"
"Nein, nie","2011","17-34","indirekter Migrationshintergrund","165","0.37537142775084","0.329443623514537","0.421299231987144"
"Nein, nie","2011","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","35-65","kein Migrationshintergrund","4000","0.362624498504527","0.353518230167857","0.371730766841198"
"Nein, nie","2011","35-65","direkter Migrationshintergrund","504","0.392815992934398","0.366175656052713","0.419456329816082"
"Nein, nie","2011","35-65","indirekter Migrationshintergrund","146","0.371626082632199","0.323788720211705","0.419463445052693"
"Nein, nie","2011","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2011","66 +","kein Migrationshintergrund","73","0.395278316630328","0.328187624283668","0.462369008976989"
"Nein, nie","2011","66 +","direkter Migrationshintergrund","5","","",""
"Nein, nie","2011","66 +","indirekter Migrationshintergrund","","","",""
"Nein, nie","2011","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","17-34","kein Migrationshintergrund","427","0.127825547780474","0.116326731668087","0.139324363892861"
"Ja, jede Woche","2011","17-34","direkter Migrationshintergrund","72","0.148095870261319","0.115530439527885","0.180661300994753"
"Ja, jede Woche","2011","17-34","indirekter Migrationshintergrund","77","0.206281268595573","0.167901940695439","0.244660596495707"
"Ja, jede Woche","2011","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","35-65","kein Migrationshintergrund","1560","0.149407233670938","0.142654791950138","0.156159675391739"
"Ja, jede Woche","2011","35-65","direkter Migrationshintergrund","185","0.140593017709662","0.121631797361482","0.159554238057843"
"Ja, jede Woche","2011","35-65","indirekter Migrationshintergrund","58","0.165315344956582","0.128542870406348","0.202087819506815"
"Ja, jede Woche","2011","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2011","66 +","kein Migrationshintergrund","45","0.228789167240468","0.171147398766133","0.286430935714804"
"Ja, jede Woche","2011","66 +","direkter Migrationshintergrund","7","","",""
"Ja, jede Woche","2011","66 +","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2011","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","17-34","kein Migrationshintergrund","590","0.162729023855427","0.150017191842629","0.175440855868226"
"Ja, alle 2 Wochen","2011","17-34","direkter Migrationshintergrund","84","0.211685657785084","0.174232760267044","0.249138555303124"
"Ja, alle 2 Wochen","2011","17-34","indirekter Migrationshintergrund","74","0.181736053007404","0.145159615160843","0.218312490853965"
"Ja, alle 2 Wochen","2011","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","35-65","kein Migrationshintergrund","1575","0.147984517279637","0.141258684381429","0.154710350177844"
"Ja, alle 2 Wochen","2011","35-65","direkter Migrationshintergrund","220","0.167649752773423","0.147272788454454","0.188026717092391"
"Ja, alle 2 Wochen","2011","35-65","indirekter Migrationshintergrund","55","0.152291113804946","0.116722600994943","0.18785962661495"
"Ja, alle 2 Wochen","2011","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2011","66 +","kein Migrationshintergrund","18","","",""
"Ja, alle 2 Wochen","2011","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2011","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2011","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","17-34","kein Migrationshintergrund","299","0.0814243783263775","0.0720059746526041","0.0908427820001508"
"Ja, alle 3-4 Wochen","2011","17-34","direkter Migrationshintergrund","40","0.0609902938993733","0.0390493455663797","0.0829312422323669"
"Ja, alle 3-4 Wochen","2011","17-34","indirekter Migrationshintergrund","47","0.101937871742571","0.0732396408261716","0.130636102658971"
"Ja, alle 3-4 Wochen","2011","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","35-65","kein Migrationshintergrund","985","0.0944548404301668","0.088915202812324","0.0999944780480096"
"Ja, alle 3-4 Wochen","2011","35-65","direkter Migrationshintergrund","125","0.111106189297789","0.0939634967078018","0.128248881887777"
"Ja, alle 3-4 Wochen","2011","35-65","indirekter Migrationshintergrund","35","0.0636884706246853","0.0395146300766187","0.087862311172752"
"Ja, alle 3-4 Wochen","2011","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2011","66 +","kein Migrationshintergrund","20","","",""
"Ja, alle 3-4 Wochen","2011","66 +","direkter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2011","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2011","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","17-34","kein Migrationshintergrund","682","0.23946055830632","0.224763836173514","0.254157280439127"
"Seltener","2011","17-34","direkter Migrationshintergrund","82","0.176318856460488","0.141379175653045","0.211258537267931"
"Seltener","2011","17-34","indirekter Migrationshintergrund","64","0.134673378903612","0.102294257204894","0.167052500602329"
"Seltener","2011","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","35-65","kein Migrationshintergrund","2587","0.245528910114731","0.237376485169743","0.253681335059719"
"Seltener","2011","35-65","direkter Migrationshintergrund","257","0.187835047284728","0.166529366964539","0.209140727604916"
"Seltener","2011","35-65","indirekter Migrationshintergrund","98","0.247078987981587","0.204381957345149","0.289776018618026"
"Seltener","2011","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2011","66 +","kein Migrationshintergrund","48","0.214311871824263","0.158002430625109","0.270621313023416"
"Seltener","2011","66 +","direkter Migrationshintergrund","3","","",""
"Seltener","2011","66 +","indirekter Migrationshintergrund","","","",""
"Seltener","2011","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","17-34","kein Migrationshintergrund","364","0.422869433179423","0.390303603764435","0.45543526259441"
"Nein, nie","2012","17-34","direkter Migrationshintergrund","72","0.335484850033887","0.27266352043872","0.398306179629054"
"Nein, nie","2012","17-34","indirekter Migrationshintergrund","47","0.395219769077274","0.307008268364231","0.483431269790317"
"Nein, nie","2012","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","35-65","kein Migrationshintergrund","1293","0.397636835892515","0.380777158937505","0.414496512847525"
"Nein, nie","2012","35-65","direkter Migrationshintergrund","201","0.409328078973742","0.366271634885471","0.452384523062012"
"Nein, nie","2012","35-65","indirekter Migrationshintergrund","70","0.386633781938293","0.317571450926635","0.455696112949951"
"Nein, nie","2012","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2012","66 +","kein Migrationshintergrund","1","","",""
"Nein, nie","2012","66 +","direkter Migrationshintergrund","","","",""
"Nein, nie","2012","66 +","indirekter Migrationshintergrund","","","",""
"Nein, nie","2012","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","17-34","kein Migrationshintergrund","140","0.148484378454287","0.125044322121028","0.171924434787546"
"Ja, jede Woche","2012","17-34","direkter Migrationshintergrund","32","0.150319652580871","0.102769283473616","0.197870021688125"
"Ja, jede Woche","2012","17-34","indirekter Migrationshintergrund","17","","",""
"Ja, jede Woche","2012","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","35-65","kein Migrationshintergrund","457","0.137207847571931","0.125355092498238","0.149060602645624"
"Ja, jede Woche","2012","35-65","direkter Migrationshintergrund","74","0.137431428218429","0.107282694697553","0.167580161739305"
"Ja, jede Woche","2012","35-65","indirekter Migrationshintergrund","24","","",""
"Ja, jede Woche","2012","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2012","66 +","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2012","66 +","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","66 +","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2012","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","17-34","kein Migrationshintergrund","150","0.176516286095873","0.151383429314859","0.201649142876887"
"Ja, alle 2 Wochen","2012","17-34","direkter Migrationshintergrund","56","0.279270708976444","0.21957858887489","0.338962829077998"
"Ja, alle 2 Wochen","2012","17-34","indirekter Migrationshintergrund","26","","",""
"Ja, alle 2 Wochen","2012","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","35-65","kein Migrationshintergrund","502","0.146904459954367","0.134709143687719","0.159099776221014"
"Ja, alle 2 Wochen","2012","35-65","direkter Migrationshintergrund","85","0.199788625275785","0.164776621423266","0.234800629128305"
"Ja, alle 2 Wochen","2012","35-65","indirekter Migrationshintergrund","40","0.208237322023832","0.15065247658646","0.265822167461203"
"Ja, alle 2 Wochen","2012","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2012","66 +","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2012","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","17-34","kein Migrationshintergrund","78","0.0809279025073191","0.062949715589685","0.0989060894249531"
"Ja, alle 3-4 Wochen","2012","17-34","direkter Migrationshintergrund","27","","",""
"Ja, alle 3-4 Wochen","2012","17-34","indirekter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2012","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","35-65","kein Migrationshintergrund","286","0.0917106482130282","0.0817680764508985","0.101653219975158"
"Ja, alle 3-4 Wochen","2012","35-65","direkter Migrationshintergrund","52","0.0916976933601612","0.0664266226910412","0.116968764029281"
"Ja, alle 3-4 Wochen","2012","35-65","indirekter Migrationshintergrund","15","","",""
"Ja, alle 3-4 Wochen","2012","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2012","66 +","kein Migrationshintergrund","2","","",""
"Ja, alle 3-4 Wochen","2012","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2012","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","17-34","kein Migrationshintergrund","152","0.171201999763098","0.14637062740634","0.196033372119856"
"Seltener","2012","17-34","direkter Migrationshintergrund","30","0.114374384121779","0.0720288423965048","0.156719925847053"
"Seltener","2012","17-34","indirekter Migrationshintergrund","17","","",""
"Seltener","2012","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","35-65","kein Migrationshintergrund","699","0.226540208368159","0.212120108769733","0.240960307966585"
"Seltener","2012","35-65","direkter Migrationshintergrund","89","0.161754174171883","0.129510637179123","0.193997711164644"
"Seltener","2012","35-65","indirekter Migrationshintergrund","42","0.177633764612944","0.123430330474606","0.231837198751282"
"Seltener","2012","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2012","66 +","kein Migrationshintergrund","","","",""
"Seltener","2012","66 +","direkter Migrationshintergrund","","","",""
"Seltener","2012","66 +","indirekter Migrationshintergrund","","","",""
"Seltener","2012","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","17-34","kein Migrationshintergrund","1194","0.392831104489572","0.375077633831208","0.410584575147936"
"Nein, nie","2013","17-34","direkter Migrationshintergrund","136","0.418338158636863","0.366436363304576","0.470239953969149"
"Nein, nie","2013","17-34","indirekter Migrationshintergrund","164","0.393416873435996","0.343708129401847","0.443125617470145"
"Nein, nie","2013","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","35-65","kein Migrationshintergrund","3761","0.352028385312557","0.342654880342242","0.361401890282872"
"Nein, nie","2013","35-65","direkter Migrationshintergrund","467","0.371102391990106","0.343927013849299","0.398277770130913"
"Nein, nie","2013","35-65","indirekter Migrationshintergrund","163","0.417163312531243","0.370394036441842","0.463932588620644"
"Nein, nie","2013","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2013","66 +","kein Migrationshintergrund","107","0.480523005550416","0.420140591929463","0.540905419171369"
"Nein, nie","2013","66 +","direkter Migrationshintergrund","4","","",""
"Nein, nie","2013","66 +","indirekter Migrationshintergrund","","","",""
"Nein, nie","2013","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","17-34","kein Migrationshintergrund","387","0.11800234269403","0.106274865268429","0.129729820119631"
"Ja, jede Woche","2013","17-34","direkter Migrationshintergrund","51","0.122265653333491","0.0877975698144033","0.15673373685258"
"Ja, jede Woche","2013","17-34","indirekter Migrationshintergrund","71","0.258805581785652","0.214238517667735","0.30337264590357"
"Ja, jede Woche","2013","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","35-65","kein Migrationshintergrund","1286","0.134295260187718","0.127603345100157","0.140987175275279"
"Ja, jede Woche","2013","35-65","direkter Migrationshintergrund","193","0.164262577368022","0.143420404734293","0.185104750001751"
"Ja, jede Woche","2013","35-65","indirekter Migrationshintergrund","49","0.0998746618865238","0.0714357282315584","0.128313595541489"
"Ja, jede Woche","2013","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2013","66 +","kein Migrationshintergrund","48","0.179176250999675","0.132827781653111","0.225524720346239"
"Ja, jede Woche","2013","66 +","direkter Migrationshintergrund","7","","",""
"Ja, jede Woche","2013","66 +","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2013","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","17-34","kein Migrationshintergrund","481","0.169826517155023","0.15617714248161","0.183475891828436"
"Ja, alle 2 Wochen","2013","17-34","direkter Migrationshintergrund","76","0.164554269643068","0.125542374054826","0.203566165231311"
"Ja, alle 2 Wochen","2013","17-34","indirekter Migrationshintergrund","59","0.155402488305727","0.118537422011038","0.192267554600417"
"Ja, alle 2 Wochen","2013","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","35-65","kein Migrationshintergrund","1483","0.154001694049993","0.146917626768343","0.161085761331642"
"Ja, alle 2 Wochen","2013","35-65","direkter Migrationshintergrund","209","0.162848524940599","0.142078707195652","0.183618342685545"
"Ja, alle 2 Wochen","2013","35-65","indirekter Migrationshintergrund","79","0.140195843195767","0.107265103029738","0.173126583361797"
"Ja, alle 2 Wochen","2013","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2013","66 +","kein Migrationshintergrund","23","","",""
"Ja, alle 2 Wochen","2013","66 +","direkter Migrationshintergrund","1","","",""
"Ja, alle 2 Wochen","2013","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2013","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","17-34","kein Migrationshintergrund","262","0.0925319399123664","0.0819980910515987","0.103065788773134"
"Ja, alle 3-4 Wochen","2013","17-34","direkter Migrationshintergrund","29","","",""
"Ja, alle 3-4 Wochen","2013","17-34","indirekter Migrationshintergrund","25","","",""
"Ja, alle 3-4 Wochen","2013","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","35-65","kein Migrationshintergrund","885","0.0923621985570245","0.0866797096034149","0.0980446875106341"
"Ja, alle 3-4 Wochen","2013","35-65","direkter Migrationshintergrund","103","0.0986456119551874","0.0818720451783035","0.115419178732071"
"Ja, alle 3-4 Wochen","2013","35-65","indirekter Migrationshintergrund","40","0.106640282255384","0.0773645356551413","0.135916028855626"
"Ja, alle 3-4 Wochen","2013","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2013","66 +","kein Migrationshintergrund","14","","",""
"Ja, alle 3-4 Wochen","2013","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2013","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2013","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","17-34","kein Migrationshintergrund","583","0.226808095749009","0.211585156986776","0.242031034511241"
"Seltener","2013","17-34","direkter Migrationshintergrund","55","0.198506563628954","0.156538321933749","0.240474805324158"
"Seltener","2013","17-34","indirekter Migrationshintergrund","52","0.140408265465884","0.105057112006141","0.175759418925628"
"Seltener","2013","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","35-65","kein Migrationshintergrund","2558","0.267312461892708","0.258626774655504","0.275998149129911"
"Seltener","2013","35-65","direkter Migrationshintergrund","242","0.203140893746086","0.180508619498085","0.225773167994088"
"Seltener","2013","35-65","indirekter Migrationshintergrund","96","0.236125900131082","0.195843358997238","0.276408441264927"
"Seltener","2013","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2013","66 +","kein Migrationshintergrund","71","0.244638134970009","0.192685231589152","0.296591038350866"
"Seltener","2013","66 +","direkter Migrationshintergrund","3","","",""
"Seltener","2013","66 +","indirekter Migrationshintergrund","","","",""
"Seltener","2013","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","17-34","kein Migrationshintergrund","","","",""
"Nein, nie","2014","17-34","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","17-34","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","35-65","kein Migrationshintergrund","","","",""
"Nein, nie","2014","35-65","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","35-65","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2014","66 +","kein Migrationshintergrund","","","",""
"Nein, nie","2014","66 +","direkter Migrationshintergrund","","","",""
"Nein, nie","2014","66 +","indirekter Migrationshintergrund","","","",""
"Nein, nie","2014","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","17-34","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","17-34","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","17-34","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","35-65","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","35-65","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","35-65","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2014","66 +","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2014","66 +","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","66 +","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2014","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","17-34","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","17-34","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","17-34","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","35-65","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","35-65","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","35-65","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2014","66 +","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2014","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","17-34","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","17-34","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","17-34","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","35-65","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","35-65","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","35-65","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2014","66 +","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","66 +","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","66 +","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2014","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","17-34","kein Migrationshintergrund","","","",""
"Seltener","2014","17-34","direkter Migrationshintergrund","","","",""
"Seltener","2014","17-34","indirekter Migrationshintergrund","","","",""
"Seltener","2014","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","35-65","kein Migrationshintergrund","","","",""
"Seltener","2014","35-65","direkter Migrationshintergrund","","","",""
"Seltener","2014","35-65","indirekter Migrationshintergrund","","","",""
"Seltener","2014","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2014","66 +","kein Migrationshintergrund","","","",""
"Seltener","2014","66 +","direkter Migrationshintergrund","","","",""
"Seltener","2014","66 +","indirekter Migrationshintergrund","","","",""
"Seltener","2014","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","17-34","kein Migrationshintergrund","995","0.402381371741064","0.382955819194128","0.421806924288001"
"Nein, nie","2015","17-34","direkter Migrationshintergrund","279","0.375744030977255","0.339016878610114","0.412471183344396"
"Nein, nie","2015","17-34","indirekter Migrationshintergrund","236","0.387519479011238","0.346803989959974","0.428234968062501"
"Nein, nie","2015","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2015","35-65","kein Migrationshintergrund","3327","0.36355615029834","0.35347386896821","0.373638431628471"
"Nein, nie","2015","35-65","direkter Migrationshintergrund","858","0.399181976392712","0.377836077224986","0.420527875560438"
"Nein, nie","2015","35-65","indirekter Migrationshintergrund","209","0.419682819842204","0.377746956874021","0.461618682810386"
"Nein, nie","2015","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
