"pli0096_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Seltener","1999","(noch) kein Abschluss","81","0.106722161155793","0.0851093805352009","0.128334941776384"
"Seltener","1999","Hauptschule","697","0.116504455606679","0.108365461184902","0.124643450028455"
"Seltener","1999","Realschule","487","0.146417530116109","0.134474615781549","0.15836044445067"
"Seltener","1999","(Fach-)Abitur","186","0.172063649805741","0.150057102486281","0.194070197125202"
"Seltener","1999","AkademikerIn","347","0.193126801645282","0.175596978532119","0.210656624758445"
"Nie","1999","(noch) kein Abschluss","632","0.794591574535728","0.766312111148841","0.822871037922615"
"Nie","1999","Hauptschule","4529","0.752969236006349","0.742028124638975","0.763910347373723"
"Nie","1999","Realschule","2354","0.694470916033789","0.678909670853614","0.710032161213963"
"Nie","1999","(Fach-)Abitur","756","0.650841657166649","0.623047228440746","0.678636085892551"
"Nie","1999","AkademikerIn","1201","0.594925286700607","0.573125492400608","0.616725081000607"
"Taeglich","2000","(noch) kein Abschluss","","","",""
"Taeglich","2000","Hauptschule","","","",""
"Taeglich","2000","Realschule","","","",""
"Taeglich","2000","(Fach-)Abitur","","","",""
"Taeglich","2000","AkademikerIn","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2000","Hauptschule","","","",""
"Min 1x pro Woche","2000","Realschule","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2000","AkademikerIn","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2000","Hauptschule","","","",""
"Min 1x pro Monat","2000","Realschule","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2000","AkademikerIn","","","",""
"Seltener","2000","(noch) kein Abschluss","","","",""
"Seltener","2000","Hauptschule","","","",""
"Seltener","2000","Realschule","","","",""
"Seltener","2000","(Fach-)Abitur","","","",""
"Seltener","2000","AkademikerIn","","","",""
"Nie","2000","(noch) kein Abschluss","","","",""
"Nie","2000","Hauptschule","","","",""
"Nie","2000","Realschule","","","",""
"Nie","2000","(Fach-)Abitur","","","",""
"Nie","2000","AkademikerIn","","","",""
"Taeglich","2001","(noch) kein Abschluss","","","",""
"Taeglich","2001","Hauptschule","","","",""
"Taeglich","2001","Realschule","","","",""
"Taeglich","2001","(Fach-)Abitur","","","",""
"Taeglich","2001","AkademikerIn","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","56","0.0675788378569628","0.0508505513674028","0.0843071243465228"
"Min 1x pro Woche","2001","Hauptschule","608","0.0645996423417761","0.0595961273875931","0.0696031572959592"
"Min 1x pro Woche","2001","Realschule","489","0.0874589336615436","0.0801358787149712","0.0947819886081159"
"Min 1x pro Woche","2001","(Fach-)Abitur","196","0.0904472737519884","0.0784782971657711","0.102416250338206"
"Min 1x pro Woche","2001","AkademikerIn","386","0.111926511370687","0.101508349284998","0.122344673456375"
"Min 1x pro Monat","2001","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2001","Hauptschule","593","0.0645220716547987","0.0595213543552038","0.0695227889543936"
"Min 1x pro Monat","2001","Realschule","473","0.085478732239292","0.0782312036704214","0.0927262608081625"
"Min 1x pro Monat","2001","(Fach-)Abitur","164","0.0714803168496721","0.0607296815642744","0.0822309521350699"
"Min 1x pro Monat","2001","AkademikerIn","377","0.101105866072367","0.0911439558513913","0.111067776293343"
"Seltener","2001","(noch) kein Abschluss","93","0.100709890308943","0.0806547360266586","0.120765044591228"
"Seltener","2001","Hauptschule","874","0.0910247022320297","0.0851698349693069","0.0968795694947525"
"Seltener","2001","Realschule","750","0.131024547039621","0.122277850027927","0.139771244051315"
"Seltener","2001","(Fach-)Abitur","339","0.155304147413966","0.140189881986504","0.170418412841429"
"Seltener","2001","AkademikerIn","574","0.167794082927073","0.155445876130044","0.180142289724103"
"Nie","2001","(noch) kein Abschluss","688","0.806430404696477","0.780100938452439","0.832759870940516"
"Nie","2001","Hauptschule","7197","0.779853583771395","0.771419775464516","0.788287392078275"
"Nie","2001","Realschule","4005","0.696037787059543","0.684114659163691","0.707960914955396"
"Nie","2001","(Fach-)Abitur","1507","0.682768261984373","0.663347318932356","0.70218920503639"
"Nie","2001","AkademikerIn","2181","0.619173539629873","0.603127423691542","0.635219655568203"
"Taeglich","2002","(noch) kein Abschluss","","","",""
"Taeglich","2002","Hauptschule","","","",""
"Taeglich","2002","Realschule","","","",""
"Taeglich","2002","(Fach-)Abitur","","","",""
"Taeglich","2002","AkademikerIn","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2002","Hauptschule","","","",""
"Min 1x pro Woche","2002","Realschule","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2002","AkademikerIn","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2002","Hauptschule","","","",""
"Min 1x pro Monat","2002","Realschule","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2002","AkademikerIn","","","",""
"Seltener","2002","(noch) kein Abschluss","","","",""
"Seltener","2002","Hauptschule","","","",""
"Seltener","2002","Realschule","","","",""
"Seltener","2002","(Fach-)Abitur","","","",""
"Seltener","2002","AkademikerIn","","","",""
"Nie","2002","(noch) kein Abschluss","","","",""
"Nie","2002","Hauptschule","","","",""
"Nie","2002","Realschule","","","",""
"Nie","2002","(Fach-)Abitur","","","",""
"Nie","2002","AkademikerIn","","","",""
"Taeglich","2003","(noch) kein Abschluss","","","",""
"Taeglich","2003","Hauptschule","73","0.00917857353187689","0.007139942227623","0.0112172048361308"
"Taeglich","2003","Realschule","67","0.0102530088129081","0.00765014813373622","0.0128558694920801"
"Taeglich","2003","(Fach-)Abitur","43","0.0189690894605397","0.0135125588099951","0.0244256201110843"
"Taeglich","2003","AkademikerIn","73","0.0141228778926685","0.0106098901542465","0.0176358656310905"
"Min 1x pro Woche","2003","(noch) kein Abschluss","89","0.097704232289663","0.0781755582467864","0.11723290633254"
"Min 1x pro Woche","2003","Hauptschule","552","0.063832285086518","0.0586065134913329","0.069058056681703"
"Min 1x pro Woche","2003","Realschule","456","0.0770042943895544","0.0701158608081452","0.0838927279709636"
"Min 1x pro Woche","2003","(Fach-)Abitur","187","0.0687966359140593","0.0586725020190087","0.0789207698091099"
"Min 1x pro Woche","2003","AkademikerIn","451","0.0980552278523355","0.0892014425398339","0.106909013164837"
"Min 1x pro Monat","2003","(noch) kein Abschluss","39","0.0306659201581495","0.0193260952372534","0.0420057450790456"
"Min 1x pro Monat","2003","Hauptschule","464","0.0545571079486573","0.0497020242756754","0.0594121916216393"
"Min 1x pro Monat","2003","Realschule","462","0.0775626350843237","0.0706513647123204","0.0844739054563269"
"Min 1x pro Monat","2003","(Fach-)Abitur","187","0.075141666919035","0.0645970688444431","0.0856862649936269"
"Min 1x pro Monat","2003","AkademikerIn","463","0.102968019677971","0.0939198907368778","0.112016148619064"
"Seltener","2003","(noch) kein Abschluss","75","0.0860917389648339","0.0676427041779137","0.104540773751754"
"Seltener","2003","Hauptschule","684","0.0803615850692439","0.074550112430288","0.0861730577081998"
"Seltener","2003","Realschule","628","0.111553038546102","0.103418749183033","0.119687327909171"
"Seltener","2003","(Fach-)Abitur","290","0.115378533357861","0.102599639731442","0.128157426984279"
"Seltener","2003","AkademikerIn","653","0.143308287764261","0.132876672195663","0.153739903332858"
"Nie","2003","(noch) kein Abschluss","674","0.771803861879723","0.744201310498915","0.799406413260532"
"Nie","2003","Hauptschule","6633","0.792070448363704","0.783394970381741","0.800745926345667"
"Nie","2003","Realschule","4141","0.723627023167112","0.712072066029333","0.73518198030489"
"Nie","2003","(Fach-)Abitur","1694","0.721714074348505","0.703788205299161","0.739639943397849"
"Nie","2003","AkademikerIn","2694","0.641545586812764","0.627268672128823","0.655822501496705"
"Taeglich","2004","(noch) kein Abschluss","","","",""
"Taeglich","2004","Hauptschule","","","",""
"Taeglich","2004","Realschule","","","",""
"Taeglich","2004","(Fach-)Abitur","","","",""
"Taeglich","2004","AkademikerIn","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2004","Hauptschule","","","",""
"Min 1x pro Woche","2004","Realschule","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2004","AkademikerIn","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2004","Hauptschule","","","",""
"Min 1x pro Monat","2004","Realschule","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2004","AkademikerIn","","","",""
"Seltener","2004","(noch) kein Abschluss","","","",""
"Seltener","2004","Hauptschule","","","",""
"Seltener","2004","Realschule","","","",""
"Seltener","2004","(Fach-)Abitur","","","",""
"Seltener","2004","AkademikerIn","","","",""
"Nie","2004","(noch) kein Abschluss","","","",""
"Nie","2004","Hauptschule","","","",""
"Nie","2004","Realschule","","","",""
"Nie","2004","(Fach-)Abitur","","","",""
"Nie","2004","AkademikerIn","","","",""
"Taeglich","2005","(noch) kein Abschluss","","","",""
"Taeglich","2005","Hauptschule","","","",""
"Taeglich","2005","Realschule","","","",""
"Taeglich","2005","(Fach-)Abitur","","","",""
"Taeglich","2005","AkademikerIn","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","91","0.0922900460135878","0.073338481577858","0.111241610449318"
"Min 1x pro Woche","2005","Hauptschule","586","0.0782438368495576","0.0721724514796606","0.0843152222194546"
"Min 1x pro Woche","2005","Realschule","470","0.0833277139101752","0.0759232806504277","0.0907321471699227"
"Min 1x pro Woche","2005","(Fach-)Abitur","217","0.0931805325140735","0.0812592480074489","0.105101817020698"
"Min 1x pro Woche","2005","AkademikerIn","518","0.121619937073783","0.111670991289597","0.13156888285797"
"Min 1x pro Monat","2005","(noch) kein Abschluss","52","0.0599180900197434","0.044377914682764","0.0754582653567228"
"Min 1x pro Monat","2005","Hauptschule","560","0.0729444600080643","0.0670654562351089","0.0788234637810197"
"Min 1x pro Monat","2005","Realschule","495","0.0904632229836157","0.0827783587541102","0.0981480872131211"
"Min 1x pro Monat","2005","(Fach-)Abitur","210","0.0913385407469601","0.0795236929944289","0.103153388499491"
"Min 1x pro Monat","2005","AkademikerIn","513","0.104146043957215","0.0948483887055799","0.11344369920885"
"Seltener","2005","(noch) kein Abschluss","127","0.119050145592901","0.0978453228860368","0.140254968299766"
"Seltener","2005","Hauptschule","829","0.107975053959781","0.100958806142579","0.114991301776982"
"Seltener","2005","Realschule","807","0.150950925738394","0.141359695300678","0.160542156176111"
"Seltener","2005","(Fach-)Abitur","374","0.169665856302788","0.154272840464543","0.185058872141034"
"Seltener","2005","AkademikerIn","759","0.179651935018609","0.167966403508833","0.191337466528386"
"Nie","2005","(noch) kein Abschluss","626","0.728741718373767","0.699629694046893","0.757853742700642"
"Nie","2005","Hauptschule","5541","0.740836649182598","0.730930548723415","0.75074274964178"
"Nie","2005","Realschule","3580","0.675258137367815","0.662712460699635","0.687803814035994"
"Nie","2005","(Fach-)Abitur","1483","0.645815070436178","0.62620093508229","0.665429205790066"
"Nie","2005","AkademikerIn","2356","0.594582083950392","0.579637259428999","0.609526908471786"
"Taeglich","2006","(noch) kein Abschluss","","","",""
"Taeglich","2006","Hauptschule","","","",""
"Taeglich","2006","Realschule","","","",""
"Taeglich","2006","(Fach-)Abitur","","","",""
"Taeglich","2006","AkademikerIn","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2006","Hauptschule","","","",""
"Min 1x pro Woche","2006","Realschule","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2006","AkademikerIn","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2006","Hauptschule","","","",""
"Min 1x pro Monat","2006","Realschule","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2006","AkademikerIn","","","",""
"Seltener","2006","(noch) kein Abschluss","","","",""
"Seltener","2006","Hauptschule","","","",""
"Seltener","2006","Realschule","","","",""
"Seltener","2006","(Fach-)Abitur","","","",""
"Seltener","2006","AkademikerIn","","","",""
"Nie","2006","(noch) kein Abschluss","","","",""
"Nie","2006","Hauptschule","","","",""
"Nie","2006","Realschule","","","",""
"Nie","2006","(Fach-)Abitur","","","",""
"Nie","2006","AkademikerIn","","","",""
"Taeglich","2007","(noch) kein Abschluss","","","",""
"Taeglich","2007","Hauptschule","","","",""
"Taeglich","2007","Realschule","","","",""
"Taeglich","2007","(Fach-)Abitur","","","",""
"Taeglich","2007","AkademikerIn","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","47","0.0752032064839114","0.0532232482858929","0.0971831646819299"
"Min 1x pro Woche","2007","Hauptschule","572","0.0747024080737394","0.0686589028415659","0.0807459133059128"
"Min 1x pro Woche","2007","Realschule","505","0.0969800594968558","0.0890562024890851","0.104903916504626"
"Min 1x pro Woche","2007","(Fach-)Abitur","264","0.102718824915092","0.0904233885888842","0.115014261241301"
"Min 1x pro Woche","2007","AkademikerIn","596","0.120049476357781","0.11040420340163","0.129694749313932"
"Min 1x pro Monat","2007","(noch) kein Abschluss","34","0.0542250876567236","0.0353504096457877","0.0730997656676595"
"Min 1x pro Monat","2007","Hauptschule","517","0.067008823466722","0.061261235190755","0.072756411742689"
"Min 1x pro Monat","2007","Realschule","476","0.0813724439696457","0.0740517011406355","0.0886931867986559"
"Min 1x pro Monat","2007","(Fach-)Abitur","213","0.0865459369934844","0.0751586217508602","0.0979332522361086"
"Min 1x pro Monat","2007","AkademikerIn","502","0.0973733928063162","0.0885754835692413","0.106171302043391"
"Seltener","2007","(noch) kein Abschluss","73","0.107104214765279","0.0813297774688713","0.132878652061687"
"Seltener","2007","Hauptschule","712","0.0974922203924293","0.090673681163011","0.104310759621848"
"Seltener","2007","Realschule","689","0.137329962880649","0.128113765979274","0.146546159782024"
"Seltener","2007","(Fach-)Abitur","327","0.14095769598042","0.126864602989485","0.155050788971354"
"Seltener","2007","AkademikerIn","721","0.163152541878181","0.1521871203008","0.174117963455562"
"Nie","2007","(noch) kein Abschluss","399","0.763467491094086","0.728049312852442","0.79888566933573"
"Nie","2007","Hauptschule","5469","0.760796548067109","0.750990390356913","0.770602705777305"
"Nie","2007","Realschule","3688","0.68431753365285","0.671872364590276","0.696762702715423"
"Nie","2007","(Fach-)Abitur","1538","0.669777542111004","0.650730688710231","0.688824395511777"
"Nie","2007","AkademikerIn","2543","0.619424588957722","0.605016053366766","0.633833124548678"
"Taeglich","2008","(noch) kein Abschluss","","","",""
"Taeglich","2008","Hauptschule","68","0.00862221965054422","0.00642199860705442","0.010822440694034"
"Taeglich","2008","Realschule","54","0.00907169102606908","0.00646982055610993","0.0116735614960282"
"Taeglich","2008","(Fach-)Abitur","37","0.0189194046310989","0.013180550098711","0.0246582591634868"
"Taeglich","2008","AkademikerIn","86","0.0167587599586406","0.0128673146307614","0.0206502052865198"
"Min 1x pro Woche","2008","(noch) kein Abschluss","64","0.113276303534178","0.0865946869348367","0.13995792013352"
"Min 1x pro Woche","2008","Hauptschule","484","0.0701774734666623","0.0640984183839929","0.0762565285493316"
"Min 1x pro Woche","2008","Realschule","448","0.0905823269084858","0.0827059976927522","0.0984586561242194"
"Min 1x pro Woche","2008","(Fach-)Abitur","193","0.0782617048411944","0.0669481884998124","0.0895752211825765"
"Min 1x pro Woche","2008","AkademikerIn","474","0.099155262194093","0.090094957422581","0.108215566965605"
"Min 1x pro Monat","2008","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2008","Hauptschule","426","0.0578068673311363","0.0522529825333225","0.0633607521289502"
"Min 1x pro Monat","2008","Realschule","429","0.0789614415594461","0.0715608426149277","0.0863620405039645"
"Min 1x pro Monat","2008","(Fach-)Abitur","177","0.0840408394154663","0.0723538571053834","0.0957278217255491"
"Min 1x pro Monat","2008","AkademikerIn","447","0.0970833078529505","0.0881078611221313","0.10605875458377"
"Seltener","2008","(noch) kein Abschluss","56","0.0896020952236464","0.0655571852645922","0.113647005182701"
"Seltener","2008","Hauptschule","575","0.0807602626353144","0.0742761516657276","0.0872443736049013"
"Seltener","2008","Realschule","537","0.104870695803217","0.0964627405540714","0.113278651052363"
"Seltener","2008","(Fach-)Abitur","271","0.117717757227592","0.104142630280442","0.131292884174741"
"Seltener","2008","AkademikerIn","616","0.14384595359704","0.133207347434506","0.154484559759574"
"Nie","2008","(noch) kein Abschluss","389","0.746138712054924","0.709498626939536","0.782778797170312"
"Nie","2008","Hauptschule","5230","0.782633176916343","0.772817665361502","0.792448688471184"
"Nie","2008","Realschule","3633","0.716513844702782","0.704145868258389","0.728881821147174"
"Nie","2008","(Fach-)Abitur","1487","0.701060293884649","0.681776671095224","0.720343916674074"
"Nie","2008","AkademikerIn","2557","0.643156716397276","0.628633690283128","0.657679742511423"
"Taeglich","2009","(noch) kein Abschluss","","","",""
"Taeglich","2009","Hauptschule","","","",""
"Taeglich","2009","Realschule","","","",""
"Taeglich","2009","(Fach-)Abitur","","","",""
"Taeglich","2009","AkademikerIn","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","50","0.0675493346700605","0.0450506249632264","0.0900480443768947"
"Min 1x pro Woche","2009","Hauptschule","468","0.071844942991609","0.0653958096144431","0.0782940763687748"
"Min 1x pro Woche","2009","Realschule","462","0.0916576885684241","0.0834684475599847","0.0998469295768635"
"Min 1x pro Woche","2009","(Fach-)Abitur","233","0.112706991925267","0.0988337876320971","0.126580196218437"
"Min 1x pro Woche","2009","AkademikerIn","543","0.126888247287551","0.116584963089798","0.137191531485304"
"Min 1x pro Monat","2009","(noch) kein Abschluss","35","0.0589285535476598","0.0378175766012605","0.0800395304940591"
"Min 1x pro Monat","2009","Hauptschule","426","0.0652949341555943","0.0591251491413584","0.0714647191698302"
"Min 1x pro Monat","2009","Realschule","424","0.0803614697538382","0.072645918782565","0.0880770207251115"
"Min 1x pro Monat","2009","(Fach-)Abitur","189","0.101550987732706","0.0882997447880789","0.114802230677333"
"Min 1x pro Monat","2009","AkademikerIn","453","0.0939554583869154","0.0849238344710014","0.102987082302829"
"Seltener","2009","(noch) kein Abschluss","60","0.102291688640463","0.0751259236211916","0.129457453659735"
"Seltener","2009","Hauptschule","572","0.09317037407922","0.0859110738451242","0.100429674313316"
"Seltener","2009","Realschule","625","0.145387295860391","0.135383096640737","0.155391495080045"
"Seltener","2009","(Fach-)Abitur","274","0.134997729193672","0.120006415980488","0.149989042406857"
"Seltener","2009","AkademikerIn","640","0.163023926575613","0.151589556107082","0.174458297044144"
"Nie","2009","(noch) kein Abschluss","333","0.771230423141816","0.733575188887825","0.808885657395808"
"Nie","2009","Hauptschule","4693","0.769689748773577","0.759174792410795","0.780204705136359"
"Nie","2009","Realschule","3258","0.682593545817347","0.66938291988715","0.695804171747544"
"Nie","2009","(Fach-)Abitur","1300","0.650744291148355","0.629829922309992","0.671658659986717"
"Nie","2009","AkademikerIn","2373","0.616132367749921","0.601078162875243","0.631186572624599"
"Taeglich","2010","(noch) kein Abschluss","","","",""
"Taeglich","2010","Hauptschule","","","",""
"Taeglich","2010","Realschule","","","",""
"Taeglich","2010","(Fach-)Abitur","","","",""
"Taeglich","2010","AkademikerIn","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2010","Hauptschule","","","",""
"Min 1x pro Woche","2010","Realschule","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2010","AkademikerIn","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2010","Hauptschule","","","",""
"Min 1x pro Monat","2010","Realschule","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2010","AkademikerIn","","","",""
"Seltener","2010","(noch) kein Abschluss","","","",""
"Seltener","2010","Hauptschule","","","",""
"Seltener","2010","Realschule","","","",""
"Seltener","2010","(Fach-)Abitur","","","",""
"Seltener","2010","AkademikerIn","","","",""
"Nie","2010","(noch) kein Abschluss","","","",""
"Nie","2010","Hauptschule","","","",""
"Nie","2010","Realschule","","","",""
"Nie","2010","(Fach-)Abitur","","","",""
"Nie","2010","AkademikerIn","","","",""
"Taeglich","2011","(noch) kein Abschluss","","","",""
"Taeglich","2011","Hauptschule","","","",""
"Taeglich","2011","Realschule","","","",""
"Taeglich","2011","(Fach-)Abitur","","","",""
"Taeglich","2011","AkademikerIn","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","83","0.0807646244769223","0.0629435503620216","0.098585698591823"
"Min 1x pro Woche","2011","Hauptschule","723","0.0756810565407506","0.0701815478203939","0.0811805652611074"
"Min 1x pro Woche","2011","Realschule","904","0.11107542890698","0.104147657405332","0.118003200408628"
"Min 1x pro Woche","2011","(Fach-)Abitur","414","0.11603930176059","0.105609095433029","0.12646950808815"
"Min 1x pro Woche","2011","AkademikerIn","933","0.136749474378116","0.128193021773055","0.145305926983176"
"Min 1x pro Monat","2011","(noch) kein Abschluss","59","0.0651308262775623","0.048991751403066","0.0812699011520587"
"Min 1x pro Monat","2011","Hauptschule","630","0.0712966610948273","0.065946184429644","0.0766471377600105"
"Min 1x pro Monat","2011","Realschule","770","0.0836637003056065","0.0775592286724222","0.0897681719387908"
"Min 1x pro Monat","2011","(Fach-)Abitur","388","0.0969522588386631","0.0873160059400883","0.106588511737238"
"Min 1x pro Monat","2011","AkademikerIn","738","0.104198357599071","0.0965898609361734","0.111806854261969"
"Seltener","2011","(noch) kein Abschluss","108","0.131519683857547","0.109414949982581","0.153624417732514"
"Seltener","2011","Hauptschule","861","0.100350696778981","0.0941030539262633","0.106598339631698"
"Seltener","2011","Realschule","990","0.139549008504008","0.131909269055534","0.147188747952482"
"Seltener","2011","(Fach-)Abitur","534","0.165604409184468","0.15349854447542","0.177710273893515"
"Seltener","2011","AkademikerIn","1048","0.169576749124031","0.160231402948496","0.178922095299566"
"Nie","2011","(noch) kein Abschluss","648","0.722584865387968","0.693301605050945","0.751868125724992"
"Nie","2011","Hauptschule","6671","0.752671585585442","0.743700207863554","0.761642963307329"
"Nie","2011","Realschule","5239","0.665711862283406","0.65531132606254","0.676112398504271"
"Nie","2011","(Fach-)Abitur","2286","0.621404030216279","0.605607965873552","0.637200094559007"
"Nie","2011","AkademikerIn","3475","0.589475418898782","0.577224605532847","0.601726232264717"
"Taeglich","2012","(noch) kein Abschluss","","","",""
"Taeglich","2012","Hauptschule","","","",""
"Taeglich","2012","Realschule","","","",""
"Taeglich","2012","(Fach-)Abitur","","","",""
"Taeglich","2012","AkademikerIn","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2012","Hauptschule","","","",""
"Min 1x pro Woche","2012","Realschule","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2012","AkademikerIn","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2012","Hauptschule","","","",""
"Min 1x pro Monat","2012","Realschule","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2012","AkademikerIn","","","",""
"Seltener","2012","(noch) kein Abschluss","","","",""
"Seltener","2012","Hauptschule","","","",""
"Seltener","2012","Realschule","","","",""
"Seltener","2012","(Fach-)Abitur","","","",""
"Seltener","2012","AkademikerIn","","","",""
"Nie","2012","(noch) kein Abschluss","","","",""
"Nie","2012","Hauptschule","","","",""
"Nie","2012","Realschule","","","",""
"Nie","2012","(Fach-)Abitur","","","",""
"Nie","2012","AkademikerIn","","","",""
"Taeglich","2013","(noch) kein Abschluss","","","",""
"Taeglich","2013","Hauptschule","71","0.00950165402171436","0.00733353475380752","0.0116697732896212"
"Taeglich","2013","Realschule","117","0.0172535598656674","0.0142397328122516","0.0202673869190832"
"Taeglich","2013","(Fach-)Abitur","62","0.0224919933279057","0.0173957875343974","0.0275881991214139"
"Taeglich","2013","AkademikerIn","140","0.0233792507919262","0.0194918201148781","0.0272666814689743"
"Min 1x pro Woche","2013","(noch) kein Abschluss","71","0.0888929068574041","0.0692213680220258","0.108564445692782"
"Min 1x pro Woche","2013","Hauptschule","605","0.0802645677933206","0.0741923116919023","0.0863368238947388"
"Min 1x pro Woche","2013","Realschule","716","0.0968616525850261","0.090016055904109","0.103707249265943"
"Min 1x pro Woche","2013","(Fach-)Abitur","344","0.115003442925795","0.104038685346329","0.125968200505261"
"Min 1x pro Woche","2013","AkademikerIn","766","0.124524232266192","0.116029818918245","0.133018645614139"
"Min 1x pro Monat","2013","(noch) kein Abschluss","44","0.0451274461730809","0.0307787265221297","0.059476165824032"
"Min 1x pro Monat","2013","Hauptschule","535","0.0731661026328243","0.0673462417856723","0.0789859634799764"
"Min 1x pro Monat","2013","Realschule","634","0.0773182162062033","0.0711362715030882","0.0835001609093185"
"Min 1x pro Monat","2013","(Fach-)Abitur","330","0.0897306959293057","0.0799080545261645","0.0995533373324469"
"Min 1x pro Monat","2013","AkademikerIn","753","0.108221552135668","0.100229289360785","0.116213814910551"
"Seltener","2013","(noch) kein Abschluss","83","0.115819562288344","0.0936997479561215","0.137939376620566"
"Seltener","2013","Hauptschule","637","0.0865197448798219","0.0802367908422415","0.0928026989174022"
"Seltener","2013","Realschule","731","0.105326956174524","0.0982220201316479","0.1124318922174"
"Seltener","2013","(Fach-)Abitur","399","0.127136270880842","0.115686922229941","0.138585619531744"
"Seltener","2013","AkademikerIn","758","0.12386660903583","0.115391473942061","0.132341744129599"
"Nie","2013","(noch) kein Abschluss","597","0.741429050713894","0.711163768295271","0.771694333132516"
"Nie","2013","Hauptschule","5843","0.750547930672319","0.74087764159522","0.760218219749418"
"Nie","2013","Realschule","4973","0.703239615168579","0.692666259134045","0.713812971203113"
"Nie","2013","(Fach-)Abitur","2117","0.645637596936151","0.629198004449064","0.662077189423239"
"Nie","2013","AkademikerIn","3387","0.620008355770383","0.60752100866433","0.632495702876436"
"Taeglich","2014","(noch) kein Abschluss","","","",""
"Taeglich","2014","Hauptschule","","","",""
"Taeglich","2014","Realschule","","","",""
"Taeglich","2014","(Fach-)Abitur","","","",""
"Taeglich","2014","AkademikerIn","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2014","Hauptschule","","","",""
"Min 1x pro Woche","2014","Realschule","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2014","AkademikerIn","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2014","Hauptschule","","","",""
"Min 1x pro Monat","2014","Realschule","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2014","AkademikerIn","","","",""
"Seltener","2014","(noch) kein Abschluss","","","",""
"Seltener","2014","Hauptschule","","","",""
"Seltener","2014","Realschule","","","",""
"Seltener","2014","(Fach-)Abitur","","","",""
"Seltener","2014","AkademikerIn","","","",""
"Nie","2014","(noch) kein Abschluss","","","",""
"Nie","2014","Hauptschule","","","",""
"Nie","2014","Realschule","","","",""
"Nie","2014","(Fach-)Abitur","","","",""
"Nie","2014","AkademikerIn","","","",""
"Taeglich","2015","(noch) kein Abschluss","","","",""
"Taeglich","2015","Hauptschule","","","",""
"Taeglich","2015","Realschule","","","",""
"Taeglich","2015","(Fach-)Abitur","","","",""
"Taeglich","2015","AkademikerIn","","","",""
