year,regtyp,sampreg,pli0096_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2017,Urban regions,East,At least once per week,0.093573264781491,45410,0.09089457411231312,0.09625195545066888
2017,Rural regions,West,Never,0.6084379358437936,45410,0.603948531037389,0.6129273406501982
2017,Rural regions,West,Seldom,0.1377266387726639,45410,0.1345569853400217,0.14089629220530608
2017,Rural regions,West,At least once per week,0.1372036262203626,45410,0.1340390375360627,0.14036821490466253
2017,Rural regions,West,At least once per month,0.11663179916317992,45410,0.1136795045862245,0.11958409374013534
2017,Rural regions,East,Never,0.7010195646183521,45410,0.6968087436704637,0.7052303855662405
2017,Rural regions,East,Seldom,0.10856985395425738,45410,0.1057084537381305,0.11143125417038426
2017,Rural regions,East,At least once per month,0.10471204188481675,45410,0.10189586450258793,0.10752821926704557
2017,Rural regions,East,At least once per week,0.08569853954257371,45410,0.08312392784823273,0.08827315123691469
2019,Urban regions,West,Never,0.6749062630190251,42417,0.6704485497792345,0.6793639762588157
2019,Urban regions,West,At least once per week,0.1282460769337592,42417,0.12506404087746764,0.13142811299005075
2019,Urban regions,West,Seldom,0.11081794195250659,42417,0.10783058937580275,0.11380529452921043
2019,Urban regions,West,At least once per month,0.08602971809470907,42417,0.08336116170731753,0.0886982744821006
2019,Urban regions,East,Never,0.7101218865924749,42417,0.7058041090919138,0.7144396640930359
2019,Urban regions,East,At least once per week,0.10227874933757286,42417,0.09939505281253348,0.10516244586261224
2019,Urban regions,East,Seldom,0.0985691573926868,42417,0.09573239588370884,0.10140591890166477
2019,Urban regions,East,At least once per month,0.0890302066772655,42417,0.08631997276103424,0.09174044059349674
2019,Rural regions,West,Never,0.6329552009228995,42417,0.6283681652199936,0.6375422366258053
2019,Rural regions,West,At least once per week,0.15035570082676408,42417,0.14695424668426513,0.15375715496926304
2019,Rural regions,West,At least once per month,0.11228609882714863,42417,0.1092815061543287,0.11529069149996855
2019,Rural regions,West,Seldom,0.10440299942318784,42417,0.1014929598168661,0.10731303902950959
2019,Rural regions,East,Never,0.7122362869198312,42417,0.7079278855111107,0.7165446883285517
2019,Rural regions,East,At least once per week,0.10323488045007033,42417,0.10033927970183927,0.10613048119830139
2019,Rural regions,East,Seldom,0.09226441631504922,42417,0.08951029607892926,0.0950185365511692
2019,Rural regions,East,At least once per month,0.09226441631504922,42417,0.08951029607892926,0.0950185365511692
2021,Urban regions,West,Never,0.6275388291517324,27598,0.6218348481568015,0.6332428101466634
2021,Urban regions,West,Seldom,0.13630027877339707,27598,0.13225221796243541,0.14034833958435872
2021,Urban regions,West,At least once per week,0.13560334528076465,27598,0.13156401833473863,0.13964267222679067
2021,Urban regions,West,At least once per month,0.10055754679410593,27598,0.0970093206449399,0.10410577294327196
2021,Urban regions,East,Never,0.6337817638266069,27598,0.628097723912884,0.6394658037403298
2021,Urban regions,East,Seldom,0.14424514200298955,27598,0.14009997005346583,0.14839031395251326
2021,Urban regions,East,At least once per week,0.1218236173393124,27598,0.11796462525018611,0.1256826094284387
2021,Urban regions,East,At least once per month,0.10014947683109118,27598,0.0966076543076582,0.10369129935452416
2021,Rural regions,West,Never,0.5943718021603184,27598,0.5885787100473548,0.6001648942732819
2021,Rural regions,West,At least once per week,0.16600341102899374,27598,0.16161347785328548,0.170393344204702
2021,Rural regions,West,Seldom,0.12791358726549176,27598,0.12397305066562088,0.13185412386536263
2021,Rural regions,West,At least once per month,0.11171119954519614,27598,0.10799462612089554,0.11542777296949673
2021,Rural regions,East,Never,0.6453309951775537,27598,0.6396865644591968,0.6509754258959105
2021,Rural regions,East,At least once per month,0.12275317843051294,27598,0.11888154223913756,0.1266248146218883
2021,Rural regions,East,Seldom,0.1179307321350285,27598,0.11412549164617232,0.12173597262388468
2021,Rural regions,East,At least once per week,0.11398509425690487,27598,0.11023569394078152,0.11773449457302822
