year,pgisced97,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Lower Secondary Level,female,Divorced,0.06678,87,1637,0.05468,0.07888
1994,Lower Secondary Level,female,Widowed,0.28886,301,1637,0.26689,0.31082
1994,Upper Secondary Level,male,Married,0.64111,2202,3321,0.62480,0.65743
1994,Upper Secondary Level,male,"Married, living apart",0.02063,68,3321,0.01579,0.02546
1994,Upper Secondary Level,male,Single,0.23712,818,3321,0.22265,0.25159
1994,Upper Secondary Level,male,Divorced,0.05504,142,3321,0.04729,0.06280
1994,Upper Secondary Level,male,Widowed,0.04609,91,3321,0.03896,0.05323
1994,Upper Secondary Level,female,Married,0.58224,2076,3247,0.56527,0.59921
1994,Upper Secondary Level,female,"Married, living apart",0.02053,64,3247,0.01565,0.02541
1994,Upper Secondary Level,female,Single,0.16509,587,3247,0.15232,0.17786
1994,Upper Secondary Level,female,Divorced,0.08947,231,3247,0.07965,0.09928
1994,Upper Secondary Level,female,Widowed,0.14267,289,3247,0.13064,0.15470
1994,Post-secondary Non-tertiary Level,male,Married,0.46410,115,202,0.39516,0.53305
1994,Post-secondary Non-tertiary Level,male,Single,0.44565,87,202,0.37693,0.51436
1994,Post-secondary Non-tertiary Level,female,Married,0.48295,94,162,0.40576,0.56014
1994,Post-secondary Non-tertiary Level,female,Single,0.43294,68,162,0.35641,0.50948
1994,First Stage of Tertiary Education,male,Married,0.73218,378,431,0.69033,0.77404
1994,First Stage of Tertiary Education,male,Single,0.12316,53,431,0.09210,0.15422
1994,First Stage of Tertiary Education,female,Married,0.59623,185,237,0.53363,0.65883
1994,First Stage of Tertiary Education,female,Single,0.18922,52,237,0.13925,0.23919
1994,Second Stage of Tertiary Education,male,Married,0.71719,707,879,0.68740,0.74698
1994,Second Stage of Tertiary Education,male,Single,0.17226,129,879,0.14728,0.19724
1994,Second Stage of Tertiary Education,male,Divorced,0.06536,43,879,0.04901,0.08170
1994,Second Stage of Tertiary Education,female,Married,0.60870,524,699,0.57249,0.64490
1994,Second Stage of Tertiary Education,female,Single,0.20229,111,699,0.17249,0.23210
1994,Second Stage of Tertiary Education,female,Divorced,0.11064,64,699,0.08737,0.13391
1995,Pre-primary Level,male,Single,0.98925,142,142,0.97223,1.00627
1995,Pre-primary Level,female,Single,0.99647,144,144,0.98674,1.00619
1995,Primary Level,male,Married,0.60462,160,160,0.52862,0.68062
1995,Primary Level,female,Married,0.66847,255,255,0.61058,0.72637
1995,Lower Secondary Level,male,Married,0.51045,468,804,0.47588,0.54503
1995,Lower Secondary Level,male,Single,0.37921,336,804,0.34565,0.41277
1995,Lower Secondary Level,female,Married,0.47572,910,1594,0.45120,0.50025
1995,Lower Secondary Level,female,Single,0.14016,295,1594,0.12311,0.15721
1995,Lower Secondary Level,female,Divorced,0.06894,91,1594,0.05650,0.08139
1995,Lower Secondary Level,female,Widowed,0.29977,298,1594,0.27727,0.32227
1995,Upper Secondary Level,male,Married,0.63335,2235,3391,0.61713,0.64957
1995,Upper Secondary Level,male,"Married, living apart",0.01815,61,3391,0.01365,0.02264
1995,Upper Secondary Level,male,Single,0.24333,849,3391,0.22889,0.25778
1995,Upper Secondary Level,male,Divorced,0.05730,150,3391,0.04947,0.06512
1995,Upper Secondary Level,male,Widowed,0.04787,96,3391,0.04068,0.05506
1995,Upper Secondary Level,female,Married,0.58397,2128,3336,0.56724,0.60069
1995,Upper Secondary Level,female,"Married, living apart",0.01812,67,3336,0.01360,0.02265
1995,Upper Secondary Level,female,Single,0.15595,601,3336,0.14364,0.16827
1995,Upper Secondary Level,female,Divorced,0.09427,249,3336,0.08435,0.10418
1995,Upper Secondary Level,female,Widowed,0.14769,291,3336,0.13565,0.15973
1995,Post-secondary Non-tertiary Level,male,Married,0.55148,152,238,0.48816,0.61480
1995,Post-secondary Non-tertiary Level,male,Single,0.39406,86,238,0.33185,0.45627
1995,Post-secondary Non-tertiary Level,female,Married,0.51230,132,201,0.44302,0.58157
1995,Post-secondary Non-tertiary Level,female,Single,0.38267,69,201,0.31531,0.45003
1995,First Stage of Tertiary Education,male,Married,0.76396,382,434,0.72396,0.80396
1995,First Stage of Tertiary Education,male,Single,0.12118,52,434,0.09044,0.15191
1995,First Stage of Tertiary Education,female,Married,0.63684,192,242,0.57613,0.69756
1995,First Stage of Tertiary Education,female,Single,0.16507,50,242,0.11820,0.21194
1995,Second Stage of Tertiary Education,male,Married,0.71633,732,921,0.68720,0.74546
1995,Second Stage of Tertiary Education,male,Single,0.17157,137,921,0.14721,0.19593
1995,Second Stage of Tertiary Education,male,Divorced,0.06765,52,921,0.05142,0.08387
1995,Second Stage of Tertiary Education,female,Married,0.57256,545,758,0.53732,0.60780
1995,Second Stage of Tertiary Education,female,Single,0.23255,136,758,0.20245,0.26264
1995,Second Stage of Tertiary Education,female,Divorced,0.12503,77,758,0.10147,0.14859
1996,Pre-primary Level,female,Single,0.99400,154,154,0.98177,1.00624
1996,Primary Level,male,Married,0.61165,146,179,0.54005,0.68325
1996,Primary Level,male,Single,0.27805,33,179,0.21223,0.34387
1996,Primary Level,female,Married,0.66118,228,228,0.59960,0.72275
1996,Lower Secondary Level,male,Married,0.50549,440,760,0.46992,0.54106
1996,Lower Secondary Level,male,Single,0.38196,320,760,0.34740,0.41653
1996,Lower Secondary Level,female,Married,0.48603,894,1541,0.46107,0.51100
1996,Lower Secondary Level,female,Single,0.13793,279,1541,0.12071,0.15515
1996,Lower Secondary Level,female,Divorced,0.05924,82,1541,0.04745,0.07104
1996,Lower Secondary Level,female,Widowed,0.30552,286,1541,0.28251,0.32853
1996,Upper Secondary Level,male,Married,0.63166,2165,3335,0.61529,0.64804
1996,Upper Secondary Level,male,"Married, living apart",0.02644,78,3335,0.02100,0.03189
1996,Upper Secondary Level,male,Single,0.24097,848,3335,0.22645,0.25549
1996,Upper Secondary Level,male,Divorced,0.05596,154,3335,0.04815,0.06376
1996,Upper Secondary Level,male,Widowed,0.04497,90,3335,0.03794,0.05201
1996,Upper Secondary Level,female,Married,0.57510,2071,3284,0.55820,0.59201
1996,Upper Secondary Level,female,"Married, living apart",0.02288,82,3284,0.01776,0.02799
1996,Upper Secondary Level,female,Single,0.15413,590,3284,0.14178,0.16648
1996,Upper Secondary Level,female,Divorced,0.09792,246,3284,0.08775,0.10809
1996,Upper Secondary Level,female,Widowed,0.14997,295,3284,0.13776,0.16218
1996,Post-secondary Non-tertiary Level,male,Married,0.55179,146,230,0.48738,0.61620
1996,Post-secondary Non-tertiary Level,male,Single,0.39818,84,230,0.33478,0.46158
1996,Post-secondary Non-tertiary Level,female,Married,0.46765,128,214,0.40064,0.53466
1996,Post-secondary Non-tertiary Level,female,Single,0.44566,86,214,0.37891,0.51241
1996,First Stage of Tertiary Education,male,Married,0.76755,376,432,0.72767,0.80743
1996,First Stage of Tertiary Education,male,Single,0.11823,56,432,0.08775,0.14871
1996,First Stage of Tertiary Education,female,Married,0.59180,189,248,0.53051,0.65310
1996,First Stage of Tertiary Education,female,Single,0.19639,59,248,0.14684,0.24593
1996,Second Stage of Tertiary Education,male,Married,0.70106,727,936,0.67171,0.73040
1996,Second Stage of Tertiary Education,male,Single,0.19262,158,936,0.16734,0.21789
1996,Second Stage of Tertiary Education,male,Divorced,0.07106,51,936,0.05460,0.08753
1996,Second Stage of Tertiary Education,female,Married,0.58339,545,784,0.54886,0.61792
1996,Second Stage of Tertiary Education,female,Single,0.23386,140,784,0.20421,0.26351
1996,Second Stage of Tertiary Education,female,Divorced,0.11128,67,784,0.08925,0.13331
1996,Second Stage of Tertiary Education,female,Widowed,0.05310,32,784,0.03739,0.06880
1997,Pre-primary Level,female,Single,0.99515,157,157,0.98425,1.00605
1997,Primary Level,male,Married,0.64421,141,141,0.56491,0.72352
1997,Primary Level,female,Married,0.64183,212,212,0.57713,0.70652
1997,Lower Secondary Level,male,Married,0.48514,430,767,0.44974,0.52053
1997,Lower Secondary Level,male,Single,0.38809,337,767,0.35358,0.42260
1997,Lower Secondary Level,female,Married,0.46235,837,1478,0.43692,0.48778
1997,Lower Secondary Level,female,Single,0.15117,280,1478,0.13290,0.16944
1997,Lower Secondary Level,female,Divorced,0.07017,83,1478,0.05714,0.08319
1997,Lower Secondary Level,female,Widowed,0.30304,278,1478,0.27960,0.32648
1997,Upper Secondary Level,male,Married,0.63243,2105,3239,0.61582,0.64904
1997,Upper Secondary Level,male,"Married, living apart",0.02920,80,3239,0.02340,0.03500
1997,Upper Secondary Level,male,Single,0.23416,801,3239,0.21957,0.24874
1997,Upper Secondary Level,male,Divorced,0.06095,167,3239,0.05271,0.06919
1997,Upper Secondary Level,male,Widowed,0.04327,86,3239,0.03626,0.05027
1997,Upper Secondary Level,female,Married,0.57078,2046,3242,0.55374,0.58782
1997,Upper Secondary Level,female,"Married, living apart",0.03312,95,3242,0.02696,0.03928
1997,Upper Secondary Level,female,Single,0.15614,575,3242,0.14365,0.16864
1997,Upper Secondary Level,female,Divorced,0.09552,236,3242,0.08540,0.10564
1997,Upper Secondary Level,female,Widowed,0.14443,290,3242,0.13233,0.15654
1997,Post-secondary Non-tertiary Level,male,Married,0.54863,139,222,0.48302,0.61424
1997,Post-secondary Non-tertiary Level,male,Single,0.39571,83,222,0.33124,0.46019
1997,Post-secondary Non-tertiary Level,female,Married,0.49037,125,201,0.42109,0.55966
1997,Post-secondary Non-tertiary Level,female,Single,0.39786,76,201,0.33002,0.46569
1997,First Stage of Tertiary Education,male,Married,0.78334,378,436,0.74463,0.82206
1997,First Stage of Tertiary Education,male,Single,0.12448,58,436,0.09346,0.15551
1997,First Stage of Tertiary Education,female,Married,0.56301,180,235,0.49946,0.62657
1997,First Stage of Tertiary Education,female,Single,0.18995,55,235,0.13969,0.24021
1997,Second Stage of Tertiary Education,male,Married,0.68609,714,936,0.65634,0.71584
1997,Second Stage of Tertiary Education,male,Single,0.19956,168,936,0.17394,0.22518
1997,Second Stage of Tertiary Education,male,Divorced,0.07589,54,936,0.05892,0.09287
1997,Second Stage of Tertiary Education,female,Married,0.56948,533,779,0.53469,0.60428
1997,Second Stage of Tertiary Education,female,Single,0.24225,146,779,0.21214,0.27235
1997,Second Stage of Tertiary Education,female,Divorced,0.10649,67,779,0.08481,0.12817
1997,Second Stage of Tertiary Education,female,Widowed,0.06085,33,779,0.04405,0.07765
1998,Pre-primary Level,male,Single,0.98414,162,162,0.96483,1.00344
1998,Pre-primary Level,female,Single,0.98245,165,165,0.96235,1.00255
1998,Primary Level,male,Married,0.65483,134,165,0.58206,0.72759
1998,Primary Level,male,Single,0.22354,31,165,0.15978,0.28730
1998,Primary Level,female,Married,0.63977,196,196,0.57239,0.70715
1998,Lower Secondary Level,male,Married,0.46723,459,875,0.43415,0.50030
1998,Lower Secondary Level,male,Single,0.39891,382,875,0.36645,0.43138
1998,Lower Secondary Level,male,Divorced,0.05505,34,875,0.03993,0.07017
1998,Lower Secondary Level,female,Married,0.46906,899,1591,0.44454,0.49359
1998,Lower Secondary Level,female,Single,0.14538,286,1591,0.12805,0.16270
1998,Lower Secondary Level,female,Divorced,0.07022,94,1591,0.05766,0.08278
1998,Lower Secondary Level,female,Widowed,0.29743,312,1591,0.27496,0.31990
1998,Upper Secondary Level,male,Married,0.63177,2275,3515,0.61582,0.64771
1998,Upper Secondary Level,male,"Married, living apart",0.02821,83,3515,0.02273,0.03368
1998,Upper Secondary Level,male,Single,0.23742,876,3515,0.22335,0.25149
1998,Upper Secondary Level,male,Divorced,0.06230,191,3515,0.05431,0.07030
1998,Upper Secondary Level,male,Widowed,0.04030,90,3515,0.03380,0.04680
1998,Upper Secondary Level,female,Married,0.57570,2218,3508,0.55934,0.59206
1998,Upper Secondary Level,female,"Married, living apart",0.03436,107,3508,0.02833,0.04039
1998,Upper Secondary Level,female,Single,0.16528,628,3508,0.15298,0.17757
1998,Upper Secondary Level,female,Divorced,0.09354,258,3508,0.08391,0.10318
1998,Upper Secondary Level,female,Widowed,0.13112,297,3508,0.11995,0.14229
1998,Post-secondary Non-tertiary Level,male,Married,0.53981,138,233,0.47568,0.60395
1998,Post-secondary Non-tertiary Level,male,Single,0.42153,95,233,0.35799,0.48507
1998,Post-secondary Non-tertiary Level,female,Married,0.55367,160,241,0.49078,0.61657
1998,Post-secondary Non-tertiary Level,female,Single,0.31612,81,241,0.25730,0.37495
1998,First Stage of Tertiary Education,male,Married,0.78955,403,460,0.75226,0.82685
1998,First Stage of Tertiary Education,male,Single,0.12005,57,460,0.09032,0.14979
1998,First Stage of Tertiary Education,female,Married,0.57846,206,276,0.52009,0.63682
1998,First Stage of Tertiary Education,female,Single,0.20746,70,276,0.15954,0.25539
1998,Second Stage of Tertiary Education,male,Married,0.69469,786,1045,0.66676,0.72263
1998,Second Stage of Tertiary Education,male,Single,0.19483,193,1045,0.17080,0.21886
1998,Second Stage of Tertiary Education,male,Divorced,0.07177,66,1045,0.05612,0.08743
1998,Second Stage of Tertiary Education,female,Married,0.55239,568,870,0.51933,0.58546
1998,Second Stage of Tertiary Education,female,Single,0.23864,178,870,0.21030,0.26698
1998,Second Stage of Tertiary Education,female,Divorced,0.12361,87,870,0.10172,0.14549
1998,Second Stage of Tertiary Education,female,Widowed,0.06140,37,870,0.04544,0.07736
1999,Pre-primary Level,male,Single,0.97671,156,156,0.95297,1.00046
1999,Pre-primary Level,female,Single,0.98703,156,156,0.96922,1.00484
1999,Primary Level,male,Married,0.65618,128,159,0.58212,0.73025
1999,Primary Level,male,Single,0.22755,31,159,0.16218,0.29292
1999,Primary Level,female,Married,0.62936,188,188,0.56013,0.69858
1999,Lower Secondary Level,male,Married,0.45120,428,833,0.41739,0.48502
1999,Lower Secondary Level,male,Single,0.41113,369,833,0.37769,0.44456
1999,Lower Secondary Level,male,Divorced,0.06067,36,833,0.04445,0.07690
1999,Lower Secondary Level,female,Married,0.45767,844,1560,0.43294,0.48240
1999,Lower Secondary Level,female,"Married, living apart",0.02014,33,1560,0.01316,0.02711
1999,Lower Secondary Level,female,Single,0.15075,286,1560,0.13299,0.16852
1999,Lower Secondary Level,female,Divorced,0.07131,97,1560,0.05854,0.08409
1999,Lower Secondary Level,female,Widowed,0.30012,300,1560,0.27737,0.32287
1999,Upper Secondary Level,male,Married,0.62170,2218,3465,0.60555,0.63785
1999,Upper Secondary Level,male,"Married, living apart",0.02538,76,3465,0.02014,0.03062
1999,Upper Secondary Level,male,Single,0.24054,860,3465,0.22631,0.25477
1999,Upper Secondary Level,male,Divorced,0.07129,216,3465,0.06272,0.07986
1999,Upper Secondary Level,male,Widowed,0.04110,95,3465,0.03449,0.04771
1999,Upper Secondary Level,female,Married,0.56741,2150,3466,0.55091,0.58390
1999,Upper Secondary Level,female,"Married, living apart",0.02943,96,3466,0.02380,0.03506
1999,Upper Secondary Level,female,Single,0.17090,653,3466,0.15837,0.18344
1999,Upper Secondary Level,female,Divorced,0.09848,271,3466,0.08856,0.10840
1999,Upper Secondary Level,female,Widowed,0.13378,296,3466,0.12245,0.14512
1999,Post-secondary Non-tertiary Level,male,Married,0.53046,134,228,0.46554,0.59539
1999,Post-secondary Non-tertiary Level,male,Single,0.42687,94,228,0.36252,0.49122
1999,Post-secondary Non-tertiary Level,female,Married,0.55228,158,242,0.48950,0.61506
1999,Post-secondary Non-tertiary Level,female,Single,0.30357,84,242,0.24552,0.36162
1999,First Stage of Tertiary Education,male,Married,0.76572,386,443,0.72623,0.80521
1999,First Stage of Tertiary Education,male,Single,0.12167,57,443,0.09119,0.15214
1999,First Stage of Tertiary Education,female,Married,0.55771,207,282,0.49964,0.61578
1999,First Stage of Tertiary Education,female,Single,0.22367,75,282,0.17495,0.27240
1999,Second Stage of Tertiary Education,male,Married,0.69462,780,1040,0.66661,0.72262
1999,Second Stage of Tertiary Education,male,Single,0.18872,195,1040,0.16493,0.21251
1999,Second Stage of Tertiary Education,male,Divorced,0.07417,65,1040,0.05824,0.09011
1999,Second Stage of Tertiary Education,female,Married,0.53818,561,862,0.50488,0.57148
1999,Second Stage of Tertiary Education,female,Single,0.24351,178,862,0.21484,0.27218
1999,Second Stage of Tertiary Education,female,Divorced,0.13074,87,862,0.10822,0.15326
1999,Second Stage of Tertiary Education,female,Widowed,0.06276,36,862,0.04656,0.07896
2000,Pre-primary Level,male,Single,0.98674,234,234,0.97205,1.00143
2000,Pre-primary Level,female,Single,0.97822,250,250,0.96009,0.99635
2000,Primary Level,male,Married,0.63615,109,160,0.56137,0.71093
2000,Primary Level,male,Single,0.31973,51,160,0.24724,0.39222
2000,Primary Level,female,Married,0.64016,162,162,0.56602,0.71430
2000,Lower Secondary Level,male,Married,0.43754,520,1137,0.40869,0.46638
2000,Lower Secondary Level,male,Single,0.45479,545,1137,0.42584,0.48375
2000,Lower Secondary Level,male,Divorced,0.05029,41,1137,0.03759,0.06300
2000,Lower Secondary Level,male,Widowed,0.03720,31,1137,0.02619,0.04820
2000,Lower Secondary Level,female,Married,0.47872,1273,2398,0.45872,0.49872
2000,Lower Secondary Level,female,"Married, living apart",0.02204,53,2398,0.01616,0.02792
2000,Lower Secondary Level,female,Single,0.16020,469,2398,0.14552,0.17489
2000,Lower Secondary Level,female,Divorced,0.06500,132,2398,0.05513,0.07487
2000,Lower Secondary Level,female,Widowed,0.27404,471,2398,0.25618,0.29190
2000,Upper Secondary Level,male,Married,0.62315,4080,6268,0.61116,0.63515
2000,Upper Secondary Level,male,"Married, living apart",0.02335,140,6268,0.01961,0.02709
2000,Upper Secondary Level,male,Single,0.24369,1483,6268,0.23306,0.25432
2000,Upper Secondary Level,male,Divorced,0.06452,363,6268,0.05844,0.07061
2000,Upper Secondary Level,male,Widowed,0.04528,202,6268,0.04013,0.05043
2000,Upper Secondary Level,female,Married,0.58399,4148,6531,0.57204,0.59595
2000,Upper Secondary Level,female,"Married, living apart",0.02177,141,6531,0.01823,0.02531
2000,Upper Secondary Level,female,Single,0.17279,1131,6531,0.16362,0.18196
2000,Upper Secondary Level,female,Divorced,0.08568,488,6531,0.07889,0.09247
2000,Upper Secondary Level,female,Widowed,0.13576,623,6531,0.12745,0.14407
2000,Post-secondary Non-tertiary Level,male,Married,0.50605,287,478,0.46118,0.55091
2000,Post-secondary Non-tertiary Level,male,Single,0.42451,191,478,0.38015,0.46886
2000,Post-secondary Non-tertiary Level,female,Married,0.49784,342,573,0.45686,0.53882
2000,Post-secondary Non-tertiary Level,female,Single,0.33045,194,573,0.29191,0.36900
2000,Post-secondary Non-tertiary Level,female,Widowed,0.09558,37,573,0.07149,0.11968
2000,First Stage of Tertiary Education,male,Married,0.74338,844,1024,0.71661,0.77014
2000,First Stage of Tertiary Education,male,Single,0.12832,118,1024,0.10783,0.14882
2000,First Stage of Tertiary Education,male,Divorced,0.06888,62,1024,0.05336,0.08440
2000,First Stage of Tertiary Education,female,Married,0.58143,530,791,0.54703,0.61583
2000,First Stage of Tertiary Education,female,Single,0.19081,146,791,0.16341,0.21821
2000,First Stage of Tertiary Education,female,Divorced,0.10657,67,791,0.08506,0.12809
2000,First Stage of Tertiary Education,female,Widowed,0.09844,48,791,0.07767,0.11922
2000,Second Stage of Tertiary Education,male,Married,0.68576,1597,2158,0.66617,0.70535
2000,Second Stage of Tertiary Education,male,"Married, living apart",0.02565,45,2158,0.01898,0.03232
2000,Second Stage of Tertiary Education,male,Single,0.19888,364,2158,0.18204,0.21573
2000,Second Stage of Tertiary Education,male,Divorced,0.06363,110,2158,0.05333,0.07393
2000,Second Stage of Tertiary Education,male,Widowed,0.02532,42,2158,0.01869,0.03195
2000,Second Stage of Tertiary Education,female,Married,0.56444,1050,1657,0.54056,0.58832
2000,Second Stage of Tertiary Education,female,"Married, living apart",0.02331,39,1657,0.01604,0.03058
2000,Second Stage of Tertiary Education,female,Single,0.23176,332,1657,0.21143,0.25208
2000,Second Stage of Tertiary Education,female,Divorced,0.12567,171,1657,0.10971,0.14164
2000,Second Stage of Tertiary Education,female,Widowed,0.05414,65,1657,0.04324,0.06504
2001,Pre-primary Level,male,Single,0.99854,256,256,0.99385,1.00323
2001,Pre-primary Level,female,Single,0.99534,282,282,0.98738,1.00330
2001,Primary Level,male,Married,0.62246,84,125,0.53713,0.70778
2001,Primary Level,male,Single,0.34089,41,125,0.25745,0.42432
2001,Primary Level,female,Married,0.57878,119,119,0.48969,0.66787
2001,Lower Secondary Level,male,Married,0.43194,437,956,0.40053,0.46336
2001,Lower Secondary Level,male,Single,0.46443,486,956,0.43279,0.49606
2001,Lower Secondary Level,male,Divorced,0.04459,33,956,0.03150,0.05768
2001,Lower Secondary Level,female,Married,0.46933,1092,2083,0.44789,0.49077
2001,Lower Secondary Level,female,"Married, living apart",0.02257,48,2083,0.01619,0.02896
2001,Lower Secondary Level,female,Single,0.16385,417,2083,0.14795,0.17975
2001,Lower Secondary Level,female,Divorced,0.07558,127,2083,0.06422,0.08693
2001,Lower Secondary Level,female,Widowed,0.26867,399,2083,0.24963,0.28771
2001,Upper Secondary Level,male,Married,0.61478,3667,5641,0.60208,0.62748
2001,Upper Secondary Level,male,"Married, living apart",0.02233,125,5641,0.01848,0.02619
2001,Upper Secondary Level,male,Single,0.24610,1306,5641,0.23486,0.25735
2001,Upper Secondary Level,male,Divorced,0.07022,346,5641,0.06355,0.07689
2001,Upper Secondary Level,male,Widowed,0.04656,197,5641,0.04106,0.05206
2001,Upper Secondary Level,female,Married,0.57637,3752,5935,0.56380,0.58894
2001,Upper Secondary Level,female,"Married, living apart",0.02339,131,5935,0.01955,0.02724
2001,Upper Secondary Level,female,Single,0.17269,1012,5935,0.16308,0.18231
2001,Upper Secondary Level,female,Divorced,0.09236,474,5935,0.08499,0.09972
2001,Upper Secondary Level,female,Widowed,0.13519,566,5935,0.12649,0.14388
2001,Post-secondary Non-tertiary Level,male,Married,0.54145,286,458,0.49576,0.58713
2001,Post-secondary Non-tertiary Level,male,Single,0.40663,172,458,0.36160,0.45167
2001,Post-secondary Non-tertiary Level,female,Married,0.51023,342,551,0.46845,0.55201
2001,Post-secondary Non-tertiary Level,female,Single,0.31035,174,551,0.27168,0.34901
2001,Post-secondary Non-tertiary Level,female,Widowed,0.10243,35,551,0.07709,0.12777
2001,First Stage of Tertiary Education,male,Married,0.73069,752,915,0.70193,0.75945
2001,First Stage of Tertiary Education,male,Single,0.12510,104,915,0.10365,0.14655
2001,First Stage of Tertiary Education,male,Divorced,0.08189,59,915,0.06411,0.09967
2001,First Stage of Tertiary Education,female,Married,0.57453,471,695,0.53775,0.61132
2001,First Stage of Tertiary Education,female,Single,0.18195,115,695,0.15325,0.21066
2001,First Stage of Tertiary Education,female,Divorced,0.11642,64,695,0.09256,0.14028
2001,First Stage of Tertiary Education,female,Widowed,0.10770,45,695,0.08464,0.13077
2001,Second Stage of Tertiary Education,male,Married,0.67801,1476,1994,0.65750,0.69852
2001,Second Stage of Tertiary Education,male,"Married, living apart",0.03354,56,1994,0.02563,0.04144
2001,Second Stage of Tertiary Education,male,Single,0.19973,325,1994,0.18217,0.21728
2001,Second Stage of Tertiary Education,male,Divorced,0.06391,97,1994,0.05317,0.07465
2001,Second Stage of Tertiary Education,male,Widowed,0.02482,40,1994,0.01799,0.03165
2001,Second Stage of Tertiary Education,female,Married,0.56010,987,1556,0.53542,0.58477
2001,Second Stage of Tertiary Education,female,"Married, living apart",0.02256,35,1556,0.01518,0.02995
2001,Second Stage of Tertiary Education,female,Single,0.24348,319,1556,0.22215,0.26481
2001,Second Stage of Tertiary Education,female,Divorced,0.12406,155,1556,0.10768,0.14044
2001,Second Stage of Tertiary Education,female,Widowed,0.04980,60,1556,0.03899,0.06061
2002,Pre-primary Level,male,Single,0.99921,295,295,0.99601,1.00242
2002,Pre-primary Level,female,Single,0.99700,315,315,0.99095,1.00305
2002,Primary Level,male,Married,0.62180,74,108,0.52991,0.71369
2002,Primary Level,male,Single,0.31966,34,108,0.23129,0.40802
2002,Primary Level,female,Married,0.59301,112,112,0.50161,0.68440
2002,Lower Secondary Level,male,Married,0.43341,401,903,0.40107,0.46575
2002,Lower Secondary Level,male,Single,0.46305,469,903,0.43051,0.49559
2002,Lower Secondary Level,male,Divorced,0.04539,33,903,0.03181,0.05898
2002,Lower Secondary Level,female,Married,0.45995,1000,1945,0.43780,0.48211
2002,Lower Secondary Level,female,"Married, living apart",0.02299,40,1945,0.01633,0.02965
2002,Lower Secondary Level,female,Single,0.17248,394,1945,0.15568,0.18927
2002,Lower Secondary Level,female,Divorced,0.07870,127,1945,0.06673,0.09067
2002,Lower Secondary Level,female,Widowed,0.26588,384,1945,0.24624,0.28552
2002,Upper Secondary Level,male,Married,0.61313,3549,5563,0.60033,0.62593
2002,Upper Secondary Level,male,"Married, living apart",0.02404,133,5563,0.02001,0.02806
2002,Upper Secondary Level,male,Single,0.24529,1343,5563,0.23398,0.25660
2002,Upper Secondary Level,male,Divorced,0.07356,350,5563,0.06670,0.08042
2002,Upper Secondary Level,male,Widowed,0.04399,188,5563,0.03860,0.04938
2002,Upper Secondary Level,female,Married,0.57604,3826,6021,0.56356,0.58853
2002,Upper Secondary Level,female,"Married, living apart",0.02219,131,6021,0.01847,0.02591
2002,Upper Secondary Level,female,Single,0.17200,1049,6021,0.16247,0.18153
2002,Upper Secondary Level,female,Divorced,0.09403,464,6021,0.08666,0.10140
2002,Upper Secondary Level,female,Widowed,0.13573,551,6021,0.12708,0.14439
2002,Post-secondary Non-tertiary Level,male,Married,0.55318,291,462,0.50779,0.59856
2002,Post-secondary Non-tertiary Level,male,Single,0.38643,171,462,0.34198,0.43088
2002,Post-secondary Non-tertiary Level,female,Married,0.50518,399,661,0.46704,0.54333
2002,Post-secondary Non-tertiary Level,female,Single,0.31602,195,661,0.28055,0.35149
2002,Post-secondary Non-tertiary Level,female,Divorced,0.06788,33,661,0.04869,0.08707
2002,Post-secondary Non-tertiary Level,female,Widowed,0.09747,34,661,0.07484,0.12010
2002,First Stage of Tertiary Education,male,Married,0.73565,791,962,0.70776,0.76353
2002,First Stage of Tertiary Education,male,Single,0.12101,104,962,0.10039,0.14163
2002,First Stage of Tertiary Education,male,Divorced,0.08768,67,962,0.06980,0.10557
2002,First Stage of Tertiary Education,female,Married,0.56450,489,715,0.52813,0.60087
2002,First Stage of Tertiary Education,female,Single,0.17845,109,715,0.15036,0.20653
2002,First Stage of Tertiary Education,female,Divorced,0.11418,67,715,0.09085,0.13751
2002,First Stage of Tertiary Education,female,Widowed,0.11224,50,715,0.08909,0.13540
2002,Second Stage of Tertiary Education,male,Married,0.67347,2000,2602,0.65545,0.69150
2002,Second Stage of Tertiary Education,male,"Married, living apart",0.02836,55,2602,0.02198,0.03474
2002,Second Stage of Tertiary Education,male,Single,0.20418,362,2602,0.18869,0.21967
2002,Second Stage of Tertiary Education,male,Divorced,0.06766,133,2602,0.05801,0.07731
2002,Second Stage of Tertiary Education,male,Widowed,0.02633,52,2602,0.02017,0.03248
2002,Second Stage of Tertiary Education,female,Married,0.55610,1334,1957,0.53408,0.57812
2002,Second Stage of Tertiary Education,female,"Married, living apart",0.02069,33,1957,0.01438,0.02700
2002,Second Stage of Tertiary Education,female,Single,0.24186,352,1957,0.22288,0.26083
2002,Second Stage of Tertiary Education,female,Divorced,0.12957,171,1957,0.11468,0.14445
2002,Second Stage of Tertiary Education,female,Widowed,0.05179,67,1957,0.04197,0.06161
2003,Pre-primary Level,male,Single,0.98267,299,299,0.96786,0.99749
2003,Pre-primary Level,female,Single,0.98856,315,315,0.97680,1.00032
2003,Primary Level,male,Married,0.58075,65,102,0.48451,0.67698
2003,Primary Level,male,Single,0.37673,37,102,0.28223,0.47124
2003,Primary Level,female,Married,0.58155,103,103,0.48581,0.67728
2003,Lower Secondary Level,male,Married,0.40895,374,866,0.37618,0.44171
