year,age_gr,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,17-29 y.,Urban regions,Single,0.77073,1508,2031,0.75244,0.78901
1998,17-29 y.,Rural regions,Married,0.17826,210,1085,0.15548,0.20104
1998,17-29 y.,Rural regions,Single,0.79790,875,1085,0.77400,0.82181
1998,30-45 y.,Urban regions,Married,0.64894,2212,3163,0.63230,0.66557
1998,30-45 y.,Urban regions,"Married, living apart",0.03970,114,3163,0.03289,0.04650
1998,30-45 y.,Urban regions,Single,0.21113,587,3163,0.19690,0.22535
1998,30-45 y.,Urban regions,Divorced,0.09405,250,3163,0.08387,0.10422
1998,30-45 y.,Rural regions,Married,0.72372,1239,1634,0.70203,0.74541
1998,30-45 y.,Rural regions,"Married, living apart",0.03194,49,1634,0.02341,0.04047
1998,30-45 y.,Rural regions,Single,0.14857,212,1634,0.13132,0.16582
1998,30-45 y.,Rural regions,Divorced,0.08838,134,1634,0.07461,0.10215
1998,46-65 y.,Urban regions,Married,0.73114,2242,2810,0.71474,0.74753
1998,46-65 y.,Urban regions,"Married, living apart",0.03833,89,2810,0.03123,0.04543
1998,46-65 y.,Urban regions,Single,0.06545,105,2810,0.05631,0.07460
1998,46-65 y.,Urban regions,Divorced,0.10638,226,2810,0.09497,0.11778
1998,46-65 y.,Urban regions,Widowed,0.05870,148,2810,0.05001,0.06739
1998,46-65 y.,Rural regions,Married,0.77513,1317,1565,0.75444,0.79582
1998,46-65 y.,Rural regions,Single,0.04012,40,1565,0.03039,0.04984
1998,46-65 y.,Rural regions,Divorced,0.09184,108,1565,0.07752,0.10615
1998,46-65 y.,Rural regions,Widowed,0.08194,100,1565,0.06835,0.09553
1998,66 and older,Urban regions,Married,0.48013,722,1223,0.45212,0.50814
1998,66 and older,Urban regions,Single,0.05031,46,1223,0.03806,0.06257
1998,66 and older,Urban regions,Divorced,0.05647,56,1223,0.04352,0.06941
1998,66 and older,Urban regions,Widowed,0.39908,399,1223,0.37163,0.42654
1998,66 and older,Rural regions,Married,0.51629,355,590,0.47593,0.55665
1998,66 and older,Rural regions,Divorced,0.05502,31,590,0.03661,0.07344
1998,66 and older,Rural regions,Widowed,0.37795,204,590,0.33879,0.41711
1999,17-29 y.,Urban regions,Married,0.19374,444,1878,0.17586,0.21162
1999,17-29 y.,Urban regions,Single,0.78006,1434,1878,0.76132,0.79880
1999,17-29 y.,Rural regions,Married,0.15470,173,1023,0.13253,0.17687
1999,17-29 y.,Rural regions,Single,0.81858,850,1023,0.79495,0.84220
1999,30-45 y.,Urban regions,Married,0.63152,2107,3079,0.61447,0.64856
1999,30-45 y.,Urban regions,"Married, living apart",0.03772,108,3079,0.03098,0.04445
1999,30-45 y.,Urban regions,Single,0.22369,605,3079,0.20897,0.23841
1999,30-45 y.,Urban regions,Divorced,0.09946,259,3079,0.08888,0.11003
1999,30-45 y.,Rural regions,Married,0.67917,1153,1603,0.65631,0.70202
1999,30-45 y.,Rural regions,"Married, living apart",0.03596,55,1603,0.02684,0.04508
1999,30-45 y.,Rural regions,Single,0.17160,241,1603,0.15313,0.19006
1999,30-45 y.,Rural regions,Divorced,0.10681,154,1603,0.09169,0.12194
1999,46-65 y.,Urban regions,Married,0.72617,2126,2680,0.70928,0.74306
1999,46-65 y.,Urban regions,"Married, living apart",0.03382,83,2680,0.02697,0.04066
1999,46-65 y.,Urban regions,Single,0.06821,102,2680,0.05866,0.07775
1999,46-65 y.,Urban regions,Divorced,0.11331,228,2680,0.10131,0.12531
1999,46-65 y.,Urban regions,Widowed,0.05850,141,2680,0.04961,0.06738
1999,46-65 y.,Rural regions,Married,0.77960,1261,1493,0.75857,0.80063
1999,46-65 y.,Rural regions,Single,0.03767,32,1493,0.02801,0.04733
1999,46-65 y.,Rural regions,Divorced,0.09340,102,1493,0.07864,0.10817
1999,46-65 y.,Rural regions,Widowed,0.08004,98,1493,0.06627,0.09381
1999,66 and older,Urban regions,Married,0.48559,704,1171,0.45695,0.51423
1999,66 and older,Urban regions,Single,0.05210,44,1171,0.03937,0.06484
1999,66 and older,Urban regions,Divorced,0.05874,55,1171,0.04527,0.07222
1999,66 and older,Urban regions,Widowed,0.38827,368,1171,0.36034,0.41620
1999,66 and older,Rural regions,Married,0.51433,352,585,0.47379,0.55486
1999,66 and older,Rural regions,Divorced,0.06011,35,585,0.04084,0.07939
1999,66 and older,Rural regions,Widowed,0.37150,198,585,0.33231,0.41069
2000,17-29 y.,Urban regions,Married,0.18155,567,2886,0.16748,0.19562
2000,17-29 y.,Urban regions,Single,0.79200,2285,2886,0.77719,0.80681
2000,17-29 y.,Urban regions,Divorced,0.01450,34,2886,0.01014,0.01886
2000,17-29 y.,Rural regions,Married,0.15006,248,1637,0.13275,0.16737
2000,17-29 y.,Rural regions,Single,0.82809,1389,1637,0.80981,0.84638
2000,30-45 y.,Urban regions,Married,0.64998,3758,5369,0.63722,0.66274
2000,30-45 y.,Urban regions,"Married, living apart",0.03326,173,5369,0.02846,0.03806
2000,30-45 y.,Urban regions,Single,0.22738,1028,5369,0.21617,0.23859
2000,30-45 y.,Urban regions,Divorced,0.08458,410,5369,0.07714,0.09203
2000,30-45 y.,Rural regions,Married,0.70355,2041,2752,0.68649,0.72062
2000,30-45 y.,Rural regions,"Married, living apart",0.02420,67,2752,0.01846,0.02995
2000,30-45 y.,Rural regions,Single,0.17320,404,2752,0.15906,0.18734
2000,30-45 y.,Rural regions,Divorced,0.09257,240,2752,0.08174,0.10340
2000,46-65 y.,Urban regions,Married,0.73352,3989,5089,0.72137,0.74567
2000,46-65 y.,Urban regions,"Married, living apart",0.02953,134,5089,0.02488,0.03418
2000,46-65 y.,Urban regions,Single,0.06877,238,5089,0.06181,0.07572
2000,46-65 y.,Urban regions,Divorced,0.10952,450,5089,0.10093,0.11810
2000,46-65 y.,Urban regions,Widowed,0.05866,278,5089,0.05221,0.06512
2000,46-65 y.,Rural regions,Married,0.77314,2205,2677,0.75727,0.78901
2000,46-65 y.,Rural regions,"Married, living apart",0.01942,46,2677,0.01419,0.02464
2000,46-65 y.,Rural regions,Single,0.04244,75,2677,0.03481,0.05008
2000,46-65 y.,Rural regions,Divorced,0.09660,200,2677,0.08541,0.10779
2000,46-65 y.,Rural regions,Widowed,0.06813,151,2677,0.05859,0.07768
2000,66 and older,Urban regions,Married,0.52113,1423,2318,0.50079,0.54147
2000,66 and older,Urban regions,Single,0.04740,83,2318,0.03875,0.05606
2000,66 and older,Urban regions,Divorced,0.04879,94,2318,0.04002,0.05756
2000,66 and older,Urban regions,Widowed,0.37003,718,2318,0.35037,0.38969
2000,66 and older,Rural regions,Married,0.53831,744,1238,0.51053,0.56610
2000,66 and older,Rural regions,Single,0.03498,39,1238,0.02474,0.04522
2000,66 and older,Rural regions,Divorced,0.05727,60,1238,0.04432,0.07022
2000,66 and older,Rural regions,Widowed,0.36050,395,1238,0.33375,0.38726
2001,17-29 y.,Urban regions,Married,0.16880,473,2581,0.15435,0.18325
2001,17-29 y.,Urban regions,Single,0.81132,2108,2581,0.79623,0.82642
2001,17-29 y.,Rural regions,Married,0.12505,192,1448,0.10801,0.14210
2001,17-29 y.,Rural regions,Single,0.84769,1256,1448,0.82918,0.86620
2001,30-45 y.,Urban regions,Married,0.63133,3351,4843,0.61775,0.64492
2001,30-45 y.,Urban regions,"Married, living apart",0.03200,148,4843,0.02704,0.03696
2001,30-45 y.,Urban regions,Single,0.24180,953,4843,0.22974,0.25386
2001,30-45 y.,Urban regions,Divorced,0.09094,391,4843,0.08284,0.09903
2001,30-45 y.,Rural regions,Married,0.67946,1778,2449,0.66097,0.69795
2001,30-45 y.,Rural regions,"Married, living apart",0.03185,77,2449,0.02490,0.03881
2001,30-45 y.,Rural regions,Single,0.18868,381,2449,0.17318,0.20418
2001,30-45 y.,Rural regions,Divorced,0.09473,213,2449,0.08312,0.10633
2001,46-65 y.,Urban regions,Married,0.71732,3596,4633,0.70435,0.73029
2001,46-65 y.,Urban regions,"Married, living apart",0.03241,137,4633,0.02731,0.03751
2001,46-65 y.,Urban regions,Single,0.07831,235,4633,0.07057,0.08605
2001,46-65 y.,Urban regions,Divorced,0.11625,426,4633,0.10702,0.12548
2001,46-65 y.,Urban regions,Widowed,0.05571,239,4633,0.04911,0.06232
2001,46-65 y.,Rural regions,Married,0.76228,2014,2462,0.74546,0.77909
2001,46-65 y.,Rural regions,"Married, living apart",0.01667,37,2462,0.01161,0.02173
2001,46-65 y.,Rural regions,Single,0.04642,71,2462,0.03811,0.05473
2001,46-65 y.,Rural regions,Divorced,0.10440,197,2462,0.09232,0.11648
2001,46-65 y.,Rural regions,Widowed,0.07023,143,2462,0.06014,0.08033
2001,66 and older,Urban regions,Married,0.52231,1350,2184,0.50136,0.54327
2001,66 and older,Urban regions,Single,0.05003,81,2184,0.04088,0.05917
2001,66 and older,Urban regions,Divorced,0.05645,102,2184,0.04677,0.06613
2001,66 and older,Urban regions,Widowed,0.35789,651,2184,0.33778,0.37800
2001,66 and older,Rural regions,Married,0.56183,737,1143,0.53305,0.59061
2001,66 and older,Rural regions,Divorced,0.04803,49,1143,0.03563,0.06044
2001,66 and older,Rural regions,Widowed,0.34969,357,1143,0.32203,0.37735
2002,17-29 y.,Urban regions,Married,0.15717,401,2632,0.14327,0.17108
2002,17-29 y.,Urban regions,Single,0.82712,2231,2632,0.81268,0.84157
2002,17-29 y.,Rural regions,Married,0.09091,135,1443,0.07607,0.10574
2002,17-29 y.,Rural regions,Single,0.88190,1308,1443,0.86524,0.89855
2002,30-45 y.,Urban regions,Married,0.63264,3461,4996,0.61927,0.64601
2002,30-45 y.,Urban regions,"Married, living apart",0.03072,139,4996,0.02593,0.03550
2002,30-45 y.,Urban regions,Single,0.23880,991,4996,0.22698,0.25063
2002,30-45 y.,Urban regions,Divorced,0.09320,405,4996,0.08514,0.10126
2002,30-45 y.,Rural regions,Married,0.65811,1718,2403,0.63914,0.67708
2002,30-45 y.,Rural regions,"Married, living apart",0.02961,83,2403,0.02283,0.03639
2002,30-45 y.,Rural regions,Single,0.20483,394,2403,0.18869,0.22097
2002,30-45 y.,Rural regions,Divorced,0.09956,208,2403,0.08759,0.11154
2002,46-65 y.,Urban regions,Married,0.71298,4177,5253,0.70075,0.72522
2002,46-65 y.,Urban regions,"Married, living apart",0.03105,132,5253,0.02636,0.03574
2002,46-65 y.,Urban regions,Single,0.08162,248,5253,0.07421,0.08902
2002,46-65 y.,Urban regions,Divorced,0.12198,466,5253,0.11313,0.13083
2002,46-65 y.,Urban regions,Widowed,0.05237,230,5253,0.04634,0.05839
2002,46-65 y.,Rural regions,Married,0.74865,2128,2601,0.73197,0.76532
2002,46-65 y.,Rural regions,"Married, living apart",0.02040,46,2601,0.01497,0.02584
2002,46-65 y.,Rural regions,Single,0.05304,80,2601,0.04442,0.06165
2002,46-65 y.,Rural regions,Divorced,0.11247,213,2601,0.10033,0.12462
2002,46-65 y.,Rural regions,Widowed,0.06544,134,2601,0.05593,0.07494
2002,66 and older,Urban regions,Married,0.53549,1493,2362,0.51538,0.55561
2002,66 and older,Urban regions,"Married, living apart",0.01655,39,2362,0.01140,0.02170
2002,66 and older,Urban regions,Single,0.04809,81,2362,0.03946,0.05672
2002,66 and older,Urban regions,Divorced,0.05519,105,2362,0.04598,0.06440
2002,66 and older,Urban regions,Widowed,0.34467,644,2362,0.32550,0.36384
2002,66 and older,Rural regions,Married,0.56519,778,1220,0.53736,0.59302
2002,66 and older,Rural regions,Single,0.03414,32,1220,0.02394,0.04433
2002,66 and older,Rural regions,Divorced,0.05046,55,1220,0.03818,0.06275
2002,66 and older,Rural regions,Widowed,0.34274,355,1220,0.31609,0.36938
2003,17-29 y.,Urban regions,Married,0.15412,363,2581,0.14019,0.16806
2003,17-29 y.,Urban regions,Single,0.82449,2218,2581,0.80981,0.83917
2003,17-29 y.,Rural regions,Married,0.08412,110,1358,0.06935,0.09889
2003,17-29 y.,Rural regions,Single,0.89366,1248,1358,0.87726,0.91006
2003,30-45 y.,Urban regions,Married,0.62001,3148,4664,0.60608,0.63394
2003,30-45 y.,Urban regions,"Married, living apart",0.03454,155,4664,0.02930,0.03978
2003,30-45 y.,Urban regions,Single,0.24778,989,4664,0.23539,0.26017
2003,30-45 y.,Urban regions,Divorced,0.09386,372,4664,0.08549,0.10223
2003,30-45 y.,Rural regions,Married,0.64821,1550,2240,0.62843,0.66799
2003,30-45 y.,Rural regions,"Married, living apart",0.03339,83,2240,0.02595,0.04083
2003,30-45 y.,Rural regions,Single,0.21778,410,2240,0.20068,0.23487
2003,30-45 y.,Rural regions,Divorced,0.09164,197,2240,0.07969,0.10359
2003,46-65 y.,Urban regions,Married,0.69692,3976,5056,0.68425,0.70959
2003,46-65 y.,Urban regions,"Married, living apart",0.03320,137,5056,0.02826,0.03813
2003,46-65 y.,Urban regions,Single,0.08767,249,5056,0.07987,0.09547
2003,46-65 y.,Urban regions,Divorced,0.13080,476,5056,0.12151,0.14010
2003,46-65 y.,Urban regions,Widowed,0.05142,218,5056,0.04533,0.05751
2003,46-65 y.,Rural regions,Married,0.73882,2030,2516,0.72165,0.75599
2003,46-65 y.,Rural regions,"Married, living apart",0.01970,47,2516,0.01427,0.02513
2003,46-65 y.,Rural regions,Single,0.05970,92,2516,0.05044,0.06896
2003,46-65 y.,Rural regions,Divorced,0.11871,215,2516,0.10606,0.13135
2003,46-65 y.,Rural regions,Widowed,0.06308,132,2516,0.05358,0.07258
2003,66 and older,Urban regions,Married,0.54284,1525,2405,0.52293,0.56276
2003,66 and older,Urban regions,"Married, living apart",0.01685,42,2405,0.01170,0.02199
2003,66 and older,Urban regions,Single,0.04555,77,2405,0.03721,0.05388
2003,66 and older,Urban regions,Divorced,0.05929,115,2405,0.04985,0.06873
2003,66 and older,Urban regions,Widowed,0.33547,646,2405,0.31660,0.35434
2003,66 and older,Rural regions,Married,0.56634,796,1234,0.53868,0.59401
2003,66 and older,Rural regions,Single,0.03474,31,1234,0.02452,0.04496
2003,66 and older,Rural regions,Divorced,0.05045,54,1234,0.03824,0.06267
2003,66 and older,Rural regions,Widowed,0.34159,353,1234,0.31512,0.36806
2004,17-29 y.,Urban regions,Married,0.12665,327,2547,0.11373,0.13957
2004,17-29 y.,Urban regions,Single,0.85191,2220,2547,0.83811,0.86570
2004,17-29 y.,Rural regions,Married,0.08330,108,1353,0.06857,0.09803
2004,17-29 y.,Rural regions,Single,0.90155,1245,1353,0.88567,0.91743
2004,30-45 y.,Urban regions,Married,0.60838,2957,4426,0.59399,0.62276
2004,30-45 y.,Urban regions,"Married, living apart",0.03737,142,4426,0.03178,0.04296
2004,30-45 y.,Urban regions,Single,0.25554,973,4426,0.24269,0.26839
2004,30-45 y.,Urban regions,Divorced,0.09494,354,4426,0.08630,0.10358
2004,30-45 y.,Rural regions,Married,0.62350,1393,2068,0.60261,0.64439
2004,30-45 y.,Rural regions,"Married, living apart",0.03811,74,2068,0.02986,0.04637
2004,30-45 y.,Rural regions,Single,0.23887,417,2068,0.22049,0.25725
2004,30-45 y.,Rural regions,Divorced,0.08946,184,2068,0.07716,0.10177
2004,46-65 y.,Urban regions,Married,0.68947,3802,4877,0.67648,0.70246
2004,46-65 y.,Urban regions,"Married, living apart",0.03203,141,4877,0.02709,0.03697
2004,46-65 y.,Urban regions,Single,0.08601,242,4877,0.07814,0.09388
2004,46-65 y.,Urban regions,Divorced,0.14088,484,4877,0.13112,0.15065
2004,46-65 y.,Urban regions,Widowed,0.05161,208,4877,0.04540,0.05782
2004,46-65 y.,Rural regions,Married,0.74102,2000,2488,0.72381,0.75824
2004,46-65 y.,Rural regions,"Married, living apart",0.02270,52,2488,0.01684,0.02855
2004,46-65 y.,Rural regions,Single,0.05964,94,2488,0.05034,0.06895
2004,46-65 y.,Rural regions,Divorced,0.11849,220,2488,0.10579,0.13119
2004,46-65 y.,Rural regions,Widowed,0.05815,122,2488,0.04895,0.06735
2004,66 and older,Urban regions,Married,0.55363,1603,2471,0.53403,0.57324
2004,66 and older,Urban regions,"Married, living apart",0.01782,42,2471,0.01260,0.02304
2004,66 and older,Urban regions,Single,0.04808,81,2471,0.03964,0.05652
2004,66 and older,Urban regions,Divorced,0.06595,129,2471,0.05616,0.07574
2004,66 and older,Urban regions,Widowed,0.31452,616,2471,0.29621,0.33283
2004,66 and older,Rural regions,Married,0.56832,825,1279,0.54116,0.59548
2004,66 and older,Rural regions,Single,0.03817,35,1279,0.02767,0.04868
2004,66 and older,Rural regions,Divorced,0.05709,65,1279,0.04437,0.06981
2004,66 and older,Rural regions,Widowed,0.32951,354,1279,0.30374,0.35528
2005,17-29 y.,Urban regions,Married,0.12493,294,2480,0.11191,0.13794
2005,17-29 y.,Urban regions,Single,0.85624,2186,2480,0.84243,0.87005
2005,17-29 y.,Rural regions,Married,0.07404,105,1285,0.05972,0.08836
2005,17-29 y.,Rural regions,Single,0.90474,1180,1285,0.88868,0.92080
2005,30-45 y.,Urban regions,Married,0.59683,2703,4127,0.58186,0.61179
2005,30-45 y.,Urban regions,"Married, living apart",0.03978,142,4127,0.03382,0.04574
2005,30-45 y.,Urban regions,Single,0.25772,936,4127,0.24438,0.27107
2005,30-45 y.,Urban regions,Divorced,0.10156,346,4127,0.09234,0.11078
2005,30-45 y.,Rural regions,Married,0.60996,1267,1923,0.58815,0.63176
2005,30-45 y.,Rural regions,"Married, living apart",0.03279,58,1923,0.02482,0.04075
2005,30-45 y.,Rural regions,Single,0.24372,408,1923,0.22453,0.26291
2005,30-45 y.,Rural regions,Divorced,0.10376,190,1923,0.09012,0.11739
2005,46-65 y.,Urban regions,Married,0.68491,3581,4622,0.67152,0.69830
2005,46-65 y.,Urban regions,"Married, living apart",0.03157,135,4622,0.02652,0.03661
2005,46-65 y.,Urban regions,Single,0.09478,250,4622,0.08634,0.10323
2005,46-65 y.,Urban regions,Divorced,0.14335,470,4622,0.13325,0.15346
2005,46-65 y.,Urban regions,Widowed,0.04539,186,4622,0.03938,0.05139
2005,46-65 y.,Rural regions,Married,0.74629,1921,2394,0.72886,0.76372
2005,46-65 y.,Rural regions,"Married, living apart",0.02507,56,2394,0.01880,0.03133
2005,46-65 y.,Rural regions,Single,0.05608,86,2394,0.04686,0.06530
2005,46-65 y.,Rural regions,Divorced,0.11884,217,2394,0.10587,0.13181
2005,46-65 y.,Rural regions,Widowed,0.05372,114,2394,0.04469,0.06276
2005,66 and older,Urban regions,Married,0.55366,1613,2491,0.53413,0.57318
2005,66 and older,Urban regions,"Married, living apart",0.01887,46,2491,0.01353,0.02422
2005,66 and older,Urban regions,Single,0.05005,88,2491,0.04148,0.05861
2005,66 and older,Urban regions,Divorced,0.06444,125,2491,0.05479,0.07408
2005,66 and older,Urban regions,Widowed,0.31299,619,2491,0.29477,0.33120
2005,66 and older,Rural regions,Married,0.57517,815,1265,0.54792,0.60242
2005,66 and older,Rural regions,Single,0.03611,33,1265,0.02583,0.04640
2005,66 and older,Rural regions,Divorced,0.05798,65,1265,0.04510,0.07087
2005,66 and older,Rural regions,Widowed,0.32240,352,1265,0.29663,0.34817
2006,17-29 y.,Urban regions,Married,0.12357,300,2559,0.11081,0.13632
2006,17-29 y.,Urban regions,Single,0.85879,2259,2559,0.84529,0.87228
2006,17-29 y.,Rural regions,Married,0.09053,126,1372,0.07534,0.10572
2006,17-29 y.,Rural regions,Single,0.89530,1246,1372,0.87909,0.91150
2006,30-45 y.,Urban regions,Married,0.60685,2766,4214,0.59210,0.62160
2006,30-45 y.,Urban regions,"Married, living apart",0.03946,145,4214,0.03358,0.04534
2006,30-45 y.,Urban regions,Single,0.25675,960,4214,0.24356,0.26994
2006,30-45 y.,Urban regions,Divorced,0.09253,343,4214,0.08378,0.10128
2006,30-45 y.,Rural regions,Married,0.59405,1327,2027,0.57267,0.61543
2006,30-45 y.,Rural regions,"Married, living apart",0.03316,60,2027,0.02536,0.04096
2006,30-45 y.,Rural regions,Single,0.25860,439,2027,0.23954,0.27767
2006,30-45 y.,Rural regions,Divorced,0.10595,201,2027,0.09255,0.11935
2006,46-65 y.,Urban regions,Married,0.67789,3792,4955,0.66488,0.69090
2006,46-65 y.,Urban regions,"Married, living apart",0.03457,151,4955,0.02949,0.03966
2006,46-65 y.,Urban regions,Single,0.09208,272,4955,0.08403,0.10013
2006,46-65 y.,Urban regions,Divorced,0.15276,550,4955,0.14274,0.16278
2006,46-65 y.,Urban regions,Widowed,0.04269,190,4955,0.03706,0.04832
2006,46-65 y.,Rural regions,Married,0.71508,2058,2621,0.69780,0.73237
2006,46-65 y.,Rural regions,"Married, living apart",0.03113,63,2621,0.02448,0.03778
2006,46-65 y.,Rural regions,Single,0.06167,106,2621,0.05246,0.07088
2006,46-65 y.,Rural regions,Divorced,0.14096,274,2621,0.12763,0.15428
2006,46-65 y.,Rural regions,Widowed,0.05049,120,2621,0.04210,0.05887
2006,66 and older,Urban regions,Married,0.54512,1877,2886,0.52695,0.56329
2006,66 and older,Urban regions,"Married, living apart",0.01845,52,2886,0.01354,0.02336
2006,66 and older,Urban regions,Single,0.05114,103,2886,0.04310,0.05918
2006,66 and older,Urban regions,Divorced,0.06318,140,2886,0.05430,0.07206
2006,66 and older,Urban regions,Widowed,0.32148,714,2886,0.30444,0.33852
2006,66 and older,Rural regions,Married,0.56338,988,1525,0.53848,0.58828
2006,66 and older,Rural regions,Single,0.04439,47,1525,0.03405,0.05473
2006,66 and older,Rural regions,Divorced,0.06395,82,1525,0.05167,0.07624
2006,66 and older,Rural regions,Widowed,0.31457,408,1525,0.29126,0.33789
2007,17-29 y.,Urban regions,Married,0.11016,262,2416,0.09768,0.12265
2007,17-29 y.,Urban regions,Single,0.87543,2154,2416,0.86226,0.88860
2007,17-29 y.,Rural regions,Married,0.09208,105,1275,0.07620,0.10795
2007,17-29 y.,Rural regions,Single,0.88943,1170,1275,0.87221,0.90665
2007,30-45 y.,Urban regions,Married,0.59672,2491,3816,0.58115,0.61228
2007,30-45 y.,Urban regions,"Married, living apart",0.03255,116,3816,0.02692,0.03818
2007,30-45 y.,Urban regions,Single,0.26950,889,3816,0.25542,0.28358
2007,30-45 y.,Urban regions,Divorced,0.09704,320,3816,0.08764,0.10643
2007,30-45 y.,Rural regions,Married,0.57563,1189,1859,0.55316,0.59810
2007,30-45 y.,Rural regions,"Married, living apart",0.02966,48,1859,0.02194,0.03737
2007,30-45 y.,Rural regions,Single,0.28199,435,1859,0.26153,0.30245
2007,30-45 y.,Rural regions,Divorced,0.10461,187,1859,0.09069,0.11852
2007,46-65 y.,Urban regions,Married,0.67111,3474,4590,0.65752,0.68471
2007,46-65 y.,Urban regions,"Married, living apart",0.03621,147,4590,0.03080,0.04161
2007,46-65 y.,Urban regions,Single,0.10054,279,4590,0.09184,0.10924
2007,46-65 y.,Urban regions,Divorced,0.15016,522,4590,0.13982,0.16049
2007,46-65 y.,Urban regions,Widowed,0.04198,168,4590,0.03617,0.04778
2007,46-65 y.,Rural regions,Married,0.71236,1914,2470,0.69450,0.73021
2007,46-65 y.,Rural regions,"Married, living apart",0.03295,63,2470,0.02591,0.03999
2007,46-65 y.,Rural regions,Single,0.06534,110,2470,0.05559,0.07509
2007,46-65 y.,Rural regions,Divorced,0.13492,266,2470,0.12144,0.14839
2007,46-65 y.,Rural regions,Widowed,0.05444,117,2470,0.04549,0.06338
2007,66 and older,Urban regions,Married,0.55812,1870,2835,0.53984,0.57641
2007,66 and older,Urban regions,"Married, living apart",0.02023,55,2835,0.01504,0.02541
2007,66 and older,Urban regions,Single,0.04709,95,2835,0.03929,0.05489
2007,66 and older,Urban regions,Divorced,0.07392,155,2835,0.06428,0.08355
2007,66 and older,Urban regions,Widowed,0.30064,660,2835,0.28376,0.31752
2007,66 and older,Rural regions,Married,0.58072,985,1488,0.55564,0.60580
2007,66 and older,Rural regions,Single,0.04080,42,1488,0.03074,0.05085
2007,66 and older,Rural regions,Divorced,0.07487,91,1488,0.06149,0.08825
2007,66 and older,Rural regions,Widowed,0.28884,370,1488,0.26580,0.31187
2008,17-29 y.,Urban regions,Married,0.10345,243,2246,0.09086,0.11605
2008,17-29 y.,Urban regions,Single,0.88484,2003,2246,0.87164,0.89805
2008,17-29 y.,Rural regions,Married,0.09539,95,1135,0.07830,0.11249
2008,17-29 y.,Rural regions,Single,0.88986,1040,1135,0.87164,0.90808
2008,30-45 y.,Urban regions,Married,0.58212,2194,3443,0.56564,0.59860
2008,30-45 y.,Urban regions,"Married, living apart",0.03188,110,3443,0.02601,0.03775
2008,30-45 y.,Urban regions,Single,0.29225,868,3443,0.27706,0.30745
2008,30-45 y.,Urban regions,Divorced,0.09000,271,3443,0.08044,0.09956
2008,30-45 y.,Rural regions,Married,0.56968,1072,1697,0.54611,0.59324
2008,30-45 y.,Rural regions,"Married, living apart",0.02895,46,1697,0.02097,0.03693
2008,30-45 y.,Rural regions,Single,0.29787,413,1697,0.27611,0.31964
2008,30-45 y.,Rural regions,Divorced,0.09483,166,1697,0.08089,0.10878
2008,46-65 y.,Urban regions,Married,0.66014,3251,4346,0.64606,0.67423
2008,46-65 y.,Urban regions,"Married, living apart",0.03574,140,4346,0.03022,0.04126
2008,46-65 y.,Urban regions,Single,0.10772,278,4346,0.09850,0.11694
2008,46-65 y.,Urban regions,Divorced,0.15241,515,4346,0.14172,0.16310
2008,46-65 y.,Urban regions,Widowed,0.04399,162,4346,0.03790,0.05009
2008,46-65 y.,Rural regions,Married,0.69897,1808,2348,0.68042,0.71753
2008,46-65 y.,Rural regions,"Married, living apart",0.03324,59,2348,0.02598,0.04049
2008,46-65 y.,Rural regions,Single,0.06534,102,2348,0.05535,0.07534
2008,46-65 y.,Rural regions,Divorced,0.15127,273,2348,0.13677,0.16576
2008,46-65 y.,Rural regions,Widowed,0.05118,106,2348,0.04226,0.06009
2008,66 and older,Urban regions,Married,0.55519,1858,2805,0.53680,0.57358
2008,66 and older,Urban regions,"Married, living apart",0.02069,54,2805,0.01542,0.02596
2008,66 and older,Urban regions,Single,0.04684,87,2805,0.03902,0.05466
2008,66 and older,Urban regions,Divorced,0.07701,157,2805,0.06714,0.08688
2008,66 and older,Urban regions,Widowed,0.30027,649,2805,0.28331,0.31724
2008,66 and older,Rural regions,Married,0.58573,982,1469,0.56053,0.61093
2008,66 and older,Rural regions,Single,0.04141,43,1469,0.03122,0.05160
2008,66 and older,Rural regions,Divorced,0.06566,82,1469,0.05299,0.07833
2008,66 and older,Rural regions,Widowed,0.28958,362,1469,0.26638,0.31278
2009,17-29 y.,Urban regions,Married,0.08599,174,2027,0.07379,0.09820
2009,17-29 y.,Urban regions,Single,0.90114,1853,2027,0.88815,0.91414
2009,17-29 y.,Rural regions,Married,0.08744,86,1029,0.07017,0.10470
2009,17-29 y.,Rural regions,Single,0.89437,943,1029,0.87558,0.91316
2009,30-45 y.,Urban regions,Married,0.57371,1916,3072,0.55622,0.59121
2009,30-45 y.,Urban regions,"Married, living apart",0.02870,96,3072,0.02279,0.03460
2009,30-45 y.,Urban regions,Single,0.31126,830,3072,0.29488,0.32764
2009,30-45 y.,Urban regions,Divorced,0.08270,230,3072,0.07296,0.09244
2009,30-45 y.,Rural regions,Married,0.56870,988,1578,0.54426,0.59315
2009,30-45 y.,Rural regions,"Married, living apart",0.03514,44,1578,0.02605,0.04422
2009,30-45 y.,Rural regions,Single,0.30612,401,1578,0.28337,0.32887
2009,30-45 y.,Rural regions,Divorced,0.08063,145,1578,0.06719,0.09407
2009,46-65 y.,Urban regions,Married,0.65569,2980,4050,0.64105,0.67032
2009,46-65 y.,Urban regions,"Married, living apart",0.03616,131,4050,0.03041,0.04191
2009,46-65 y.,Urban regions,Single,0.10609,266,4050,0.09661,0.11558
2009,46-65 y.,Urban regions,Divorced,0.15894,518,4050,0.14768,0.17020
