year,age_gr,migback,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,46-65 y.,No migration background,Married,0.74340,2370,2909,0.72753,0.75928
1996,46-65 y.,No migration background,"Married, living apart",0.02231,50,2909,0.01694,0.02768
1996,46-65 y.,No migration background,Single,0.06270,99,2909,0.05389,0.07151
1996,46-65 y.,No migration background,Divorced,0.09037,210,2909,0.07995,0.10079
1996,46-65 y.,No migration background,Widowed,0.08122,180,2909,0.07129,0.09115
1996,46-65 y.,Direct migration background,Married,0.76091,829,959,0.73390,0.78792
1996,46-65 y.,Direct migration background,"Married, living apart",0.03804,39,959,0.02593,0.05015
1996,46-65 y.,Direct migration background,Divorced,0.09345,46,959,0.07502,0.11188
1996,46-65 y.,Direct migration background,Widowed,0.06765,45,959,0.05175,0.08356
1996,66 and older,No migration background,Married,0.46889,716,1304,0.44179,0.49599
1996,66 and older,No migration background,Single,0.04448,46,1304,0.03329,0.05568
1996,66 and older,No migration background,Divorced,0.06040,69,1304,0.04747,0.07334
1996,66 and older,No migration background,Widowed,0.41341,473,1304,0.38667,0.44015
1996,66 and older,Direct migration background,Married,0.59935,150,211,0.53307,0.66563
1996,66 and older,Direct migration background,Widowed,0.31043,61,211,0.24785,0.37300
1997,17-29 y.,No migration background,Married,0.18668,410,2021,0.16969,0.20367
1997,17-29 y.,No migration background,Single,0.78824,1611,2021,0.77042,0.80605
1997,17-29 y.,Direct migration background,Married,0.49774,253,462,0.45210,0.54338
1997,17-29 y.,Direct migration background,Single,0.45685,209,462,0.41138,0.50232
1997,17-29 y.,Indirect migration background,Married,0.12756,79,465,0.09720,0.15791
1997,17-29 y.,Indirect migration background,Single,0.86082,386,465,0.82933,0.89232
1997,30-45 y.,No migration background,Married,0.65123,2450,3447,0.63532,0.66714
1997,30-45 y.,No migration background,"Married, living apart",0.03268,112,3447,0.02675,0.03862
1997,30-45 y.,No migration background,Single,0.20998,593,3447,0.19638,0.22358
1997,30-45 y.,No migration background,Divorced,0.09774,292,3447,0.08782,0.10765
1997,30-45 y.,Direct migration background,Married,0.82297,703,787,0.79628,0.84965
1997,30-45 y.,Direct migration background,"Married, living apart",0.04985,32,787,0.03463,0.06506
1997,30-45 y.,Direct migration background,Single,0.07072,52,787,0.05280,0.08864
1997,30-45 y.,Indirect migration background,Married,0.55843,40,40,0.40257,0.71428
1997,46-65 y.,No migration background,Married,0.73247,2338,2898,0.71635,0.74859
1997,46-65 y.,No migration background,"Married, living apart",0.02807,60,2898,0.02205,0.03408
1997,46-65 y.,No migration background,Single,0.06381,97,2898,0.05491,0.07271
1997,46-65 y.,No migration background,Divorced,0.09849,226,2898,0.08764,0.10934
1997,46-65 y.,No migration background,Widowed,0.07716,177,2898,0.06745,0.08688
1997,46-65 y.,Direct migration background,Married,0.74241,776,916,0.71408,0.77075
1997,46-65 y.,Direct migration background,"Married, living apart",0.05141,44,916,0.03710,0.06572
1997,46-65 y.,Direct migration background,Divorced,0.09560,47,916,0.07655,0.11466
1997,46-65 y.,Direct migration background,Widowed,0.06705,49,916,0.05084,0.08326
1997,66 and older,No migration background,Married,0.47359,753,1331,0.44675,0.50042
1997,66 and older,No migration background,Single,0.04625,47,1331,0.03496,0.05753
1997,66 and older,No migration background,Divorced,0.06733,74,1331,0.05386,0.08080
1997,66 and older,No migration background,Widowed,0.40181,457,1331,0.37546,0.42816
1997,66 and older,Direct migration background,Married,0.57977,158,218,0.51410,0.64545
1997,66 and older,Direct migration background,Widowed,0.31312,60,218,0.25141,0.37482
1998,17-29 y.,No migration background,Married,0.16292,400,2191,0.14745,0.17839
1998,17-29 y.,No migration background,Single,0.81157,1791,2191,0.79520,0.82795
1998,17-29 y.,Direct migration background,Married,0.45935,223,422,0.41174,0.50695
1998,17-29 y.,Direct migration background,Single,0.50442,199,422,0.45666,0.55218
1998,17-29 y.,Indirect migration background,Married,0.11743,78,471,0.08832,0.14653
1998,17-29 y.,Indirect migration background,Single,0.86833,393,471,0.83776,0.89890
1998,30-45 y.,No migration background,Married,0.65063,2739,3927,0.63572,0.66554
1998,30-45 y.,No migration background,"Married, living apart",0.03425,121,3927,0.02856,0.03994
1998,30-45 y.,No migration background,Single,0.21251,724,3927,0.19971,0.22530
1998,30-45 y.,No migration background,Divorced,0.09557,343,3927,0.08637,0.10477
1998,30-45 y.,Direct migration background,Married,0.81584,662,782,0.78866,0.84303
1998,30-45 y.,Direct migration background,"Married, living apart",0.05380,37,782,0.03798,0.06963
1998,30-45 y.,Direct migration background,Single,0.05760,48,782,0.04126,0.07394
1998,30-45 y.,Direct migration background,Divorced,0.06902,35,782,0.05124,0.08679
1998,30-45 y.,Indirect migration background,Married,0.59408,50,50,0.45658,0.73158
1998,46-65 y.,No migration background,Married,0.74036,2769,3444,0.72572,0.75501
1998,46-65 y.,No migration background,"Married, living apart",0.02659,69,3444,0.02121,0.03196
1998,46-65 y.,No migration background,Single,0.06167,124,3444,0.05364,0.06971
1998,46-65 y.,No migration background,Divorced,0.10434,283,3444,0.09413,0.11455
1998,46-65 y.,No migration background,Widowed,0.06704,199,3444,0.05869,0.07540
1998,46-65 y.,Direct migration background,Married,0.76980,776,910,0.74243,0.79717
1998,46-65 y.,Direct migration background,"Married, living apart",0.04569,38,910,0.03211,0.05926
1998,46-65 y.,Direct migration background,Divorced,0.08590,47,910,0.06768,0.10411
1998,46-65 y.,Direct migration background,Widowed,0.06301,49,910,0.04722,0.07881
1998,66 and older,No migration background,Married,0.48249,908,1586,0.45789,0.50709
1998,66 and older,No migration background,Single,0.04773,61,1586,0.03724,0.05823
1998,66 and older,No migration background,Divorced,0.05851,81,1586,0.04696,0.07006
1998,66 and older,No migration background,Widowed,0.39976,536,1586,0.37565,0.42388
1998,66 and older,Direct migration background,Married,0.57185,166,232,0.50804,0.63566
1998,66 and older,Direct migration background,Widowed,0.33093,66,232,0.27025,0.39162
1999,17-29 y.,No migration background,Married,0.14842,342,2079,0.13313,0.16371
1999,17-29 y.,No migration background,Single,0.83019,1737,2079,0.81405,0.84633
1999,17-29 y.,Direct migration background,Married,0.47252,197,355,0.42051,0.52453
1999,17-29 y.,Direct migration background,Single,0.47165,158,355,0.41964,0.52365
1999,17-29 y.,Indirect migration background,Married,0.10974,78,467,0.08136,0.13812
1999,17-29 y.,Indirect migration background,Single,0.86149,389,467,0.83012,0.89285
1999,30-45 y.,No migration background,Married,0.62216,2591,3848,0.60684,0.63749
1999,30-45 y.,No migration background,"Married, living apart",0.03599,125,3848,0.03011,0.04188
1999,30-45 y.,No migration background,Single,0.22890,765,3848,0.21563,0.24218
1999,30-45 y.,No migration background,Divorced,0.10549,367,3848,0.09578,0.11519
1999,30-45 y.,Direct migration background,Married,0.80775,612,736,0.77926,0.83624
1999,30-45 y.,Direct migration background,"Married, living apart",0.04275,32,736,0.02812,0.05737
1999,30-45 y.,Direct migration background,Single,0.06747,54,736,0.04933,0.08560
1999,30-45 y.,Direct migration background,Divorced,0.07549,38,736,0.05640,0.09459
1999,30-45 y.,Indirect migration background,Married,0.61069,57,57,0.48298,0.73840
1999,46-65 y.,No migration background,Married,0.73683,2664,3323,0.72186,0.75181
1999,46-65 y.,No migration background,"Married, living apart",0.02276,65,3323,0.01769,0.02784
1999,46-65 y.,No migration background,Single,0.06395,117,3323,0.05563,0.07227
1999,46-65 y.,No migration background,Divorced,0.10966,282,3323,0.09903,0.12028
1999,46-65 y.,No migration background,Widowed,0.06679,195,3323,0.05830,0.07528
1999,46-65 y.,Direct migration background,Married,0.77413,709,831,0.74569,0.80258
1999,46-65 y.,Direct migration background,"Married, living apart",0.04475,34,831,0.03069,0.05882
1999,46-65 y.,Direct migration background,Divorced,0.09122,44,831,0.07164,0.11081
1999,46-65 y.,Direct migration background,Widowed,0.05877,44,831,0.04277,0.07478
1999,66 and older,No migration background,Married,0.48362,884,1529,0.45856,0.50868
1999,66 and older,No migration background,Single,0.05002,59,1529,0.03909,0.06095
1999,66 and older,No migration background,Divorced,0.05909,80,1529,0.04727,0.07091
1999,66 and older,No migration background,Widowed,0.39405,506,1529,0.36954,0.41855
1999,66 and older,Direct migration background,Married,0.59645,169,228,0.53263,0.66027
1999,66 and older,Direct migration background,Widowed,0.30054,59,228,0.24089,0.36018
2000,17-29 y.,No migration background,Married,0.12255,429,3345,0.11144,0.13366
2000,17-29 y.,No migration background,Single,0.85503,2885,3345,0.84309,0.86696
2000,17-29 y.,No migration background,Divorced,0.01292,31,3345,0.00909,0.01675
2000,17-29 y.,Direct migration background,Married,0.43933,273,570,0.39855,0.48011
2000,17-29 y.,Direct migration background,Single,0.51765,297,570,0.47659,0.55871
2000,17-29 y.,Indirect migration background,Married,0.15990,113,605,0.13067,0.18913
2000,17-29 y.,Indirect migration background,Single,0.82108,492,605,0.79051,0.85165
2000,30-45 y.,No migration background,Married,0.64285,4710,6830,0.63148,0.65421
2000,30-45 y.,No migration background,"Married, living apart",0.03120,197,6830,0.02707,0.03532
2000,30-45 y.,No migration background,Single,0.23067,1309,6830,0.22068,0.24066
2000,30-45 y.,No migration background,Divorced,0.08980,577,6830,0.08302,0.09658
2000,30-45 y.,No migration background,Widowed,0.00548,37,6830,0.00373,0.00723
2000,30-45 y.,Direct migration background,Married,0.82066,995,1169,0.79866,0.84266
2000,30-45 y.,Direct migration background,"Married, living apart",0.02591,35,1169,0.01680,0.03502
2000,30-45 y.,Direct migration background,Single,0.07923,79,1169,0.06374,0.09472
2000,30-45 y.,Direct migration background,Divorced,0.06943,60,1169,0.05485,0.08400
2000,30-45 y.,Indirect migration background,Married,0.61042,94,138,0.52876,0.69208
2000,30-45 y.,Indirect migration background,Single,0.26768,44,138,0.19354,0.34182
2000,46-65 y.,No migration background,Married,0.73939,5189,6555,0.72876,0.75002
2000,46-65 y.,No migration background,"Married, living apart",0.02394,136,6555,0.02024,0.02764
2000,46-65 y.,No migration background,Single,0.06524,285,6555,0.05926,0.07121
2000,46-65 y.,No migration background,Divorced,0.10788,574,6555,0.10037,0.11539
2000,46-65 y.,No migration background,Widowed,0.06345,371,6555,0.05755,0.06935
2000,46-65 y.,Direct migration background,Married,0.78411,982,1155,0.76037,0.80785
2000,46-65 y.,Direct migration background,"Married, living apart",0.04191,44,1155,0.03035,0.05347
2000,46-65 y.,Direct migration background,Divorced,0.08975,72,1155,0.07326,0.10625
2000,46-65 y.,Direct migration background,Widowed,0.05123,57,1155,0.03851,0.06395
2000,66 and older,No migration background,Married,0.51981,1920,3224,0.50256,0.53706
2000,66 and older,No migration background,"Married, living apart",0.01097,34,3224,0.00737,0.01457
2000,66 and older,No migration background,Single,0.04389,113,3224,0.03682,0.05096
2000,66 and older,No migration background,Divorced,0.05185,142,3224,0.04420,0.05951
2000,66 and older,No migration background,Widowed,0.37321,1015,3224,0.35651,0.38991
2000,66 and older,Direct migration background,Married,0.61103,239,330,0.55835,0.66371
2000,66 and older,Direct migration background,Widowed,0.29967,91,330,0.25016,0.34917
2001,17-29 y.,No migration background,Married,0.10330,337,3010,0.09243,0.11418
2001,17-29 y.,No migration background,Single,0.87856,2673,3010,0.86689,0.89023
2001,17-29 y.,Direct migration background,Married,0.41994,226,480,0.37574,0.46414
2001,17-29 y.,Direct migration background,Single,0.53458,254,480,0.48991,0.57925
2001,17-29 y.,Indirect migration background,Married,0.15874,102,539,0.12786,0.18962
2001,17-29 y.,Indirect migration background,Single,0.82063,437,539,0.78821,0.85305
2001,30-45 y.,No migration background,Married,0.62160,4160,6120,0.60945,0.63375
2001,30-45 y.,No migration background,"Married, living apart",0.03234,185,6120,0.02791,0.03677
2001,30-45 y.,No migration background,Single,0.24760,1219,6120,0.23678,0.25841
2001,30-45 y.,No migration background,Divorced,0.09380,525,6120,0.08649,0.10110
2001,30-45 y.,No migration background,Widowed,0.00466,31,6120,0.00295,0.00637
2001,30-45 y.,Direct migration background,Married,0.80259,866,1035,0.77832,0.82685
2001,30-45 y.,Direct migration background,"Married, living apart",0.02965,32,1035,0.01931,0.03999
2001,30-45 y.,Direct migration background,Single,0.08222,71,1035,0.06548,0.09896
2001,30-45 y.,Direct migration background,Divorced,0.08271,66,1035,0.06592,0.09950
2001,30-45 y.,Indirect migration background,Married,0.62401,103,147,0.54544,0.70259
2001,30-45 y.,Indirect migration background,Single,0.26079,44,147,0.18957,0.33201
2001,46-65 y.,No migration background,Married,0.72446,4722,6019,0.71317,0.73574
2001,46-65 y.,No migration background,"Married, living apart",0.02584,137,6019,0.02183,0.02985
2001,46-65 y.,No migration background,Single,0.07270,276,6019,0.06614,0.07926
2001,46-65 y.,No migration background,Divorced,0.11571,556,6019,0.10763,0.12379
2001,46-65 y.,No migration background,Widowed,0.06129,328,6019,0.05523,0.06735
2001,46-65 y.,Direct migration background,Married,0.77255,863,1016,0.74677,0.79834
2001,46-65 y.,Direct migration background,"Married, living apart",0.03892,37,1016,0.02702,0.05082
2001,46-65 y.,Direct migration background,Divorced,0.09217,63,1016,0.07438,0.10997
2001,46-65 y.,Direct migration background,Widowed,0.05470,53,1016,0.04071,0.06869
2001,66 and older,No migration background,Married,0.52918,1848,3047,0.51145,0.54690
2001,66 and older,No migration background,"Married, living apart",0.01142,33,3047,0.00765,0.01520
2001,66 and older,No migration background,Single,0.04393,101,3047,0.03665,0.05121
2001,66 and older,No migration background,Divorced,0.05554,143,3047,0.04741,0.06368
2001,66 and older,No migration background,Widowed,0.35993,922,3047,0.34288,0.37697
2001,66 and older,Direct migration background,Married,0.61666,231,310,0.56245,0.67087
2001,66 and older,Direct migration background,Widowed,0.30001,79,310,0.24891,0.35111
2002,17-29 y.,No migration background,Married,0.08724,261,3131,0.07735,0.09712
2002,17-29 y.,No migration background,Single,0.89703,2870,3131,0.88638,0.90768
2002,17-29 y.,Direct migration background,Married,0.37701,186,427,0.33099,0.42303
2002,17-29 y.,Direct migration background,Single,0.57929,241,427,0.53241,0.62618
2002,17-29 y.,Indirect migration background,Married,0.14482,89,517,0.11445,0.17518
2002,17-29 y.,Indirect migration background,Single,0.84116,428,517,0.80962,0.87270
2002,30-45 y.,No migration background,Married,0.61425,4264,6283,0.60221,0.62628
2002,30-45 y.,No migration background,"Married, living apart",0.02881,178,6283,0.02467,0.03295
2002,30-45 y.,No migration background,Single,0.25331,1269,6283,0.24255,0.26406
2002,30-45 y.,No migration background,Divorced,0.09738,536,6283,0.09005,0.10472
2002,30-45 y.,No migration background,Widowed,0.00625,36,6283,0.00430,0.00820
2002,30-45 y.,Direct migration background,Married,0.80943,798,965,0.78464,0.83422
2002,30-45 y.,Direct migration background,"Married, living apart",0.04076,36,965,0.02828,0.05324
2002,30-45 y.,Direct migration background,Single,0.06514,69,965,0.04956,0.08071
2002,30-45 y.,Direct migration background,Divorced,0.08187,62,965,0.06456,0.09918
2002,30-45 y.,Indirect migration background,Married,0.60438,117,164,0.52932,0.67945
2002,30-45 y.,Indirect migration background,Single,0.27463,47,164,0.20611,0.34315
2002,46-65 y.,No migration background,Married,0.71842,5424,6773,0.70771,0.72913
2002,46-65 y.,No migration background,"Married, living apart",0.02604,143,6773,0.02225,0.02984
2002,46-65 y.,No migration background,Single,0.07664,291,6773,0.07030,0.08298
2002,46-65 y.,No migration background,Divorced,0.12223,607,6773,0.11442,0.13003
2002,46-65 y.,No migration background,Widowed,0.05667,308,6773,0.05116,0.06218
2002,46-65 y.,Direct migration background,Married,0.75594,846,1039,0.72981,0.78208
2002,46-65 y.,Direct migration background,"Married, living apart",0.03905,35,1039,0.02726,0.05083
2002,46-65 y.,Direct migration background,Single,0.04972,36,1039,0.03650,0.06295
2002,46-65 y.,Direct migration background,Divorced,0.09887,67,1039,0.08071,0.11703
2002,46-65 y.,Direct migration background,Widowed,0.05641,55,1039,0.04238,0.07045
2002,46-65 y.,Indirect migration background,Married,0.83266,35,35,0.70719,0.95813
2002,66 and older,No migration background,Married,0.53566,2018,3228,0.51845,0.55287
2002,66 and older,No migration background,"Married, living apart",0.01259,38,3228,0.00875,0.01644
2002,66 and older,No migration background,Single,0.04375,102,3228,0.03669,0.05081
2002,66 and older,No migration background,Divorced,0.05629,152,3228,0.04834,0.06424
2002,66 and older,No migration background,Widowed,0.35171,918,3228,0.33523,0.36818
2002,66 and older,Direct migration background,Married,0.64245,245,322,0.59001,0.69488
2002,66 and older,Direct migration background,Widowed,0.26816,77,322,0.21969,0.31662
2003,17-29 y.,No migration background,Married,0.08752,241,3071,0.07752,0.09752
2003,17-29 y.,No migration background,Single,0.89386,2830,3071,0.88297,0.90476
2003,17-29 y.,Direct migration background,Married,0.37331,154,369,0.32389,0.42273
2003,17-29 y.,Direct migration background,Single,0.58153,215,369,0.53113,0.63193
2003,17-29 y.,Indirect migration background,Married,0.14641,78,499,0.11536,0.17745
2003,17-29 y.,Indirect migration background,Single,0.83857,421,499,0.80626,0.87089
2003,30-45 y.,No migration background,Married,0.60171,3840,5829,0.58914,0.61428
2003,30-45 y.,No migration background,"Married, living apart",0.03315,192,5829,0.02855,0.03774
2003,30-45 y.,No migration background,Single,0.26281,1270,5829,0.25151,0.27411
2003,30-45 y.,No migration background,Divorced,0.09590,496,5829,0.08834,0.10346
2003,30-45 y.,No migration background,Widowed,0.00644,31,5829,0.00439,0.00850
2003,30-45 y.,Direct migration background,Married,0.79927,729,893,0.77298,0.82555
2003,30-45 y.,Direct migration background,"Married, living apart",0.04049,37,893,0.02755,0.05342
2003,30-45 y.,Direct migration background,Single,0.08261,72,893,0.06454,0.10067
2003,30-45 y.,Direct migration background,Divorced,0.07752,55,893,0.05997,0.09507
2003,30-45 y.,Indirect migration background,Married,0.57742,129,186,0.50624,0.64860
2003,30-45 y.,Indirect migration background,Single,0.29782,57,186,0.23193,0.36372
2003,46-65 y.,No migration background,Married,0.70277,5171,6540,0.69169,0.71385
2003,46-65 y.,No migration background,"Married, living apart",0.02824,151,6540,0.02422,0.03225
2003,46-65 y.,No migration background,Single,0.08495,308,6540,0.07819,0.09171
2003,46-65 y.,No migration background,Divorced,0.12896,612,6540,0.12084,0.13709
2003,46-65 y.,No migration background,Widowed,0.05508,298,6540,0.04955,0.06061
2003,46-65 y.,Direct migration background,Married,0.75390,801,988,0.72703,0.78077
2003,46-65 y.,Direct migration background,"Married, living apart",0.03365,32,988,0.02240,0.04490
2003,46-65 y.,Direct migration background,Single,0.04385,32,988,0.03107,0.05662
2003,46-65 y.,Direct migration background,Divorced,0.11422,73,988,0.09438,0.13407
2003,46-65 y.,Direct migration background,Widowed,0.05438,50,988,0.04024,0.06853
2003,46-65 y.,Indirect migration background,Married,0.74446,34,34,0.59564,0.89327
2003,66 and older,No migration background,Married,0.54122,2064,3280,0.52416,0.55828
2003,66 and older,No migration background,"Married, living apart",0.01233,42,3280,0.00856,0.01611
2003,66 and older,No migration background,Single,0.04239,98,3280,0.03550,0.04929
2003,66 and older,No migration background,Divorced,0.05815,158,3280,0.05014,0.06616
2003,66 and older,No migration background,Widowed,0.34591,918,3280,0.32963,0.36219
2003,66 and older,Direct migration background,Married,0.64529,250,328,0.59343,0.69715
2003,66 and older,Direct migration background,Widowed,0.25425,78,328,0.20706,0.30145
2004,17-29 y.,No migration background,Married,0.07837,238,3031,0.06880,0.08794
2004,17-29 y.,No migration background,Single,0.90615,2793,3031,0.89577,0.91654
2004,17-29 y.,Direct migration background,Married,0.29086,121,358,0.24375,0.33797
2004,17-29 y.,Direct migration background,Single,0.65451,237,358,0.60518,0.70384
2004,17-29 y.,Indirect migration background,Married,0.12796,76,511,0.09897,0.15695
2004,17-29 y.,Indirect migration background,Single,0.86512,435,511,0.83548,0.89477
2004,30-45 y.,No migration background,Married,0.57842,3511,5459,0.56532,0.59152
2004,30-45 y.,No migration background,"Married, living apart",0.03618,173,5459,0.03123,0.04114
2004,30-45 y.,No migration background,Single,0.27965,1268,5459,0.26774,0.29156
2004,30-45 y.,No migration background,Divorced,0.09900,474,5459,0.09107,0.10692
2004,30-45 y.,No migration background,Widowed,0.00675,33,5459,0.00458,0.00892
2004,30-45 y.,Direct migration background,Married,0.82178,707,847,0.79599,0.84757
2004,30-45 y.,Direct migration background,"Married, living apart",0.04577,34,847,0.03169,0.05986
2004,30-45 y.,Direct migration background,Single,0.06767,58,847,0.05075,0.08460
2004,30-45 y.,Direct migration background,Divorced,0.06466,48,847,0.04808,0.08123
2004,30-45 y.,Indirect migration background,Married,0.55931,132,196,0.48963,0.62900
2004,30-45 y.,Indirect migration background,Single,0.33054,64,196,0.26451,0.39656
2004,46-65 y.,No migration background,Married,0.69693,4989,6364,0.68563,0.70822
2004,46-65 y.,No migration background,"Married, living apart",0.02902,160,6364,0.02490,0.03315
2004,46-65 y.,No migration background,Single,0.08393,303,6364,0.07711,0.09074
2004,46-65 y.,No migration background,Divorced,0.13729,630,6364,0.12883,0.14575
2004,46-65 y.,No migration background,Widowed,0.05283,282,6364,0.04734,0.05833
2004,46-65 y.,Direct migration background,Married,0.75508,775,923,0.72732,0.78284
2004,46-65 y.,Direct migration background,Single,0.04331,32,923,0.03017,0.05645
2004,46-65 y.,Direct migration background,Divorced,0.11397,69,923,0.09346,0.13448
2004,46-65 y.,Direct migration background,Widowed,0.05915,47,923,0.04392,0.07437
2004,46-65 y.,Indirect migration background,Married,0.79189,38,38,0.66109,0.92270
2004,66 and older,No migration background,Married,0.54923,2165,3386,0.53247,0.56600
2004,66 and older,No migration background,"Married, living apart",0.01337,42,3386,0.00950,0.01724
2004,66 and older,No migration background,Single,0.04612,108,3386,0.03906,0.05319
2004,66 and older,No migration background,Divorced,0.06473,181,3386,0.05644,0.07302
2004,66 and older,No migration background,Widowed,0.32654,890,3386,0.31074,0.34234
2004,66 and older,Direct migration background,Married,0.65481,257,335,0.60382,0.70580
2004,66 and older,Direct migration background,Widowed,0.24728,78,335,0.20101,0.29354
2005,17-29 y.,No migration background,Married,0.08036,235,2950,0.07055,0.09017
2005,17-29 y.,No migration background,Single,0.90407,2715,2950,0.89344,0.91470
2005,17-29 y.,Direct migration background,Married,0.28255,94,301,0.23160,0.33349
2005,17-29 y.,Direct migration background,Single,0.66885,207,301,0.61560,0.72211
2005,17-29 y.,Indirect migration background,Married,0.11879,70,514,0.09079,0.14679
2005,17-29 y.,Indirect migration background,Single,0.86344,444,514,0.83372,0.89315
2005,30-45 y.,No migration background,Married,0.56713,3168,5049,0.55346,0.58080
2005,30-45 y.,No migration background,"Married, living apart",0.03344,149,5049,0.02848,0.03840
2005,30-45 y.,No migration background,Single,0.28340,1223,5049,0.27097,0.29583
2005,30-45 y.,No migration background,Divorced,0.10959,475,5049,0.10097,0.11820
2005,30-45 y.,No migration background,Widowed,0.00644,34,5049,0.00424,0.00865
2005,30-45 y.,Direct migration background,Married,0.79205,655,793,0.76379,0.82032
2005,30-45 y.,Direct migration background,"Married, living apart",0.06247,42,793,0.04562,0.07933
2005,30-45 y.,Direct migration background,Single,0.07816,54,793,0.05946,0.09685
2005,30-45 y.,Direct migration background,Divorced,0.06394,42,793,0.04690,0.08097
2005,30-45 y.,Indirect migration background,Married,0.58438,147,214,0.51819,0.65056
2005,30-45 y.,Indirect migration background,Single,0.29285,67,214,0.23174,0.35397
2005,46-65 y.,No migration background,Married,0.69210,4738,6078,0.68049,0.70371
2005,46-65 y.,No migration background,"Married, living apart",0.02981,161,6078,0.02554,0.03409
2005,46-65 y.,No migration background,Single,0.08951,303,6078,0.08233,0.09669
2005,46-65 y.,No migration background,Divorced,0.14039,618,6078,0.13166,0.14912
2005,46-65 y.,No migration background,Widowed,0.04819,258,6078,0.04280,0.05357
2005,46-65 y.,Direct migration background,Married,0.77586,728,863,0.74802,0.80370
2005,46-65 y.,Direct migration background,Single,0.04341,31,863,0.02981,0.05702
2005,46-65 y.,Direct migration background,Divorced,0.10744,63,863,0.08677,0.12812
2005,46-65 y.,Direct migration background,Widowed,0.04764,41,863,0.03342,0.06186
2005,46-65 y.,Indirect migration background,Married,0.72597,36,36,0.57820,0.87374
2005,66 and older,No migration background,Married,0.55020,2166,3388,0.53345,0.56696
2005,66 and older,No migration background,"Married, living apart",0.01393,43,3388,0.00998,0.01787
2005,66 and older,No migration background,Single,0.04882,116,3388,0.04156,0.05607
2005,66 and older,No migration background,Divorced,0.06339,176,3388,0.05519,0.07160
2005,66 and older,No migration background,Widowed,0.32366,887,3388,0.30791,0.33942
2005,66 and older,Direct migration background,Married,0.65834,255,336,0.60755,0.70913
2005,66 and older,Direct migration background,Widowed,0.24144,81,336,0.19561,0.28727
2006,17-29 y.,No migration background,Married,0.08079,255,3107,0.07120,0.09037
2006,17-29 y.,No migration background,Single,0.90499,2852,3107,0.89468,0.91530
2006,17-29 y.,Direct migration background,Married,0.30621,106,318,0.25547,0.35695
2006,17-29 y.,Direct migration background,Single,0.66356,212,318,0.61155,0.71557
2006,17-29 y.,Indirect migration background,Married,0.12157,65,506,0.09307,0.15008
2006,17-29 y.,Indirect migration background,Single,0.86114,441,506,0.83098,0.89130
2006,30-45 y.,No migration background,Married,0.57007,3294,5219,0.55664,0.58350
2006,30-45 y.,No migration background,"Married, living apart",0.03437,157,5219,0.02943,0.03931
2006,30-45 y.,No migration background,Single,0.28810,1267,5219,0.27581,0.30039
2006,30-45 y.,No migration background,Divorced,0.10181,468,5219,0.09360,0.11001
2006,30-45 y.,No migration background,Widowed,0.00565,33,5219,0.00362,0.00769
2006,30-45 y.,Direct migration background,Married,0.80787,634,779,0.78019,0.83556
2006,30-45 y.,Direct migration background,"Married, living apart",0.05758,42,779,0.04121,0.07395
2006,30-45 y.,Direct migration background,Single,0.06182,51,779,0.04490,0.07875
2006,30-45 y.,Direct migration background,Divorced,0.06622,52,779,0.04875,0.08369
2006,30-45 y.,Indirect migration background,Married,0.52776,165,246,0.46525,0.59027
2006,30-45 y.,Indirect migration background,Single,0.34026,81,246,0.28093,0.39959
2006,46-65 y.,No migration background,Married,0.67845,5105,6644,0.66721,0.68968
2006,46-65 y.,No migration background,"Married, living apart",0.03075,173,6644,0.02660,0.03491
2006,46-65 y.,No migration background,Single,0.08889,344,6644,0.08204,0.09573
2006,46-65 y.,No migration background,Divorced,0.15505,749,6644,0.14635,0.16375
2006,46-65 y.,No migration background,Widowed,0.04660,273,6644,0.04153,0.05167
2006,46-65 y.,Direct migration background,Married,0.75247,706,881,0.72395,0.78098
2006,46-65 y.,Direct migration background,"Married, living apart",0.04883,39,881,0.03459,0.06307
2006,46-65 y.,Direct migration background,Single,0.04536,31,881,0.03161,0.05911
2006,46-65 y.,Direct migration background,Divorced,0.11319,68,881,0.09226,0.13413
2006,46-65 y.,Direct migration background,Widowed,0.04014,37,881,0.02717,0.05311
2006,46-65 y.,Indirect migration background,Married,0.76028,39,39,0.62454,0.89602
2006,66 and older,No migration background,Married,0.54137,2583,4026,0.52598,0.55677
2006,66 and older,No migration background,"Married, living apart",0.01516,56,4026,0.01139,0.01894
2006,66 and older,No migration background,Single,0.05063,142,4026,0.04386,0.05741
2006,66 and older,No migration background,Divorced,0.06437,207,4026,0.05679,0.07196
2006,66 and older,No migration background,Widowed,0.32798,1038,4026,0.31348,0.34249
2006,66 and older,Direct migration background,Married,0.64728,274,355,0.59751,0.69706
2006,66 and older,Direct migration background,Widowed,0.23211,81,355,0.18813,0.27609
2007,17-29 y.,No migration background,Married,0.06802,208,2920,0.05889,0.07716
2007,17-29 y.,No migration background,Single,0.91723,2712,2920,0.90723,0.92723
2007,17-29 y.,Direct migration background,Married,0.31119,97,274,0.25627,0.36611
2007,17-29 y.,Direct migration background,Single,0.66375,177,274,0.60771,0.71980
2007,17-29 y.,Indirect migration background,Married,0.14195,62,497,0.11123,0.17266
2007,17-29 y.,Indirect migration background,Single,0.84385,435,497,0.81190,0.87579
2007,30-45 y.,No migration background,Married,0.55815,2977,4723,0.54398,0.57231
