"plb0219","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2010","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Ja, alle 3-4 Wochen","2010","Hauptschule","Staedtischer Raum","44","0.0731809052277609","0.0532363747876426","0.0931254356678791"
"Ja, alle 3-4 Wochen","2010","Hauptschule","Laendlicher Raum","27","","",""
"Ja, alle 3-4 Wochen","2010","Realschule","Staedtischer Raum","42","0.0481580648550887","0.0333864405130953","0.0629296891970821"
"Ja, alle 3-4 Wochen","2010","Realschule","Laendlicher Raum","51","0.0747822452922687","0.0554340640932763","0.0941304264912611"
"Ja, alle 3-4 Wochen","2010","(Fach-)Abitur","Staedtischer Raum","24","","",""
"Ja, alle 3-4 Wochen","2010","(Fach-)Abitur","Laendlicher Raum","11","","",""
"Ja, alle 3-4 Wochen","2010","AkademikerIn","Staedtischer Raum","73","0.0772290513042043","0.0593352611362737","0.095122841472135"
"Ja, alle 3-4 Wochen","2010","AkademikerIn","Laendlicher Raum","16","","",""
"Seltener","2010","(noch) kein Abschluss","Staedtischer Raum","6","","",""
"Seltener","2010","(noch) kein Abschluss","Laendlicher Raum","3","","",""
"Seltener","2010","Hauptschule","Staedtischer Raum","107","0.156982665833794","0.129123279664248","0.184842052003341"
"Seltener","2010","Hauptschule","Laendlicher Raum","57","0.12744522064818","0.0959992977520804","0.158891143544279"
"Seltener","2010","Realschule","Staedtischer Raum","137","0.16805684718771","0.142258834299716","0.193854860075703"
"Seltener","2010","Realschule","Laendlicher Raum","132","0.174434480625894","0.146521201538281","0.202347759713507"
"Seltener","2010","(Fach-)Abitur","Staedtischer Raum","96","0.196165724382535","0.161184072386095","0.231147376378976"
"Seltener","2010","(Fach-)Abitur","Laendlicher Raum","30","0.161538831820239","0.10988402624634","0.213193637394137"
"Seltener","2010","AkademikerIn","Staedtischer Raum","230","0.256117028908642","0.226859572292459","0.285374485524824"
"Seltener","2010","AkademikerIn","Laendlicher Raum","50","0.209148679033121","0.159902512371277","0.258394845694966"
"Nein, nie","2011","(noch) kein Abschluss","Staedtischer Raum","94","0.666359334519767","0.590902914979839","0.741815754059695"
"Nein, nie","2011","(noch) kein Abschluss","Laendlicher Raum","44","0.726889443907194","0.6239728825752","0.829806005239187"
"Nein, nie","2011","Hauptschule","Staedtischer Raum","1633","0.68086580989204","0.662169824495603","0.699561795288478"
"Nein, nie","2011","Hauptschule","Laendlicher Raum","938","0.664256333625962","0.63986482787061","0.688647839381313"
"Nein, nie","2011","Realschule","Staedtischer Raum","1888","0.64657398686023","0.629259049504924","0.663888924215536"
"Nein, nie","2011","Realschule","Laendlicher Raum","1441","0.584476794697495","0.564801518050949","0.604152071344041"
"Nein, nie","2011","(Fach-)Abitur","Staedtischer Raum","980","0.573029324781956","0.548882889783116","0.597175759780797"
"Nein, nie","2011","(Fach-)Abitur","Laendlicher Raum","408","0.613260716880474","0.575850578570674","0.650670855190274"
"Nein, nie","2011","AkademikerIn","Staedtischer Raum","1585","0.522652995908763","0.505160127183066","0.540145864634459"
"Nein, nie","2011","AkademikerIn","Laendlicher Raum","594","0.477924003340497","0.449602883411864","0.50624512326913"
"Ja, jede Woche","2011","(noch) kein Abschluss","Staedtischer Raum","19","","",""
"Ja, jede Woche","2011","(noch) kein Abschluss","Laendlicher Raum","8","","",""
"Ja, jede Woche","2011","Hauptschule","Staedtischer Raum","140","0.0661909991621657","0.0562195236723315","0.0761624746519999"
"Ja, jede Woche","2011","Hauptschule","Laendlicher Raum","83","0.0481908484189578","0.0371290925555338","0.0592526042823819"
"Ja, jede Woche","2011","Realschule","Staedtischer Raum","150","0.0558338743862716","0.0475174691175865","0.0641502796549567"
"Ja, jede Woche","2011","Realschule","Laendlicher Raum","133","0.0547507979640139","0.0456682446458134","0.0638333512822145"
"Ja, jede Woche","2011","(Fach-)Abitur","Staedtischer Raum","100","0.080468092024628","0.0671892309822489","0.093746953067007"
"Ja, jede Woche","2011","(Fach-)Abitur","Laendlicher Raum","30","0.0497845488746455","0.0330768773334313","0.0664922204158598"
"Ja, jede Woche","2011","AkademikerIn","Staedtischer Raum","360","0.104381544427013","0.0936734894894619","0.115089599364564"
"Ja, jede Woche","2011","AkademikerIn","Laendlicher Raum","132","0.100928201803129","0.0838489990686609","0.118007404537597"
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","Staedtischer Raum","15","","",""
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"Ja, alle 2 Wochen","2011","Hauptschule","Staedtischer Raum","212","0.096020675017205","0.0842040744343267","0.107837275600083"
"Ja, alle 2 Wochen","2011","Hauptschule","Laendlicher Raum","143","0.0891840400850938","0.0744634326203313","0.103904647549856"
"Ja, alle 2 Wochen","2011","Realschule","Staedtischer Raum","303","0.0933997581489602","0.0828596917706564","0.103939824527264"
"Ja, alle 2 Wochen","2011","Realschule","Laendlicher Raum","282","0.111180788566257","0.0986302847153539","0.12373129241716"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","Staedtischer Raum","158","0.100501923859655","0.085824397150432","0.115179450568877"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","Laendlicher Raum","76","0.102989094437701","0.0796409657669034","0.126337223108498"
"Ja, alle 2 Wochen","2011","AkademikerIn","Staedtischer Raum","254","0.0800204190004364","0.0705181631657117","0.0895226748351611"
"Ja, alle 2 Wochen","2011","AkademikerIn","Laendlicher Raum","109","0.107279756731946","0.0897336518973451","0.124825861566546"
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","Staedtischer Raum","7","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Ja, alle 3-4 Wochen","2011","Hauptschule","Staedtischer Raum","119","0.0482976107244648","0.039698682319656","0.0568965391292736"
"Ja, alle 3-4 Wochen","2011","Hauptschule","Laendlicher Raum","78","0.0479232325391824","0.0368906831303472","0.0589557819480176"
"Ja, alle 3-4 Wochen","2011","Realschule","Staedtischer Raum","145","0.0424607236198158","0.0351571645034798","0.0497642827361518"
"Ja, alle 3-4 Wochen","2011","Realschule","Laendlicher Raum","156","0.0608537209595411","0.0513092961673008","0.0703981457517813"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","Staedtischer Raum","76","0.0557896778458538","0.0445855805640612","0.0669937751276465"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","Laendlicher Raum","39","0.0480060169691174","0.0315841497741413","0.0644278841640935"
"Ja, alle 3-4 Wochen","2011","AkademikerIn","Staedtischer Raum","221","0.0625201980189278","0.0540415160271014","0.0709988800107543"
"Ja, alle 3-4 Wochen","2011","AkademikerIn","Laendlicher Raum","90","0.0652988180042567","0.0512915578647457","0.0793060781437677"
"Seltener","2011","(noch) kein Abschluss","Staedtischer Raum","15","","",""
"Seltener","2011","(noch) kein Abschluss","Laendlicher Raum","11","","",""
"Seltener","2011","Hauptschule","Staedtischer Raum","284","0.108624905204124","0.0961445805522009","0.121105229856047"
"Seltener","2011","Hauptschule","Laendlicher Raum","198","0.150445545330804","0.131980425850327","0.168910664811282"
"Seltener","2011","Realschule","Staedtischer Raum","442","0.161731656984722","0.14839485799587","0.175068455973575"
"Seltener","2011","Realschule","Laendlicher Raum","398","0.188737897812693","0.173115427042884","0.204360368582502"
"Seltener","2011","(Fach-)Abitur","Staedtischer Raum","298","0.190210981487907","0.171052137229607","0.209369825746207"
"Seltener","2011","(Fach-)Abitur","Laendlicher Raum","98","0.185959622838062","0.15607210154773","0.215847144128394"
"Seltener","2011","AkademikerIn","Staedtischer Raum","712","0.23042484264486","0.215677037732337","0.245172647557383"
"Seltener","2011","AkademikerIn","Laendlicher Raum","270","0.248569220120172","0.224065484192638","0.273072956047706"
"Nein, nie","2012","(noch) kein Abschluss","Staedtischer Raum","31","0.462609160613682","0.33748665945083","0.587731661776534"
"Nein, nie","2012","(noch) kein Abschluss","Laendlicher Raum","19","","",""
"Nein, nie","2012","Hauptschule","Staedtischer Raum","473","0.681029134284261","0.646353316669425","0.715704951899098"
"Nein, nie","2012","Hauptschule","Laendlicher Raum","312","0.695379037681579","0.653456430308834","0.737301645054324"
"Nein, nie","2012","Realschule","Staedtischer Raum","584","0.669431879757449","0.638681397970984","0.700182361543914"
"Nein, nie","2012","Realschule","Laendlicher Raum","537","0.643731877671832","0.611171564786178","0.676292190557487"
"Nein, nie","2012","(Fach-)Abitur","Staedtischer Raum","350","0.63086673129005","0.590898540990816","0.670834921589285"
"Nein, nie","2012","(Fach-)Abitur","Laendlicher Raum","170","0.676884682256524","0.619596607834353","0.734172756678694"
"Nein, nie","2012","AkademikerIn","Staedtischer Raum","458","0.515375541872119","0.483307544777917","0.547443538966321"
"Nein, nie","2012","AkademikerIn","Laendlicher Raum","175","0.546940259933309","0.493634594448087","0.600245925418531"
"Ja, jede Woche","2012","(noch) kein Abschluss","Staedtischer Raum","11","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Laendlicher Raum","6","","",""
"Ja, jede Woche","2012","Hauptschule","Staedtischer Raum","45","0.076501125206334","0.0567259448734213","0.0962763055392467"
"Ja, jede Woche","2012","Hauptschule","Laendlicher Raum","29","","",""
"Ja, jede Woche","2012","Realschule","Staedtischer Raum","45","0.0467162350503788","0.0329215032589063","0.0605109668418513"
"Ja, jede Woche","2012","Realschule","Laendlicher Raum","52","0.0608847588756645","0.0446269760162213","0.0771425417351077"
"Ja, jede Woche","2012","(Fach-)Abitur","Staedtischer Raum","38","0.0662460492276737","0.0456468520283703","0.0868452464269771"
"Ja, jede Woche","2012","(Fach-)Abitur","Laendlicher Raum","14","","",""
"Ja, jede Woche","2012","AkademikerIn","Staedtischer Raum","104","0.0973378111797052","0.0783178037326685","0.116357818626742"
"Ja, jede Woche","2012","AkademikerIn","Laendlicher Raum","45","0.100578705150256","0.0683709622709336","0.132786448029578"
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Staedtischer Raum","6","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Laendlicher Raum","7","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Staedtischer Raum","67","0.0842547617927591","0.0635889286826426","0.104920594902876"
"Ja, alle 2 Wochen","2012","Hauptschule","Laendlicher Raum","46","0.10137607775494","0.0738835719416721","0.128868583568207"
"Ja, alle 2 Wochen","2012","Realschule","Staedtischer Raum","98","0.098323600238017","0.0788600310737458","0.117787169402288"
"Ja, alle 2 Wochen","2012","Realschule","Laendlicher Raum","86","0.0992909753797475","0.078958290744061","0.119623660015434"
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Staedtischer Raum","60","0.125353716567073","0.0979292043104486","0.152778228823696"
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Laendlicher Raum","30","0.118616955151195","0.0790088706308471","0.158225039671544"
"Ja, alle 2 Wochen","2012","AkademikerIn","Staedtischer Raum","91","0.0962535711007822","0.0773284358523267","0.115178706349238"
"Ja, alle 2 Wochen","2012","AkademikerIn","Laendlicher Raum","26","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Staedtischer Raum","7","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Laendlicher Raum","2","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Staedtischer Raum","31","0.0513963261892587","0.0349686249766683","0.067824027401849"
"Ja, alle 3-4 Wochen","2012","Hauptschule","Laendlicher Raum","22","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Staedtischer Raum","52","0.0603216746492267","0.0447586306646136","0.0758847186338399"
"Ja, alle 3-4 Wochen","2012","Realschule","Laendlicher Raum","47","0.0505911830538765","0.0356903130098887","0.0654920530978642"
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Staedtischer Raum","27","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Laendlicher Raum","22","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Staedtischer Raum","65","0.073508933468505","0.0567634400826096","0.0902544268544004"
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Laendlicher Raum","26","","",""
"Seltener","2012","(noch) kein Abschluss","Staedtischer Raum","6","","",""
"Seltener","2012","(noch) kein Abschluss","Laendlicher Raum","6","","",""
"Seltener","2012","Hauptschule","Staedtischer Raum","78","0.106818652527387","0.0838380333496523","0.129799271705122"
"Seltener","2012","Hauptschule","Laendlicher Raum","54","0.103566730208049","0.0758126581712133","0.131320802244885"
"Seltener","2012","Realschule","Staedtischer Raum","120","0.125206610304929","0.103572720135734","0.146840500474124"
"Seltener","2012","Realschule","Laendlicher Raum","109","0.145501205018879","0.121527420279287","0.169474989758471"
"Seltener","2012","(Fach-)Abitur","Staedtischer Raum","85","0.141361718838611","0.112506451016567","0.170216986660654"
"Seltener","2012","(Fach-)Abitur","Laendlicher Raum","20","","",""
"Seltener","2012","AkademikerIn","Staedtischer Raum","215","0.217524142378889","0.191051549843369","0.243996734914409"
"Seltener","2012","AkademikerIn","Laendlicher Raum","63","0.205743683188334","0.162455507716595","0.249031858660074"
"Nein, nie","2013","(noch) kein Abschluss","Staedtischer Raum","80","0.624388130962316","0.54416842861092","0.704607833313712"
"Nein, nie","2013","(noch) kein Abschluss","Laendlicher Raum","48","0.577168657648091","0.465365925941651","0.688971389354531"
"Nein, nie","2013","Hauptschule","Staedtischer Raum","1394","0.648137977778988","0.627713151296204","0.668562804261771"
"Nein, nie","2013","Hauptschule","Laendlicher Raum","847","0.659641793517391","0.634128745463819","0.685154841570964"
"Nein, nie","2013","Realschule","Staedtischer Raum","1780","0.645147400305554","0.62719264960205","0.663102151009057"
"Nein, nie","2013","Realschule","Laendlicher Raum","1347","0.588635911091707","0.568280659095221","0.608991163088193"
"Nein, nie","2013","(Fach-)Abitur","Staedtischer Raum","1010","0.583673538090924","0.559436019656983","0.607911056524864"
"Nein, nie","2013","(Fach-)Abitur","Laendlicher Raum","401","0.605903923599053","0.567470840150368","0.644337007047738"
"Nein, nie","2013","AkademikerIn","Staedtischer Raum","1571","0.520115082207697","0.502049978068732","0.538180186346663"
"Nein, nie","2013","AkademikerIn","Laendlicher Raum","560","0.471870050862711","0.442878741249178","0.500861360476244"
"Ja, jede Woche","2013","(noch) kein Abschluss","Staedtischer Raum","20","","",""
"Ja, jede Woche","2013","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Ja, jede Woche","2013","Hauptschule","Staedtischer Raum","126","0.0552462933334961","0.0454750614802509","0.0650175251867413"
"Ja, jede Woche","2013","Hauptschule","Laendlicher Raum","75","0.0499841781156719","0.0382508328957545","0.0617175233355893"
"Ja, jede Woche","2013","Realschule","Staedtischer Raum","99","0.035715810897174","0.0287518120843358","0.0426798097100122"
"Ja, jede Woche","2013","Realschule","Laendlicher Raum","94","0.0402585744871488","0.0321275319101924","0.0483896170641052"
"Ja, jede Woche","2013","(Fach-)Abitur","Staedtischer Raum","93","0.0618491668191336","0.0500054121327099","0.0736929215055573"
"Ja, jede Woche","2013","(Fach-)Abitur","Laendlicher Raum","26","","",""
"Ja, jede Woche","2013","AkademikerIn","Staedtischer Raum","310","0.0968302779157413","0.0861369602300504","0.107523595601432"
"Ja, jede Woche","2013","AkademikerIn","Laendlicher Raum","131","0.0929579783438874","0.0760946511010976","0.109821305586677"
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","Staedtischer Raum","17","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","Laendlicher Raum","8","","",""
"Ja, alle 2 Wochen","2013","Hauptschule","Staedtischer Raum","215","0.101001981914536","0.0881140640773726","0.113889899751699"
"Ja, alle 2 Wochen","2013","Hauptschule","Laendlicher Raum","144","0.106117350495918","0.0895339494086988","0.122700751583137"
"Ja, alle 2 Wochen","2013","Realschule","Staedtischer Raum","257","0.0807747275856382","0.0705494610566332","0.0909999941146433"
"Ja, alle 2 Wochen","2013","Realschule","Laendlicher Raum","284","0.124625355396488","0.110962543010214","0.138288167782761"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","Staedtischer Raum","149","0.102911534006007","0.0879720428742974","0.117851025137717"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","Laendlicher Raum","68","0.114137478248802","0.089128290228046","0.139146666269557"
"Ja, alle 2 Wochen","2013","AkademikerIn","Staedtischer Raum","209","0.073805170758223","0.0643511453312151","0.0832591961852309"
"Ja, alle 2 Wochen","2013","AkademikerIn","Laendlicher Raum","102","0.111923271425898","0.0936139743320462","0.13023256851975"
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","Staedtischer Raum","9","","",""
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","Laendlicher Raum","6","","",""
"Ja, alle 3-4 Wochen","2013","Hauptschule","Staedtischer Raum","71","0.0376295172039733","0.0294904635047285","0.045768570903218"
"Ja, alle 3-4 Wochen","2013","Hauptschule","Laendlicher Raum","66","0.0440455748690856","0.0329969077992339","0.0550942419389373"
"Ja, alle 3-4 Wochen","2013","Realschule","Staedtischer Raum","132","0.042303439310902","0.0347502962493569","0.0498565823724471"
"Ja, alle 3-4 Wochen","2013","Realschule","Laendlicher Raum","136","0.060432447446025","0.0505755777589642","0.0702893171330858"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","Staedtischer Raum","75","0.0661312629672297","0.0539123528738763","0.0783501730605831"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","Laendlicher Raum","34","0.0544132953748365","0.0365728585569566","0.0722537321927164"
"Ja, alle 3-4 Wochen","2013","AkademikerIn","Staedtischer Raum","181","0.0722671913938357","0.0629044238440232","0.0816299589436481"
"Ja, alle 3-4 Wochen","2013","AkademikerIn","Laendlicher Raum","73","0.0598679237802677","0.0460901908267634","0.0736456567337719"
"Seltener","2013","(noch) kein Abschluss","Staedtischer Raum","14","","",""
"Seltener","2013","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"Seltener","2013","Hauptschule","Staedtischer Raum","294","0.157984229769007","0.142384918466741","0.173583541071273"
"Seltener","2013","Hauptschule","Laendlicher Raum","193","0.140211103001933","0.121516025451221","0.158906180552645"
"Seltener","2013","Realschule","Staedtischer Raum","460","0.196058621900732","0.181160515493197","0.210956728308268"
"Seltener","2013","Realschule","Laendlicher Raum","384","0.186047711578632","0.169950466401041","0.202144956756222"
"Seltener","2013","(Fach-)Abitur","Staedtischer Raum","262","0.185434498116706","0.166325214088126","0.204543782145285"
"Seltener","2013","(Fach-)Abitur","Laendlicher Raum","92","0.175720128720624","0.145787118456663","0.205653138984586"
"Seltener","2013","AkademikerIn","Staedtischer Raum","667","0.236982277724503","0.221606133547642","0.252358421901363"
"Seltener","2013","AkademikerIn","Laendlicher Raum","273","0.263380775587236","0.237800819796174","0.288960731378299"
"Nein, nie","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Nein, nie","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Nein, nie","2014","Hauptschule","Staedtischer Raum","","","",""
"Nein, nie","2014","Hauptschule","Laendlicher Raum","","","",""
"Nein, nie","2014","Realschule","Staedtischer Raum","","","",""
"Nein, nie","2014","Realschule","Laendlicher Raum","","","",""
"Nein, nie","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Nein, nie","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Nein, nie","2014","AkademikerIn","Staedtischer Raum","","","",""
"Nein, nie","2014","AkademikerIn","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Hauptschule","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Hauptschule","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","Realschule","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","Realschule","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ja, jede Woche","2014","AkademikerIn","Staedtischer Raum","","","",""
"Ja, jede Woche","2014","AkademikerIn","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","Realschule","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","Realschule","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","Staedtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","Staedtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","Laendlicher Raum","","","",""
"Seltener","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Seltener","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Seltener","2014","Hauptschule","Staedtischer Raum","","","",""
"Seltener","2014","Hauptschule","Laendlicher Raum","","","",""
"Seltener","2014","Realschule","Staedtischer Raum","","","",""
"Seltener","2014","Realschule","Laendlicher Raum","","","",""
"Seltener","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Seltener","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Seltener","2014","AkademikerIn","Staedtischer Raum","","","",""
"Seltener","2014","AkademikerIn","Laendlicher Raum","","","",""
"Nein, nie","2015","(noch) kein Abschluss","Staedtischer Raum","103","0.633529393151088","0.559101091133825","0.70795769516835"
"Nein, nie","2015","(noch) kein Abschluss","Laendlicher Raum","43","0.585545783289041","0.470142601962658","0.700948964615423"
"Nein, nie","2015","Hauptschule","Staedtischer Raum","1374","0.64431915276773","0.623716436790845","0.664921868744615"
"Nein, nie","2015","Hauptschule","Laendlicher Raum","821","0.663860979754526","0.637921490941183","0.68980046856787"
"Nein, nie","2015","Realschule","Staedtischer Raum","1612","0.647353854830937","0.62841907305033","0.666288636611544"
"Nein, nie","2015","Realschule","Laendlicher Raum","1230","0.606313159614614","0.58484204225906","0.627784276970167"
"Nein, nie","2015","(Fach-)Abitur","Staedtischer Raum","1136","0.567066062549363","0.544395739924763","0.589736385173964"
"Nein, nie","2015","(Fach-)Abitur","Laendlicher Raum","423","0.661374025390419","0.625324230542627","0.697423820238211"
"Nein, nie","2015","AkademikerIn","Staedtischer Raum","1547","0.5030892463595","0.485037478584764","0.521141014134236"
"Nein, nie","2015","AkademikerIn","Laendlicher Raum","559","0.487210070096773","0.457845179923089","0.516574960270458"
"Ja, jede Woche","2015","(noch) kein Abschluss","Staedtischer Raum","18","","",""
"Ja, jede Woche","2015","(noch) kein Abschluss","Laendlicher Raum","4","","",""
"Ja, jede Woche","2015","Hauptschule","Staedtischer Raum","124","0.056514001034363","0.0465762188772382","0.0664517831914877"
"Ja, jede Woche","2015","Hauptschule","Laendlicher Raum","81","0.0607617943788722","0.0476438269739247","0.0738797617838197"
"Ja, jede Woche","2015","Realschule","Staedtischer Raum","103","0.0406986898003654","0.0328682239902687","0.0485291556104621"
"Ja, jede Woche","2015","Realschule","Laendlicher Raum","95","0.0485373477225698","0.039093160395833","0.0579815350493065"
"Ja, jede Woche","2015","(Fach-)Abitur","Staedtischer Raum","113","0.0586247348838426","0.0478761350628762","0.0693733347048092"
"Ja, jede Woche","2015","(Fach-)Abitur","Laendlicher Raum","32","0.0438984290726705","0.028292285366354","0.059504572778987"
"Ja, jede Woche","2015","AkademikerIn","Staedtischer Raum","297","0.0969904854907129","0.0863056275399924","0.107675343441433"
"Ja, jede Woche","2015","AkademikerIn","Laendlicher Raum","119","0.118415652969381","0.0994338701042933","0.137397435834468"
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","Staedtischer Raum","22","","",""
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Ja, alle 2 Wochen","2015","Hauptschule","Staedtischer Raum","231","0.112174987864106","0.0985932476693351","0.125756728058878"
"Ja, alle 2 Wochen","2015","Hauptschule","Laendlicher Raum","135","0.0973533180011369","0.081075445182922","0.113631190819352"
"Ja, alle 2 Wochen","2015","Realschule","Staedtischer Raum","237","0.0885783685079665","0.0773182394285079","0.0998384975874251"
"Ja, alle 2 Wochen","2015","Realschule","Laendlicher Raum","239","0.119382754901292","0.105133403695505","0.133632106107079"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","Staedtischer Raum","173","0.104418405293776","0.0904266833869044","0.118410127200647"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","Laendlicher Raum","81","0.117559627883307","0.0930243555876222","0.142094900178992"
"Ja, alle 2 Wochen","2015","AkademikerIn","Staedtischer Raum","234","0.0918203163904499","0.0813944223530328","0.102246210427867"
"Ja, alle 2 Wochen","2015","AkademikerIn","Laendlicher Raum","93","0.085298106840731","0.0688880534532922","0.10170816022817"
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","Staedtischer Raum","4","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Ja, alle 3-4 Wochen","2015","Hauptschule","Staedtischer Raum","83","0.0449616675125668","0.0360435062443123","0.0538798287808213"
"Ja, alle 3-4 Wochen","2015","Hauptschule","Laendlicher Raum","65","0.0403047814596944","0.029505165105548","0.0511043978138409"
"Ja, alle 3-4 Wochen","2015","Realschule","Staedtischer Raum","105","0.0399289271940334","0.0321697552175819","0.0476880991704848"
"Ja, alle 3-4 Wochen","2015","Realschule","Laendlicher Raum","111","0.0582677911360415","0.0479732098059848","0.0685623724660983"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","Staedtischer Raum","88","0.0564590176008656","0.045898697090374","0.0670193381113572"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","Laendlicher Raum","35","0.0610010132028278","0.0427696063716966","0.0792324200339591"
"Ja, alle 3-4 Wochen","2015","AkademikerIn","Staedtischer Raum","199","0.0811643031645626","0.0713046988795205","0.0910239074496046"
"Ja, alle 3-4 Wochen","2015","AkademikerIn","Laendlicher Raum","92","0.0797081406033169","0.0637965118207275","0.0956197693859062"
"Seltener","2015","(noch) kein Abschluss","Staedtischer Raum","14","","",""
"Seltener","2015","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Seltener","2015","Hauptschule","Staedtischer Raum","262","0.142030190821234","0.127006727770841","0.157053653871626"
"Seltener","2015","Hauptschule","Laendlicher Raum","172","0.13771912640577","0.118796348892441","0.156641903919099"
"Seltener","2015","Realschule","Staedtischer Raum","389","0.183440159666698","0.168102429856556","0.198777889476841"
