"hlf0001_h","year","quintil","sampreg","n","percent","lower_confidence","upper_confidence"
"Altersheim/Seniorenwohnheim","2002","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2002","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2002","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2002","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2002","5","Ostdeutschland","","","",""
"Hauptmieter","2003","1","Westdeutschland","2591","0.667177944171466","0.652371718466142","0.68198416987679"
"Hauptmieter","2003","1","Ostdeutschland","1138","0.634657304144682","0.612942697434981","0.656371910854382"
"Hauptmieter","2003","2","Westdeutschland","2183","0.496780212405667","0.482178294596833","0.5113821302145"
"Hauptmieter","2003","2","Ostdeutschland","838","0.56718645646733","0.543074302220545","0.591298610714116"
"Hauptmieter","2003","3","Westdeutschland","1881","0.440530122917868","0.426240995715718","0.454819250120017"
"Hauptmieter","2003","3","Ostdeutschland","725","0.540986169659899","0.515726162950903","0.566246176368895"
"Hauptmieter","2003","4","Westdeutschland","1741","0.408424559068642","0.394516101763846","0.422333016373438"
"Hauptmieter","2003","4","Ostdeutschland","454","0.5363369066114","0.50602930799599","0.56664450522681"
"Hauptmieter","2003","5","Westdeutschland","1080","0.321117301166326","0.3073448272008","0.334889775131851"
"Hauptmieter","2003","5","Ostdeutschland","167","0.456717913312671","0.413099893669348","0.500335932955993"
"Untermieter","2003","1","Westdeutschland","109","0.0348023548913268","0.0290435824439895","0.0405611273386641"
"Untermieter","2003","1","Ostdeutschland","69","0.0349475491404669","0.0266659170497986","0.0432291812311352"
"Untermieter","2003","2","Westdeutschland","98","0.0303245357173852","0.025316594948253","0.0353324764865174"
"Untermieter","2003","2","Ostdeutschland","41","0.028298094264289","0.0202282010522048","0.0363679874763733"
"Untermieter","2003","3","Westdeutschland","47","0.0117397639237845","0.00863952699149769","0.0148400008560713"
"Untermieter","2003","3","Ostdeutschland","33","0.0191646576482001","0.0122147972558695","0.0261145180405307"
"Untermieter","2003","4","Westdeutschland","62","0.0155309701859269","0.0120321768443282","0.0190297635275256"
"Untermieter","2003","4","Ostdeutschland","","","",""
"Untermieter","2003","5","Westdeutschland","","","",""
"Untermieter","2003","5","Ostdeutschland","","","",""
"Eigentuemer","2003","1","Westdeutschland","1191","0.298019700937207","0.283648190161408","0.312391211713006"
"Eigentuemer","2003","1","Ostdeutschland","682","0.330395146714852","0.309184288640287","0.351606004789416"
"Eigentuemer","2003","2","Westdeutschland","2223","0.472895251876948","0.458314502637488","0.487476001116408"
"Eigentuemer","2003","2","Ostdeutschland","743","0.404515449268381","0.380630436828054","0.428400461708707"
"Eigentuemer","2003","3","Westdeutschland","2709","0.547730113158348","0.533404550504949","0.562055675811746"
"Eigentuemer","2003","3","Ostdeutschland","737","0.439849172691901","0.414687942250477","0.465010403133324"
"Eigentuemer","2003","4","Westdeutschland","2995","0.576044470745431","0.562061284980535","0.590027656510326"
"Eigentuemer","2003","4","Ostdeutschland","581","0.451558352575892","0.421313353561322","0.481803351590462"
"Eigentuemer","2003","5","Westdeutschland","3305","0.663400054778803","0.649461186660319","0.677338922897288"
"Eigentuemer","2003","5","Ostdeutschland","329","0.516916931397321","0.473159631541569","0.560674231253072"
"Altersheim/Seniorenwohnheim","2003","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","5","Ostdeutschland","","","",""
"Hauptmieter","2004","1","Westdeutschland","2395","0.645702639121934","0.630412474278856","0.660992803965013"
"Hauptmieter","2004","1","Ostdeutschland","1106","0.656884351895845","0.63498889870302","0.67877980508867"
"Hauptmieter","2004","2","Westdeutschland","2232","0.520164145446587","0.50534840602613","0.534979884867044"
"Hauptmieter","2004","2","Ostdeutschland","794","0.576794447447673","0.552237798126432","0.601351096768913"
"Hauptmieter","2004","3","Westdeutschland","1795","0.44327348910724","0.42867942921336","0.45786754900112"
"Hauptmieter","2004","3","Ostdeutschland","676","0.532887260634001","0.507082526080891","0.558691995187112"
"Hauptmieter","2004","4","Westdeutschland","1646","0.416656762507212","0.402482089269851","0.430831435744574"
"Hauptmieter","2004","4","Ostdeutschland","447","0.519663746892856","0.489299304197542","0.550028189588169"
"Hauptmieter","2004","5","Westdeutschland","1112","0.336798524986246","0.322718212375375","0.350878837597117"
"Hauptmieter","2004","5","Ostdeutschland","166","0.460403720729448","0.418403328708921","0.502404112749976"
"Untermieter","2004","1","Westdeutschland","95","0.0324600641684278","0.0267947882663472","0.0381253400705083"
"Untermieter","2004","1","Ostdeutschland","40","0.0233881452451628","0.0164178992588933","0.0303583912314323"
"Untermieter","2004","2","Westdeutschland","72","0.0194269431982406","0.0153338749202284","0.0235200114762529"
"Untermieter","2004","2","Ostdeutschland","33","0.0302005140865152","0.0216944032570976","0.0387066249159328"
"Untermieter","2004","3","Westdeutschland","67","0.0175096894168558","0.0136564796427775","0.0213628991909341"
"Untermieter","2004","3","Ostdeutschland","40","0.0325426837447099","0.0233654147702243","0.0417199527191955"
"Untermieter","2004","4","Westdeutschland","54","0.0175678823594563","0.0137906583804234","0.0213451063384891"
"Untermieter","2004","4","Ostdeutschland","","","",""
"Untermieter","2004","5","Westdeutschland","37","0.0177565113565866","0.0138219813122274","0.0216910414009458"
"Untermieter","2004","5","Ostdeutschland","","","",""
"Eigentuemer","2004","1","Westdeutschland","1267","0.321793967009912","0.306859776011239","0.336728158008586"
"Eigentuemer","2004","1","Ostdeutschland","660","0.319727502858992","0.298218480427767","0.341236525290217"
"Eigentuemer","2004","2","Westdeutschland","2064","0.460408911355172","0.445627666168953","0.475190156541392"
"Eigentuemer","2004","2","Ostdeutschland","728","0.393005038465812","0.368729185604017","0.417280891327607"
"Eigentuemer","2004","3","Westdeutschland","2589","0.539216821475904","0.524573172223817","0.553860470727991"
"Eigentuemer","2004","3","Ostdeutschland","720","0.434570055621289","0.408931699712211","0.460208411530367"
"Eigentuemer","2004","4","Westdeutschland","2945","0.564814466919033","0.55055997029029","0.579068963547775"
"Eigentuemer","2004","4","Ostdeutschland","572","0.458488027957345","0.428204989181648","0.488771066733041"
"Eigentuemer","2004","5","Westdeutschland","3179","0.645444963657167","0.631192960740612","0.659696966573722"
"Eigentuemer","2004","5","Ostdeutschland","364","0.503175079277494","0.461043212111044","0.545306946443943"
"Altersheim/Seniorenwohnheim","2004","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","5","Ostdeutschland","","","",""
"Hauptmieter","2005","1","Westdeutschland","2256","0.629313474543802","0.613454427221452","0.645172521866153"
"Hauptmieter","2005","1","Ostdeutschland","1076","0.661672193187584","0.639958886695645","0.683385499679522"
"Hauptmieter","2005","2","Westdeutschland","1998","0.517423277746909","0.502050769616973","0.532795785876845"
"Hauptmieter","2005","2","Ostdeutschland","704","0.562122909462046","0.53645361717936","0.587792201744733"
"Hauptmieter","2005","3","Westdeutschland","1804","0.475549025877457","0.460398700327222","0.490699351427693"
"Hauptmieter","2005","3","Ostdeutschland","673","0.562692857635763","0.53636776594924","0.589017949322286"
"Hauptmieter","2005","4","Westdeutschland","1512","0.387496842740902","0.373250070965625","0.40174361451618"
"Hauptmieter","2005","4","Ostdeutschland","415","0.547438177071377","0.516001151711989","0.578875202430765"
"Hauptmieter","2005","5","Westdeutschland","1190","0.38066526327828","0.366096552785495","0.395233973771066"
"Hauptmieter","2005","5","Ostdeutschland","155","0.351637058245125","0.312230822592121","0.391043293898129"
"Untermieter","2005","1","Westdeutschland","122","0.043517115107314","0.0368181328136767","0.0502160974009513"
"Untermieter","2005","1","Ostdeutschland","46","0.0167721795421938","0.0108788937214057","0.0226654653629818"
"Untermieter","2005","2","Westdeutschland","61","0.0180650579016126","0.0139677405618487","0.0221623752413766"
"Untermieter","2005","2","Ostdeutschland","30","0.0234894670660097","0.0156534172496182","0.0313255168824011"
"Untermieter","2005","3","Westdeutschland","78","0.0216060167735387","0.0171952295312817","0.0260168040157958"
"Untermieter","2005","3","Ostdeutschland","","","",""
"Untermieter","2005","4","Westdeutschland","65","0.0186480800751613","0.0146920674570841","0.0226040926932385"
"Untermieter","2005","4","Ostdeutschland","","","",""
"Untermieter","2005","5","Westdeutschland","37","0.0130504263502645","0.00964519516906474","0.0164556575314643"
"Untermieter","2005","5","Ostdeutschland","","","",""
"Eigentuemer","2005","1","Westdeutschland","1185","0.327169410348884","0.311763782959842","0.342575037737926"
"Eigentuemer","2005","1","Ostdeutschland","702","0.321555627270223","0.300120757293712","0.342990497246734"
"Eigentuemer","2005","2","Westdeutschland","2000","0.464511664351478","0.449168607828057","0.4798547208749"
"Eigentuemer","2005","2","Ostdeutschland","701","0.414387623471944","0.388899923174472","0.439875323769416"
"Eigentuemer","2005","3","Westdeutschland","2292","0.502844957349004","0.487676729537536","0.518013185160472"
"Eigentuemer","2005","3","Ostdeutschland","670","0.416945971992448","0.390780100920014","0.443111843064882"
"Eigentuemer","2005","4","Westdeutschland","2915","0.593855077183937","0.579493274079202","0.608216880288671"
"Eigentuemer","2005","4","Ostdeutschland","533","0.412512974729125","0.381420671558233","0.443605277900017"
"Eigentuemer","2005","5","Westdeutschland","3040","0.606284310371455","0.591624906995351","0.62094371374756"
"Eigentuemer","2005","5","Ostdeutschland","399","0.619436103565645","0.57936598857566","0.65950621855563"
"Altersheim/Seniorenwohnheim","2005","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","5","Ostdeutschland","","","",""
"Hauptmieter","2006","1","Westdeutschland","2520","0.685715416208524","0.671011300761761","0.700419531655288"
"Hauptmieter","2006","1","Ostdeutschland","1169","0.669699295278197","0.648489973397514","0.690908617158881"
"Hauptmieter","2006","2","Westdeutschland","2134","0.52079877226306","0.506077868661277","0.535519675864844"
"Hauptmieter","2006","2","Ostdeutschland","715","0.558429615900986","0.53334173199552","0.583517499806451"
"Hauptmieter","2006","3","Westdeutschland","1741","0.45399276004653","0.439226171997746","0.468759348095315"
"Hauptmieter","2006","3","Ostdeutschland","718","0.530403533522152","0.50552590602078","0.555281161023523"
"Hauptmieter","2006","4","Westdeutschland","1759","0.419572854682487","0.405866847073099","0.433278862291876"
"Hauptmieter","2006","4","Ostdeutschland","446","0.538859762825391","0.509060999146414","0.568658526504368"
"Hauptmieter","2006","5","Westdeutschland","1154","0.347125581594855","0.333254927692763","0.360996235496946"
"Hauptmieter","2006","5","Ostdeutschland","164","0.476414945394575","0.433651887140228","0.519178003648922"
"Untermieter","2006","1","Westdeutschland","84","0.0287520726878093","0.0234590343551804","0.0340451110204383"
"Untermieter","2006","1","Ostdeutschland","66","0.0356881373136926","0.027322427278939","0.0440538473484462"
"Untermieter","2006","2","Westdeutschland","59","0.0185244918211699","0.014551172980081","0.0224978106622587"
"Untermieter","2006","2","Ostdeutschland","43","0.0316448961271664","0.0228008906830824","0.0404889015712505"
"Untermieter","2006","3","Westdeutschland","74","0.0252631038635675","0.0206089198340283","0.0299172878931067"
"Untermieter","2006","3","Ostdeutschland","","","",""
"Untermieter","2006","4","Westdeutschland","56","0.0117695313813671","0.00877421897652002","0.0147648437862142"
"Untermieter","2006","4","Ostdeutschland","","","",""
"Untermieter","2006","5","Westdeutschland","33","0.0100465248184771","0.00714080241248326","0.0129522472244709"
"Untermieter","2006","5","Ostdeutschland","","","",""
"Eigentuemer","2006","1","Westdeutschland","1225","0.285532511103667","0.271226306697007","0.299838715510326"
"Eigentuemer","2006","1","Ostdeutschland","654","0.29461256740811","0.274055005566571","0.315170129249649"
"Eigentuemer","2006","2","Westdeutschland","2231","0.46067673591577","0.445988716108232","0.475364755723308"
"Eigentuemer","2006","2","Ostdeutschland","747","0.409925487971848","0.385077814563002","0.434773161380694"
"Eigentuemer","2006","3","Westdeutschland","2552","0.520744136089902","0.505927404728892","0.535560867450912"
"Eigentuemer","2006","3","Ostdeutschland","804","0.456092478605664","0.431265016159466","0.480919941051862"
"Eigentuemer","2006","4","Westdeutschland","3165","0.568657613936146","0.55490231867573","0.582412909196561"
"Eigentuemer","2006","4","Ostdeutschland","608","0.441731295281569","0.412045780482722","0.471416810080415"
"Eigentuemer","2006","5","Westdeutschland","3338","0.642827893586668","0.628866623670891","0.656789163502446"
"Eigentuemer","2006","5","Ostdeutschland","352","0.494101431900836","0.451293698934694","0.536909164866977"
"Altersheim/Seniorenwohnheim","2006","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","5","Ostdeutschland","","","",""
"Hauptmieter","2007","1","Westdeutschland","2176","0.676197149331227","0.660306641511024","0.692087657151429"
"Hauptmieter","2007","1","Ostdeutschland","988","0.676516877285198","0.653339939696245","0.699693814874152"
"Hauptmieter","2007","2","Westdeutschland","1924","0.515296869901379","0.499559398743474","0.531034341059284"
"Hauptmieter","2007","2","Ostdeutschland","766","0.577751957838875","0.553075471766011","0.602428443911739"
"Hauptmieter","2007","3","Westdeutschland","1672","0.445595252684835","0.430513226550642","0.460677278819027"
"Hauptmieter","2007","3","Ostdeutschland","656","0.510440781527268","0.484558634813097","0.536322928241439"
"Hauptmieter","2007","4","Westdeutschland","1651","0.403473957098499","0.389454316103285","0.417493598093713"
"Hauptmieter","2007","4","Ostdeutschland","452","0.557562995721176","0.527260322999875","0.587865668442477"
"Hauptmieter","2007","5","Westdeutschland","1124","0.342793007497284","0.328785959169397","0.356800055825171"
"Hauptmieter","2007","5","Ostdeutschland","161","0.351963231751279","0.312194505539149","0.39173195796341"
"Untermieter","2007","1","Westdeutschland","82","0.0303361638325799","0.0245117569737288","0.036160570691431"
"Untermieter","2007","1","Ostdeutschland","47","0.0270773225921369","0.019035898944043","0.0351187462402308"
"Untermieter","2007","2","Westdeutschland","80","0.0294661457419689","0.0241409534628232","0.0347913380211146"
"Untermieter","2007","2","Ostdeutschland","31","0.0247681779133592","0.0170033874172514","0.0325329684094669"
"Untermieter","2007","3","Westdeutschland","69","0.0207610348670222","0.0164344544207199","0.0250876153133246"
"Untermieter","2007","3","Ostdeutschland","","","",""
"Untermieter","2007","4","Westdeutschland","46","0.00990969576280925","0.00707907297258676","0.0127403185530317"
"Untermieter","2007","4","Ostdeutschland","","","",""
"Untermieter","2007","5","Westdeutschland","34","0.0113399237752824","0.00821522520803336","0.0144646223425314"
"Untermieter","2007","5","Ostdeutschland","","","",""
"Eigentuemer","2007","1","Westdeutschland","1073","0.293466686836193","0.278003233039861","0.308930140632526"
"Eigentuemer","2007","1","Ostdeutschland","530","0.296405800122665","0.273780445533396","0.319031154711934"
"Eigentuemer","2007","2","Westdeutschland","1870","0.455236984356652","0.439555366752812","0.470918601960492"
"Eigentuemer","2007","2","Ostdeutschland","742","0.397479864247766","0.373030243317993","0.421929485177539"
"Eigentuemer","2007","3","Westdeutschland","2431","0.533643712448143","0.518505989316105","0.548781435580182"
"Eigentuemer","2007","3","Ostdeutschland","757","0.468332323406639","0.442496506915514","0.494168139897764"
"Eigentuemer","2007","4","Westdeutschland","3007","0.586616347138692","0.57254394735941","0.600688746917974"
"Eigentuemer","2007","4","Ostdeutschland","563","0.412523650467452","0.382488634838389","0.442558666096514"
"Eigentuemer","2007","5","Westdeutschland","3253","0.645867068727434","0.631753582949123","0.659980554505744"
"Eigentuemer","2007","5","Ostdeutschland","376","0.58903817048692","0.548068198123271","0.630008142850569"
"Altersheim/Seniorenwohnheim","2007","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","5","Ostdeutschland","","","",""
"Hauptmieter","2008","1","Westdeutschland","1845","0.6567364476308","0.639317155094807","0.674155740166793"
"Hauptmieter","2008","1","Ostdeutschland","915","0.654231068140918","0.629579835601874","0.678882300679963"
"Hauptmieter","2008","2","Westdeutschland","1640","0.53250373543622","0.515544640628472","0.549462830243968"
"Hauptmieter","2008","2","Ostdeutschland","691","0.583814557020135","0.557529960234803","0.610099153805467"
"Hauptmieter","2008","3","Westdeutschland","1577","0.423882562970111","0.408598827063701","0.439166298876522"
"Hauptmieter","2008","3","Ostdeutschland","670","0.530308381508483","0.50400523816332","0.556611524853646"
"Hauptmieter","2008","4","Westdeutschland","1612","0.405182041927208","0.390800012191263","0.419564071663152"
"Hauptmieter","2008","4","Ostdeutschland","429","0.497095601225461","0.467165142328239","0.527026060122683"
"Hauptmieter","2008","5","Westdeutschland","1112","0.330332813120936","0.316411869975031","0.344253756266841"
"Hauptmieter","2008","5","Ostdeutschland","177","0.357407997304052","0.318573297790767","0.396242696817336"
"Untermieter","2008","1","Westdeutschland","91","0.0390573360824636","0.0319497659478754","0.0461649062170517"
"Untermieter","2008","1","Ostdeutschland","41","0.0376985765504179","0.0278267364452509","0.047570416655585"
"Untermieter","2008","2","Westdeutschland","59","0.0250087515355052","0.0197011460918088","0.0303163569792016"
"Untermieter","2008","2","Ostdeutschland","","","",""
"Untermieter","2008","3","Westdeutschland","65","0.0222640582451992","0.0177009140381472","0.0268272024522512"
"Untermieter","2008","3","Ostdeutschland","","","",""
"Untermieter","2008","4","Westdeutschland","39","0.0101127032895073","0.00718161054723299","0.0130437960317817"
"Untermieter","2008","4","Ostdeutschland","","","",""
"Untermieter","2008","5","Westdeutschland","39","0.00898635856608205","0.0061932039286116","0.0117795132035525"
"Untermieter","2008","5","Ostdeutschland","","","",""
"Eigentuemer","2008","1","Westdeutschland","918","0.304206216286737","0.287327266506955","0.321085166066518"
"Eigentuemer","2008","1","Ostdeutschland","474","0.308070355308664","0.284140724632744","0.331999985984583"
"Eigentuemer","2008","2","Westdeutschland","1626","0.442487513028275","0.425605272815892","0.459369753240657"
"Eigentuemer","2008","2","Ostdeutschland","631","0.384160148066259","0.358223702031459","0.410096594101059"
"Eigentuemer","2008","3","Westdeutschland","2374","0.55385337878469","0.538479358567467","0.569227399001912"
"Eigentuemer","2008","3","Ostdeutschland","688","0.455875071902265","0.429626285142403","0.482123858662126"
"Eigentuemer","2008","4","Westdeutschland","2825","0.584705254783285","0.570269158548651","0.599141351017919"
"Eigentuemer","2008","4","Ostdeutschland","619","0.460196675618765","0.430360702012142","0.490032649225387"
"Eigentuemer","2008","5","Westdeutschland","3234","0.660680828312981","0.646666788609899","0.674694868016064"
"Eigentuemer","2008","5","Ostdeutschland","398","0.608020884761859","0.56846046686427","0.647581302659448"
"Altersheim/Seniorenwohnheim","2008","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","5","Ostdeutschland","","","",""
"Hauptmieter","2009","1","Westdeutschland","1677","0.665042327505728","0.646741435949745","0.683343219061711"
"Hauptmieter","2009","1","Ostdeutschland","815","0.659484612004812","0.63292598821862","0.686043235791004"
"Hauptmieter","2009","2","Westdeutschland","1525","0.543775137208786","0.525898187458299","0.561652086959272"
"Hauptmieter","2009","2","Ostdeutschland","624","0.544302059265621","0.517495884128932","0.571108234402311"
"Hauptmieter","2009","3","Westdeutschland","1396","0.420198544792708","0.403888051499759","0.436509038085656"
"Hauptmieter","2009","3","Ostdeutschland","614","0.515501022021939","0.488901156304608","0.54210088773927"
"Hauptmieter","2009","4","Westdeutschland","1459","0.362581680540255","0.348140208452004","0.377023152628506"
"Hauptmieter","2009","4","Ostdeutschland","454","0.47522103581969","0.445655969929299","0.504786101710081"
"Hauptmieter","2009","5","Westdeutschland","1143","0.3456539301193","0.331483626942222","0.359824233296377"
"Hauptmieter","2009","5","Ostdeutschland","161","0.410547678282846","0.370547109536518","0.450548247029174"
"Untermieter","2009","1","Westdeutschland","82","0.0348349167362672","0.0277250603528898","0.0419447731196447"
"Untermieter","2009","1","Ostdeutschland","56","0.0406465529209948","0.0295793966329907","0.0517137092089989"
"Untermieter","2009","2","Westdeutschland","45","0.015865310762168","0.0113804823346348","0.0203501391897013"
"Untermieter","2009","2","Ostdeutschland","36","0.0209007462913472","0.0132011033574627","0.0286003892252317"
"Untermieter","2009","3","Westdeutschland","69","0.0253765366792139","0.0201797513171602","0.0305733220412675"
"Untermieter","2009","3","Ostdeutschland","32","0.0245968037132218","0.0163525818418139","0.0328410255846297"
"Untermieter","2009","4","Westdeutschland","64","0.017039863983208","0.0131521233785116","0.0209276045879045"
"Untermieter","2009","4","Ostdeutschland","","","",""
"Untermieter","2009","5","Westdeutschland","35","0.0150609632791707","0.01143197393085","0.0186899526274914"
"Untermieter","2009","5","Ostdeutschland","","","",""
"Eigentuemer","2009","1","Westdeutschland","796","0.300122755758005","0.282351707831753","0.317893803684256"
"Eigentuemer","2009","1","Ostdeutschland","352","0.299868835074193","0.274189118054257","0.325548552094128"
"Eigentuemer","2009","2","Westdeutschland","1412","0.440359552029046","0.422541815617662","0.458177288440431"
"Eigentuemer","2009","2","Ostdeutschland","666","0.434797194443031","0.408114981242985","0.461479407643077"
"Eigentuemer","2009","3","Westdeutschland","2053","0.554424918528078","0.538000802981471","0.570849034074686"
"Eigentuemer","2009","3","Ostdeutschland","710","0.459902174264839","0.433375232002431","0.486429116527247"
"Eigentuemer","2009","4","Westdeutschland","2734","0.620378455476537","0.605800385000595","0.634956525952479"
"Eigentuemer","2009","4","Ostdeutschland","613","0.487023549172368","0.457432081292246","0.516615017052489"
"Eigentuemer","2009","5","Westdeutschland","3149","0.639285106601529","0.624976940477052","0.653593272726007"
"Eigentuemer","2009","5","Ostdeutschland","408","0.556584444166558","0.516189127279808","0.596979761053308"
"Altersheim/Seniorenwohnheim","2009","1","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","1","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","5","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","5","Ostdeutschland","","","",""
"Hauptmieter","2010","1","Westdeutschland","4349","0.687319901395103","0.675499814324536","0.699139988465669"
"Hauptmieter","2010","1","Ostdeutschland","1602","0.693261143469869","0.674095935943855","0.712426350995883"
"Hauptmieter","2010","2","Westdeutschland","3670","0.53808882232287","0.525820851765199","0.550356792880542"
"Hauptmieter","2010","2","Ostdeutschland","1061","0.539847781462672","0.518085872639946","0.561609690285398"
"Hauptmieter","2010","3","Westdeutschland","2359","0.413580786434935","0.400667314343374","0.426494258526496"
"Hauptmieter","2010","3","Ostdeutschland","828","0.540177572807638","0.516012649884057","0.56434249573122"
"Hauptmieter","2010","4","Westdeutschland","2176","0.379380354966237","0.36705722794425","0.391703481988224"
"Hauptmieter","2010","4","Ostdeutschland","615","0.477687841719984","0.451032805458448","0.504342877981519"
"Hauptmieter","2010","5","Westdeutschland","1625","0.330413813893321","0.318247785166491","0.342579842620152"
"Hauptmieter","2010","5","Ostdeutschland","221","0.336207671274109","0.301409903459946","0.371005439088271"
"Untermieter","2010","1","Westdeutschland","130","0.0364319533296232","0.0316547522766676","0.0412091543825788"
"Untermieter","2010","1","Ostdeutschland","73","0.0266463684095183","0.019953149329534","0.0333395874895026"
"Untermieter","2010","2","Westdeutschland","73","0.0203756521043592","0.0168990735437991","0.0238522306649193"
"Untermieter","2010","2","Ostdeutschland","59","0.0255229446486939","0.0186370279590525","0.0324088613383354"
"Untermieter","2010","3","Westdeutschland","58","0.0106419432302897","0.00795136284597435","0.0133325236146051"
"Untermieter","2010","3","Ostdeutschland","","","",""
"Untermieter","2010","4","Westdeutschland","66","0.0134125903069545","0.0104911645059226","0.0163340161079863"
"Untermieter","2010","4","Ostdeutschland","","","",""
"Untermieter","2010","5","Westdeutschland","43","0.0131818388019335","0.0102318316971192","0.0161318459067478"
"Untermieter","2010","5","Ostdeutschland","","","",""
"Eigentuemer","2010","1","Westdeutschland","1430","0.276248145275274","0.264847337420146","0.287648953130403"
"Eigentuemer","2010","1","Ostdeutschland","549","0.280092488120612","0.261429989744656","0.298754986496569"
"Eigentuemer","2010","2","Westdeutschland","2601","0.44153552557277","0.429316203672984","0.453754847472557"
"Eigentuemer","2010","2","Ostdeutschland","893","0.432975530440977","0.411341215744162","0.454609845137793"
"Eigentuemer","2010","3","Westdeutschland","3170","0.575777270334775","0.562817927455176","0.588736613214375"
