"hlf0001_h","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Untermieter","2003","3","Westdeutschland","47","0.0117397639237845","0.00863952699149769","0.0148400008560713"
"Untermieter","2003","3","Ostdeutschland","33","0.0191646576482001","0.0122147972558695","0.0261145180405307"
"Untermieter","2003","4","Westdeutschland","62","0.0155309701859269","0.0120321768443282","0.0190297635275256"
"Untermieter","2003","4","Ostdeutschland","5","0.0121047408127081","0.00545867527814417","0.0187508063472721"
"Untermieter","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Untermieter","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2003","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2003","2","Westdeutschland","2223","","",""
"Eigentuemer","2003","2","Ostdeutschland","743","0.404515449268381","0.380630436828054","0.428400461708707"
"Eigentuemer","2003","3","Westdeutschland","2709","","",""
"Eigentuemer","2003","3","Ostdeutschland","737","0.439849172691901","0.414687942250477","0.465010403133324"
"Eigentuemer","2003","4","Westdeutschland","2995","","",""
"Eigentuemer","2003","4","Ostdeutschland","581","0.451558352575892","0.421313353561322","0.481803351590462"
"Eigentuemer","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2004","2","Westdeutschland","2232","","",""
"Hauptmieter","2004","2","Ostdeutschland","794","0.576794447447673","0.552237798126432","0.601351096768913"
"Hauptmieter","2004","3","Westdeutschland","1795","","",""
"Hauptmieter","2004","3","Ostdeutschland","676","0.532887260634001","0.507082526080891","0.558691995187112"
"Hauptmieter","2004","4","Westdeutschland","1646","","",""
"Hauptmieter","2004","4","Ostdeutschland","447","0.519663746892856","0.489299304197542","0.550028189588169"
"Hauptmieter","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Untermieter","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Untermieter","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Untermieter","2004","2","Westdeutschland","72","0.0194269431982406","0.0153338749202284","0.0235200114762529"
"Untermieter","2004","2","Ostdeutschland","33","0.0302005140865152","0.0216944032570976","0.0387066249159328"
"Untermieter","2004","3","Westdeutschland","67","0.0175096894168558","0.0136564796427775","0.0213628991909341"
"Untermieter","2004","3","Ostdeutschland","40","0.0325426837447099","0.0233654147702243","0.0417199527191955"
"Untermieter","2004","4","Westdeutschland","54","0.0175678823594563","0.0137906583804234","0.0213451063384891"
"Untermieter","2004","4","Ostdeutschland","21","","",""
"Untermieter","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Untermieter","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2004","2","Westdeutschland","2064","","",""
"Eigentuemer","2004","2","Ostdeutschland","728","0.393005038465812","0.368729185604017","0.417280891327607"
"Eigentuemer","2004","3","Westdeutschland","2589","","",""
"Eigentuemer","2004","3","Ostdeutschland","720","0.434570055621289","0.408931699712211","0.460208411530367"
"Eigentuemer","2004","4","Westdeutschland","2945","","",""
"Eigentuemer","2004","4","Ostdeutschland","572","0.458488027957345","0.428204989181648","0.488771066733041"
"Eigentuemer","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","4","Westdeutschland","2","","",""
"Altersheim/Seniorenwohnheim","2004","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2005","2","Westdeutschland","1998","","",""
"Hauptmieter","2005","2","Ostdeutschland","704","0.562122909462046","0.53645361717936","0.587792201744733"
"Hauptmieter","2005","3","Westdeutschland","1804","","",""
"Hauptmieter","2005","3","Ostdeutschland","673","0.562692857635763","0.53636776594924","0.589017949322286"
"Hauptmieter","2005","4","Westdeutschland","1512","","",""
"Hauptmieter","2005","4","Ostdeutschland","415","0.547438177071377","0.516001151711989","0.578875202430765"
"Hauptmieter","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Untermieter","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Untermieter","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Untermieter","2005","2","Westdeutschland","61","0.0180650579016126","0.0139677405618487","0.0221623752413766"
"Untermieter","2005","2","Ostdeutschland","30","0.0234894670660097","0.0156534172496182","0.0313255168824011"
"Untermieter","2005","3","Westdeutschland","78","0.0216060167735387","0.0171952295312817","0.0260168040157958"
"Untermieter","2005","3","Ostdeutschland","21","","",""
"Untermieter","2005","4","Westdeutschland","65","0.0186480800751613","0.0146920674570841","0.0226040926932385"
"Untermieter","2005","4","Ostdeutschland","15","","",""
"Untermieter","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Untermieter","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2005","2","Westdeutschland","2000","","",""
"Eigentuemer","2005","2","Ostdeutschland","701","0.414387623471944","0.388899923174472","0.439875323769416"
"Eigentuemer","2005","3","Westdeutschland","2292","","",""
"Eigentuemer","2005","3","Ostdeutschland","670","0.416945971992448","0.390780100920014","0.443111843064882"
"Eigentuemer","2005","4","Westdeutschland","2915","","",""
"Eigentuemer","2005","4","Ostdeutschland","533","0.412512974729125","0.381420671558233","0.443605277900017"
"Eigentuemer","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2006","2","Westdeutschland","2134","","",""
"Hauptmieter","2006","2","Ostdeutschland","715","0.558429615900986","0.53334173199552","0.583517499806451"
"Hauptmieter","2006","3","Westdeutschland","1741","","",""
"Hauptmieter","2006","3","Ostdeutschland","718","0.530403533522152","0.50552590602078","0.555281161023523"
"Hauptmieter","2006","4","Westdeutschland","1759","","",""
"Hauptmieter","2006","4","Ostdeutschland","446","0.538859762825391","0.509060999146414","0.568658526504368"
"Hauptmieter","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Untermieter","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Untermieter","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Untermieter","2006","2","Westdeutschland","59","0.0185244918211699","0.014551172980081","0.0224978106622587"
"Untermieter","2006","2","Ostdeutschland","43","0.0316448961271664","0.0228008906830824","0.0404889015712505"
"Untermieter","2006","3","Westdeutschland","74","0.0252631038635675","0.0206089198340283","0.0299172878931067"
"Untermieter","2006","3","Ostdeutschland","24","","",""
"Untermieter","2006","4","Westdeutschland","56","0.0117695313813671","0.00877421897652002","0.0147648437862142"
"Untermieter","2006","4","Ostdeutschland","21","","",""
"Untermieter","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Untermieter","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2006","2","Westdeutschland","2231","","",""
"Eigentuemer","2006","2","Ostdeutschland","747","0.409925487971848","0.385077814563002","0.434773161380694"
"Eigentuemer","2006","3","Westdeutschland","2552","","",""
"Eigentuemer","2006","3","Ostdeutschland","804","0.456092478605664","0.431265016159466","0.480919941051862"
"Eigentuemer","2006","4","Westdeutschland","3165","0.568657613936146","0.55490231867573","0.582412909196561"
"Eigentuemer","2006","4","Ostdeutschland","608","0.441731295281569","0.412045780482722","0.471416810080415"
"Eigentuemer","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2007","2","Westdeutschland","1924","","",""
"Hauptmieter","2007","2","Ostdeutschland","766","0.577751957838875","0.553075471766011","0.602428443911739"
"Hauptmieter","2007","3","Westdeutschland","1672","","",""
"Hauptmieter","2007","3","Ostdeutschland","656","0.510440781527268","0.484558634813097","0.536322928241439"
"Hauptmieter","2007","4","Westdeutschland","1651","","",""
"Hauptmieter","2007","4","Ostdeutschland","452","0.557562995721176","0.527260322999875","0.587865668442477"
"Hauptmieter","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Untermieter","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Untermieter","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Untermieter","2007","2","Westdeutschland","80","0.0294661457419689","0.0241409534628232","0.0347913380211146"
"Untermieter","2007","2","Ostdeutschland","31","0.0247681779133592","0.0170033874172514","0.0325329684094669"
"Untermieter","2007","3","Westdeutschland","69","0.0207610348670222","0.0164344544207199","0.0250876153133246"
"Untermieter","2007","3","Ostdeutschland","20","","",""
"Untermieter","2007","4","Westdeutschland","46","0.00990969576280925","0.00707907297258676","0.0127403185530317"
"Untermieter","2007","4","Ostdeutschland","17","","",""
"Untermieter","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Untermieter","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2007","2","Westdeutschland","1870","","",""
"Eigentuemer","2007","2","Ostdeutschland","742","0.397479864247766","0.373030243317993","0.421929485177539"
"Eigentuemer","2007","3","Westdeutschland","2431","","",""
"Eigentuemer","2007","3","Ostdeutschland","757","0.468332323406639","0.442496506915514","0.494168139897764"
"Eigentuemer","2007","4","Westdeutschland","3007","0.586616347138692","0.57254394735941","0.600688746917974"
"Eigentuemer","2007","4","Ostdeutschland","563","0.412523650467452","0.382488634838389","0.442558666096514"
"Eigentuemer","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2008","2","Westdeutschland","1640","","",""
"Hauptmieter","2008","2","Ostdeutschland","691","0.583814557020135","0.557529960234803","0.610099153805467"
"Hauptmieter","2008","3","Westdeutschland","1577","","",""
"Hauptmieter","2008","3","Ostdeutschland","670","0.530308381508483","0.50400523816332","0.556611524853646"
"Hauptmieter","2008","4","Westdeutschland","1612","","",""
"Hauptmieter","2008","4","Ostdeutschland","429","0.497095601225461","0.467165142328239","0.527026060122683"
"Hauptmieter","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Untermieter","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Untermieter","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Untermieter","2008","2","Westdeutschland","59","0.0250087515355052","0.0197011460918088","0.0303163569792016"
"Untermieter","2008","2","Ostdeutschland","29","","",""
"Untermieter","2008","3","Westdeutschland","65","0.0222640582451992","0.0177009140381472","0.0268272024522512"
"Untermieter","2008","3","Ostdeutschland","25","","",""
"Untermieter","2008","4","Westdeutschland","39","0.0101127032895073","0.00718161054723299","0.0130437960317817"
"Untermieter","2008","4","Ostdeutschland","24","","",""
"Untermieter","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Untermieter","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2008","2","Westdeutschland","1626","","",""
"Eigentuemer","2008","2","Ostdeutschland","631","0.384160148066259","0.358223702031459","0.410096594101059"
"Eigentuemer","2008","3","Westdeutschland","2374","","",""
"Eigentuemer","2008","3","Ostdeutschland","688","0.455875071902265","0.429626285142403","0.482123858662126"
"Eigentuemer","2008","4","Westdeutschland","2825","","",""
"Eigentuemer","2008","4","Ostdeutschland","619","0.460196675618765","0.430360702012142","0.490032649225387"
"Eigentuemer","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2009","2","Westdeutschland","1525","","",""
"Hauptmieter","2009","2","Ostdeutschland","624","0.544302059265621","0.517495884128932","0.571108234402311"
"Hauptmieter","2009","3","Westdeutschland","1396","","",""
"Hauptmieter","2009","3","Ostdeutschland","614","0.515501022021939","0.488901156304608","0.54210088773927"
"Hauptmieter","2009","4","Westdeutschland","1459","","",""
"Hauptmieter","2009","4","Ostdeutschland","454","0.47522103581969","0.445655969929299","0.504786101710081"
"Hauptmieter","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Untermieter","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Untermieter","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Untermieter","2009","2","Westdeutschland","45","0.015865310762168","0.0113804823346348","0.0203501391897013"
"Untermieter","2009","2","Ostdeutschland","36","0.0209007462913472","0.0132011033574627","0.0286003892252317"
"Untermieter","2009","3","Westdeutschland","69","0.0253765366792139","0.0201797513171602","0.0305733220412675"
"Untermieter","2009","3","Ostdeutschland","32","0.0245968037132218","0.0163525818418139","0.0328410255846297"
"Untermieter","2009","4","Westdeutschland","64","0.017039863983208","0.0131521233785116","0.0209276045879045"
"Untermieter","2009","4","Ostdeutschland","29","","",""
"Untermieter","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Untermieter","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2009","2","Westdeutschland","1412","","",""
"Eigentuemer","2009","2","Ostdeutschland","666","0.434797194443031","0.408114981242985","0.461479407643077"
"Eigentuemer","2009","3","Westdeutschland","2053","","",""
"Eigentuemer","2009","3","Ostdeutschland","710","0.459902174264839","0.433375232002431","0.486429116527247"
"Eigentuemer","2009","4","Westdeutschland","2734","","",""
"Eigentuemer","2009","4","Ostdeutschland","613","0.487023549172368","0.457432081292246","0.516615017052489"
"Eigentuemer","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","2","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2010","2","Westdeutschland","3670","0.53808882232287","0.525820851765199","0.550356792880542"
"Hauptmieter","2010","2","Ostdeutschland","1061","","",""
"Hauptmieter","2010","3","Westdeutschland","2359","","",""
"Hauptmieter","2010","3","Ostdeutschland","828","0.540177572807638","0.516012649884057","0.56434249573122"
"Hauptmieter","2010","4","Westdeutschland","2176","","",""
"Hauptmieter","2010","4","Ostdeutschland","615","0.477687841719984","0.451032805458448","0.504342877981519"
"Hauptmieter","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Untermieter","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Untermieter","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Untermieter","2010","2","Westdeutschland","73","0.0203756521043592","0.0168990735437991","0.0238522306649193"
"Untermieter","2010","2","Ostdeutschland","59","0.0255229446486939","0.0186370279590525","0.0324088613383354"
"Untermieter","2010","3","Westdeutschland","58","0.0106419432302897","0.00795136284597435","0.0133325236146051"
"Untermieter","2010","3","Ostdeutschland","27","","",""
"Untermieter","2010","4","Westdeutschland","66","0.0134125903069545","0.0104911645059226","0.0163340161079863"
"Untermieter","2010","4","Ostdeutschland","18","","",""
"Untermieter","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Untermieter","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2010","2","Westdeutschland","2601","","",""
"Eigentuemer","2010","2","Ostdeutschland","893","0.432975530440977","0.411341215744162","0.454609845137793"
"Eigentuemer","2010","3","Westdeutschland","3170","0.575777270334775","0.562817927455176","0.588736613214375"
"Eigentuemer","2010","3","Ostdeutschland","779","0.44506734936629","0.420970788033777","0.469163910698802"
"Eigentuemer","2010","4","Westdeutschland","3714","0.607207054726809","0.594804219035094","0.619609890418524"
"Eigentuemer","2010","4","Ostdeutschland","716","0.492912852643778","0.466233917642714","0.519591787644841"
"Eigentuemer","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2010","2","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2010","2","Ostdeutschland","2","","",""
"Altersheim/Seniorenwohnheim","2010","3","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2010","3","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2010","4","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2010","4","Ostdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Altersheim/Seniorenwohnheim","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Hauptmieter","2011","2","Westdeutschland","4013","0.530671418540153","0.519115849306827","0.54222698777348"
"Hauptmieter","2011","2","Ostdeutschland","1271","","",""
"Hauptmieter","2011","3","Westdeutschland","2911","","",""
"Hauptmieter","2011","3","Ostdeutschland","970","0.509063157852348","0.487104231254349","0.531022084450347"
"Hauptmieter","2011","4","Westdeutschland","2603","","",""
"Hauptmieter","2011","4","Ostdeutschland","815","0.500974087363095","0.477029361707985","0.524918813018205"
"Hauptmieter","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Hauptmieter","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Untermieter","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Untermieter","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Untermieter","2011","2","Westdeutschland","61","0.0130631033293232","0.0104339987148871","0.0156922079437594"
"Untermieter","2011","2","Ostdeutschland","29","","",""
"Untermieter","2011","3","Westdeutschland","72","0.0098201719137665","0.0074684598579307","0.0121718839696023"
"Untermieter","2011","3","Ostdeutschland","20","","",""
"Untermieter","2011","4","Westdeutschland","82","0.0152088675762826","0.0124612099631727","0.0179565251893925"
"Untermieter","2011","4","Ostdeutschland","18","","",""
"Untermieter","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Untermieter","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Eigentuemer","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Eigentuemer","2011","2","Westdeutschland","3091","0.456265478130523","0.444732479177782","0.467798477083265"
"Eigentuemer","2011","2","Ostdeutschland","802","0.37623672262535","0.355536943273485","0.396936501977216"
"Eigentuemer","2011","3","Westdeutschland","3771","0.549087151990223","0.537220327785252","0.560953976195194"
"Eigentuemer","2011","3","Ostdeutschland","1001","","",""
"Eigentuemer","2011","4","Westdeutschland","4936","0.622372405925299","0.611488140209723","0.633256671640874"
