year,bula_h,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,"Rhineland-Palatinate, Saarland",Not concerned at all,0.08212,59,703,0.06181,0.10243
1995,Baden-Wuerttemberg,Very concerned,0.43449,699,1780,0.41146,0.45753
1995,Baden-Wuerttemberg,Somewhat concerned,0.50295,922,1780,0.47972,0.52619
1995,Baden-Wuerttemberg,Not concerned at all,0.06256,159,1780,0.05130,0.07381
1995,Bavaria,Very concerned,0.42691,701,1666,0.40315,0.45067
1995,Bavaria,Somewhat concerned,0.51070,855,1666,0.48669,0.53471
1995,Bavaria,Not concerned at all,0.06239,110,1666,0.05077,0.07401
1995,Berlin,Very concerned,0.51514,296,547,0.47322,0.55706
1995,Berlin,Somewhat concerned,0.44539,251,547,0.40370,0.48708
1995,Brandenburg,Very concerned,0.44878,244,564,0.40770,0.48987
1995,Brandenburg,Somewhat concerned,0.51929,320,564,0.47802,0.56057
1995,Mecklenburg-Western Pomerania,Very concerned,0.37170,153,402,0.32440,0.41900
1995,Mecklenburg-Western Pomerania,Somewhat concerned,0.60152,249,402,0.55360,0.64944
1995,Saxony,Very concerned,0.39278,429,1090,0.36377,0.42179
1995,Saxony,Somewhat concerned,0.55680,611,1090,0.52729,0.58630
1995,Saxony,Not concerned at all,0.05042,50,1090,0.03743,0.06342
1995,Saxony-Anhalt,Very concerned,0.40905,287,660,0.37151,0.44659
1995,Saxony-Anhalt,Somewhat concerned,0.55274,373,660,0.51477,0.59070
1995,Thuringa,Very concerned,0.45265,271,618,0.41337,0.49192
1995,Thuringa,Somewhat concerned,0.50943,347,618,0.46998,0.54888
1996,Schleswig-Holstein,Very concerned,0.42265,105,282,0.36489,0.48040
1996,Schleswig-Holstein,Somewhat concerned,0.50150,146,282,0.44304,0.55996
1996,Schleswig-Holstein,Not concerned at all,0.07585,31,282,0.04490,0.10681
1996,Hamburg,Very concerned,0.37600,44,117,0.28785,0.46414
1996,Hamburg,Somewhat concerned,0.57474,73,117,0.48478,0.66471
1996,Lower Saxony,Very concerned,0.35299,356,1037,0.32388,0.38209
1996,Lower Saxony,Somewhat concerned,0.57923,613,1037,0.54916,0.60929
1996,Lower Saxony,Not concerned at all,0.06779,68,1037,0.05248,0.08310
1996,Bremen,Somewhat concerned,0.57279,56,56,0.44206,0.70353
1996,North Rhine-Westphalia,Very concerned,0.40342,1001,2546,0.38436,0.42248
1996,North Rhine-Westphalia,Somewhat concerned,0.53844,1379,2546,0.51907,0.55781
1996,North Rhine-Westphalia,Not concerned at all,0.05814,166,2546,0.04905,0.06724
1996,Hesse,Very concerned,0.33781,281,900,0.30689,0.36873
1996,Hesse,Somewhat concerned,0.55823,532,900,0.52577,0.59070
1996,Hesse,Not concerned at all,0.10396,87,900,0.08401,0.12391
1996,"Rhineland-Palatinate, Saarland",Very concerned,0.33069,215,685,0.29543,0.36594
1996,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.60022,420,685,0.56351,0.63693
1996,"Rhineland-Palatinate, Saarland",Not concerned at all,0.06909,50,685,0.05008,0.08810
1996,Baden-Wuerttemberg,Very concerned,0.35461,559,1700,0.33186,0.37736
1996,Baden-Wuerttemberg,Somewhat concerned,0.56567,928,1700,0.54210,0.58924
1996,Baden-Wuerttemberg,Not concerned at all,0.07972,213,1700,0.06684,0.09260
1996,Bavaria,Very concerned,0.35831,599,1654,0.33520,0.38143
1996,Bavaria,Somewhat concerned,0.57615,935,1654,0.55232,0.59997
1996,Bavaria,Not concerned at all,0.06554,120,1654,0.05361,0.07747
1996,Berlin,Very concerned,0.50569,267,516,0.46251,0.54887
1996,Berlin,Somewhat concerned,0.44760,249,516,0.40465,0.49054
1996,Brandenburg,Very concerned,0.37286,213,595,0.33397,0.41175
1996,Brandenburg,Somewhat concerned,0.56606,348,595,0.52620,0.60591
1996,Brandenburg,Not concerned at all,0.06108,34,595,0.04182,0.08034
1996,Mecklenburg-Western Pomerania,Very concerned,0.34465,133,372,0.29629,0.39301
1996,Mecklenburg-Western Pomerania,Somewhat concerned,0.59785,239,372,0.54795,0.64774
1996,Saxony,Very concerned,0.35216,383,1106,0.32400,0.38032
1996,Saxony,Somewhat concerned,0.57146,645,1106,0.54228,0.60064
1996,Saxony,Not concerned at all,0.07638,78,1106,0.06072,0.09204
1996,Saxony-Anhalt,Very concerned,0.34471,230,673,0.30877,0.38064
1996,Saxony-Anhalt,Somewhat concerned,0.59891,404,673,0.56186,0.63597
1996,Saxony-Anhalt,Not concerned at all,0.05638,39,673,0.03894,0.07382
1996,Thuringa,Very concerned,0.39874,265,658,0.36130,0.43618
1996,Thuringa,Somewhat concerned,0.54643,359,658,0.50837,0.58450
1996,Thuringa,Not concerned at all,0.05483,34,658,0.03742,0.07224
1997,Schleswig-Holstein,Very concerned,0.32615,84,266,0.26970,0.38259
1997,Schleswig-Holstein,Somewhat concerned,0.52316,135,266,0.46303,0.58330
1997,Schleswig-Holstein,Not concerned at all,0.15069,47,266,0.10762,0.19376
1997,Hamburg,Very concerned,0.37429,46,107,0.28216,0.46642
1997,Hamburg,Somewhat concerned,0.48818,61,107,0.39302,0.58334
1997,Lower Saxony,Very concerned,0.34840,334,1034,0.31934,0.37745
1997,Lower Saxony,Somewhat concerned,0.59221,636,1034,0.56224,0.62218
1997,Lower Saxony,Not concerned at all,0.05939,64,1034,0.04498,0.07380
1997,Bremen,Very concerned,0.46701,44,81,0.35769,0.57634
1997,Bremen,Somewhat concerned,0.38583,37,81,0.27915,0.49250
1997,North Rhine-Westphalia,Very concerned,0.35824,899,2501,0.33945,0.37704
1997,North Rhine-Westphalia,Somewhat concerned,0.56888,1412,2501,0.54946,0.58829
1997,North Rhine-Westphalia,Not concerned at all,0.07288,190,2501,0.06269,0.08307
1997,Hesse,Very concerned,0.35634,275,841,0.32395,0.38872
1997,Hesse,Somewhat concerned,0.56264,486,841,0.52910,0.59619
1997,Hesse,Not concerned at all,0.08102,80,841,0.06257,0.09947
1997,"Rhineland-Palatinate, Saarland",Very concerned,0.33368,223,706,0.29888,0.36849
1997,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.55439,409,706,0.51770,0.59108
1997,"Rhineland-Palatinate, Saarland",Not concerned at all,0.11192,74,706,0.08865,0.13520
1997,Baden-Wuerttemberg,Very concerned,0.31030,485,1696,0.28828,0.33233
1997,Baden-Wuerttemberg,Somewhat concerned,0.58755,976,1696,0.56411,0.61098
1997,Baden-Wuerttemberg,Not concerned at all,0.10215,235,1696,0.08773,0.11657
1997,Bavaria,Very concerned,0.32574,513,1619,0.30291,0.34858
1997,Bavaria,Somewhat concerned,0.58526,941,1619,0.56126,0.60927
1997,Bavaria,Not concerned at all,0.08899,165,1619,0.07512,0.10287
1997,Berlin,Very concerned,0.49398,254,494,0.44985,0.53812
1997,Berlin,Somewhat concerned,0.47543,240,494,0.43135,0.51951
1997,Brandenburg,Very concerned,0.35061,198,594,0.31220,0.38902
1997,Brandenburg,Somewhat concerned,0.58689,357,594,0.54726,0.62652
1997,Brandenburg,Not concerned at all,0.06250,39,594,0.04302,0.08198
1997,Mecklenburg-Western Pomerania,Very concerned,0.34989,127,369,0.30116,0.39862
1997,Mecklenburg-Western Pomerania,Somewhat concerned,0.60430,242,369,0.55434,0.65427
1997,Saxony,Very concerned,0.37196,388,1083,0.34316,0.40076
1997,Saxony,Somewhat concerned,0.54437,608,1083,0.51469,0.57405
1997,Saxony,Not concerned at all,0.08367,87,1083,0.06717,0.10016
1997,Saxony-Anhalt,Very concerned,0.37636,235,664,0.33948,0.41324
1997,Saxony-Anhalt,Somewhat concerned,0.54837,378,664,0.51049,0.58625
1997,Saxony-Anhalt,Not concerned at all,0.07527,51,664,0.05519,0.09535
1997,Thuringa,Very concerned,0.33829,221,659,0.30214,0.37444
1997,Thuringa,Somewhat concerned,0.59776,392,659,0.56030,0.63523
1997,Thuringa,Not concerned at all,0.06394,46,659,0.04525,0.08264
1998,Schleswig-Holstein,Very concerned,0.27916,93,345,0.23175,0.32656
1998,Schleswig-Holstein,Somewhat concerned,0.54121,180,345,0.48855,0.59387
1998,Schleswig-Holstein,Not concerned at all,0.17963,72,345,0.13906,0.22020
1998,Hamburg,Very concerned,0.29432,42,134,0.21686,0.37177
1998,Hamburg,Somewhat concerned,0.59481,92,134,0.51138,0.67825
1998,Lower Saxony,Very concerned,0.33545,356,1192,0.30864,0.36227
1998,Lower Saxony,Somewhat concerned,0.58551,740,1192,0.55753,0.61349
1998,Lower Saxony,Not concerned at all,0.07904,96,1192,0.06372,0.09436
1998,Bremen,Very concerned,0.51170,50,93,0.40955,0.61384
1998,Bremen,Somewhat concerned,0.41360,43,93,0.31297,0.51424
1998,North Rhine-Westphalia,Very concerned,0.34094,970,2829,0.32347,0.35842
1998,North Rhine-Westphalia,Somewhat concerned,0.58952,1657,2829,0.57139,0.60765
1998,North Rhine-Westphalia,Not concerned at all,0.06953,202,2829,0.06016,0.07891
1998,Hesse,Very concerned,0.38987,341,941,0.35869,0.42105
1998,Hesse,Somewhat concerned,0.54955,536,941,0.51775,0.58136
1998,Hesse,Not concerned at all,0.06058,64,941,0.04533,0.07583
1998,"Rhineland-Palatinate, Saarland",Very concerned,0.33295,259,802,0.30031,0.36558
1998,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.58206,477,802,0.54791,0.61622
1998,"Rhineland-Palatinate, Saarland",Not concerned at all,0.08499,66,802,0.06568,0.10430
1998,Baden-Wuerttemberg,Very concerned,0.30155,488,1809,0.28039,0.32270
1998,Baden-Wuerttemberg,Somewhat concerned,0.59355,1110,1809,0.57091,0.61619
1998,Baden-Wuerttemberg,Not concerned at all,0.10491,211,1809,0.09078,0.11903
1998,Bavaria,Very concerned,0.34450,632,1858,0.32289,0.36612
1998,Bavaria,Somewhat concerned,0.57038,1070,1858,0.54786,0.59289
1998,Bavaria,Not concerned at all,0.08512,156,1858,0.07243,0.09781
1998,Berlin,Very concerned,0.41126,214,508,0.36843,0.45409
1998,Berlin,Somewhat concerned,0.54988,294,508,0.50657,0.59318
1998,Brandenburg,Very concerned,0.33659,197,593,0.29852,0.37466
1998,Brandenburg,Somewhat concerned,0.62832,396,593,0.58939,0.66725
1998,Mecklenburg-Western Pomerania,Very concerned,0.29156,110,381,0.24586,0.33725
1998,Mecklenburg-Western Pomerania,Somewhat concerned,0.64154,271,381,0.59332,0.68975
1998,Saxony,Very concerned,0.29487,347,1175,0.26879,0.32096
1998,Saxony,Somewhat concerned,0.63142,735,1175,0.60383,0.65902
1998,Saxony,Not concerned at all,0.07370,93,1175,0.05876,0.08865
1998,Saxony-Anhalt,Very concerned,0.32122,215,686,0.28625,0.35619
1998,Saxony-Anhalt,Somewhat concerned,0.61642,429,686,0.58001,0.65284
1998,Saxony-Anhalt,Not concerned at all,0.06236,42,686,0.04425,0.08047
1998,Thuringa,Very concerned,0.34656,233,729,0.31199,0.38113
1998,Thuringa,Somewhat concerned,0.59760,451,729,0.56197,0.63322
1998,Thuringa,Not concerned at all,0.05584,45,729,0.03916,0.07252
1999,Schleswig-Holstein,Very concerned,0.17097,48,321,0.12972,0.21222
1999,Schleswig-Holstein,Somewhat concerned,0.57721,182,321,0.52309,0.63134
1999,Schleswig-Holstein,Not concerned at all,0.25182,91,321,0.20426,0.29938
1999,Hamburg,Somewhat concerned,0.67095,89,89,0.57278,0.76913
1999,Lower Saxony,Very concerned,0.23868,263,1165,0.21419,0.26317
1999,Lower Saxony,Somewhat concerned,0.65284,770,1165,0.62549,0.68019
1999,Lower Saxony,Not concerned at all,0.10848,132,1165,0.09061,0.12635
1999,Bremen,Very concerned,0.42091,32,79,0.31134,0.53047
1999,Bremen,Somewhat concerned,0.48845,47,79,0.37751,0.59938
1999,North Rhine-Westphalia,Very concerned,0.24832,666,2678,0.23196,0.26469
1999,North Rhine-Westphalia,Somewhat concerned,0.64821,1709,2678,0.63012,0.66630
1999,North Rhine-Westphalia,Not concerned at all,0.10346,303,2678,0.09192,0.11500
1999,Hesse,Very concerned,0.23316,205,891,0.20538,0.26094
1999,Hesse,Somewhat concerned,0.64113,571,891,0.60962,0.67265
1999,Hesse,Not concerned at all,0.12571,115,891,0.10393,0.14749
1999,"Rhineland-Palatinate, Saarland",Very concerned,0.18441,143,764,0.15689,0.21193
1999,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.67272,521,764,0.63943,0.70601
1999,"Rhineland-Palatinate, Saarland",Not concerned at all,0.14287,100,764,0.11804,0.16770
1999,Baden-Wuerttemberg,Very concerned,0.22393,327,1723,0.20424,0.24362
1999,Baden-Wuerttemberg,Somewhat concerned,0.64965,1120,1723,0.62712,0.67219
1999,Baden-Wuerttemberg,Not concerned at all,0.12642,276,1723,0.11072,0.14211
1999,Bavaria,Very concerned,0.23586,415,1787,0.21617,0.25555
1999,Bavaria,Somewhat concerned,0.61030,1083,1787,0.58768,0.63292
1999,Bavaria,Not concerned at all,0.15384,289,1787,0.13711,0.17058
1999,Berlin,Very concerned,0.32460,165,514,0.28408,0.36511
1999,Berlin,Somewhat concerned,0.59443,305,514,0.55194,0.63692
1999,Berlin,Not concerned at all,0.08098,44,514,0.05737,0.10459
1999,Brandenburg,Very concerned,0.24278,145,596,0.20833,0.27724
1999,Brandenburg,Somewhat concerned,0.66884,397,596,0.63102,0.70665
1999,Brandenburg,Not concerned at all,0.08838,54,596,0.06557,0.11119
1999,Mecklenburg-Western Pomerania,Very concerned,0.18092,67,400,0.14315,0.21870
1999,Mecklenburg-Western Pomerania,Somewhat concerned,0.67749,277,400,0.63163,0.72336
1999,Mecklenburg-Western Pomerania,Not concerned at all,0.14158,56,400,0.10737,0.17579
1999,Saxony,Very concerned,0.24380,259,1149,0.21896,0.26864
1999,Saxony,Somewhat concerned,0.63882,748,1149,0.61103,0.66660
1999,Saxony,Not concerned at all,0.11738,142,1149,0.09876,0.13600
1999,Saxony-Anhalt,Very concerned,0.17618,133,690,0.14773,0.20462
1999,Saxony-Anhalt,Somewhat concerned,0.72094,482,690,0.68745,0.75444
1999,Saxony-Anhalt,Not concerned at all,0.10288,75,690,0.08020,0.12557
1999,Thuringa,Very concerned,0.21273,141,718,0.18277,0.24269
1999,Thuringa,Somewhat concerned,0.64599,477,718,0.61099,0.68099
1999,Thuringa,Not concerned at all,0.14128,100,718,0.11578,0.16677
2000,Schleswig-Holstein,Very concerned,0.20306,131,702,0.17328,0.23284
2000,Schleswig-Holstein,Somewhat concerned,0.50809,350,702,0.47108,0.54510
2000,Schleswig-Holstein,Not concerned at all,0.28885,221,702,0.25529,0.32240
2000,Hamburg,Very concerned,0.36192,105,294,0.30689,0.41694
2000,Hamburg,Somewhat concerned,0.52296,149,294,0.46577,0.58015
2000,Hamburg,Not concerned at all,0.11513,40,294,0.07858,0.15167
2000,Lower Saxony,Very concerned,0.24718,463,2016,0.22834,0.26601
2000,Lower Saxony,Somewhat concerned,0.59955,1240,2016,0.57815,0.62094
2000,Lower Saxony,Not concerned at all,0.15327,313,2016,0.13754,0.16900
2000,Bremen,Very concerned,0.35692,64,163,0.28314,0.43070
2000,Bremen,Somewhat concerned,0.51508,99,163,0.43812,0.59204
2000,North Rhine-Westphalia,Very concerned,0.27641,1406,5095,0.26413,0.28869
2000,North Rhine-Westphalia,Somewhat concerned,0.57812,2956,5095,0.56456,0.59169
2000,North Rhine-Westphalia,Not concerned at all,0.14547,733,5095,0.13579,0.15515
2000,Hesse,Very concerned,0.26106,453,1659,0.23992,0.28220
2000,Hesse,Somewhat concerned,0.61362,1006,1659,0.59018,0.63706
2000,Hesse,Not concerned at all,0.12532,200,1659,0.10938,0.14126
2000,"Rhineland-Palatinate, Saarland",Very concerned,0.27099,385,1447,0.24808,0.29390
2000,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.57908,867,1447,0.55363,0.60453
2000,"Rhineland-Palatinate, Saarland",Not concerned at all,0.14993,195,1447,0.13153,0.16833
2000,Baden-Wuerttemberg,Very concerned,0.25062,695,2922,0.23490,0.26634
2000,Baden-Wuerttemberg,Somewhat concerned,0.60433,1741,2922,0.58660,0.62207
2000,Baden-Wuerttemberg,Not concerned at all,0.14505,486,2922,0.13228,0.15782
2000,Bavaria,Very concerned,0.24764,830,3350,0.23302,0.26226
2000,Bavaria,Somewhat concerned,0.57461,1925,3350,0.55786,0.59135
2000,Bavaria,Not concerned at all,0.17775,595,3350,0.16480,0.19070
2000,Berlin,Very concerned,0.39082,320,807,0.35714,0.42451
2000,Berlin,Somewhat concerned,0.53374,437,807,0.49930,0.56818
2000,Berlin,Not concerned at all,0.07543,50,807,0.05720,0.09367
2000,Brandenburg,Very concerned,0.29774,287,1001,0.26940,0.32608
2000,Brandenburg,Somewhat concerned,0.61730,625,1001,0.58717,0.64742
2000,Brandenburg,Not concerned at all,0.08497,89,1001,0.06768,0.10225
2000,Mecklenburg-Western Pomerania,Very concerned,0.29836,164,562,0.26050,0.33623
2000,Mecklenburg-Western Pomerania,Somewhat concerned,0.57047,324,562,0.52951,0.61143
2000,Mecklenburg-Western Pomerania,Not concerned at all,0.13117,74,562,0.10323,0.15910
2000,Saxony,Very concerned,0.26526,442,1762,0.24464,0.28588
2000,Saxony,Somewhat concerned,0.61553,1108,1762,0.59281,0.63825
2000,Saxony,Not concerned at all,0.11921,212,1762,0.10407,0.13434
2000,Saxony-Anhalt,Very concerned,0.24927,261,1051,0.22310,0.27543
2000,Saxony-Anhalt,Somewhat concerned,0.62266,649,1051,0.59334,0.65198
2000,Saxony-Anhalt,Not concerned at all,0.12808,141,1051,0.10786,0.14829
2000,Thuringa,Very concerned,0.26512,265,1048,0.23838,0.29185
2000,Thuringa,Somewhat concerned,0.61510,663,1048,0.58563,0.64458
2000,Thuringa,Not concerned at all,0.11978,120,1048,0.10011,0.13945
2001,Schleswig-Holstein,Very concerned,0.17560,104,638,0.14605,0.20515
2001,Schleswig-Holstein,Somewhat concerned,0.53539,323,638,0.49666,0.57412
2001,Schleswig-Holstein,Not concerned at all,0.28901,211,638,0.25381,0.32421
2001,Hamburg,Very concerned,0.28687,78,272,0.23302,0.34072
2001,Hamburg,Somewhat concerned,0.57522,162,272,0.51637,0.63407
2001,Hamburg,Not concerned at all,0.13791,32,272,0.09686,0.17896
2001,Lower Saxony,Very concerned,0.24403,421,1838,0.22439,0.26368
2001,Lower Saxony,Somewhat concerned,0.59072,1121,1838,0.56823,0.61320
2001,Lower Saxony,Not concerned at all,0.16525,296,1838,0.14826,0.18223
2001,Bremen,Very concerned,0.32770,47,133,0.24762,0.40777
2001,Bremen,Somewhat concerned,0.50712,86,133,0.42183,0.59241
2001,North Rhine-Westphalia,Very concerned,0.27013,1235,4614,0.25732,0.28295
2001,North Rhine-Westphalia,Somewhat concerned,0.60005,2761,4614,0.58592,0.61419
2001,North Rhine-Westphalia,Not concerned at all,0.12981,618,4614,0.12011,0.13951
2001,Hesse,Very concerned,0.24501,356,1475,0.22306,0.26697
2001,Hesse,Somewhat concerned,0.62091,925,1475,0.59614,0.64567
2001,Hesse,Not concerned at all,0.13408,194,1475,0.11669,0.15148
2001,"Rhineland-Palatinate, Saarland",Very concerned,0.25872,346,1339,0.23526,0.28219
2001,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.59444,803,1339,0.56814,0.62075
2001,"Rhineland-Palatinate, Saarland",Not concerned at all,0.14683,190,1339,0.12787,0.16580
2001,Baden-Wuerttemberg,Very concerned,0.24243,600,2577,0.22588,0.25898
2001,Baden-Wuerttemberg,Somewhat concerned,0.60572,1539,2577,0.58685,0.62459
2001,Baden-Wuerttemberg,Not concerned at all,0.15185,438,2577,0.13799,0.16571
2001,Bavaria,Very concerned,0.21741,669,3011,0.20267,0.23214
2001,Bavaria,Somewhat concerned,0.59115,1772,3011,0.57359,0.60872
2001,Bavaria,Not concerned at all,0.19144,570,3011,0.17739,0.20550
2001,Berlin,Very concerned,0.39330,311,783,0.35906,0.42753
2001,Berlin,Somewhat concerned,0.55636,434,783,0.52154,0.59118
2001,Berlin,Not concerned at all,0.05035,38,783,0.03502,0.06567
2001,Brandenburg,Very concerned,0.25484,241,951,0.22713,0.28255
2001,Brandenburg,Somewhat concerned,0.64431,606,951,0.61386,0.67475
2001,Brandenburg,Not concerned at all,0.10085,104,951,0.08170,0.12000
2001,Mecklenburg-Western Pomerania,Very concerned,0.24215,126,509,0.20490,0.27940
2001,Mecklenburg-Western Pomerania,Somewhat concerned,0.64950,323,509,0.60801,0.69099
2001,Mecklenburg-Western Pomerania,Not concerned at all,0.10835,60,509,0.08132,0.13537
2001,Saxony,Very concerned,0.25502,407,1628,0.23384,0.27620
2001,Saxony,Somewhat concerned,0.61202,1003,1628,0.58834,0.63569
2001,Saxony,Not concerned at all,0.13296,218,1628,0.11647,0.14946
2001,Saxony-Anhalt,Very concerned,0.22826,236,995,0.20217,0.25435
2001,Saxony-Anhalt,Somewhat concerned,0.62975,629,995,0.59973,0.65977
2001,Saxony-Anhalt,Not concerned at all,0.14199,130,995,0.12030,0.16369
2001,Thuringa,Very concerned,0.25391,235,961,0.22638,0.28144
2001,Thuringa,Somewhat concerned,0.60281,603,961,0.57186,0.63376
2001,Thuringa,Not concerned at all,0.14328,123,961,0.12112,0.16544
2002,Schleswig-Holstein,Very concerned,0.16479,98,714,0.13756,0.19202
2002,Schleswig-Holstein,Somewhat concerned,0.51409,345,714,0.47741,0.55078
2002,Schleswig-Holstein,Not concerned at all,0.32111,271,714,0.28684,0.35539
2002,Hamburg,Very concerned,0.15473,59,325,0.11535,0.19411
2002,Hamburg,Somewhat concerned,0.68139,211,325,0.63065,0.73212
2002,Hamburg,Not concerned at all,0.16388,55,325,0.12358,0.20419
2002,Lower Saxony,Very concerned,0.20862,390,1974,0.19069,0.22655
2002,Lower Saxony,Somewhat concerned,0.61374,1260,1974,0.59225,0.63522
2002,Lower Saxony,Not concerned at all,0.17764,324,1974,0.16078,0.19451
2002,Bremen,Very concerned,0.30619,52,147,0.23143,0.38096
2002,Bremen,Somewhat concerned,0.55320,95,147,0.47256,0.63385
2002,North Rhine-Westphalia,Very concerned,0.24056,1157,4831,0.22851,0.25261
2002,North Rhine-Westphalia,Somewhat concerned,0.60762,2884,4831,0.59385,0.62139
2002,North Rhine-Westphalia,Not concerned at all,0.15182,790,4831,0.14170,0.16194
2002,Hesse,Very concerned,0.21908,338,1631,0.19900,0.23916
2002,Hesse,Somewhat concerned,0.63490,1063,1631,0.61152,0.65827
2002,Hesse,Not concerned at all,0.14602,230,1631,0.12888,0.16317
2002,"Rhineland-Palatinate, Saarland",Very concerned,0.23493,317,1368,0.21245,0.25740
2002,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.59125,833,1368,0.56519,0.61731
2002,"Rhineland-Palatinate, Saarland",Not concerned at all,0.17382,218,1368,0.15373,0.19391
2002,Baden-Wuerttemberg,Very concerned,0.23875,613,2780,0.22290,0.25460
2002,Baden-Wuerttemberg,Somewhat concerned,0.61905,1742,2780,0.60099,0.63710
2002,Baden-Wuerttemberg,Not concerned at all,0.14220,425,2780,0.12922,0.15519
2002,Bavaria,Very concerned,0.22893,753,3245,0.21448,0.24339
2002,Bavaria,Somewhat concerned,0.61256,1988,3245,0.59580,0.62933
2002,Bavaria,Not concerned at all,0.15850,504,3245,0.14594,0.17107
2002,Berlin,Very concerned,0.37002,292,823,0.33701,0.40302
2002,Berlin,Somewhat concerned,0.53542,454,823,0.50132,0.56951
2002,Berlin,Not concerned at all,0.09457,77,823,0.07456,0.11457
2002,Brandenburg,Very concerned,0.24738,230,951,0.21994,0.27482
2002,Brandenburg,Somewhat concerned,0.63999,611,951,0.60947,0.67051
2002,Brandenburg,Not concerned at all,0.11263,110,951,0.09252,0.13273
2002,Mecklenburg-Western Pomerania,Very concerned,0.29313,134,513,0.25370,0.33255
2002,Mecklenburg-Western Pomerania,Somewhat concerned,0.52873,290,513,0.48549,0.57197
2002,Mecklenburg-Western Pomerania,Not concerned at all,0.17815,89,513,0.14500,0.21129
2002,Saxony,Very concerned,0.22464,341,1640,0.20443,0.24484
2002,Saxony,Somewhat concerned,0.62283,1055,1640,0.59936,0.64629
2002,Saxony,Not concerned at all,0.15253,244,1640,0.13513,0.16994
2002,Saxony-Anhalt,Very concerned,0.17760,172,967,0.15350,0.20170
2002,Saxony-Anhalt,Somewhat concerned,0.65173,638,967,0.62169,0.68178
2002,Saxony-Anhalt,Not concerned at all,0.17066,157,967,0.14694,0.19439
2002,Thuringa,Very concerned,0.21157,196,963,0.18576,0.23738
2002,Thuringa,Somewhat concerned,0.63856,633,963,0.60820,0.66892
2002,Thuringa,Not concerned at all,0.14987,134,963,0.12732,0.17243
2003,Schleswig-Holstein,Very concerned,0.15333,89,663,0.12588,0.18078
2003,Schleswig-Holstein,Somewhat concerned,0.51584,327,663,0.47777,0.55391
2003,Schleswig-Holstein,Not concerned at all,0.33083,247,663,0.29499,0.36667
2003,Hamburg,Very concerned,0.23208,66,291,0.18349,0.28067
2003,Hamburg,Somewhat concerned,0.63078,186,291,0.57524,0.68632
2003,Hamburg,Not concerned at all,0.13714,39,291,0.09754,0.17673
2003,Lower Saxony,Very concerned,0.22743,401,1897,0.20856,0.24630
2003,Lower Saxony,Somewhat concerned,0.59439,1170,1897,0.57229,0.61649
2003,Lower Saxony,Not concerned at all,0.17818,326,1897,0.16095,0.19540
2003,Bremen,Very concerned,0.29822,43,143,0.22297,0.37347
2003,Bremen,Somewhat concerned,0.53768,100,143,0.45568,0.61969
2003,North Rhine-Westphalia,Very concerned,0.26147,1118,4635,0.24882,0.27412
2003,North Rhine-Westphalia,Somewhat concerned,0.58920,2780,4635,0.57504,0.60337
2003,North Rhine-Westphalia,Not concerned at all,0.14933,737,4635,0.13906,0.15959
2003,Hesse,Very concerned,0.21742,315,1491,0.19648,0.23837
2003,Hesse,Somewhat concerned,0.63494,947,1491,0.61049,0.65938
2003,Hesse,Not concerned at all,0.14764,229,1491,0.12963,0.16565
2003,"Rhineland-Palatinate, Saarland",Very concerned,0.25679,324,1343,0.23342,0.28016
2003,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.60248,825,1343,0.57629,0.62866
2003,"Rhineland-Palatinate, Saarland",Not concerned at all,0.14073,194,1343,0.12213,0.15934
2003,Baden-Wuerttemberg,Very concerned,0.22309,563,2669,0.20729,0.23888
2003,Baden-Wuerttemberg,Somewhat concerned,0.66175,1771,2669,0.64380,0.67970
2003,Baden-Wuerttemberg,Not concerned at all,0.11516,335,2669,0.10305,0.12728
2003,Bavaria,Very concerned,0.24539,741,3108,0.23026,0.26052
2003,Bavaria,Somewhat concerned,0.62560,1952,3108,0.60858,0.64262
2003,Bavaria,Not concerned at all,0.12901,415,3108,0.11722,0.14080
2003,Berlin,Very concerned,0.32310,264,822,0.29111,0.35509
2003,Berlin,Somewhat concerned,0.59885,492,822,0.56532,0.63238
2003,Berlin,Not concerned at all,0.07805,66,822,0.05970,0.09640
2003,Brandenburg,Very concerned,0.27317,253,939,0.24465,0.30169
2003,Brandenburg,Somewhat concerned,0.64243,606,939,0.61176,0.67311
2003,Brandenburg,Not concerned at all,0.08440,80,939,0.06661,0.10219
2003,Mecklenburg-Western Pomerania,Very concerned,0.27956,138,519,0.24091,0.31820
2003,Mecklenburg-Western Pomerania,Somewhat concerned,0.54862,298,519,0.50577,0.59148
2003,Mecklenburg-Western Pomerania,Not concerned at all,0.17182,83,519,0.13934,0.20431
2003,Saxony,Very concerned,0.27469,394,1599,0.25281,0.29658
2003,Saxony,Somewhat concerned,0.60161,1007,1599,0.57760,0.62561
2003,Saxony,Not concerned at all,0.12370,198,1599,0.10756,0.13984
2003,Saxony-Anhalt,Very concerned,0.21507,195,933,0.18869,0.24145
2003,Saxony-Anhalt,Somewhat concerned,0.66202,632,933,0.63165,0.69239
