year,hhtyp,quintil_oecd_hh,hlf0180,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Single parent,3rd Quintile,Yes,0.83295,210,210,0.78238,0.88353
2019,Single parent,4th Quintile,Yes,0.95779,145,145,0.92495,0.99063
2019,Single parent,5th Quintile,Yes,0.90297,114,114,0.84840,0.95755
2019,Couple with children,1st Quintile,Yes,0.69085,511,665,0.65570,0.72600
2019,Couple with children,1st Quintile,No,0.19731,154,665,0.16704,0.22758
2019,Couple with children,2nd Quintile,Yes,0.94736,926,984,0.93340,0.96132
2019,Couple with children,2nd Quintile,No,0.04923,58,984,0.03570,0.06275
2019,Couple with children,3rd Quintile,Yes,0.97635,1006,1006,0.96695,0.98574
2019,Couple with children,4th Quintile,Yes,0.98388,1019,1019,0.97614,0.99161
2019,Couple with children,5th Quintile,Yes,0.97576,1398,1432,0.96779,0.98373
2019,Couple with children,5th Quintile,No,0.02423,34,1432,0.01627,0.03220
2019,Other Combinations,2nd Quintile,Yes,0.70320,34,34,0.54732,0.85907
2019,Other Combinations,3rd Quintile,Yes,0.82232,41,41,0.70387,0.94078
2019,Other Combinations,4th Quintile,Yes,0.89404,45,45,0.80310,0.98499
2019,Other Combinations,5th Quintile,Yes,0.98582,35,35,0.94609,1.02556
2021,Single-person household,1st Quintile,Yes,0.44446,437,1175,0.41604,0.47289
2021,Single-person household,1st Quintile,No,0.55182,738,1175,0.52337,0.58027
2021,Single-person household,2nd Quintile,Yes,0.61425,399,675,0.57750,0.65100
2021,Single-person household,2nd Quintile,No,0.38214,276,675,0.34546,0.41883
2021,Single-person household,3rd Quintile,Yes,0.74264,396,570,0.70672,0.77857
2021,Single-person household,3rd Quintile,No,0.25427,174,570,0.21849,0.29005
2021,Single-person household,4th Quintile,Yes,0.74045,374,520,0.70274,0.77817
2021,Single-person household,4th Quintile,No,0.25955,146,520,0.22183,0.29726
2021,Single-person household,5th Quintile,Yes,0.83452,455,551,0.80347,0.86558
2021,Single-person household,5th Quintile,No,0.16308,96,551,0.13220,0.19395
2021,Couple without children,1st Quintile,Yes,0.78101,268,386,0.73970,0.82232
2021,Couple without children,1st Quintile,No,0.20251,118,386,0.16236,0.24265
2021,Couple without children,2nd Quintile,Yes,0.85340,496,570,0.82434,0.88246
2021,Couple without children,2nd Quintile,No,0.14660,74,570,0.11754,0.17566
2021,Couple without children,3rd Quintile,Yes,0.91903,519,571,0.89663,0.94142
2021,Couple without children,3rd Quintile,No,0.08097,52,571,0.05858,0.10337
2021,Couple without children,4th Quintile,Yes,0.96417,666,703,0.95042,0.97792
2021,Couple without children,4th Quintile,No,0.03583,37,703,0.02208,0.04958
2021,Couple without children,5th Quintile,Yes,0.95380,1180,1250,0.94216,0.96544
2021,Couple without children,5th Quintile,No,0.04499,70,1250,0.03350,0.05649
2021,Single parent,1st Quintile,Yes,0.55786,179,375,0.50753,0.60820
2021,Single parent,1st Quintile,No,0.44214,196,375,0.39180,0.49247
2021,Single parent,2nd Quintile,Yes,0.79179,233,300,0.74576,0.83781
2021,Single parent,2nd Quintile,No,0.20821,67,300,0.16219,0.25424
2021,Single parent,3rd Quintile,Yes,0.90930,127,127,0.85916,0.95945
2021,Single parent,4th Quintile,Yes,0.95595,116,116,0.91845,0.99346
2021,Single parent,5th Quintile,Yes,0.88049,72,72,0.80503,0.95594
2021,Couple with children,1st Quintile,Yes,0.76908,837,1118,0.74436,0.79379
2021,Couple with children,1st Quintile,No,0.23092,281,1118,0.20621,0.25564
2021,Couple with children,2nd Quintile,Yes,0.94694,670,731,0.93067,0.96320
2021,Couple with children,2nd Quintile,No,0.05306,61,731,0.03680,0.06933
2021,Couple with children,3rd Quintile,Yes,0.97510,682,682,0.96340,0.98680
2021,Couple with children,4th Quintile,Yes,0.96492,652,652,0.95079,0.97905
2021,Couple with children,5th Quintile,Yes,0.97532,740,774,0.96438,0.98626
2021,Couple with children,5th Quintile,No,0.02428,34,774,0.01343,0.03513
2021,Other Combinations,1st Quintile,Yes,0.69118,71,131,0.61176,0.77060
2021,Other Combinations,1st Quintile,No,0.30882,60,131,0.22940,0.38824
2021,Other Combinations,2nd Quintile,Yes,0.90494,46,46,0.81924,0.99064
2021,Other Combinations,3rd Quintile,Yes,0.88653,45,45,0.79282,0.98025
2021,Other Combinations,4th Quintile,Yes,0.99161,50,50,0.96608,1.01715
2021,Other Combinations,5th Quintile,Yes,0.98860,50,50,0.95887,1.01833
