"pli0082","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1995","AkademikerIn","indirekter Migrationshintergrund","4","0.43945055882109","0.158636116074888","0.720265001567291"
"Min 1x pro Monat","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","(noch) kein Abschluss","kein Migrationshintergrund","161","","",""
"Seltener","1995","(noch) kein Abschluss","direkter Migrationshintergrund","299","","",""
"Seltener","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","44","0.602634831780495","0.486325208948727","0.718944454612263"
"Seltener","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","Hauptschule","kein Migrationshintergrund","2477","","",""
"Seltener","1995","Hauptschule","direkter Migrationshintergrund","795","0.562564749087764","0.536708439868615","0.588421058306912"
"Seltener","1995","Hauptschule","indirekter Migrationshintergrund","109","","",""
"Seltener","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","Realschule","kein Migrationshintergrund","1594","","",""
"Seltener","1995","Realschule","direkter Migrationshintergrund","96","0.635047024896033","0.56021785526762","0.709876194524445"
"Seltener","1995","Realschule","indirekter Migrationshintergrund","70","0.586234752695609","0.49582642189674","0.676643083494478"
"Seltener","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","(Fach-)Abitur","kein Migrationshintergrund","363","0.503863426037333","0.4665030781797","0.541223773894966"
"Seltener","1995","(Fach-)Abitur","direkter Migrationshintergrund","166","","",""
"Seltener","1995","(Fach-)Abitur","indirekter Migrationshintergrund","36","0.601417794029963","0.473184391064592","0.729651196995333"
"Seltener","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","AkademikerIn","kein Migrationshintergrund","756","0.459839688109624","0.434996466818447","0.484682909400802"
"Seltener","1995","AkademikerIn","direkter Migrationshintergrund","89","0.403623661011836","0.334225815524412","0.473021506499261"
"Seltener","1995","AkademikerIn","indirekter Migrationshintergrund","7","0.485874446095097","0.203090928481889","0.768657963708306"
"Seltener","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","(noch) kein Abschluss","kein Migrationshintergrund","22","","",""
"Nie","1995","(noch) kein Abschluss","direkter Migrationshintergrund","173","","",""
"Nie","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","10","","",""
"Nie","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","Hauptschule","kein Migrationshintergrund","660","0.167839327011127","0.15688963182133","0.178789022200924"
"Nie","1995","Hauptschule","direkter Migrationshintergrund","326","0.223404556007839","0.201694206338469","0.245114905677209"
"Nie","1995","Hauptschule","indirekter Migrationshintergrund","35","0.13789713706273","0.0892534366541027","0.186540837471358"
"Nie","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","Realschule","kein Migrationshintergrund","158","","",""
"Nie","1995","Realschule","direkter Migrationshintergrund","13","","",""
"Nie","1995","Realschule","indirekter Migrationshintergrund","15","","",""
"Nie","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","(Fach-)Abitur","kein Migrationshintergrund","32","0.0499947714246849","0.0337100938882283","0.0662794489611415"
"Nie","1995","(Fach-)Abitur","direkter Migrationshintergrund","52","0.157907233853056","0.117379821265428","0.198434646440685"
"Nie","1995","(Fach-)Abitur","indirekter Migrationshintergrund","4","0.0541699335696452","-0.00511437877523336","0.113454245914524"
"Nie","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","AkademikerIn","kein Migrationshintergrund","47","0.037077790110608","0.0276589837373791","0.046496596483837"
"Nie","1995","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Nie","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1996","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1996","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","Realschule","kein Migrationshintergrund","","","",""
"Nie","1996","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1997","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1997","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1997","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1997","Realschule","kein Migrationshintergrund","","","",""
"Nie","1997","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1998","Hauptschule","kein Migrationshintergrund","2","","",""
"Taeglich","1998","Hauptschule","direkter Migrationshintergrund","2","","",""
"Taeglich","1998","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Taeglich","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1998","Realschule","kein Migrationshintergrund","1","","",""
"Taeglich","1998","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1998","Realschule","indirekter Migrationshintergrund","1","","",""
"Taeglich","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1998","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Taeglich","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1998","AkademikerIn","kein Migrationshintergrund","2","","",""
"Taeglich","1998","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Taeglich","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","kein Migrationshintergrund","12","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","direkter Migrationshintergrund","6","0.0121957573180839","0.00178519989545107","0.0226063147407168"
"Min 1x pro Woche","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.0630676937666211","0.0101302259433089","0.116005161589933"
"Min 1x pro Woche","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Hauptschule","kein Migrationshintergrund","225","","",""
"Min 1x pro Woche","1998","Hauptschule","direkter Migrationshintergrund","35","0.0264085728229034","0.0173850000127671","0.0354321456330397"
"Min 1x pro Woche","1998","Hauptschule","indirekter Migrationshintergrund","10","","",""
"Min 1x pro Woche","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","Realschule","kein Migrationshintergrund","171","","",""
"Min 1x pro Woche","1998","Realschule","direkter Migrationshintergrund","7","0.0534366967576091","0.0164454854753442","0.0904279080398741"
"Min 1x pro Woche","1998","Realschule","indirekter Migrationshintergrund","9","0.0876385825824977","0.0399392464314905","0.135337918733505"
"Min 1x pro Woche","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","kein Migrationshintergrund","44","0.0644951669542458","0.0476313495925487","0.0813589843159429"
"Min 1x pro Woche","1998","(Fach-)Abitur","direkter Migrationshintergrund","6","0.0168662350701763","0.00121398429425881","0.0325184858460938"
"Min 1x pro Woche","1998","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1998","AkademikerIn","kein Migrationshintergrund","96","0.0579248485713245","0.0469644687783976","0.0688852283642514"
"Min 1x pro Woche","1998","AkademikerIn","direkter Migrationshintergrund","12","","",""
"Min 1x pro Woche","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","kein Migrationshintergrund","78","0.254411497342709","0.205692664935526","0.303130329749892"
"Min 1x pro Monat","1998","(noch) kein Abschluss","direkter Migrationshintergrund","43","0.114580511039264","0.0843695827885707","0.144791439289958"
"Min 1x pro Monat","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","9","0.129922927602842","0.056703329127162","0.203142526078522"
"Min 1x pro Monat","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Hauptschule","kein Migrationshintergrund","1047","","",""
"Min 1x pro Monat","1998","Hauptschule","direkter Migrationshintergrund","182","","",""
"Min 1x pro Monat","1998","Hauptschule","indirekter Migrationshintergrund","59","0.229108601292102","0.173448584811498","0.284768617772707"
"Min 1x pro Monat","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","Realschule","kein Migrationshintergrund","793","0.262312690320673","0.246825126467008","0.277800254174338"
"Min 1x pro Monat","1998","Realschule","direkter Migrationshintergrund","39","0.283447156971902","0.209322263332598","0.357572050611206"
"Min 1x pro Monat","1998","Realschule","indirekter Migrationshintergrund","33","0.26643401089954","0.191858603952952","0.341009417846129"
"Min 1x pro Monat","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","kein Migrationshintergrund","235","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","direkter Migrationshintergrund","63","0.238326713257983","0.186538355309557","0.290115071206409"
"Min 1x pro Monat","1998","(Fach-)Abitur","indirekter Migrationshintergrund","15","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1998","AkademikerIn","kein Migrationshintergrund","625","0.373534060204106","0.350837282110247","0.396230838297966"
"Min 1x pro Monat","1998","AkademikerIn","direkter Migrationshintergrund","64","0.401068499112525","0.331194589611299","0.47094240861375"
"Min 1x pro Monat","1998","AkademikerIn","indirekter Migrationshintergrund","11","","",""
"Min 1x pro Monat","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","(noch) kein Abschluss","kein Migrationshintergrund","193","","",""
"Seltener","1998","(noch) kein Abschluss","direkter Migrationshintergrund","247","","",""
"Seltener","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","58","0.671764379114886","0.569504112150965","0.774024646078806"
"Seltener","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Hauptschule","kein Migrationshintergrund","2825","","",""
"Seltener","1998","Hauptschule","direkter Migrationshintergrund","745","0.597778089544628","0.570183715355075","0.625372463734181"
"Seltener","1998","Hauptschule","indirekter Migrationshintergrund","121","","",""
"Seltener","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","Realschule","kein Migrationshintergrund","1948","","",""
"Seltener","1998","Realschule","direkter Migrationshintergrund","87","0.608344265128782","0.52805991929277","0.688628610964794"
"Seltener","1998","Realschule","indirekter Migrationshintergrund","87","0.614337616289165","0.532229062741703","0.696446169836627"
"Seltener","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","(Fach-)Abitur","kein Migrationshintergrund","510","0.587554780001332","0.5537579002963","0.621351659706364"
"Seltener","1998","(Fach-)Abitur","direkter Migrationshintergrund","168","","",""
"Seltener","1998","(Fach-)Abitur","indirekter Migrationshintergrund","44","0.69417175792548","0.583844467023901","0.804499048827059"
"Seltener","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1998","AkademikerIn","kein Migrationshintergrund","976","0.535375313472209","0.511974514445588","0.55877611249883"
"Seltener","1998","AkademikerIn","direkter Migrationshintergrund","99","0.479907441371128","0.408681819297087","0.551133063445168"
"Seltener","1998","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Seltener","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1998","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Nie","1998","(noch) kein Abschluss","direkter Migrationshintergrund","131","","",""
