year,bula_h,quintil_oecd,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,"Rhineland-Palatinate, Saarland",1st Quintile,Good,0.34627,100,218,0.28296,0.40957
2003,"Rhineland-Palatinate, Saarland",1st Quintile,Satisfactory,0.31410,77,218,0.25235,0.37586
2003,"Rhineland-Palatinate, Saarland",1st Quintile,Poor,0.16546,41,218,0.11602,0.21490
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,Good,0.30843,75,200,0.24426,0.37260
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,Satisfactory,0.38101,80,200,0.31353,0.44848
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,Poor,0.18601,45,200,0.13194,0.24007
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,Very good,0.15073,34,215,0.10279,0.19867
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,Good,0.43874,112,215,0.37225,0.50523
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,Satisfactory,0.28664,69,215,0.22606,0.34723
2003,"Rhineland-Palatinate, Saarland",4th Quintile,Very good,0.12260,36,271,0.08348,0.16173
2003,"Rhineland-Palatinate, Saarland",4th Quintile,Good,0.40749,111,271,0.34888,0.46610
2003,"Rhineland-Palatinate, Saarland",4th Quintile,Satisfactory,0.28541,85,271,0.23154,0.33928
2003,"Rhineland-Palatinate, Saarland",4th Quintile,Poor,0.12678,39,271,0.08709,0.16646
2003,"Rhineland-Palatinate, Saarland",5th Quintile,Very good,0.06396,31,340,0.03791,0.09000
2003,"Rhineland-Palatinate, Saarland",5th Quintile,Good,0.46911,161,340,0.41598,0.52223
2003,"Rhineland-Palatinate, Saarland",5th Quintile,Satisfactory,0.33164,109,340,0.28152,0.38176
2003,"Rhineland-Palatinate, Saarland",5th Quintile,Poor,0.13068,39,340,0.09480,0.16656
2003,Baden-Wuerttemberg,1st Quintile,Very good,0.09988,36,317,0.06682,0.13294
2003,Baden-Wuerttemberg,1st Quintile,Good,0.29935,125,317,0.24885,0.34984
2003,Baden-Wuerttemberg,1st Quintile,Satisfactory,0.33653,104,317,0.28443,0.38863
2003,Baden-Wuerttemberg,1st Quintile,Poor,0.17110,52,317,0.12958,0.21262
2003,Baden-Wuerttemberg,2nd Quintile,Very good,0.12698,57,351,0.09210,0.16186
2003,Baden-Wuerttemberg,2nd Quintile,Good,0.32423,133,351,0.27519,0.37327
2003,Baden-Wuerttemberg,2nd Quintile,Satisfactory,0.33229,103,351,0.28294,0.38164
2003,Baden-Wuerttemberg,2nd Quintile,Poor,0.17215,58,351,0.13260,0.21171
2003,Baden-Wuerttemberg,3rd Quintile,Very good,0.09108,63,480,0.06531,0.11685
2003,Baden-Wuerttemberg,3rd Quintile,Good,0.44961,221,480,0.40507,0.49416
2003,Baden-Wuerttemberg,3rd Quintile,Satisfactory,0.28694,135,480,0.24643,0.32745
2003,Baden-Wuerttemberg,3rd Quintile,Poor,0.13529,61,480,0.10466,0.16592
2003,Baden-Wuerttemberg,4th Quintile,Very good,0.16313,93,569,0.13274,0.19351
2003,Baden-Wuerttemberg,4th Quintile,Good,0.37169,236,569,0.33195,0.41143
2003,Baden-Wuerttemberg,4th Quintile,Satisfactory,0.30259,163,569,0.26481,0.34037
2003,Baden-Wuerttemberg,4th Quintile,Poor,0.13178,77,569,0.10396,0.15960
2003,Baden-Wuerttemberg,5th Quintile,Very good,0.14051,144,883,0.11758,0.16344
2003,Baden-Wuerttemberg,5th Quintile,Good,0.43782,407,883,0.40508,0.47056
2003,Baden-Wuerttemberg,5th Quintile,Satisfactory,0.29967,246,883,0.26943,0.32990
2003,Baden-Wuerttemberg,5th Quintile,Poor,0.10698,86,883,0.08658,0.12737
2003,Bavaria,1st Quintile,Good,0.34432,124,309,0.29126,0.39738
2003,Bavaria,1st Quintile,Satisfactory,0.34257,125,309,0.28957,0.39557
2003,Bavaria,1st Quintile,Poor,0.18339,60,309,0.14017,0.22661
2003,Bavaria,2nd Quintile,Very good,0.11387,36,427,0.08371,0.14404
2003,Bavaria,2nd Quintile,Good,0.35483,177,427,0.30940,0.40027
2003,Bavaria,2nd Quintile,Satisfactory,0.29102,145,427,0.24788,0.33415
2003,Bavaria,2nd Quintile,Poor,0.18754,69,427,0.15047,0.22460
2003,Bavaria,3rd Quintile,Very good,0.08198,55,526,0.05851,0.10545
2003,Bavaria,3rd Quintile,Good,0.39512,225,526,0.35330,0.43694
2003,Bavaria,3rd Quintile,Satisfactory,0.34977,183,526,0.30897,0.39056
2003,Bavaria,3rd Quintile,Poor,0.13615,63,526,0.10681,0.16548
2003,Bavaria,4th Quintile,Very good,0.10182,75,655,0.07864,0.12499
2003,Bavaria,4th Quintile,Good,0.45797,320,655,0.41978,0.49615
2003,Bavaria,4th Quintile,Satisfactory,0.29282,185,655,0.25794,0.32770
2003,Bavaria,4th Quintile,Poor,0.12182,75,655,0.09676,0.14689
2003,Bavaria,5th Quintile,Very good,0.10486,149,1089,0.08665,0.12306
2003,Bavaria,5th Quintile,Good,0.46819,544,1089,0.43854,0.49784
2003,Bavaria,5th Quintile,Satisfactory,0.30718,295,1089,0.27976,0.33459
2003,Bavaria,5th Quintile,Poor,0.09948,101,1089,0.08170,0.11727
2003,Berlin,1st Quintile,Good,0.34080,59,109,0.25141,0.43019
2003,Berlin,1st Quintile,Satisfactory,0.34083,50,109,0.25144,0.43023
2003,Berlin,2nd Quintile,Good,0.30995,37,86,0.21163,0.40826
2003,Berlin,2nd Quintile,Satisfactory,0.40780,49,86,0.30333,0.51227
2003,Berlin,3rd Quintile,Good,0.40854,64,117,0.31908,0.49799
2003,Berlin,3rd Quintile,Satisfactory,0.32399,53,117,0.23882,0.40915
2003,Berlin,4th Quintile,Good,0.36240,57,103,0.26911,0.45569
2003,Berlin,4th Quintile,Satisfactory,0.33622,46,103,0.24454,0.42790
2003,Berlin,5th Quintile,Good,0.45537,98,175,0.38138,0.52937
2003,Berlin,5th Quintile,Satisfactory,0.29192,77,175,0.22437,0.35948
2003,Brandenburg,1st Quintile,Good,0.36080,60,122,0.27523,0.44637
2003,Brandenburg,1st Quintile,Satisfactory,0.38558,62,122,0.29885,0.47231
2003,Brandenburg,2nd Quintile,Good,0.36656,76,150,0.28919,0.44393
2003,Brandenburg,2nd Quintile,Satisfactory,0.35296,74,150,0.27622,0.42969
2003,Brandenburg,3rd Quintile,Good,0.34827,88,195,0.28123,0.41531
2003,Brandenburg,3rd Quintile,Satisfactory,0.36243,74,195,0.29478,0.43007
2003,Brandenburg,3rd Quintile,Poor,0.14910,33,195,0.09898,0.19922
2003,Brandenburg,4th Quintile,Good,0.36643,77,157,0.29082,0.44204
2003,Brandenburg,4th Quintile,Satisfactory,0.42085,80,157,0.34338,0.49832
2003,Brandenburg,5th Quintile,Good,0.43388,59,113,0.34209,0.52567
2003,Brandenburg,5th Quintile,Satisfactory,0.31467,54,113,0.22867,0.40068
2003,Mecklenburg-Western Pomerania,1st Quintile,Satisfactory,0.42755,43,43,0.27793,0.57717
2003,Mecklenburg-Western Pomerania,2nd Quintile,Good,0.38456,60,110,0.29323,0.47589
2003,Mecklenburg-Western Pomerania,2nd Quintile,Satisfactory,0.35387,50,110,0.26411,0.44364
2003,Mecklenburg-Western Pomerania,3rd Quintile,Good,0.30933,39,74,0.20330,0.41536
2003,Mecklenburg-Western Pomerania,3rd Quintile,Satisfactory,0.44015,35,74,0.32627,0.55402
2003,Mecklenburg-Western Pomerania,4th Quintile,Good,0.45334,33,33,0.28085,0.62582
2003,Mecklenburg-Western Pomerania,5th Quintile,Good,0.32320,44,85,0.22318,0.42322
2003,Mecklenburg-Western Pomerania,5th Quintile,Satisfactory,0.48783,41,85,0.38093,0.59472
2003,Saxony,1st Quintile,Good,0.36922,121,284,0.31299,0.42544
2003,Saxony,1st Quintile,Satisfactory,0.33399,108,284,0.27904,0.38894
2003,Saxony,1st Quintile,Poor,0.17210,55,284,0.12813,0.21608
2003,Saxony,2nd Quintile,Good,0.36336,160,376,0.31468,0.41204
2003,Saxony,2nd Quintile,Satisfactory,0.36245,143,376,0.31379,0.41110
2003,Saxony,2nd Quintile,Poor,0.18131,73,376,0.14231,0.22030
2003,Saxony,3rd Quintile,Very good,0.08174,33,375,0.05397,0.10951
2003,Saxony,3rd Quintile,Good,0.39489,163,375,0.34535,0.44443
2003,Saxony,3rd Quintile,Satisfactory,0.37195,140,375,0.32296,0.42093
2003,Saxony,3rd Quintile,Poor,0.11119,39,375,0.07933,0.14305
2003,Saxony,4th Quintile,Good,0.44261,119,243,0.38003,0.50519
2003,Saxony,4th Quintile,Satisfactory,0.32644,92,243,0.26736,0.38552
2003,Saxony,4th Quintile,Poor,0.11267,32,243,0.07283,0.15250
2003,Saxony,5th Quintile,Good,0.58141,123,173,0.50768,0.65514
2003,Saxony,5th Quintile,Satisfactory,0.21262,50,173,0.15147,0.27376
2003,Saxony-Anhalt,1st Quintile,Good,0.36863,72,128,0.28473,0.45254
2003,Saxony-Anhalt,1st Quintile,Satisfactory,0.38799,56,128,0.30324,0.47274
2003,Saxony-Anhalt,2nd Quintile,Good,0.37687,82,203,0.31004,0.44370
2003,Saxony-Anhalt,2nd Quintile,Satisfactory,0.34034,82,203,0.27499,0.40568
2003,Saxony-Anhalt,2nd Quintile,Poor,0.16308,39,203,0.11213,0.21402
2003,Saxony-Anhalt,3rd Quintile,Good,0.45957,96,162,0.38259,0.53655
2003,Saxony-Anhalt,3rd Quintile,Satisfactory,0.32841,66,162,0.25586,0.40095
2003,Saxony-Anhalt,4th Quintile,Good,0.36728,82,145,0.28854,0.44602
2003,Saxony-Anhalt,4th Quintile,Satisfactory,0.30157,63,145,0.22661,0.37653
2003,Saxony-Anhalt,5th Quintile,Good,0.46538,55,93,0.36345,0.56730
2003,Saxony-Anhalt,5th Quintile,Satisfactory,0.31431,38,93,0.21944,0.40917
2003,Thuringa,1st Quintile,Good,0.34200,75,143,0.26397,0.42002
2003,Thuringa,1st Quintile,Satisfactory,0.34957,68,143,0.27114,0.42800
2003,Thuringa,2nd Quintile,Good,0.40498,110,228,0.34112,0.46884
2003,Thuringa,2nd Quintile,Satisfactory,0.36449,86,228,0.30188,0.42710
2003,Thuringa,2nd Quintile,Poor,0.12557,32,228,0.08246,0.16868
2003,Thuringa,3rd Quintile,Good,0.41951,91,152,0.34080,0.49822
2003,Thuringa,3rd Quintile,Satisfactory,0.35209,61,152,0.27591,0.42827
2003,Thuringa,4th Quintile,Good,0.45948,87,139,0.37633,0.54263
2003,Thuringa,4th Quintile,Satisfactory,0.30010,52,139,0.22364,0.37657
2003,Thuringa,5th Quintile,Good,0.53924,70,107,0.44435,0.63413
2003,Thuringa,5th Quintile,Satisfactory,0.26946,37,107,0.18499,0.35392
2004,Schleswig-Holstein,1st Quintile,Good,0.29756,31,31,0.13395,0.46116
2004,Schleswig-Holstein,2nd Quintile,Good,0.45167,43,43,0.30116,0.60218
2004,Schleswig-Holstein,3rd Quintile,Good,0.42826,53,92,0.32659,0.52993
2004,Schleswig-Holstein,3rd Quintile,Satisfactory,0.29093,39,92,0.19761,0.38425
2004,Schleswig-Holstein,4th Quintile,Good,0.42976,52,87,0.32513,0.53439
2004,Schleswig-Holstein,4th Quintile,Satisfactory,0.35805,35,87,0.25672,0.45938
2004,Schleswig-Holstein,5th Quintile,Very good,0.23237,51,213,0.17552,0.28922
2004,Schleswig-Holstein,5th Quintile,Good,0.35885,96,213,0.29428,0.42342
2004,Schleswig-Holstein,5th Quintile,Satisfactory,0.28978,66,213,0.22871,0.35085
2004,Hamburg,5th Quintile,Good,0.42961,58,58,0.30110,0.55812
2004,Lower Saxony,1st Quintile,Very good,0.09707,34,253,0.06051,0.13362
2004,Lower Saxony,1st Quintile,Good,0.29049,81,253,0.23443,0.34654
2004,Lower Saxony,1st Quintile,Satisfactory,0.30722,85,253,0.25026,0.36418
2004,Lower Saxony,1st Quintile,Poor,0.21979,53,253,0.16866,0.27092
2004,Lower Saxony,2nd Quintile,Good,0.32275,95,236,0.26298,0.38253
2004,Lower Saxony,2nd Quintile,Satisfactory,0.34238,99,236,0.28171,0.40305
2004,Lower Saxony,2nd Quintile,Poor,0.20722,42,236,0.15540,0.25905
2004,Lower Saxony,3rd Quintile,Very good,0.07857,32,289,0.04749,0.10964
2004,Lower Saxony,3rd Quintile,Good,0.40005,133,289,0.34347,0.45664
2004,Lower Saxony,3rd Quintile,Satisfactory,0.40758,124,289,0.35082,0.46433
2004,Lower Saxony,4th Quintile,Very good,0.06702,33,370,0.04150,0.09253
2004,Lower Saxony,4th Quintile,Good,0.40518,174,370,0.35509,0.45527
2004,Lower Saxony,4th Quintile,Satisfactory,0.33886,114,370,0.29056,0.38715
2004,Lower Saxony,4th Quintile,Poor,0.16013,49,370,0.12271,0.19755
2004,Lower Saxony,5th Quintile,Very good,0.07653,63,619,0.05557,0.09749
2004,Lower Saxony,5th Quintile,Good,0.42171,267,619,0.38278,0.46065
2004,Lower Saxony,5th Quintile,Satisfactory,0.33525,219,619,0.29803,0.37247
2004,Lower Saxony,5th Quintile,Poor,0.12615,70,619,0.09997,0.15232
2004,Bremen,5th Quintile,Good,0.56805,31,31,0.39079,0.74530
2004,North Rhine-Westphalia,1st Quintile,Very good,0.11563,74,654,0.09110,0.14016
2004,North Rhine-Westphalia,1st Quintile,Good,0.30945,225,654,0.27399,0.34490
2004,North Rhine-Westphalia,1st Quintile,Satisfactory,0.28331,178,654,0.24875,0.31787
2004,North Rhine-Westphalia,1st Quintile,Poor,0.20653,127,654,0.17548,0.23758
2004,North Rhine-Westphalia,1st Quintile,Bad,0.08508,50,654,0.06368,0.10648
2004,North Rhine-Westphalia,2nd Quintile,Very good,0.10179,59,738,0.07996,0.12362
2004,North Rhine-Westphalia,2nd Quintile,Good,0.37997,303,738,0.34493,0.41502
2004,North Rhine-Westphalia,2nd Quintile,Satisfactory,0.30617,236,738,0.27289,0.33944
2004,North Rhine-Westphalia,2nd Quintile,Poor,0.14381,96,738,0.11848,0.16915
2004,North Rhine-Westphalia,2nd Quintile,Bad,0.06826,44,738,0.05005,0.08647
2004,North Rhine-Westphalia,3rd Quintile,Very good,0.08401,71,779,0.06452,0.10350
2004,North Rhine-Westphalia,3rd Quintile,Good,0.36898,306,779,0.33508,0.40289
2004,North Rhine-Westphalia,3rd Quintile,Satisfactory,0.35966,266,779,0.32593,0.39338
2004,North Rhine-Westphalia,3rd Quintile,Poor,0.15087,104,779,0.12572,0.17602
2004,North Rhine-Westphalia,3rd Quintile,Bad,0.03648,32,779,0.02331,0.04966
2004,North Rhine-Westphalia,4th Quintile,Very good,0.08620,82,895,0.06780,0.10460
2004,North Rhine-Westphalia,4th Quintile,Good,0.37755,370,895,0.34578,0.40933
2004,North Rhine-Westphalia,4th Quintile,Satisfactory,0.32233,306,895,0.29169,0.35297
2004,North Rhine-Westphalia,4th Quintile,Poor,0.18142,137,895,0.15616,0.20668
2004,North Rhine-Westphalia,5th Quintile,Very good,0.08553,146,1440,0.07108,0.09998
2004,North Rhine-Westphalia,5th Quintile,Good,0.44816,662,1440,0.42246,0.47385
2004,North Rhine-Westphalia,5th Quintile,Satisfactory,0.30001,441,1440,0.27633,0.32368
2004,North Rhine-Westphalia,5th Quintile,Poor,0.12644,153,1440,0.10927,0.14361
2004,North Rhine-Westphalia,5th Quintile,Bad,0.03987,38,1440,0.02976,0.04998
2004,Hesse,1st Quintile,Good,0.34406,70,165,0.27135,0.41677
2004,Hesse,1st Quintile,Satisfactory,0.30597,60,165,0.23544,0.37650
2004,Hesse,1st Quintile,Poor,0.22038,35,165,0.15694,0.28382
2004,Hesse,2nd Quintile,Good,0.30499,63,189,0.23918,0.37081
2004,Hesse,2nd Quintile,Satisfactory,0.39140,81,189,0.32164,0.46117
2004,Hesse,2nd Quintile,Poor,0.20007,45,189,0.14288,0.25725
2004,Hesse,3rd Quintile,Good,0.34978,91,197,0.28301,0.41654
2004,Hesse,3rd Quintile,Satisfactory,0.34832,74,197,0.28162,0.41502
2004,Hesse,3rd Quintile,Poor,0.13255,32,197,0.08507,0.18002
2004,Hesse,4th Quintile,Good,0.40805,117,215,0.34220,0.47390
2004,Hesse,4th Quintile,Satisfactory,0.30899,98,215,0.24708,0.37091
2004,Hesse,5th Quintile,Very good,0.10049,54,512,0.07442,0.12656
2004,Hesse,5th Quintile,Good,0.44575,259,512,0.40265,0.48885
2004,Hesse,5th Quintile,Satisfactory,0.31258,147,512,0.27238,0.35277
2004,Hesse,5th Quintile,Poor,0.11845,52,512,0.09043,0.14646
2004,"Rhineland-Palatinate, Saarland",1st Quintile,Good,0.30729,72,177,0.23913,0.37545
2004,"Rhineland-Palatinate, Saarland",1st Quintile,Satisfactory,0.30089,66,177,0.23313,0.36865
2004,"Rhineland-Palatinate, Saarland",1st Quintile,Poor,0.22132,39,177,0.15999,0.28266
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,Good,0.27302,78,201,0.21128,0.33477
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,Satisfactory,0.32505,79,201,0.26013,0.38996
2004,"Rhineland-Palatinate, Saarland",2nd Quintile,Poor,0.22175,44,201,0.16417,0.27932
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,Good,0.30588,89,203,0.24234,0.36943
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,Satisfactory,0.35323,81,203,0.28731,0.41914
2004,"Rhineland-Palatinate, Saarland",3rd Quintile,Poor,0.15140,33,203,0.10197,0.20083
2004,"Rhineland-Palatinate, Saarland",4th Quintile,Good,0.43507,119,199,0.36602,0.50413
2004,"Rhineland-Palatinate, Saarland",4th Quintile,Satisfactory,0.34617,80,199,0.27990,0.41244
2004,"Rhineland-Palatinate, Saarland",5th Quintile,Very good,0.09078,42,344,0.06038,0.12119
2004,"Rhineland-Palatinate, Saarland",5th Quintile,Good,0.43556,156,344,0.38308,0.48803
2004,"Rhineland-Palatinate, Saarland",5th Quintile,Satisfactory,0.36078,104,344,0.30996,0.41160
2004,"Rhineland-Palatinate, Saarland",5th Quintile,Poor,0.09747,42,344,0.06608,0.12886
2004,Baden-Wuerttemberg,1st Quintile,Very good,0.13147,38,311,0.09386,0.16909
2004,Baden-Wuerttemberg,1st Quintile,Good,0.32088,129,311,0.26891,0.37285
2004,Baden-Wuerttemberg,1st Quintile,Satisfactory,0.30562,96,311,0.25434,0.35690
2004,Baden-Wuerttemberg,1st Quintile,Poor,0.15366,48,311,0.11352,0.19381
2004,Baden-Wuerttemberg,2nd Quintile,Very good,0.10033,48,372,0.06976,0.13090
2004,Baden-Wuerttemberg,2nd Quintile,Good,0.39640,170,372,0.34663,0.44618
2004,Baden-Wuerttemberg,2nd Quintile,Satisfactory,0.27374,104,372,0.22837,0.31911
2004,Baden-Wuerttemberg,2nd Quintile,Poor,0.13852,50,372,0.10337,0.17367
2004,Baden-Wuerttemberg,3rd Quintile,Very good,0.07570,42,448,0.05118,0.10022
2004,Baden-Wuerttemberg,3rd Quintile,Good,0.36963,206,448,0.32488,0.41438
2004,Baden-Wuerttemberg,3rd Quintile,Satisfactory,0.32433,135,448,0.28093,0.36773
2004,Baden-Wuerttemberg,3rd Quintile,Poor,0.17800,65,448,0.14254,0.21346
2004,Baden-Wuerttemberg,4th Quintile,Very good,0.11072,79,539,0.08421,0.13724
2004,Baden-Wuerttemberg,4th Quintile,Good,0.40676,248,539,0.36525,0.44827
2004,Baden-Wuerttemberg,4th Quintile,Satisfactory,0.29061,142,539,0.25224,0.32898
2004,Baden-Wuerttemberg,4th Quintile,Poor,0.16248,70,539,0.13131,0.19365
2004,Baden-Wuerttemberg,5th Quintile,Very good,0.12058,105,829,0.09840,0.14276
2004,Baden-Wuerttemberg,5th Quintile,Good,0.44950,392,829,0.41562,0.48339
2004,Baden-Wuerttemberg,5th Quintile,Satisfactory,0.31001,250,829,0.27851,0.34151
2004,Baden-Wuerttemberg,5th Quintile,Poor,0.10010,82,829,0.07965,0.12054
2004,Bavaria,1st Quintile,Very good,0.07381,33,328,0.04547,0.10215
2004,Bavaria,1st Quintile,Good,0.31707,116,328,0.26664,0.36751
2004,Bavaria,1st Quintile,Satisfactory,0.32837,109,328,0.27747,0.37927
2004,Bavaria,1st Quintile,Poor,0.21871,70,328,0.17391,0.26351
2004,Bavaria,2nd Quintile,Very good,0.12229,42,436,0.09150,0.15307
2004,Bavaria,2nd Quintile,Good,0.36795,180,436,0.32263,0.41327
2004,Bavaria,2nd Quintile,Satisfactory,0.33610,156,436,0.29171,0.38050
2004,Bavaria,2nd Quintile,Poor,0.13260,58,436,0.10073,0.16447
2004,Bavaria,3rd Quintile,Very good,0.09032,49,491,0.06494,0.11570
2004,Bavaria,3rd Quintile,Good,0.37304,195,491,0.33022,0.41586
2004,Bavaria,3rd Quintile,Satisfactory,0.31776,174,491,0.27653,0.35898
2004,Bavaria,3rd Quintile,Poor,0.17572,73,491,0.14202,0.20942
2004,Bavaria,4th Quintile,Very good,0.11505,89,646,0.09042,0.13967
2004,Bavaria,4th Quintile,Good,0.42904,301,646,0.39085,0.46724
2004,Bavaria,4th Quintile,Satisfactory,0.29064,172,646,0.25560,0.32568
2004,Bavaria,4th Quintile,Poor,0.12349,84,646,0.09810,0.14888
2004,Bavaria,5th Quintile,Very good,0.13910,153,1050,0.11816,0.16004
2004,Bavaria,5th Quintile,Good,0.43919,505,1050,0.40915,0.46922
2004,Bavaria,5th Quintile,Satisfactory,0.27465,276,1050,0.24764,0.30166
2004,Bavaria,5th Quintile,Poor,0.12802,116,1050,0.10780,0.14824
2004,Berlin,1st Quintile,Good,0.25944,55,103,0.17437,0.34451
2004,Berlin,1st Quintile,Satisfactory,0.38732,48,103,0.29278,0.48185
2004,Berlin,2nd Quintile,Good,0.39220,47,84,0.28716,0.49724
2004,Berlin,2nd Quintile,Satisfactory,0.31839,37,84,0.21817,0.41862
2004,Berlin,3rd Quintile,Good,0.30203,44,103,0.21292,0.39113
2004,Berlin,3rd Quintile,Satisfactory,0.46658,59,103,0.36976,0.56339
2004,Berlin,4th Quintile,Good,0.36037,66,110,0.27024,0.45051
2004,Berlin,4th Quintile,Satisfactory,0.24776,44,110,0.16671,0.32880
2004,Berlin,5th Quintile,Good,0.40111,93,169,0.32699,0.47522
2004,Berlin,5th Quintile,Satisfactory,0.35259,76,169,0.28034,0.42484
2004,Brandenburg,1st Quintile,Good,0.38856,71,119,0.30061,0.47650
2004,Brandenburg,1st Quintile,Satisfactory,0.26724,48,119,0.18739,0.34708
2004,Brandenburg,2nd Quintile,Good,0.38579,77,181,0.31468,0.45691
2004,Brandenburg,2nd Quintile,Satisfactory,0.31160,73,181,0.24394,0.37926
2004,Brandenburg,2nd Quintile,Poor,0.15546,31,181,0.10253,0.20840
2004,Brandenburg,3rd Quintile,Good,0.28233,58,128,0.20404,0.36062
2004,Brandenburg,3rd Quintile,Satisfactory,0.38113,70,128,0.29666,0.46559
2004,Brandenburg,4th Quintile,Good,0.32058,70,140,0.24300,0.39817
2004,Brandenburg,4th Quintile,Satisfactory,0.43588,70,140,0.35345,0.51832
2004,Brandenburg,5th Quintile,Good,0.46192,74,133,0.37687,0.54697
2004,Brandenburg,5th Quintile,Satisfactory,0.32982,59,133,0.24961,0.41002
2004,Mecklenburg-Western Pomerania,1st Quintile,Good,0.32574,47,79,0.22173,0.42974
2004,Mecklenburg-Western Pomerania,1st Quintile,Satisfactory,0.34961,32,79,0.24379,0.45544
2004,Mecklenburg-Western Pomerania,2nd Quintile,Good,0.28967,42,89,0.19489,0.38444
2004,Mecklenburg-Western Pomerania,2nd Quintile,Satisfactory,0.38404,47,89,0.28242,0.48566
2004,Mecklenburg-Western Pomerania,3rd Quintile,Good,0.35863,38,82,0.25419,0.46308
2004,Mecklenburg-Western Pomerania,3rd Quintile,Satisfactory,0.44610,44,82,0.33785,0.55436
2004,Mecklenburg-Western Pomerania,4th Quintile,Good,0.39727,45,77,0.28726,0.50729
2004,Mecklenburg-Western Pomerania,4th Quintile,Satisfactory,0.36781,32,77,0.25940,0.47623
2004,Mecklenburg-Western Pomerania,5th Quintile,Good,0.39884,38,38,0.24106,0.55662
2004,Saxony,1st Quintile,Good,0.35772,100,258,0.29912,0.41633
2004,Saxony,1st Quintile,Satisfactory,0.31651,104,258,0.25965,0.37338
2004,Saxony,1st Quintile,Poor,0.18780,54,258,0.14005,0.23555
2004,Saxony,2nd Quintile,Good,0.32960,155,356,0.28070,0.37850
2004,Saxony,2nd Quintile,Satisfactory,0.33671,131,356,0.28754,0.38587
2004,Saxony,2nd Quintile,Poor,0.21177,70,356,0.16927,0.25427
2004,Saxony,3rd Quintile,Very good,0.07820,33,377,0.05106,0.10534
2004,Saxony,3rd Quintile,Good,0.40770,165,377,0.35803,0.45737
2004,Saxony,3rd Quintile,Satisfactory,0.36180,137,377,0.31323,0.41038
2004,Saxony,3rd Quintile,Poor,0.11017,42,377,0.07852,0.14182
2004,Saxony,4th Quintile,Good,0.36539,111,247,0.30522,0.42557
2004,Saxony,4th Quintile,Satisfactory,0.39372,100,247,0.33266,0.45477
2004,Saxony,4th Quintile,Poor,0.17591,36,247,0.12833,0.22349
2004,Saxony,5th Quintile,Good,0.52393,114,169,0.44840,0.59945
2004,Saxony,5th Quintile,Satisfactory,0.29244,55,169,0.22365,0.36123
2004,Saxony-Anhalt,1st Quintile,Good,0.37335,57,120,0.28644,0.46025
2004,Saxony-Anhalt,1st Quintile,Satisfactory,0.37372,63,120,0.28680,0.46065
2004,Saxony-Anhalt,2nd Quintile,Good,0.37384,91,208,0.30793,0.43975
2004,Saxony-Anhalt,2nd Quintile,Satisfactory,0.37596,82,208,0.30998,0.44195
2004,Saxony-Anhalt,2nd Quintile,Poor,0.16991,35,208,0.11875,0.22107
2004,Saxony-Anhalt,3rd Quintile,Good,0.38894,79,177,0.31691,0.46096
2004,Saxony-Anhalt,3rd Quintile,Satisfactory,0.29390,66,177,0.22660,0.36121
2004,Saxony-Anhalt,3rd Quintile,Poor,0.18304,32,177,0.12591,0.24017
2004,Saxony-Anhalt,4th Quintile,Good,0.38425,85,154,0.30717,0.46132
2004,Saxony-Anhalt,4th Quintile,Satisfactory,0.37125,69,154,0.29470,0.44781
2004,Saxony-Anhalt,5th Quintile,Good,0.41934,55,93,0.31851,0.52017
2004,Saxony-Anhalt,5th Quintile,Satisfactory,0.25990,38,93,0.17028,0.34952
2004,Thuringa,1st Quintile,Good,0.33832,74,144,0.26077,0.41587
2004,Thuringa,1st Quintile,Satisfactory,0.38750,70,144,0.30765,0.46735
2004,Thuringa,2nd Quintile,Good,0.37173,89,206,0.30557,0.43788
2004,Thuringa,2nd Quintile,Satisfactory,0.37959,83,206,0.31316,0.44602
2004,Thuringa,2nd Quintile,Poor,0.16115,34,206,0.11082,0.21149
2004,Thuringa,3rd Quintile,Good,0.48911,112,187,0.41727,0.56095
2004,Thuringa,3rd Quintile,Satisfactory,0.33463,75,187,0.26681,0.40244
2004,Thuringa,4th Quintile,Good,0.53998,89,135,0.45559,0.62436
2004,Thuringa,4th Quintile,Satisfactory,0.21718,46,135,0.14737,0.28700
2004,Thuringa,5th Quintile,Good,0.45562,58,100,0.35752,0.55373
2004,Thuringa,5th Quintile,Satisfactory,0.27773,42,100,0.18950,0.36596
2005,Schleswig-Holstein,2nd Quintile,Good,0.32169,35,35,0.16467,0.47871
2005,Schleswig-Holstein,3rd Quintile,Good,0.35023,37,71,0.23848,0.46199
2005,Schleswig-Holstein,3rd Quintile,Satisfactory,0.28703,34,71,0.18106,0.39301
2005,Schleswig-Holstein,4th Quintile,Good,0.39154,50,83,0.28589,0.49719
2005,Schleswig-Holstein,4th Quintile,Satisfactory,0.31658,33,83,0.21590,0.41726
