"plh0109","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ganz unwichtig","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2001","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2001","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2001","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2001","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2001","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2001","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2001","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2001","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2001","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2001","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2001","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2001","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2001","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2001","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2001","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2001","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2001","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2001","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2001","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2001","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2001","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2001","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2001","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2001","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2001","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2001","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2001","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2001","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2002","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2002","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2002","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2002","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2002","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2002","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2002","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2002","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2002","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2002","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2002","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2002","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2002","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2002","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2002","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2002","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2002","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2002","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2002","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2002","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2002","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2002","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2002","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2002","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2002","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2002","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2002","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2002","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2002","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2002","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2002","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2002","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2003","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2003","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2003","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2003","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2003","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2003","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2003","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2003","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2003","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2003","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2003","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2003","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2003","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2003","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2003","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2003","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2003","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2003","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2003","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2003","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2003","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2003","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2003","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2003","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2003","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2003","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2003","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2003","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2003","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2003","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2003","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2003","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2004","kein Migrationshintergrund","männlich","5718","0.627415194196899","0.617260799698161","0.637569588695636"
"Sehr wichtig","2004","kein Migrationshintergrund","weiblich","6300","0.626053614325651","0.616229414861362","0.635877813789939"
"Sehr wichtig","2004","direkter Migrationshintergrund","männlich","805","0.641576010352508","0.614534109446708","0.668617911258308"
"Sehr wichtig","2004","direkter Migrationshintergrund","weiblich","874","0.651108270439727","0.625229250428297","0.676987290451157"
"Sehr wichtig","2004","indirekter Migrationshintergrund","männlich","218","0.543672152427466","0.493459955708799","0.593884349146133"
"Sehr wichtig","2004","indirekter Migrationshintergrund","weiblich","286","0.647812348243125","0.601857036544731","0.693767659941519"
"Sehr wichtig","2004","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2004","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2004","kein Migrationshintergrund","männlich","2467","0.297243611284151","0.287644685994828","0.306842536573474"
"Wichtig","2004","kein Migrationshintergrund","weiblich","2335","0.263879359192536","0.254930576828301","0.272828141556771"
"Wichtig","2004","direkter Migrationshintergrund","männlich","342","0.293312760548135","0.267638749293763","0.318986771802506"
"Wichtig","2004","direkter Migrationshintergrund","weiblich","342","0.269563350739899","0.245469978859125","0.293656722620672"
"Wichtig","2004","indirekter Migrationshintergrund","männlich","117","0.346954160192723","0.298968654678949","0.394939665706497"
"Wichtig","2004","indirekter Migrationshintergrund","weiblich","99","0.272340349625872","0.22951073322401","0.315169966027733"
"Wichtig","2004","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2004","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2004","kein Migrationshintergrund","männlich","386","0.0511850448437214","0.0465566942337481","0.0558133954536947"
"Weniger wichtig","2004","kein Migrationshintergrund","weiblich","392","0.0578969839280241","0.0531549582081328","0.0626390096479154"
"Weniger wichtig","2004","direkter Migrationshintergrund","männlich","41","0.0430080611500293","0.0315675956465476","0.054448526653511"
"Weniger wichtig","2004","direkter Migrationshintergrund","weiblich","55","0.0473015438015762","0.0357752079044738","0.0588278796986787"
"Weniger wichtig","2004","indirekter Migrationshintergrund","männlich","34","0.0866090826803981","0.0582552184892272","0.114962946871569"
"Weniger wichtig","2004","indirekter Migrationshintergrund","weiblich","23","","",""
"Weniger wichtig","2004","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2004","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2004","kein Migrationshintergrund","männlich","138","0.0241561496752291","0.0209316082065064","0.0273806911439519"
"Ganz unwichtig","2004","kein Migrationshintergrund","weiblich","291","0.0521700425537894","0.0476549927109472","0.0566850923966317"
"Ganz unwichtig","2004","direkter Migrationshintergrund","männlich","20","","",""
"Ganz unwichtig","2004","direkter Migrationshintergrund","weiblich","32","0.032026835018798","0.0224666883916265","0.0415869816459695"
"Ganz unwichtig","2004","indirekter Migrationshintergrund","männlich","9","","",""
"Ganz unwichtig","2004","indirekter Migrationshintergrund","weiblich","7","","",""
"Ganz unwichtig","2004","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2004","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2005","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2005","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2005","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2005","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2005","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2005","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2005","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2005","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2005","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2005","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2005","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2005","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2005","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2005","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2005","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2005","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2005","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2005","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2005","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2005","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2005","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2005","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2005","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2005","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2005","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2005","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2005","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2005","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2005","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2005","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2005","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2005","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2006","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2006","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2006","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2006","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2006","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2006","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2006","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2006","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2006","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2006","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2006","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2006","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2006","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2006","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2006","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2006","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2006","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2006","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2006","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2006","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2006","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2006","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2006","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2006","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2006","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2006","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2006","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2006","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2006","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2007","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2007","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2007","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2007","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2007","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2007","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2007","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2007","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2007","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2007","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2007","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2007","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2007","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2007","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2007","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2007","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2007","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2007","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2007","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2007","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2007","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2007","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2007","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2007","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2007","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2007","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2007","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2007","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2007","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2007","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2007","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2007","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2008","kein Migrationshintergrund","männlich","5001","0.600771845642576","0.589972438569168","0.611571252715984"
"Sehr wichtig","2008","kein Migrationshintergrund","weiblich","5598","0.602746237386919","0.592378390170231","0.613114084603607"
"Sehr wichtig","2008","direkter Migrationshintergrund","männlich","599","0.654964319121592","0.623412044476392","0.686516593766791"
"Sehr wichtig","2008","direkter Migrationshintergrund","weiblich","681","0.669921405152213","0.640935082548893","0.698907727755533"
"Sehr wichtig","2008","indirekter Migrationshintergrund","männlich","228","0.61605482504583","0.5662293053637","0.665880344727959"
"Sehr wichtig","2008","indirekter Migrationshintergrund","weiblich","284","0.717816328041309","0.673544704957752","0.762087951124866"
"Sehr wichtig","2008","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2008","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2008","kein Migrationshintergrund","männlich","2371","0.307282574260776","0.297108812395889","0.317456336125663"
"Wichtig","2008","kein Migrationshintergrund","weiblich","2300","0.284163997766381","0.274607943209495","0.293720052323266"
"Wichtig","2008","direkter Migrationshintergrund","männlich","238","0.295050082169811","0.264779773422569","0.325320390917054"
"Wichtig","2008","direkter Migrationshintergrund","weiblich","259","0.246830829215932","0.220253062705064","0.273408595726801"
"Wichtig","2008","indirekter Migrationshintergrund","männlich","115","0.313070569538308","0.265560602214995","0.360580536861621"
"Wichtig","2008","indirekter Migrationshintergrund","weiblich","94","0.227888517687749","0.186626157583124","0.269150877792373"
"Wichtig","2008","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2008","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2008","kein Migrationshintergrund","männlich","392","0.0657747056710407","0.0603084516110073","0.0712409597310741"
"Weniger wichtig","2008","kein Migrationshintergrund","weiblich","385","0.0651008888775198","0.0598737606056897","0.0703280171493499"
"Weniger wichtig","2008","direkter Migrationshintergrund","männlich","24","","",""
"Weniger wichtig","2008","direkter Migrationshintergrund","weiblich","40","0.041305568933087","0.0290391746647028","0.0535719632014712"
"Weniger wichtig","2008","indirekter Migrationshintergrund","männlich","19","","",""
"Weniger wichtig","2008","indirekter Migrationshintergrund","weiblich","18","","",""
"Weniger wichtig","2008","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2008","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2008","kein Migrationshintergrund","männlich","136","0.0261708744256073","0.0226505309276603","0.0296912179235542"
"Ganz unwichtig","2008","kein Migrationshintergrund","weiblich","274","0.0479888759691808","0.0434601230666079","0.0525176288717537"
"Ganz unwichtig","2008","direkter Migrationshintergrund","männlich","11","","",""
"Ganz unwichtig","2008","direkter Migrationshintergrund","weiblich","31","0.0419421966987679","0.0295857398800526","0.0542986535174832"
"Ganz unwichtig","2008","indirekter Migrationshintergrund","männlich","4","","",""
"Ganz unwichtig","2008","indirekter Migrationshintergrund","weiblich","1","","",""
"Ganz unwichtig","2008","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2008","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2009","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2009","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2009","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2009","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2009","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2009","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2009","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2009","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2009","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2009","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2009","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2009","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2009","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2009","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2009","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2009","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2009","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2009","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2009","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2009","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2009","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2009","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2009","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2009","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2009","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2009","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2009","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2009","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2009","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2009","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2009","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2009","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2010","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2010","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2010","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2010","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2010","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2010","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2010","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2010","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2010","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2010","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2010","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2010","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2010","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2010","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2010","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2010","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2010","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2010","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2010","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2010","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2010","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2010","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2010","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2010","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2010","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2010","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2010","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2010","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ganz unwichtig","2010","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Sehr wichtig","2011","kein Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2011","kein Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2011","direkter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2011","direkter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2011","indirekter Migrationshintergrund","männlich","","","",""
"Sehr wichtig","2011","indirekter Migrationshintergrund","weiblich","","","",""
"Sehr wichtig","2011","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Sehr wichtig","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Wichtig","2011","kein Migrationshintergrund","männlich","","","",""
"Wichtig","2011","kein Migrationshintergrund","weiblich","","","",""
"Wichtig","2011","direkter Migrationshintergrund","männlich","","","",""
"Wichtig","2011","direkter Migrationshintergrund","weiblich","","","",""
"Wichtig","2011","indirekter Migrationshintergrund","männlich","","","",""
"Wichtig","2011","indirekter Migrationshintergrund","weiblich","","","",""
"Wichtig","2011","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Wichtig","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Weniger wichtig","2011","kein Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2011","kein Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2011","direkter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2011","direkter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2011","indirekter Migrationshintergrund","männlich","","","",""
"Weniger wichtig","2011","indirekter Migrationshintergrund","weiblich","","","",""
"Weniger wichtig","2011","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Weniger wichtig","2011","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ganz unwichtig","2011","kein Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2011","kein Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2011","direkter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2011","direkter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2011","indirekter Migrationshintergrund","männlich","","","",""
"Ganz unwichtig","2011","indirekter Migrationshintergrund","weiblich","","","",""
"Ganz unwichtig","2011","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
